COMPANY_CD,FINANCIAL_YEAR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_STATE_TIN,BU_CONTACT_PERSON_CD,ADDR_FLAG,CONTACT_PERSON_CD,INVOICE_TYPE,INVOICE_SEQ,INVOICE_NO,LINE_NO,LINE_DESC,UNIT,QTY,RATE,AMOUNT,ENT_BY,ENT_DT,CARGO_NO
AMNS,2023-2024,73,1,0,29,3,S,1,27,DMH024/23-24,dr,null,DR,110,DMH024/23-24,1,DIFF-PRICE,USD,382461.84,12.9575,4955749.2918,23,06/11/2023 00:00:00,null
AMNS,2023-2024,73,1,0,29,4,S,1,27,DMH025/23-24,dr,null,DR,121,DMH025/23-24,1,DIFF-PRICE,USD,304300,12.9575,3942967.25,23,06/11/2023 00:00:00,null
AMNS,2023-2024,73-1,1,0,30,1,S,1,0,D010/23-24,dr,null,DR,117,D010/23-24,1,DIFF-EXG,USD,30000,11.1662,334986,23,06/11/2023 00:00:00,null
AMNS,2023-2024,73-1,1,0,30,2,S,1,0,D011/23-24,dr,null,DR,138,D011/23-24,1,DIFF-EXG,USD,150000,10.5182,1577730,23,06/11/2023 00:00:00,null
AMNS,2023-2024,73-1,1,0,30,2,S,1,0,D012/23-24,dr,null,DR,155,D012/23-24,1,DIFF-EXG,USD,8000,10.5182,84145.6,23,06/11/2023 00:00:00,null
AMNS,2023-2024,73-1,1,0,30,3,S,1,0,D013/23-24,dr,null,DR,179,D013/23-24,1,DIFF-PRICE,USD,80300,12.5908,1011041.24,23,06/11/2023 00:00:00,null
AMNS,2021-2022,A-33-19-11921-0,19,0,11921,0,Q,1,0,C0001/21-22,cr,null,CR,13,C0001/21-22,1,DIFF-PRICE,USD,140990,0.76,107152.4,4,20/10/2021 00:00:00,null
AMNS,2021-2022,A-33-19-11921-0,11921,0,11,0,Q,1,0,C0004/21-22,cr,null,CR,176,C0004/21-22,1,DIFF-PRICE,USD,0,0,0,4,20/10/2021 00:00:00,null
AMNS,2023-2024,73,1,0,29,0,S,1,27,DMH020/23-24,dr,null,DR,69,DMH020/23-24,1,DIFF-PRICE,USD,54192.95,9.1968,498401.72256,23,06/11/2023 00:00:00,null
AMNS,2023-2024,73,1,0,29,0,S,1,27,DMH021/23-24,dr,null,DR,81,DMH021/23-24,1,DIFF-PRICE,USD,138955,9.1968,1277941.344,23,06/11/2023 00:00:00,null
AMNS,2023-2024,73-1,1,0,30,1,S,1,0,D015/23-24,dr,null,DR,117,D015/23-24,1,DIFF-PRICE,USD,30000,11.1662,334986,113,15/11/2023 00:00:00,null
AMNS,2023-2024,73-1,1,0,30,2,S,1,0,D019/23-24,dr,null,DR,138,D019/23-24,1,DIFF-PRICE,USD,150000,10.5182,1577730,113,23/11/2023 00:00:00,null
AMNS,2023-2024,73-1,1,0,30,2,S,1,0,D020/23-24,dr,null,DR,155,D020/23-24,1,DIFF-PRICE,USD,8000,10.5182,84145.6,113,23/11/2023 00:00:00,null
AMNS,2023-2024,73,1,0,29,0,S,1,27,DMH028/23-24,dr,null,DR,69,DMH028/23-24,1,DIFF-EXG,USD,54192.95,9.1968,498401.72256,113,23/11/2023 00:00:00,null
AMNS,2023-2024,73,1,0,29,0,S,1,27,DMH029/23-24,dr,null,DR,81,DMH029/23-24,1,DIFF-EXG,USD,138955,9.1968,1277941.344,113,23/11/2023 00:00:00,null
AMNS,2023-2024,73,1,0,29,0,S,1,27,DMH030/23-24,dr,null,DR,86,DMH030/23-24,1,DIFF-EXG,USD,287650,11.4914,3305501.21,113,23/11/2023 00:00:00,null
AMNS,2023-2024,73,1,0,29,3,S,1,27,DMH031/23-24,dr,null,DR,106,DMH031/23-24,1,DIFF-EXG,USD,366200,10.8246,3963968.52,113,23/11/2023 00:00:00,null
AMNS,2023-2024,73,1,0,29,3,S,1,27,DMH032/23-24,dr,null,DR,110,DMH032/23-24,1,DIFF-EXG,USD,382461.84,12.9575,4955749.2918,113,23/11/2023 00:00:00,null
AMNS,2023-2024,73,1,0,29,4,S,1,27,DMH033/23-24,dr,null,DR,121,DMH033/23-24,1,DIFF-EXG,USD,304300,12.9575,3942967.25,113,23/11/2023 00:00:00,null
AMNS,2023-2024,73-1,1,0,30,3,S,1,0,D021/23-24,dr,null,DR,179,D021/23-24,1,DIFF-EXG,USD,80300,12.5908,1011041.24,113,23/11/2023 00:00:00,null
SEMTIPL,2020-2021,4,1,0,3,1,S,1,0,D024/20-21,dr,null,DR,218,D024/20-21,1,TCS,USD,21600,3.6522,78887.52,23,05/10/2020 00:00:00,null
SEMTIPL,2020-2021,05,1,0,5,3,S,1,0,D025/20-21,dr,null,DR,217,D025/20-21,1,TCS,USD,52453,2.97,155785.41,23,05/10/2020 00:00:00,null
SGIPL,2021-2022,2-1,1,0,2,1,S,1,0,I0003/21-22,null,null,LP,3,I0003/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0293/20-21 dated 15-DEC-20,INR,8550,7.85,67117.5,49,02/06/2021 20:13:34,0
SGIPL,2021-2022,13-0,1,0,13,0,S,1,0,I0001/21-22,null,null,LP,1,I0001/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0281/20-21 dated 30-NOV-20,INR,12000,5.8004,69604.8,49,02/06/2021 17:44:04,0
SGIPL,2021-2022,2-1,1,0,2,1,S,1,0,I0002/21-22,null,null,LP,2,I0002/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0280/20-21 dated 30-NOV-20,INR,8550,7.85,67117.5,49,02/06/2021 17:46:59,0
SGIPL,2020-2021,13,1,0,13,0,S,1,0,D019/20-21,dr,null,DR,188,D019/20-21,1,DIFF-TAX,USD,4800,3.4849,16727.52,23,30/09/2020 00:00:00,null
SGIPL,2020-2021,13,1,0,13,0,S,1,0,D020/20-21,dr,null,DR,213,D020/20-21,1,DIFF-TAX,USD,4544,3.4849,15835.3856,23,30/09/2020 00:00:00,null
SGIPL,2020-2021,13,1,0,13,0,S,1,0,D001/20-21,dr,null,DR,9,D001/20-21,1,DIFF-TAX,USD,9750,3.7345,36411.375,23,15/04/2020 00:00:00,null
SGIPL,2020-2021,13,1,0,13,0,S,1,0,D002/20-21,dr,null,DR,23,D002/20-21,1,DIFF-TAX,USD,9750,3.7355,36421.125,23,30/04/2020 00:00:00,null
SGIPL,2020-2021,13,1,0,13,0,S,1,0,D003/20-21,dr,null,DR,38,D003/20-21,1,DIFF-TAX,USD,9750,3.3793,32948.175,23,15/05/2020 00:00:00,null
SGIPL,2020-2021,13,1,0,13,0,S,1,0,D004/20-21,dr,null,DR,54,D004/20-21,1,DIFF-TAX,USD,10400,3.3793,35144.72,23,31/05/2020 00:00:00,null
SGIPL,2020-2021,13,1,0,13,0,S,1,0,D005/20-21,dr,null,DR,71,D005/20-21,1,DIFF-TAX,USD,3920,2.6706,10468.752,23,15/06/2020 00:00:00,null
SGIPL,2020-2021,13,1,0,13,0,S,1,0,D008/20-21,dr,null,DR,105,D008/20-21,1,DIFF-TAX,USD,3360,2.6249,8819.664,23,15/07/2020 00:00:00,null
SGIPL,2020-2021,13,1,0,13,0,S,1,0,D010/20-21,dr,null,DR,122,D010/20-21,1,DIFF-TAX,USD,4480,2.6249,11759.552,23,31/07/2020 00:00:00,null
SGIPL,2020-2021,13,1,0,13,0,S,1,0,D012/20-21,dr,null,DR,145,D012/20-21,1,DIFF-TAX,USD,4380,2.7289,11952.582,23,15/08/2020 00:00:00,null
SGIPL,2019-2020,2-1,1,0,2,1,S,1,0,D015/20-21,dr,null,DR,98,D015/20-21,1,DIFF-TAX,USD,19212,3.87,74350.44,23,21/08/2020 00:00:00,null
SGIPL,2019-2020,11-0,1,0,11,0,S,1,0,D016/20-21,dr,null,DR,99,D016/20-21,1,DIFF-TAX,USD,176430,3.81,672198.3,23,21/08/2020 00:00:00,null
SGIPL,2020-2021,13,1,0,13,0,S,1,0,D017/20-21,dr,null,DR,163,D017/20-21,1,DIFF-TAX,USD,4940,2.7289,13480.766,23,31/08/2020 00:00:00,null
SGIPL,2020-2021,13,1,0,13,0,S,1,0,D026/20-21,dr,null,DR,212,D026/20-21,1,TCS,USD,35875,3.4849,125020.7875,23,05/10/2020 00:00:00,null
SGIPL,2020-2021,13,1,0,13,0,S,1,0,D027/20-21,dr,null,DR,213,D027/20-21,1,TCS,USD,4544,3.4849,15835.3856,23,05/10/2020 00:00:00,null
PGPGPL,2020-2021,2,1,0,2,0,S,1,0,D028/20-21,dr,null,DR,222,D028/20-21,1,TCS,USD,2593.5,3.4705,9000.74175,23,05/10/2020 00:00:00,null
PGPGPL,2020-2021,2,1,0,2,0,S,1,0,D028/20-21,dr,null,DR,222,D028/20-21,2,TCS,USD,2593.5,3.4705,9000.74175,23,05/10/2020 00:00:00,null
PGPGPL,2020-2021,2,1,0,2,0,S,1,0,D028/20-21,dr,null,DR,222,D028/20-21,3,TCS,USD,2593.5,3.4705,9000.74175,23,05/10/2020 00:00:00,null
PGPGPL,2020-2021,2,1,0,2,0,S,1,0,D029/20-21,dr,null,DR,221,D029/20-21,1,TCS,USD,6101.65,3.4705,21175.776325,23,05/10/2020 00:00:00,null
PGPGPL,2020-2021,2,1,0,2,0,S,1,0,D029/20-21,dr,null,DR,221,D029/20-21,2,TCS,USD,6101.65,3.4705,21175.776325,23,05/10/2020 00:00:00,null
PGPGPL,2020-2021,2,1,0,2,0,S,1,0,D029/20-21,dr,null,DR,221,D029/20-21,3,TCS,USD,6101.65,3.4705,21175.776325,23,05/10/2020 00:00:00,null
PGPGPL,2020-2021,2-5,1,0,7,0,S,1,0,D033/20-21,dr,null,DR,223,D033/20-21,1,TCS,USD,8543.39,4.4,37590.916,23,05/10/2020 00:00:00,null
PGPGPL,2020-2021,2-5,1,0,7,0,S,1,0,D033/20-21,dr,null,DR,223,D033/20-21,2,TCS,USD,8543.39,4.4,37590.916,23,05/10/2020 00:00:00,null
PGPGPL,2020-2021,2-5,1,0,7,0,S,1,0,D033/20-21,dr,null,DR,223,D033/20-21,3,TCS,USD,8543.39,4.4,37590.916,23,05/10/2020 00:00:00,null
HCG,2021-2022,1-0,1,0,1,0,S,1,0,I0006/21-22,null,null,LP,6,I0006/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0015/21-22 dated 30-APR-21,INR,6500,6.35,41275,49,02/06/2021 20:14:56,0
HCG,2021-2022,4-0,1,0,4,0,S,1,0,I0004/21-22,null,null,LP,4,I0004/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0017/21-22 dated 30-APR-21,INR,28500,5.04,143640,49,02/06/2021 20:14:17,0
HCG,2021-2022,2-0,1,0,2,0,S,1,0,I0005/21-22,null,null,LP,5,I0005/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0016/21-22 dated 30-APR-21,INR,11575,8.77,101512.75,49,02/06/2021 20:14:44,0
HCG,2021-2022,1-1,1,0,1,1,S,1,0,I0007/21-22,null,null,LP,7,I0007/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0035/21-22 dated 15-MAY-21,INR,7500,6.35,47625,49,02/06/2021 20:15:18,0
HCG,2021-2022,2-0,1,0,2,0,S,1,0,I0008/21-22,null,null,LP,8,I0008/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0036/21-22 dated 15-MAY-21,INR,12000,8.77,105240,49,02/06/2021 20:15:26,0
HCG,2021-2022,1-1,1,0,1,1,S,1,0,I0009/21-22,null,null,LP,9,I0009/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0049/21-22 dated 31-MAY-21,INR,8000,6.35,50800,49,17/06/2021 11:59:19,0
HCG,2021-2022,2-0,1,0,2,0,S,1,0,I0010/21-22,null,null,LP,10,I0010/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0050/21-22 dated 31-MAY-21,INR,6400,8.77,56128,49,17/06/2021 12:00:36,0
HCG,2021-2022,2-0,1,0,2,0,S,1,0,I0019/21-22,null,null,LP,19,I0019/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0123/21-22 dated 31-AUG-21,INR,20250,8.77,177592.5,23,13/09/2021 16:44:25,0
HCG,2020-2021,1-0,1,0,1,0,S,1,0,I0001/20-21,null,null,LP,1,I0001/20-21,1,Delayed Payment Invoice Generated Against Invoice No. S0077/20-21 dated 15-JUN-20,INR,1500,6.35,9525,23,09/07/2020 14:25:18,0
HCG,2020-2021,1-0,1,0,1,0,S,1,0,I0003/20-21,null,null,LP,3,I0003/20-21,1,Delayed Payment Invoice Generated Against Invoice No. S0178/20-21 dated 31-AUG-20,INR,16000,6.35,101600,23,08/10/2020 16:43:15,0
HCG,2020-2021,1-0,1,0,1,0,S,1,0,I0004/20-21,null,null,LP,4,I0004/20-21,1,Delayed Payment Invoice Generated Against Invoice No. S0192/20-21 dated 15-SEP-20,INR,15000,6.35,95250,23,08/10/2020 16:43:54,0
HCG,2020-2021,1-0,1,0,1,0,S,1,0,I0005/20-21,null,null,LP,5,I0005/20-21,1,Delayed Payment Invoice Generated Against Invoice No. S0216/20-21 dated 30-SEP-20,INR,15000,6.35,95250,23,08/10/2020 16:44:38,0
HCG,2020-2021,1-0,1,0,1,0,S,1,0,I0002/20-21,null,null,LP,2,I0002/20-21,1,Delayed Payment Invoice Generated Against Invoice No. S0150/20-21 dated 15-AUG-20,INR,24000,6.35,152400,23,27/08/2020 14:45:37,0
HCG,2021-2022,1-1,1,0,1,1,S,1,0,I0012/21-22,null,null,LP,12,I0012/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0064/21-22 dated 15-JUN-21,INR,7500,6.35,47625,23,07/07/2021 16:01:54,0
HCG,2021-2022,2-0,1,0,2,0,S,1,0,I0013/21-22,null,null,LP,13,I0013/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0065/21-22 dated 15-JUN-21,INR,6000,8.77,52620,23,07/07/2021 16:03:09,0
HCG,2021-2022,2-0,1,0,2,0,S,1,0,I0017/21-22,null,null,LP,17,I0017/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0105/21-22 dated 31-JUL-21,INR,21600,8.77,189432,23,27/08/2021 13:02:32,0
HCG,2021-2022,2-0,1,0,2,0,S,1,0,I0018/21-22,null,null,LP,18,I0018/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0114/21-22 dated 15-AUG-21,INR,18575,8.77,162902.75,23,27/08/2021 13:03:01,0
HCG,2021-2022,2-0,1,0,2,0,S,1,0,I0021/21-22,null,null,LP,21,I0021/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0150/21-22 dated 31-OCT-21,INR,21600,8.77,189432,23,16/11/2021 14:50:03,0
HCG,2021-2022,2-0,1,0,2,0,S,1,0,I0020/21-22,null,null,LP,20,I0020/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0135/21-22 dated 30-SEP-21,INR,20250,8.77,177592.5,23,16/11/2021 14:42:40,0
HCG,2021-2022,2-0,1,0,2,0,S,1,0,I0014/21-22,null,null,LP,14,I0014/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0075/21-22 dated 30-JUN-21,INR,15000,8.77,131550,23,30/07/2021 15:10:16,0
HCG,2021-2022,1-1,1,0,1,1,S,1,0,I0015/21-22,null,null,LP,15,I0015/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0076/21-22 dated 30-JUN-21,INR,7500,6.35,47625,23,30/07/2021 15:10:56,0
HCG,2021-2022,2-0,1,0,2,0,S,1,0,I0016/21-22,null,null,LP,16,I0016/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0095/21-22 dated 15-JUL-21,INR,20250,8.77,177592.5,23,30/07/2021 15:11:21,0
HCG,2021-2022,2-0,1,0,2,0,S,1,0,I0022/21-22,null,null,LP,22,I0022/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0162/21-22 dated 15-NOV-21,INR,20250,8.77,177592.5,23,29/12/2021 16:32:35,0
HCG,2021-2022,2-0,1,0,2,0,S,1,0,I0024/21-22,null,null,LP,24,I0024/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0166/21-22 dated 30-NOV-21,INR,20250,8.77,177592.5,23,29/12/2021 16:34:28,0
HCG,2021-2022,2-0,1,0,2,0,S,1,0,I0025/21-22,null,null,LP,25,I0025/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0179/21-22 dated 15-DEC-21,INR,20250,8.77,177592.5,23,29/12/2021 16:35:22,0
HCG,2020-2021,1-0,1,0,1,0,S,1,0,I0006/20-21,null,null,LP,6,I0006/20-21,1,Delayed Payment Invoice Generated Against Invoice No. S0259/20-21 dated 31-OCT-20,INR,16000,6.35,101600,48,31/03/2021 13:28:38,0
HCG,2020-2021,1-0,1,0,1,0,S,1,0,I0007/20-21,null,null,LP,7,I0007/20-21,1,Delayed Payment Invoice Generated Against Invoice No. S0284/20-21 dated 30-NOV-20,INR,15000,6.35,95250,48,31/03/2021 13:30:57,0
HCG,2020-2021,1-0,1,0,1,0,S,1,0,I0008/20-21,null,null,LP,8,I0008/20-21,1,Delayed Payment Invoice Generated Against Invoice No. S0311/20-21 dated 31-DEC-20,INR,16000,6.35,101600,48,31/03/2021 13:33:12,0
HCG,2020-2021,1-0,1,0,1,0,S,1,0,I0009/20-21,null,null,LP,9,I0009/20-21,1,Delayed Payment Invoice Generated Against Invoice No. S0329/20-21 dated 15-JAN-21,INR,7000,6.35,44450,48,31/03/2021 13:34:08,0
HCG,2020-2021,1-0,1,0,1,0,S,1,0,I0010/20-21,null,null,LP,10,I0010/20-21,1,Delayed Payment Invoice Generated Against Invoice No. S0342/20-21 dated 31-JAN-21,INR,8000,6.35,50800,48,31/03/2021 13:38:26,0
HCG,2020-2021,2-0,1,0,2,0,S,1,0,I0011/20-21,null,null,LP,11,I0011/20-21,1,Delayed Payment Invoice Generated Against Invoice No. S0343/20-21 dated 31-JAN-21,INR,1485,8.77,13023.45,48,31/03/2021 13:38:57,0
HCG,2020-2021,2-0,1,0,2,0,S,1,0,I0012/20-21,null,null,LP,12,I0012/20-21,1,Delayed Payment Invoice Generated Against Invoice No. S0345/20-21 dated 15-FEB-21,INR,22275,8.77,195351.75,48,31/03/2021 13:39:29,0
HCG,2020-2021,1-0,1,0,1,0,S,1,0,I0013/20-21,null,null,LP,13,I0013/20-21,1,Delayed Payment Invoice Generated Against Invoice No. S0348/20-21 dated 15-FEB-21,INR,7500,6.35,47625,48,31/03/2021 13:39:51,0
HCG,2020-2021,1-0,1,0,1,0,S,1,0,I0014/20-21,null,null,LP,14,I0014/20-21,1,Delayed Payment Invoice Generated Against Invoice No. S0349/20-21 dated 28-FEB-21,INR,6500,6.35,41275,48,31/03/2021 13:41:42,0
HCG,2020-2021,2-0,1,0,2,0,S,1,0,I0015/20-21,null,null,LP,15,I0015/20-21,1,Delayed Payment Invoice Generated Against Invoice No. S0350/20-21 dated 28-FEB-21,INR,19305,8.77,169304.85,48,31/03/2021 13:42:05,0
HCG,2020-2021,1-0,1,0,1,0,S,1,0,I0016/20-21,null,null,LP,16,I0016/20-21,1,Delayed Payment Invoice Generated Against Invoice No. S0355/20-21 dated 15-MAR-21,INR,7500,6.35,47625,48,31/03/2021 13:42:31,0
HCG,2023-2024,06,1,0,6,0,S,1,0,D034/23-24,dr,null,DR,350,D034/23-24,1,Imbalance,USD,22500,10.159,228577.5,113,31/01/2024 00:00:00,null
HCG,2023-2024,06,1,0,6,0,S,1,0,D036/23-24,dr,null,DR,350,D036/23-24,2,OTH-CHARGE,USD,22500,10.159,228577.5,113,08/02/2024 00:00:00,null
HCG,2023-2024,06,1,0,6,0,S,1,0,C031/23-24,cr,null,CR,350,C031/23-24,3,DIFF-EXG,USD,22500,10.159,228577.5,113,07/02/2024 00:00:00,null
HCG,2020-2021,03,1,0,3,0,S,1,0,C002/21-22,cr,null,CR,371,C002/21-22,1,REV_INV,USD,9000,0,0,23,20/10/2021 00:00:00,null
HCG,2020-2021,01,1,0,1,0,S,1,0,D030/20-21,dr,null,DR,216,D030/20-21,1,TCS,USD,15000,6.35,95250,23,05/10/2020 00:00:00,null
HCG,2023-2024,06,1,0,6,0,S,1,0,C016/23-24,cr,null,CR,166,C016/23-24,1,DIFF-EXG,USD,22000,10.159,223498,113,07/11/2023 00:00:00,null
HCG,2023-2024,06,1,0,6,0,S,1,0,C017/23-24,cr,null,CR,175,C017/23-24,1,DIFF-EXG,USD,24500,10.159,248895.5,113,07/11/2023 00:00:00,null
HCG,2023-2024,06,1,0,6,0,S,1,0,D029/23-24,dr,null,DR,320,D029/23-24,1,DIFF-EXG,USD,22494.21,10.159,228518.67939,113,19/01/2024 00:00:00,null
GGL,2023-2024,5-0,1,0,5,0,S,1,0,I0011/23-24,null,null,LP,11,I0011/23-24,1,Delayed Payment Invoice Generated Against Invoice No. S0385/23-24 dated 29-FEB-24,INR,7140,10.2892,73464.888,201,12/03/2024 12:19:34,0
GGL,2020-2021,01,1,0,1,0,S,1,0,D031/20-21,dr,null,DR,214,D031/20-21,1,TCS,USD,1100,6.03,6633,23,05/10/2020 00:00:00,null
GGL,2020-2021,03,1,0,3,1,S,1,0,D032/20-21,dr,null,DR,215,D032/20-21,1,TCS,USD,27600,3.7922,104664.72,23,05/10/2020 00:00:00,null
HGL-RLNG,2021-2022,2-0,1,0,2,0,S,1,0,I0023/21-22,null,null,LP,23,I0023/21-22,1,Delayed Payment Invoice Generated Against Invoice No. S0159/21-22 dated 15-NOV-21,INR,5482.59,9.3,50988.087,23,29/12/2021 16:32:59,0
HGL-RLNG,2021-2022,2-0,1,0,2,0,S,1,0,C003/21-22,cr,null,CR,8,C003/21-22,1,DIFF-PRICE,USD,10300.34,4.76,49029.6184,23,12/05/2021 00:00:00,null
PipeInfra,2020-2021,L-2-1-0,2,0,1,0,L,1,0,D039/20-21,dr,null,DR,205,D039/20-21,1,TCS,USD,14000,3.37,47180,23,05/10/2020 00:00:00,null
PipeInfra,2020-2021,L-2-1-0,2,0,1,0,L,1,0,D039/20-21,dr,null,DR,205,D039/20-21,2,TCS,USD,14000,3.37,47180,23,05/10/2020 00:00:00,null
PipeInfra,2020-2021,L-2-1-0,2,0,1,0,L,1,0,D036/20-21,dr,null,DR,202,D036/20-21,1,TCS,USD,3000,3.37,10110,23,05/10/2020 00:00:00,null
PipeInfra,2020-2021,L-2-1-0,2,0,1,0,L,1,0,D036/20-21,dr,null,DR,202,D036/20-21,2,TCS,USD,3000,3.37,10110,23,05/10/2020 00:00:00,null
PipeInfra,2020-2021,L-2-1-0,2,0,1,0,L,1,0,D037/20-21,dr,null,DR,203,D037/20-21,1,TCS,USD,20000,3.37,67400,23,05/10/2020 00:00:00,null
PipeInfra,2020-2021,L-2-1-0,2,0,1,0,L,1,0,D037/20-21,dr,null,DR,203,D037/20-21,2,TCS,USD,20000,3.37,67400,23,05/10/2020 00:00:00,null
PipeInfra,2020-2021,L-2-1-0,2,0,1,0,L,1,0,D038/20-21,dr,null,DR,204,D038/20-21,1,TCS,USD,14000,3.37,47180,23,05/10/2020 00:00:00,null
PipeInfra,2020-2021,L-2-1-0,2,0,1,0,L,1,0,D038/20-21,dr,null,DR,204,D038/20-21,2,TCS,USD,14000,3.37,47180,23,05/10/2020 00:00:00,null
PipeInfra,2020-2021,L-2-1-0,2,0,1,0,L,1,0,D040/20-21,dr,null,DR,206,D040/20-21,1,TCS,USD,700,3.37,2359,23,05/10/2020 00:00:00,null
PipeInfra,2020-2021,L-2-1-0,2,0,1,0,L,1,0,D040/20-21,dr,null,DR,206,D040/20-21,2,TCS,USD,700,3.37,2359,23,05/10/2020 00:00:00,null
PipeInfra,2020-2021,L-2-1-0,2,0,1,0,L,1,0,D041/20-21,dr,null,DR,207,D041/20-21,1,TCS,USD,500,3.37,1685,23,05/10/2020 00:00:00,null
PipeInfra,2020-2021,L-2-1-0,2,0,1,0,L,1,0,D041/20-21,dr,null,DR,207,D041/20-21,2,TCS,USD,500,3.37,1685,23,05/10/2020 00:00:00,null
PipeInfra,2020-2021,L-2-1-0,2,0,1,0,L,1,0,D042/20-21,dr,null,DR,208,D042/20-21,1,TCS,USD,800,3.37,2696,23,05/10/2020 00:00:00,null
PipeInfra,2020-2021,L-2-1-0,2,0,1,0,L,1,0,D042/20-21,dr,null,DR,208,D042/20-21,2,TCS,USD,800,3.37,2696,23,05/10/2020 00:00:00,null
PipeInfra,2020-2021,L-2-1-0,2,0,1,0,L,1,0,D043/20-21,dr,null,DR,209,D043/20-21,1,TCS,USD,1000,3.37,3370,23,05/10/2020 00:00:00,null
PipeInfra,2020-2021,L-2-1-0,2,0,1,0,L,1,0,D043/20-21,dr,null,DR,209,D043/20-21,2,TCS,USD,1000,3.37,3370,23,05/10/2020 00:00:00,null
PipeInfra,2020-2021,L-2-1-0,2,0,1,0,L,1,0,D044/20-21,dr,null,DR,210,D044/20-21,1,TCS,USD,6000,3.37,20220,23,05/10/2020 00:00:00,null
PipeInfra,2020-2021,L-2-1-0,2,0,1,0,L,1,0,D044/20-21,dr,null,DR,210,D044/20-21,2,TCS,USD,6000,3.37,20220,23,05/10/2020 00:00:00,null
HSIL,2020-2021,01,1,0,1,0,S,1,0,D021/20-21,dr,null,DR,220,D021/20-21,1,Imbalance,USD,42557.98,3.551,151123.38698,23,30/09/2020 00:00:00,null
HSIL,2020-2021,01,1,0,1,0,S,1,0,D006/20-21,dr,null,DR,82,D006/20-21,1,Imbalance,USD,15105.96,3.914,59124.72744,23,18/06/2020 00:00:00,null
HSIL,2020-2021,01,1,0,1,0,S,1,0,D007/20-21,dr,null,DR,102,D007/20-21,1,Imbalance,USD,27370.35,3.885,106333.80975,23,04/07/2020 00:00:00,null
HSIL,2020-2021,01,1,0,1,0,S,1,0,D009/20-21,dr,null,DR,118,D009/20-21,1,Imbalance,USD,47278.23,3.8643,182697.264189,23,15/07/2020 00:00:00,null
HSIL,2020-2021,01,1,0,1,0,S,1,0,D011/20-21,dr,null,DR,140,D011/20-21,1,Imbalance,USD,45656,3.8679,176592.8424,23,31/07/2020 00:00:00,null
HSIL,2020-2021,01,1,0,1,0,S,1,0,D013/20-21,dr,null,DR,160,D013/20-21,1,Imbalance,USD,40334.82,3.5549,143386.251618,23,15/08/2020 00:00:00,null
HSIL,2020-2021,01,1,0,1,0,S,1,0,D018/20-21,dr,null,DR,183,D018/20-21,1,Imbalance,USD,42068.15,3.5566,149619.58229,23,31/08/2020 00:00:00,null
HSIL,2020-2021,02,1,0,2,0,S,1,0,D034/20-21,dr,null,DR,220,D034/20-21,1,TCS,USD,42557.98,3.551,151123.38698,23,05/10/2020 00:00:00,null
MINDA,2023-2024,3-0,1,0,3,0,S,1,27,CMH005/23-24,cr,null,CR,1,CMH005/23-24,1,DIFF-EXG,USD,181.53,37,6716.61,130,26/04/2023 00:00:00,null
HCGD-B,2024-2025,6-0,1,0,6,0,S,1,0,I0006/24-25,null,null,LP,6,I0006/24-25,1,Delayed Payment Invoice Generated Against Invoice No. S0025/24-25 dated 30-APR-24,INR,28050,10.2,286110,201,13/05/2024 11:42:05,0
HCGD-B,2024-2025,6-0,1,0,6,0,S,1,0,I0004/24-25,null,null,LP,4,I0004/24-25,1,Delayed Payment Invoice Generated Against Invoice No. S0010/24-25 dated 15-APR-24,INR,30000,10.2,306000,201,29/04/2024 12:28:28,0
HCGD-B,2024-2025,6-0,1,0,6,0,S,1,0,I0008/24-25,null,null,LP,8,I0008/24-25,1,Delayed Payment Invoice Generated Against Invoice No. S0208/24-25 dated 15-OCT-24,INR,24100,10.2,245820,201,26/11/2024 16:09:47,0
SISECAM,2022-2023,3-1,1,0,3,1,S,1,0,D003/22-23,dr,null,DR,12,D003/22-23,1,Imbalance,USD,56237.98,22.5,1265354.55,113,04/11/2022 00:00:00,null
