COMPANY_CD,FINANCIAL_YEAR,BU_STATE_TIN,INVOICE_SEQ,PDF_TYPE,FILE_NAME,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,PDF_SIGNED,SIGNED_BY,SIGNED_DT,SIGNED_ENT_BY,PDF_CONTENT,SF_GEN_DT
RIL,2016-2017,517,null,O,INVOICE-15012017-RIL-Jamnagar-C-517,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,517,null,D,INVOICE-15012017-RIL-Jamnagar-C-517,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,517,null,T,INVOICE-15012017-RIL-Jamnagar-C-517,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,521,null,O,INVOICE-15012017-RIL-Naroda-C-521,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,521,null,D,INVOICE-15012017-RIL-Naroda-C-521,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,521,null,T,INVOICE-15012017-RIL-Naroda-C-521,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,518,null,O,INVOICE-15012017-RIL-Vadodara-C-518,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,518,null,D,INVOICE-15012017-RIL-Vadodara-C-518,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,518,null,T,INVOICE-15012017-RIL-Vadodara-C-518,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,519,null,O,INVOICE-15012017-RIL-RCP-C-519,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,519,null,D,INVOICE-15012017-RIL-RCP-C-519,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,519,null,T,INVOICE-15012017-RIL-RCP-C-519,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,522,null,O,INVOICE-15012017-RIL-Nagothane-C-522,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,522,null,D,INVOICE-15012017-RIL-Nagothane-C-522,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,522,null,T,INVOICE-15012017-RIL-Nagothane-C-522,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,523,null,O,INVOICE-15012017-RIL-Gandhar-C-523,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,523,null,D,INVOICE-15012017-RIL-Gandhar-C-523,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,523,null,T,INVOICE-15012017-RIL-Gandhar-C-523,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2020-2021,298,S0298/20-21,O,INVOICE-15122020-RIL-RIL Gadimoga-L-298,23,16/12/2020 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/12/2020 00:00:00,null,null,null
RIL,2020-2021,298,S0298/20-21,D,INVOICE-15122020-RIL-RIL Gadimoga-L-298,23,16/12/2020 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/12/2020 00:00:00,null,null,null
RIL,2020-2021,298,S0298/20-21,T,INVOICE-15122020-RIL-RIL Gadimoga-L-298,23,16/12/2020 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/12/2020 00:00:00,null,null,null
RIL,2020-2021,308,S0308/20-21,O,INVOICE-31122020-RIL-RIL Gadimoga-L-308,48,01/01/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/01/2021 00:00:00,null,null,null
RIL,2020-2021,308,S0308/20-21,D,INVOICE-31122020-RIL-RIL Gadimoga-L-308,48,01/01/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/01/2021 00:00:00,null,null,null
RIL,2020-2021,308,S0308/20-21,T,INVOICE-31122020-RIL-RIL Gadimoga-L-308,48,01/01/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/01/2021 00:00:00,null,null,null
RIL,2018-2019,503,00503/18-19,O,INVOICE-15012019-RIL-Patalganga Manufacturing Division-C-503,23,16/01/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2018-2019,503,00503/18-19,D,INVOICE-15012019-RIL-Patalganga Manufacturing Division-C-503,23,16/01/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2018-2019,504,00504/18-19,O,INVOICE-15012019-RIL-Hazira Manufacturing Division-C-504,23,16/01/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2018-2019,504,00504/18-19,D,INVOICE-15012019-RIL-Hazira Manufacturing Division-C-504,23,16/01/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2018-2019,505,00505/18-19,O,INVOICE-15012019-RIL-Jamnagar - DTA Manufacturing Division-C-505,23,16/01/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2018-2019,505,00505/18-19,D,INVOICE-15012019-RIL-Jamnagar - DTA Manufacturing Division-C-505,23,16/01/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2018-2019,506,00506/18-19,O,INVOICE-15012019-RIL-Naroda Manufacturing Division-C-506,23,16/01/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2018-2019,506,00506/18-19,D,INVOICE-15012019-RIL-Naroda Manufacturing Division-C-506,23,16/01/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2018-2019,507,00507/18-19,O,INVOICE-15012019-RIL-Jamnagar-C-507,23,16/01/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2018-2019,507,00507/18-19,D,INVOICE-15012019-RIL-Jamnagar-C-507,23,16/01/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2018-2019,508,00508/18-19,O,INVOICE-15012019-RIL-Nagothane Manufacturing Division-C-508,23,16/01/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2018-2019,508,00508/18-19,D,INVOICE-15012019-RIL-Nagothane Manufacturing Division-C-508,23,16/01/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2019-2020,663,00663/19-20,O,INVOICE-15012020-RIL-Patalganga Manufacturing Division-C-663,23,20/01/2020 00:00:00,null,null,Y,ASHWANI KUMAR DUDEJA,20/01/2020 00:00:00,null,null,null
RIL,2019-2020,663,00663/19-20,D,INVOICE-15012020-RIL-Patalganga Manufacturing Division-C-663,23,20/01/2020 00:00:00,null,null,Y,ASHWANI KUMAR DUDEJA,20/01/2020 00:00:00,null,null,null
RIL,2019-2020,660,00660/19-20,O,INVOICE-15012020-RIL-Hazira Manufacturing Division-C-660,23,16/01/2020 00:00:00,null,null,Y,ASHWANI KUMAR DUDEJA,16/01/2020 00:00:00,null,null,null
RIL,2019-2020,660,00660/19-20,D,INVOICE-15012020-RIL-Hazira Manufacturing Division-C-660,24,16/01/2020 00:00:00,null,null,Y,ASHWANI KUMAR DUDEJA,16/01/2020 00:00:00,null,null,null
RIL,2019-2020,658,00658/19-20,O,INVOICE-15012020-RIL-Jamnagar - DTA Manufacturing Division-C-658,23,16/01/2020 00:00:00,null,null,Y,ASHWANI KUMAR DUDEJA,16/01/2020 00:00:00,null,null,null
RIL,2019-2020,658,00658/19-20,D,INVOICE-15012020-RIL-Jamnagar - DTA Manufacturing Division-C-658,24,16/01/2020 00:00:00,null,null,Y,ASHWANI KUMAR DUDEJA,16/01/2020 00:00:00,null,null,null
RIL,2019-2020,662,00662/19-20,O,INVOICE-15012020-RIL-Vadodara Manufacturing Division-C-662,23,16/01/2020 00:00:00,null,null,Y,ASHWANI KUMAR DUDEJA,16/01/2020 00:00:00,null,null,null
RIL,2019-2020,662,00662/19-20,D,INVOICE-15012020-RIL-Vadodara Manufacturing Division-C-662,24,16/01/2020 00:00:00,null,null,Y,ASHWANI KUMAR DUDEJA,16/01/2020 00:00:00,null,null,null
RIL,2019-2020,659,00659/19-20,O,INVOICE-15012020-RIL-Jamnagar-C-659,23,16/01/2020 00:00:00,null,null,Y,ASHWANI KUMAR DUDEJA,16/01/2020 00:00:00,null,null,null
RIL,2019-2020,659,00659/19-20,D,INVOICE-15012020-RIL-Jamnagar-C-659,24,16/01/2020 00:00:00,null,null,Y,ASHWANI KUMAR DUDEJA,16/01/2020 00:00:00,null,null,null
RIL,2019-2020,664,00664/19-20,O,INVOICE-15012020-RIL-Nagothane Manufacturing Division-C-664,23,16/01/2020 00:00:00,null,null,Y,ASHWANI KUMAR DUDEJA,16/01/2020 00:00:00,null,null,null
RIL,2019-2020,664,00664/19-20,D,INVOICE-15012020-RIL-Nagothane Manufacturing Division-C-664,24,16/01/2020 00:00:00,null,null,Y,ASHWANI KUMAR DUDEJA,16/01/2020 00:00:00,null,null,null
RIL,2019-2020,661,00661/19-20,O,INVOICE-15012020-RIL-Dahej Manufacturing Division-C-661,23,16/01/2020 00:00:00,null,null,Y,ASHWANI KUMAR DUDEJA,16/01/2020 00:00:00,null,null,null
RIL,2019-2020,661,00661/19-20,D,INVOICE-15012020-RIL-Dahej Manufacturing Division-C-661,24,16/01/2020 00:00:00,null,null,Y,ASHWANI KUMAR DUDEJA,16/01/2020 00:00:00,null,null,null
RIL,2020-2021,498,L00498/20-21,O,INVOICE-15022021-RIL-Jamnagar - DTA Manufacturing Division-C-498,48,16/02/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/02/2021 00:00:00,null,null,null
RIL,2020-2021,498,L00498/20-21,D,INVOICE-15022021-RIL-Jamnagar - DTA Manufacturing Division-C-498,48,16/02/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/02/2021 00:00:00,null,null,null
RIL,2020-2021,499,L00499/20-21,O,INVOICE-15022021-RIL-Jamnagar-C-499,48,16/02/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/02/2021 00:00:00,null,null,null
RIL,2020-2021,499,L00499/20-21,D,INVOICE-15022021-RIL-Jamnagar-C-499,48,16/02/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/02/2021 00:00:00,null,null,null
RIL,2021-2022,53,S0053/21-22,O,INVOICE-08062021-RIL-Patalganga Manufacturing Division 15-S-53,23,09/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/06/2021 00:00:00,null,null,null
RIL,2021-2022,53,S0053/21-22,D,INVOICE-08062021-RIL-Patalganga Manufacturing Division 15-S-53,23,09/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/06/2021 00:00:00,null,null,null
RIL,2021-2022,53,S0053/21-22,T,INVOICE-08062021-RIL-Patalganga Manufacturing Division 15-S-53,23,09/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/06/2021 00:00:00,null,null,null
RIL,2021-2022,54,S0054/21-22,O,INVOICE-08062021-RIL-Nagothane Manufacturing Division 15-S-54,23,09/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/06/2021 00:00:00,null,null,null
RIL,2021-2022,54,S0054/21-22,D,INVOICE-08062021-RIL-Nagothane Manufacturing Division 15-S-54,23,09/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/06/2021 00:00:00,null,null,null
RIL,2021-2022,54,S0054/21-22,T,INVOICE-08062021-RIL-Nagothane Manufacturing Division 15-S-54,23,09/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/06/2021 00:00:00,null,null,null
RIL,2017-2018,569,00378/17-18,D,INVOICE-15012018-RIL-Patalganga Manufacturing Division-C-569,23,16/01/2018 00:00:00,null,null,null,null,null,null,null,null
RIL,2017-2018,569,00378/17-18,O,INVOICE-15012018-RIL-Patalganga Manufacturing Division-C-569,23,16/01/2018 00:00:00,null,null,null,null,null,null,null,null
RIL,2017-2018,565,00374/17-18,D,INVOICE-15012018-RIL-Hazira Manufacturing Division-C-565,23,16/01/2018 00:00:00,null,null,null,null,null,null,null,null
RIL,2017-2018,565,00374/17-18,O,INVOICE-15012018-RIL-Hazira Manufacturing Division-C-565,23,16/01/2018 00:00:00,null,null,null,null,null,null,null,null
RIL,2017-2018,566,00375/17-18,O,INVOICE-15012018-RIL-Jamnagar - DTA Manufacturing Division-C-566,23,16/01/2018 00:00:00,null,null,null,null,null,null,null,null
RIL,2017-2018,566,00375/17-18,D,INVOICE-15012018-RIL-Jamnagar - DTA Manufacturing Division-C-566,23,16/01/2018 00:00:00,null,null,null,null,null,null,null,null
RIL,2017-2018,570,00379/17-18,O,INVOICE-15012018-RIL-Naroda Manufacturing Division-C-570,23,16/01/2018 00:00:00,null,null,null,null,null,null,null,null
RIL,2017-2018,570,00379/17-18,D,INVOICE-15012018-RIL-Naroda Manufacturing Division-C-570,23,16/01/2018 00:00:00,null,null,null,null,null,null,null,null
RIL,2017-2018,567,00376/17-18,O,INVOICE-15012018-RIL-Vadodara Manufacturing Division-C-567,23,16/01/2018 00:00:00,null,null,null,null,null,null,null,null
RIL,2017-2018,567,00376/17-18,D,INVOICE-15012018-RIL-Vadodara Manufacturing Division-C-567,23,16/01/2018 00:00:00,null,null,null,null,null,null,null,null
RIL,2017-2018,568,00377/17-18,O,INVOICE-15012018-RIL-Jamnagar-C-568,23,16/01/2018 00:00:00,null,null,null,null,null,null,null,null
RIL,2017-2018,568,00377/17-18,D,INVOICE-15012018-RIL-Jamnagar-C-568,23,16/01/2018 00:00:00,null,null,null,null,null,null,null,null
RIL,2017-2018,571,00380/17-18,O,INVOICE-15012018-RIL-Nagothane Manufacturing Division-C-571,23,16/01/2018 00:00:00,null,null,null,null,null,null,null,null
RIL,2017-2018,571,00380/17-18,D,INVOICE-15012018-RIL-Nagothane Manufacturing Division-C-571,23,16/01/2018 00:00:00,null,null,null,null,null,null,null,null
RIL,2017-2018,572,00381/17-18,O,INVOICE-15012018-RIL-Dahej Manufacturing Division-C-572,23,16/01/2018 00:00:00,null,null,null,null,null,null,null,null
RIL,2017-2018,572,00381/17-18,D,INVOICE-15012018-RIL-Dahej Manufacturing Division-C-572,23,16/01/2018 00:00:00,null,null,null,null,null,null,null,null
RIL,2018-2019,521,00521/18-19,O,INVOICE-31012019-RIL-Patalganga Manufacturing Division-C-521,23,01/02/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2018-2019,521,00521/18-19,D,INVOICE-31012019-RIL-Patalganga Manufacturing Division-C-521,23,04/02/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2018-2019,522,00522/18-19,O,INVOICE-31012019-RIL-Jamnagar - DTA Manufacturing Division-C-522,23,01/02/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2018-2019,522,00522/18-19,D,INVOICE-31012019-RIL-Jamnagar - DTA Manufacturing Division-C-522,23,04/02/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2018-2019,523,00523/18-19,O,INVOICE-31012019-RIL-Naroda Manufacturing Division-C-523,23,01/02/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2018-2019,523,00523/18-19,D,INVOICE-31012019-RIL-Naroda Manufacturing Division-C-523,23,04/02/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2018-2019,524,00524/18-19,O,INVOICE-31012019-RIL-Jamnagar-C-524,23,01/02/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2018-2019,524,00524/18-19,D,INVOICE-31012019-RIL-Jamnagar-C-524,23,04/02/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2018-2019,525,00525/18-19,D,INVOICE-31012019-RIL-Nagothane Manufacturing Division-C-525,23,04/02/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2018-2019,525,00525/18-19,O,INVOICE-31012019-RIL-Nagothane Manufacturing Division-C-525,23,01/02/2019 00:00:00,null,null,null,null,null,null,null,null
RIL,2020-2021,511,L00511/20-21,O,INVOICE-28022021-RIL-Patalganga Manufacturing Division-C-511,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,511,L00511/20-21,D,INVOICE-28022021-RIL-Patalganga Manufacturing Division-C-511,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,511,L00511/20-21,T,INVOICE-28022021-RIL-Patalganga Manufacturing Division-C-511,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,512,L00512/20-21,O,INVOICE-28022021-RIL-Hazira Manufacturing Division-C-512,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,512,L00512/20-21,D,INVOICE-28022021-RIL-Hazira Manufacturing Division-C-512,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,512,L00512/20-21,T,INVOICE-28022021-RIL-Hazira Manufacturing Division-C-512,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,513,L00513/20-21,O,INVOICE-28022021-RIL-Jamnagar - DTA Manufacturing Division-C-513,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,513,L00513/20-21,D,INVOICE-28022021-RIL-Jamnagar - DTA Manufacturing Division-C-513,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,513,L00513/20-21,T,INVOICE-28022021-RIL-Jamnagar - DTA Manufacturing Division-C-513,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,514,L00514/20-21,D,INVOICE-28022021-RIL-Naroda Manufacturing Division-C-514,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,514,L00514/20-21,T,INVOICE-28022021-RIL-Naroda Manufacturing Division-C-514,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,514,L00514/20-21,O,INVOICE-28022021-RIL-Naroda Manufacturing Division-C-514,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,515,L00515/20-21,D,INVOICE-28022021-RIL-Vadodara Manufacturing Division-C-515,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,515,L00515/20-21,T,INVOICE-28022021-RIL-Vadodara Manufacturing Division-C-515,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,515,L00515/20-21,O,INVOICE-28022021-RIL-Vadodara Manufacturing Division-C-515,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,516,L00516/20-21,D,INVOICE-28022021-RIL-Jamnagar-C-516,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,516,L00516/20-21,T,INVOICE-28022021-RIL-Jamnagar-C-516,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,516,L00516/20-21,O,INVOICE-28022021-RIL-Jamnagar-C-516,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,517,L00517/20-21,O,INVOICE-28022021-RIL-Nagothane Manufacturing Division-C-517,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,517,L00517/20-21,D,INVOICE-28022021-RIL-Nagothane Manufacturing Division-C-517,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,517,L00517/20-21,T,INVOICE-28022021-RIL-Nagothane Manufacturing Division-C-517,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,518,L00518/20-21,O,INVOICE-28022021-RIL-Dahej Manufacturing Division-C-518,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
RIL,2020-2021,518,L00518/20-21,D,INVOICE-28022021-RIL-Dahej Manufacturing Division-C-518,49,01/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2021 00:00:00,null,null,null
