COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_CONTACT_PERSON_CD,ADDR_FLAG,INVOICE_SEQ,INVOICE_NO,LINE_NO,LINE_DESC,UNIT,QTY,RATE,AMOUNT,ENT_BY,ENT_DT,FINANCIAL_YEAR,INVOICE_TYPE
Gail,1-1-1603-722L25-0-1-0-2,UPG2A24109019181,16,null,null,C,null,null,null,null,UPG2A24109019181,1,Transmission Charge,INR,27600,33.63,928188,219,20/01/2025 00:00:00,2024-2025,TC
Gail,16-1-24-16-1604-333,UPG2A23109000385,16,null,null,R,null,null,null,null,UPG2A23109000385,1,Transmission Charge,INR,40370,13.99,564776.3,23,28/04/2023 00:00:00,2023-2024,TC
Gail,16-1-24-16-1604-333,UPG2A23109000386,16,null,null,R,null,null,null,null,UPG2A23109000386,1,Transmission Charge,INR,46100,13.99,644939,23,28/04/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-722L27-0-1-0-2,UPG2A24109024315,16,null,null,C,null,null,null,null,UPG2A24109024315,1,Transmission Charge,INR,3000,42.04,1261200,219,18/03/2025 00:00:00,2024-2025,TC
Gail,1-1-1601-722L27-0-1-0-2,UPG2A24109024316,16,null,null,C,null,null,null,null,UPG2A24109024316,1,Transmission Charge,INR,4175,42.04,175517,219,18/03/2025 00:00:00,2024-2025,TC
Gail,16-1-26-16-1601-411,UPG2A23109000138,16,null,null,R,null,null,null,null,UPG2A23109000138,1,Transmission Charge,INR,550000,99.9,54945000,23,26/04/2023 00:00:00,2023-2024,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109000475,16,null,null,C,null,null,null,null,UPG2A25109000475,1,Transmission Charge,INR,30092.1,25.63,771260.52,219,17/04/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109000476,16,null,null,C,null,null,null,null,UPG2A25109000476,1,Transmission Charge,INR,15000,25.63,384450,219,17/04/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109000477,16,null,null,C,null,null,null,null,UPG2A25109000477,1,Transmission Charge,INR,51200,25.63,1312256,219,17/04/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109000478,16,null,null,C,null,null,null,null,UPG2A25109000478,1,Transmission Charge,INR,12800,25.63,328064,219,17/04/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109002330,16,null,null,C,null,null,null,null,UPG2A25109002330,1,Transmission Charge,INR,39000,25.63,999570,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109002332,16,null,null,C,null,null,null,null,UPG2A25109002332,1,Transmission Charge,INR,125000,25.63,320375,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109002333,16,null,null,C,null,null,null,null,UPG2A25109002333,1,Transmission Charge,INR,25600,25.63,656128,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L29-0-1-0-5,UPG2A25109002334,16,null,null,C,null,null,null,null,UPG2A25109002334,1,Transmission Charge,INR,11615,25.63,297692.45,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1601-1132L29-0-1-1-2,UPG2A25109000471,16,null,null,C,null,null,null,null,UPG2A25109000471,1,Transmission Charge,INR,15000,106.77,1601550,219,17/04/2025 00:00:00,2025-2026,TC
Gail,1-1-1601-1132L29-0-1-1-2,UPG2A25109002322,16,null,null,C,null,null,null,null,UPG2A25109002322,1,Transmission Charge,INR,12900,106.77,1377333,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1601-1132L29-0-1-1-2,UPG2A25109002324,16,null,null,C,null,null,null,null,UPG2A25109002324,1,Transmission Charge,INR,12800,106.77,1366656,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1601-1132L29-0-1-1-2,UPG2A25109002325,16,null,null,C,null,null,null,null,UPG2A25109002325,1,Transmission Charge,INR,12800,106.77,1366656,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1601-1132L29-0-1-1-2,UPG2A25109002326,16,null,null,C,null,null,null,null,UPG2A25109002326,1,Transmission Charge,INR,13985,106.77,1493178.45,219,02/05/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1134L31-0-1-0-4,UPG2A25109009153,16,null,null,C,null,null,null,null,UPG2A25109009153,1,Transmission Charge,INR,4302.83,25.63,110281.53,219,17/07/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L31-0-1-0-5,UPG2A25109009159,16,null,null,C,null,null,null,null,UPG2A25109009159,1,Transmission Charge,INR,12000,39.51,474120,219,17/07/2025 00:00:00,2025-2026,TC
Gail,1-1-1604-1135L31-0-1-0-5,UPG2A25109009160,16,null,null,C,null,null,null,null,UPG2A25109009160,1,Transmission Charge,INR,24000,39.51,948240,219,17/07/2025 00:00:00,2025-2026,TC
Gail,16-1-32-16-1601-1141,MHG2A22105001680,16,null,null,R,null,null,null,null,MHG2A22105001680,1,Transmission Charge,INR,16333.92,39.85,650906.86,49,24/05/2023 00:00:00,2022-2023,TC
Gail,1-1-1606-91L34-0-1-0-1,UPG2A23109012832,16,null,null,C,null,null,null,null,UPG2A23109012832,1,Transmission Charge,INR,700,40,28000,130,03/01/2024 00:00:00,2023-2024,TC
Gail,16-1-34-16-1601-1161,UPG2A23109000027,16,null,null,R,null,null,null,null,UPG2A23109000027,1,Transmission Charge,INR,63000,99.9,6293700,23,26/04/2023 00:00:00,2023-2024,TC
Gail,16-1-38-16-1603-581,RJG2A22107001717,16,null,null,R,null,null,null,null,RJG2A22107001717,1,Transmission Charge,INR,9699.24,57.49,557609.3,49,24/04/2023 00:00:00,2022-2023,TC
Gail,16-1-43-16-1604-1141,UPG2A23109003577,16,null,null,R,null,null,null,null,UPG2A23109003577,1,Transmission Charge,INR,7232.58,7232.58,54244.34,113,04/07/2023 00:00:00,2023-2024,TC
Gail,16-1-44-16-1604-881,UPG2A23109003060,30,null,null,R,null,null,null,null,UPG2A23109003060,1,Positive Imbalance Above 10 Rate,INR,231.939,3.75,869.77,113,21/06/2023 00:00:00,2023-2024,IC
Gail,16-1-44-16-1604-881,UPG2A23109003117,16,null,null,R,null,null,null,null,UPG2A23109003117,1,Transmission Charge,INR,19888.3,7.5,149162.29,113,21/06/2023 00:00:00,2023-2024,TC
Gail,16-1-54-16-1603-392,UPG2A23109001920,16,null,null,R,null,null,null,null,UPG2A23109001920,1,Transmission Charge,INR,4800,13.99,67152,130,18/05/2023 00:00:00,2023-2024,TC
Gail,16-1-56-16-1604-881,UPG2A23109003059,30,null,null,R,null,null,null,null,UPG2A23109003059,1,Positive Imbalance Above 10 Rate,INR,0,0,0,113,21/06/2023 00:00:00,2023-2024,IC
Gail,16-1-56-16-1604-881,UPG2A23109003116,16,null,null,R,null,null,null,null,UPG2A23109003116,1,Transmission Charge,INR,6367.69,7.5,47757.66,113,21/06/2023 00:00:00,2023-2024,TC
Gail,16-1-57-16-1601-84,UPG2A23109004520,16,null,null,R,null,null,null,null,UPG2A23109004520,1,Transmission Charge,INR,18700,79,1477300,113,17/07/2023 00:00:00,2023-2024,TC
Gail,16-1-64-16-1604-333,UPG2A23109009990,30,null,null,R,null,null,null,null,UPG2A23109009990,1,Positive Imbalance Above 10 Rate,INR,4797.96,13.14,63045.19,130,02/11/2023 00:00:00,2023-2024,IC
Gail,16-1-65-16-1603-333,UPG2A23109009207,16,null,null,R,null,null,null,null,UPG2A23109009207,1,Transmission Charge,INR,140000,26.28,3679200,130,18/10/2023 00:00:00,2023-2024,TC
Gail,16-1-67-16-1604-261,UPG2A23109009199,16,null,null,R,null,null,null,null,UPG2A23109009199,1,Transmission Charge,INR,48400,16.18,783112,130,17/10/2023 00:00:00,2023-2024,TC
Gail,16-1-69-16-1603-332,UPG2A23109009861,16,null,null,R,null,null,null,null,UPG2A23109009861,1,Transmission Charge,INR,65737.95,26.28,1727593.33,130,02/11/2023 00:00:00,2023-2024,TC
Gail,16-1-70-16-1603-892,UPG2A23109009741,16,null,null,R,null,null,null,null,UPG2A23109009741,1,Transmission Charge,INR,78205,26.28,2055227.4,130,02/11/2023 00:00:00,2023-2024,TC
Gail,16-1-71-16-1603-892,UPG2A23109009993,43,null,null,R,null,null,null,null,UPG2A23109009993,1,Ship or Pay Charges,INR,2035,22.9,46601.5,130,02/11/2023 00:00:00,2023-2024,TC
Gail,16-1-78-16-1601-451,UPG2A24109023093,43,null,null,R,null,null,null,null,UPG2A24109023093,1,Ship or Pay Charges,INR,41,18.42,755.22,219,04/03/2025 00:00:00,2024-2025,TC
Gail,16-1-80-16-1604-1101,UPG2A25109008145,16,null,null,R,null,null,null,null,UPG2A25109008145,1,Transmission Charge,INR,1200,18.42,22104,219,02/07/2025 00:00:00,2025-2026,TC
Gail,16-1-81-16-1604-1101,UPG2A25109008144,16,null,null,R,null,null,null,null,UPG2A25109008144,1,Transmission Charge,INR,2061.42,25.63,52834.24,219,02/07/2025 00:00:00,2025-2026,TC
Gail,16-1-81-16-1604-1101,UPG2A25109008146,16,null,null,R,null,null,null,null,UPG2A25109008146,1,Transmission Charge,INR,1931.53,25.63,49505.06,219,02/07/2025 00:00:00,2025-2026,TC
Gail,16-1-81-16-1604-1101,UPG2A25109008453,30,null,null,R,null,null,null,null,UPG2A25109008453,1,Positive Imbalance Above 10 Rate,INR,1327.049,12.82,17012.77,219,03/07/2025 00:00:00,2025-2026,IC
Gail,16-1-81-16-1604-1101,UPG2A25109008536,34,null,null,R,null,null,null,null,UPG2A25109008536,1,UnAuthorised Overrun Above 10%,INR,7.062,12.82,90.53,219,03/07/2025 00:00:00,2025-2026,IC
Gail,16-1-81-16-1604-1101,UPG2A25109008537,34,null,null,R,null,null,null,null,UPG2A25109008537,1,UnAuthorised Overrun Above 10%,INR,156.085,12.82,2001.01,219,03/07/2025 00:00:00,2025-2026,IC
Gail,16-1-81-16-1604-1101,UPG2A25109009689,32,null,null,R,null,null,null,null,UPG2A25109009689,1,Negative Imbalance Above 5 Rate,INR,1200.407,12.82,15389.22,219,18/07/2025 00:00:00,2025-2026,IC
Gail,16-1-83-16-1604-1101,UPG2A25109009363,16,null,null,R,null,null,null,null,UPG2A25109009363,1,Transmission Charge,INR,1400,18.42,25788,219,17/07/2025 00:00:00,2025-2026,TC
Gail,16-1-83-16-1604-1101,UPG2A25109009366,16,null,null,R,null,null,null,null,UPG2A25109009366,1,Transmission Charge,INR,2650,18.42,48813,219,17/07/2025 00:00:00,2025-2026,TC
Gail,16-1-83-16-1604-1101,UPG2A25109009691,30,null,null,R,null,null,null,null,UPG2A25109009691,1,Positive Imbalance Above 10 Rate,INR,3119.775,12.82,39995.52,219,18/07/2025 00:00:00,2025-2026,IC
Gail,16-1-84-16-1610-10000165,UPG2A25109009179,16,null,null,R,null,null,null,null,UPG2A25109009179,1,Transmission Charge,INR,12000,13.88,166560,219,18/07/2025 00:00:00,2025-2026,TC
Gail,16-1-84-16-1610-10000165,UPG2A25109009180,16,null,null,R,null,null,null,null,UPG2A25109009180,1,Transmission Charge,INR,24000,13.88,333120,219,18/07/2025 00:00:00,2025-2026,TC
Gail,16-1-85-16-1604-1134,UPG2A25109009151,16,null,null,R,null,null,null,null,UPG2A25109009151,1,Transmission Charge,INR,1710,45.91,78506.1,219,17/07/2025 00:00:00,2025-2026,TC
Gail,16-1-85-16-1604-1134,UPG2A25109009152,16,null,null,R,null,null,null,null,UPG2A25109009152,1,Transmission Charge,INR,10990,45.91,504550.9,219,17/07/2025 00:00:00,2025-2026,TC
Gail,16-1-85-16-1604-1134,UPG2A25109009154,16,null,null,R,null,null,null,null,UPG2A25109009154,1,Transmission Charge,INR,10000,45.91,459100,219,17/07/2025 00:00:00,2025-2026,TC
Gail,16-1-85-16-1604-1134,UPG2A25109009155,16,null,null,R,null,null,null,null,UPG2A25109009155,1,Transmission Charge,INR,23800,45.91,1092658,219,17/07/2025 00:00:00,2025-2026,TC
Gail,16-1-85-16-1604-1134,UPG2A25109009156,16,null,null,R,null,null,null,null,UPG2A25109009156,1,Transmission Charge,INR,3800.73,45.91,174491.51,219,17/07/2025 00:00:00,2025-2026,TC
Gail,1-1-1601-81L107-0-1-0-1,UPG2A23109004307,16,null,null,C,null,null,null,null,UPG2A23109004307,1,Transmission Charge,INR,44509.55,39.45,1755901.9,113,04/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-82L108-0-1-0-2,UPG2A23109003668,16,null,null,C,null,null,null,null,UPG2A23109003668,1,Transmission Charge,INR,48854.09,39.45,1927293.77,113,04/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-83L109-0-1-0-3,UPG2A23109003542,16,null,null,C,null,null,null,null,UPG2A23109003542,1,Transmission Charge,INR,59871.45,74.97,4488562.83,113,04/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-84L110-0-1-0-4,UPG2A23109004013,16,null,null,C,null,null,null,null,UPG2A23109004013,1,Transmission Charge,INR,60472.93,74.97,4533655.71,113,04/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-85L111-0-1-0-5,UPG2A23109003649,16,null,null,C,null,null,null,null,UPG2A23109003649,1,Transmission Charge,INR,39600,74.97,2968812,113,04/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-85L111-0-1-0-5,UPG2A23109003934,32,null,null,C,null,null,null,null,UPG2A23109003934,1,Negative Imbalance Above 5 Rate,INR,50,37.49,1874.5,113,04/07/2023 00:00:00,2023-2024,IC
Gail,1-1-1601-82L114-0-1-0-2,UPG2A23109005598,16,null,null,C,null,null,null,null,UPG2A23109005598,1,Transmission Charge,INR,40035.36,40,1601414.32,113,02/08/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-83L115-0-1-0-3,UPG2A23109004703,16,null,null,C,null,null,null,null,UPG2A23109004703,1,Transmission Charge,INR,11000,79,869000,113,17/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-83L115-0-1-0-3,UPG2A23109004704,16,null,null,C,null,null,null,null,UPG2A23109004704,1,Transmission Charge,INR,7700,79,608300,113,17/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-83L115-0-1-0-3,UPG2A23109005411,16,null,null,C,null,null,null,null,UPG2A23109005411,1,Transmission Charge,INR,86628.41,79,6843644.16,113,01/08/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-84L116-0-1-0-4,UPG2A23109005368,16,null,null,C,null,null,null,null,UPG2A23109005368,1,Transmission Charge,INR,115500,79,9124500,113,01/08/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-81L119-0-1-0-1,UPG2A23109004914,16,null,null,C,null,null,null,null,UPG2A23109004914,1,Transmission Charge,INR,11000,40,440000,113,17/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-81L119-0-1-0-1,UPG2A23109005786,16,null,null,C,null,null,null,null,UPG2A23109005786,1,Transmission Charge,INR,40165.89,40,1606635.48,113,03/08/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-83L120-0-1-0-3,UPG2A23109007181,16,null,null,C,null,null,null,null,UPG2A23109007181,1,Transmission Charge,INR,165000,79,13035000,113,02/09/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-83L121-0-1-0-3,UPG2A23109007669,16,null,null,C,null,null,null,null,UPG2A23109007669,1,Transmission Charge,INR,0,0,0,113,20/09/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-84L122-0-1-0-4,UPG2A23109008808,16,null,null,C,null,null,null,null,UPG2A23109008808,1,Transmission Charge,INR,40612.8,79,3208411.36,130,17/10/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-83L122-0-1-0-3,UPG2A23109009007,16,null,null,C,null,null,null,null,UPG2A23109009007,1,Transmission Charge,INR,19223.08,79,1518623.4,130,17/10/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-81L124-0-1-0-1,UPG2A23109012507,16,null,null,C,null,null,null,null,UPG2A23109012507,1,Transmission Charge,INR,3949.11,40,157964.4,130,03/01/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-81L124-0-1-0-1,UPG2A23109012647,16,null,null,C,null,null,null,null,UPG2A23109012647,1,Transmission Charge,INR,0,0,0,130,03/01/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-82L124-0-1-0-2,UPG2A23109012479,16,null,null,C,null,null,null,null,UPG2A23109012479,1,Transmission Charge,INR,0,0,0,130,03/01/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-82L124-0-1-0-2,UPG2A23109012482,16,null,null,C,null,null,null,null,UPG2A23109012482,1,Transmission Charge,INR,3905,40,156200,130,03/01/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-81L126-0-1-0-1,UPG2A23109013293,16,null,null,C,null,null,null,null,UPG2A23109013293,1,Transmission Charge,INR,0,0,0,130,17/01/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-81L126-0-1-0-1,UPG2A23109013339,16,null,null,C,null,null,null,null,UPG2A23109013339,1,Transmission Charge,INR,241785.42,40,9671416.72,130,17/01/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-81L126-0-1-0-1,UPG2A23109013994,16,null,null,C,null,null,null,null,UPG2A23109013994,1,Transmission Charge,INR,0,0,0,130,02/02/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-81L126-0-1-0-1,UPG2A23109014033,16,null,null,C,null,null,null,null,UPG2A23109014033,1,Transmission Charge,INR,165233.2,40,6609327.8,130,02/02/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-82L126-0-1-0-2,UPG2A23109013488,16,null,null,C,null,null,null,null,UPG2A23109013488,1,Transmission Charge,INR,0,0,0,130,17/01/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-82L126-0-1-0-2,UPG2A23109013527,16,null,null,C,null,null,null,null,UPG2A23109013527,1,Transmission Charge,INR,227214.25,40,9088570.08,130,17/01/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-82L126-0-1-0-2,UPG2A23109014409,16,null,null,C,null,null,null,null,UPG2A23109014409,1,Transmission Charge,INR,0,0,0,130,02/02/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-82L126-0-1-0-2,UPG2A23109014520,16,null,null,C,null,null,null,null,UPG2A23109014520,1,Transmission Charge,INR,144414.39,40,5776575.72,130,02/02/2024 00:00:00,2023-2024,TC
Gail,1-1-1604-811L128-0-1-0-11,UPG2A23109015077,16,null,null,C,null,null,null,null,UPG2A23109015077,1,Transmission Charge,INR,5500,26.28,144540,113,17/02/2024 00:00:00,2023-2024,TC
Gail,1-1-1604-810L128-0-1-0-10,UPG2A24109013982,43,null,null,C,null,null,null,null,UPG2A24109013982,1,Ship or Pay Charges,INR,3404,26.28,89457.12,219,28/11/2024 00:00:00,2023-2024,TC
Gail,1-1-1604-87L128-0-1-0-7,UPG2A23109016242,43,null,null,C,null,null,null,null,UPG2A23109016242,1,Ship or Pay Charges,INR,10350,26.28,271998,130,04/03/2024 00:00:00,2023-2024,TC
Gail,1-1-1604-89L128-0-1-0-9,UPG2A24109013998,16,null,null,C,null,null,null,null,UPG2A24109013998,1,Transmission Charge,INR,0,0,0,219,29/11/2024 00:00:00,2023-2024,TC
Gail,1-1-1604-89L134-0-1-0-9,UPG2A24109001975,16,null,null,C,null,null,null,null,UPG2A24109001975,1,Transmission Charge,INR,1300,26.28,34164,113,17/05/2024 00:00:00,2024-2025,TC
PipeInfra,1-1-1805-1121S1-0-2-0-1,37114000201834,16,null,null,C,null,null,null,null,37114000201834,1,Transmission Charge,INR,101197.59,45.81,4635862,23,02/08/2023 00:00:00,2023-2024,TC
PipeInfra,18-1-2-18-1804-10000182,37114000205319,16,null,null,R,null,null,null,null,37114000205319,1,Transmission Charge,INR,15025.04,88.24,1325810,130,19/03/2024 00:00:00,2023-2024,TC
PipeInfra,18-1-8-18-1805-451,27114000200803,16,null,null,R,null,null,null,null,27114000200803,1,Transmission Charge,INR,10989.44,78.65,864319,113,16/03/2023 00:00:00,2022-2023,TC
PipeInfra,18-1-8-18-1805-451,27114000200804,30,null,null,R,null,null,null,null,27114000200804,1,Positive Imbalance Above 10 Rate,INR,13.44,39.33,529,113,16/03/2023 00:00:00,2022-2023,IC
PipeInfra,18-1-9-18-1804-10000185,37114000203645,16,null,null,R,null,null,null,null,37114000203645,1,Transmission Charge,INR,10936,79.77,872365,113,16/03/2023 00:00:00,2022-2023,TC
PipeInfra,18-1-11-18-1804-10000185,37114000205243,16,null,null,R,null,null,null,null,37114000205243,1,Transmission Charge,INR,3350.67,62.82,210489,130,19/03/2024 00:00:00,2023-2024,TC
PipeInfra,18-1-12-18-1804-10000185,37114000203998,16,null,null,R,null,null,null,null,37114000203998,1,Transmission Charge,INR,222939.22,88.24,19672157,130,18/12/2023 00:00:00,2023-2024,TC
PipeInfra,18-1-12-18-1804-10000185,37114000205244,16,null,null,R,null,null,null,null,37114000205244,1,Transmission Charge,INR,25684.16,88.24,2266370,130,19/03/2024 00:00:00,2023-2024,TC
PipeInfra,18-1-13-18-1804-10000185,37114000201629,16,null,null,R,null,null,null,null,37114000201629,1,Transmission Charge,INR,55.46,57.26,3176,23,18/07/2023 00:00:00,2023-2024,TC
PipeInfra,18-1-13-18-1804-10000185,37114000203013,16,null,null,R,null,null,null,null,37114000203013,1,Transmission Charge,INR,118270.93,45.81,5417991,130,17/10/2023 00:00:00,2023-2024,TC
PipeInfra,18-1-16-18-1804-10000185,371131201995,16,null,null,R,null,null,null,null,371131201995,1,Transmission Charge,INR,49159.07,81.14,3988766.97,219,18/07/2025 00:00:00,2025-2026,TC
PipeInfra,18-1-20-18-1804-10000182,37114000201712,16,null,null,R,null,null,null,null,37114000201712,1,Transmission Charge,INR,47500,88.24,4191400,23,18/07/2023 00:00:00,2023-2024,TC
PipeInfra,18-1-22-18-1805-10000182,27114000200738,16,null,null,R,null,null,null,null,27114000200738,1,Transmission Charge,INR,117976.28,45.81,5404493,130,17/10/2023 00:00:00,2023-2024,TC
PipeInfra,18-1-24-18-1807-10000185,37114000205457,16,null,null,R,null,null,null,null,37114000205457,1,Transmission Charge,INR,70000,59.69,4178300,23,02/04/2024 00:00:00,2023-2024,TC
PipeInfra,18-1-26-18-1804-10000182,371131202495,16,null,null,R,null,null,null,null,371131202495,1,Transmission Charge,INR,840.45,74.74,62815.17,219,17/10/2024 00:00:00,2024-2025,TC
PipeInfra,18-1-28-18-1801-10000182,241131200062,16,null,null,R,null,null,null,null,241131200062,1,Transmission Charge,INR,400,81.14,32456.28,219,02/05/2025 00:00:00,2025-2026,TC
PipeInfra,18-1-28-18-1801-10000182,241131200283,16,null,null,R,null,null,null,null,241131200283,1,Transmission Charge,INR,82586.67,81.14,6701082.12,219,05/11/2024 00:00:00,2024-2025,TC
PipeInfra,18-1-31-18-1801-10000188,241131200470,16,null,null,R,null,null,null,null,241131200470,1,Transmission Charge,INR,20348,96.09,1955239.28,113,17/01/2025 00:00:00,2024-2025,TC
PipeInfra,18-1-33-18-1801-261,241131200214,16,null,null,R,null,null,null,null,241131200214,1,Transmission Charge,INR,1200,8.41,10091.96,44,17/06/2025 00:00:00,2025-2026,TC
PipeInfra,18-1-40-18-1801-10000182,241131200162,16,null,null,R,null,null,null,null,241131200162,1,Transmission Charge,INR,12000,74.74,896880.4,219,03/06/2025 00:00:00,2025-2026,TC
GSPL,1-1-202-1341S1-0-1-0-1,IN23-24/485/0016,16,null,null,C,null,null,null,null,IN23-24/485/0016,1,Transmission Charge,INR,4250,21.25,90312.5,23,02/11/2023 00:00:00,2023-2024,TC
GSPL,1-1-202-1341S1-0-1-0-1,IN23-24/485/0017,30,null,null,C,null,null,null,null,IN23-24/485/0017,1,Positive Imbalance Above 10 Rate,INR,225.19,10.62,2392.64,23,02/11/2023 00:00:00,2023-2024,IC
GSPL,1-1-202-1341S1-0-1-0-1,IN23-24/485/0020,16,null,null,C,null,null,null,null,IN23-24/485/0020,1,Transmission Charge,INR,8500,21.25,180625,23,02/11/2023 00:00:00,2023-2024,TC
GSPL,1-1-202-1351S1-0-3-0-1,IN23-24/485/0038,30,null,null,C,null,null,null,null,IN23-24/485/0038,1,Positive Imbalance Above 10 Rate,INR,62.99,10.62,669.27,23,18/03/2024 00:00:00,2023-2024,IC
GSPL,1-1-202-1351S1-0-3-0-1,IN23-24/485/0041,30,null,null,C,null,null,null,null,IN23-24/485/0041,1,Positive Imbalance Above 10 Rate,INR,1.89,10.62,20.08,23,02/04/2024 00:00:00,2023-2024,IC
GSPL,1-1-202-701S1-0-5-0-1,IN23-24/485/0012,16,null,null,C,null,null,null,null,IN23-24/485/0012,1,Transmission Charge,INR,0,0,0,23,17/10/2023 00:00:00,2023-2024,TC
GSPL,1-1-202-701S1-0-5-0-1,IN23-24/485/0014,16,null,null,C,null,null,null,null,IN23-24/485/0014,1,Transmission Charge,INR,26763.27,21.25,568719.43,23,02/11/2023 00:00:00,2023-2024,TC
GSPL,1-1-202-701S1-0-5-0-1,IN23-24/485/0015,16,null,null,C,null,null,null,null,IN23-24/485/0015,1,Transmission Charge,INR,0,0,0,23,02/11/2023 00:00:00,2023-2024,TC
GSPL,1-1-202-701S1-0-5-0-1,IN23-24/485/0018,16,null,null,C,null,null,null,null,IN23-24/485/0018,1,Transmission Charge,INR,43361.35,21.25,921428.78,23,02/11/2023 00:00:00,2023-2024,TC
GSPL,1-1-202-701S1-0-5-0-1,IN23-24/485/0019,16,null,null,C,null,null,null,null,IN23-24/485/0019,1,Transmission Charge,INR,0,0,0,23,02/11/2023 00:00:00,2023-2024,TC
GSPL,1-1-202-264S2-0-26-0-4,IN24-25/485/0006,16,null,null,C,null,null,null,null,IN24-25/485/0006,1,Transmission Charge,INR,100,4,400,113,21/11/2024 00:00:00,2024-2025,TC
GSPL,1-1-202-264S2-0-26-0-4,IN24-25/485/0013,16,null,null,C,null,null,null,null,IN24-25/485/0013,1,Transmission Charge,INR,68.17,4,272.68,23,17/01/2025 00:00:00,2024-2025,TC
GSPL,2-1-5-2-204-1000022,IN25-26/731/0001,16,null,null,R,null,null,null,null,IN25-26/731/0001,1,Transmission Charge,INR,37700,5.34,201318,219,02/07/2025 00:00:00,2025-2026,TC
GSIGLIM,19-1-1-19-1901-10000192,RJ0110500016,43,null,null,R,null,null,null,null,RJ0110500016,1,Ship or Pay Charges,INR,3244,11.45,37143.8,113,24/08/2023 00:00:00,2023-2024,TC
