COMPANY_CD,FINANCIAL_YEAR,BU_STATE_TIN,INVOICE_SEQ,PDF_TYPE,FILE_NAME,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,PDF_SIGNED,SIGNED_BY,SIGNED_DT,SIGNED_ENT_BY,PDF_CONTENT,SF_GEN_DT
RIL@S,2011-2012,1@null,null,O,INVOICE-15042011-RIL-Hazira-S-1.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2017-2018,212@00021/17-18,00021/17-18,O,INVOICE-19072017-RIL-Hazira Manufacturing Division-C-212.pdf,23,01/08/2017 00:00:00,null,null,null,null,null,null,null,null
RIL@O,2017-2018,212@00021/17-18,00021/17-18,D,INVOICE-19072017-RIL-Hazira Manufacturing Division-C-212.pdf,23,01/08/2017 00:00:00,null,null,null,null,null,null,null,null
RIL@O,2014-2015,96@null,null,O,INVOICE-26032015-RIL-Patalganga-C-96.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,96@null,null,T,INVOICE-26032015-RIL-Patalganga-C-96.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,96@null,null,D,INVOICE-26032015-RIL-Patalganga-C-96.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,97@null,null,T,INVOICE-26032015-RIL-Naroda-C-97.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,97@null,null,D,INVOICE-26032015-RIL-Naroda-C-97.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,97@null,null,O,INVOICE-26032015-RIL-Naroda-C-97.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,98@null,null,O,INVOICE-26032015-RIL-Nagothane-C-98.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,98@null,null,T,INVOICE-26032015-RIL-Nagothane-C-98.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,98@null,null,D,INVOICE-26032015-RIL-Nagothane-C-98.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,99@null,null,T,INVOICE-26032015-RIL-Gandhar-C-99.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,99@null,null,O,INVOICE-26032015-RIL-Gandhar-C-99.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,99@null,null,D,INVOICE-26032015-RIL-Gandhar-C-99.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,100@null,null,T,INVOICE-31032015-RIL-Hazira-C-100.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,100@null,null,D,INVOICE-31032015-RIL-Hazira-C-100.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,100@null,null,O,INVOICE-31032015-RIL-Hazira-C-100.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,101@null,null,T,INVOICE-31032015-RIL-Jamnagar-C-101.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,101@null,null,O,INVOICE-31032015-RIL-Jamnagar-C-101.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,101@null,null,D,INVOICE-31032015-RIL-Jamnagar-C-101.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,102@null,null,D,INVOICE-31032015-RIL-Vadodara-C-102.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,102@null,null,O,INVOICE-31032015-RIL-Vadodara-C-102.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,102@null,null,T,INVOICE-31032015-RIL-Vadodara-C-102.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,103@null,null,T,INVOICE-31032015-RIL-RCP-C-103.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,103@null,null,O,INVOICE-31032015-RIL-RCP-C-103.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,103@null,null,D,INVOICE-31032015-RIL-RCP-C-103.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,104@null,null,D,INVOICE-31032015-RIL-Patalganga-C-104.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,104@null,null,O,INVOICE-31032015-RIL-Patalganga-C-104.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,104@null,null,T,INVOICE-31032015-RIL-Patalganga-C-104.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,105@null,null,O,INVOICE-31032015-RIL-Naroda-C-105.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,105@null,null,T,INVOICE-31032015-RIL-Naroda-C-105.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,105@null,null,D,INVOICE-31032015-RIL-Naroda-C-105.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,106@null,null,T,INVOICE-31032015-RIL-Nagothane-C-106.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,106@null,null,O,INVOICE-31032015-RIL-Nagothane-C-106.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,106@null,null,D,INVOICE-31032015-RIL-Nagothane-C-106.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,107@null,null,O,INVOICE-31032015-RIL-Gandhar-C-107.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,107@null,null,T,INVOICE-31032015-RIL-Gandhar-C-107.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,107@null,null,D,INVOICE-31032015-RIL-Gandhar-C-107.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,4@null,null,O,INVOICE-05042015-RIL-Jamnagar-C-4.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,4@null,null,D,INVOICE-05042015-RIL-Jamnagar-C-4.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,4@null,null,T,INVOICE-05042015-RIL-Jamnagar-C-4.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,6@null,null,T,INVOICE-05042015-RIL-RCP-C-6.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,6@null,null,O,INVOICE-05042015-RIL-RCP-C-6.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,6@null,null,D,INVOICE-05042015-RIL-RCP-C-6.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,7@null,null,T,INVOICE-05042015-RIL-Patalganga-C-7.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,7@null,null,D,INVOICE-05042015-RIL-Patalganga-C-7.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,7@null,null,O,INVOICE-05042015-RIL-Patalganga-C-7.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,13@null,null,T,INVOICE-15042015-RIL-Vadodara-C-13.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,13@null,null,D,INVOICE-15042015-RIL-Vadodara-C-13.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,13@null,null,O,INVOICE-15042015-RIL-Vadodara-C-13.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,14@null,null,D,INVOICE-15042015-RIL-RCP-C-14.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,14@null,null,T,INVOICE-15042015-RIL-RCP-C-14.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,14@null,null,O,INVOICE-15042015-RIL-RCP-C-14.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,15@null,null,D,INVOICE-15042015-RIL-Patalganga-C-15.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,15@null,null,T,INVOICE-15042015-RIL-Patalganga-C-15.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,15@null,null,O,INVOICE-15042015-RIL-Patalganga-C-15.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,16@null,null,D,INVOICE-15042015-RIL-Naroda-C-16.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,16@null,null,T,INVOICE-15042015-RIL-Naroda-C-16.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,16@null,null,O,INVOICE-15042015-RIL-Naroda-C-16.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,17@null,null,T,INVOICE-15042015-RIL-Nagothane-C-17.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,17@null,null,O,INVOICE-15042015-RIL-Nagothane-C-17.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,17@null,null,D,INVOICE-15042015-RIL-Nagothane-C-17.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,19@null,null,D,INVOICE-15042015-RIL-Hazira-C-19.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,19@null,null,T,INVOICE-15042015-RIL-Hazira-C-19.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,19@null,null,O,INVOICE-15042015-RIL-Hazira-C-19.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,18@null,null,O,INVOICE-15042015-RIL-Gandhar-C-18.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,18@null,null,D,INVOICE-15042015-RIL-Gandhar-C-18.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,18@null,null,T,INVOICE-15042015-RIL-Gandhar-C-18.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,20@null,null,O,INVOICE-15042015-RIL-Jamnagar-C-20.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,20@null,null,D,INVOICE-15042015-RIL-Jamnagar-C-20.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,20@null,null,T,INVOICE-15042015-RIL-Jamnagar-C-20.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,21@null,null,T,INVOICE-15042015-RIL-Vadodara-C-21.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,21@null,null,D,INVOICE-15042015-RIL-Vadodara-C-21.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,21@null,null,O,INVOICE-15042015-RIL-Vadodara-C-21.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,22@null,null,D,INVOICE-15042015-RIL-RCP-C-22.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,22@null,null,T,INVOICE-15042015-RIL-RCP-C-22.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,22@null,null,O,INVOICE-15042015-RIL-RCP-C-22.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,23@null,null,O,INVOICE-15042015-RIL-Patalganga-C-23.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,23@null,null,D,INVOICE-15042015-RIL-Patalganga-C-23.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,23@null,null,T,INVOICE-15042015-RIL-Patalganga-C-23.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,24@null,null,T,INVOICE-15042015-RIL-Naroda-C-24.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,24@null,null,D,INVOICE-15042015-RIL-Naroda-C-24.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,24@null,null,O,INVOICE-15042015-RIL-Naroda-C-24.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,25@null,null,O,INVOICE-15042015-RIL-Nagothane-C-25.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,25@null,null,D,INVOICE-15042015-RIL-Nagothane-C-25.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,25@null,null,T,INVOICE-15042015-RIL-Nagothane-C-25.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,26@null,null,O,INVOICE-15042015-RIL-Gandhar-C-26.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,26@null,null,T,INVOICE-15042015-RIL-Gandhar-C-26.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,26@null,null,D,INVOICE-15042015-RIL-Gandhar-C-26.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,28@null,null,D,INVOICE-28042015-RIL-Hazira-C-28.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,28@null,null,T,INVOICE-28042015-RIL-Hazira-C-28.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,28@null,null,O,INVOICE-28042015-RIL-Hazira-C-28.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,29@null,null,T,INVOICE-28042015-RIL-Jamnagar-C-29.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,29@null,null,D,INVOICE-28042015-RIL-Jamnagar-C-29.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,29@null,null,O,INVOICE-28042015-RIL-Jamnagar-C-29.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,3@null,null,O,INVOICE-05042015-RIL-Hazira-C-3.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,3@null,null,D,INVOICE-05042015-RIL-Hazira-C-3.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,3@null,null,T,INVOICE-05042015-RIL-Hazira-C-3.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,5@null,null,D,INVOICE-05042015-RIL-Vadodara-C-5.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,5@null,null,T,INVOICE-05042015-RIL-Vadodara-C-5.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,5@null,null,O,INVOICE-05042015-RIL-Vadodara-C-5.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,8@null,null,T,INVOICE-05042015-RIL-Naroda-C-8.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,8@null,null,O,INVOICE-05042015-RIL-Naroda-C-8.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,8@null,null,D,INVOICE-05042015-RIL-Naroda-C-8.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,9@null,null,D,INVOICE-05042015-RIL-Nagothane-C-9.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,9@null,null,O,INVOICE-05042015-RIL-Nagothane-C-9.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,9@null,null,T,INVOICE-05042015-RIL-Nagothane-C-9.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,10@null,null,D,INVOICE-05042015-RIL-Gandhar-C-10.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,10@null,null,O,INVOICE-05042015-RIL-Gandhar-C-10.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,10@null,null,T,INVOICE-05042015-RIL-Gandhar-C-10.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,11@null,null,O,INVOICE-15042015-RIL-Hazira-C-11.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,11@null,null,D,INVOICE-15042015-RIL-Hazira-C-11.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,11@null,null,T,INVOICE-15042015-RIL-Hazira-C-11.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,12@null,null,O,INVOICE-15042015-RIL-Jamnagar-C-12.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,12@null,null,D,INVOICE-15042015-RIL-Jamnagar-C-12.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,12@null,null,T,INVOICE-15042015-RIL-Jamnagar-C-12.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,92@null,null,D,INVOICE-26032015-RIL-Hazira-C-92.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,92@null,null,O,INVOICE-26032015-RIL-Hazira-C-92.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,92@null,null,T,INVOICE-26032015-RIL-Hazira-C-92.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,93@null,null,T,INVOICE-26032015-RIL-Jamnagar-C-93.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,93@null,null,O,INVOICE-26032015-RIL-Jamnagar-C-93.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,93@null,null,D,INVOICE-26032015-RIL-Jamnagar-C-93.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,94@null,null,D,INVOICE-26032015-RIL-Vadodara-C-94.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,94@null,null,O,INVOICE-26032015-RIL-Vadodara-C-94.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,94@null,null,T,INVOICE-26032015-RIL-Vadodara-C-94.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,95@null,null,D,INVOICE-26032015-RIL-RCP-C-95.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,95@null,null,O,INVOICE-26032015-RIL-RCP-C-95.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2014-2015,95@null,null,T,INVOICE-26032015-RIL-RCP-C-95.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,85@null,null,D,INVOICE-11062015-RIL-Hazira-C-85.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,85@null,null,O,INVOICE-11062015-RIL-Hazira-C-85.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,85@null,null,T,INVOICE-11062015-RIL-Hazira-C-85.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,86@null,null,O,INVOICE-11062015-RIL-Jamnagar-C-86.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,86@null,null,T,INVOICE-11062015-RIL-Jamnagar-C-86.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,86@null,null,D,INVOICE-11062015-RIL-Jamnagar-C-86.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,87@null,null,D,INVOICE-11062015-RIL-Vadodara-C-87.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,87@null,null,O,INVOICE-11062015-RIL-Vadodara-C-87.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,87@null,null,T,INVOICE-11062015-RIL-Vadodara-C-87.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,88@null,null,D,INVOICE-11062015-RIL-RCP-C-88.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,88@null,null,T,INVOICE-11062015-RIL-RCP-C-88.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,88@null,null,O,INVOICE-11062015-RIL-RCP-C-88.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,89@null,null,D,INVOICE-11062015-RIL-Patalganga-C-89.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,89@null,null,T,INVOICE-11062015-RIL-Patalganga-C-89.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,89@null,null,O,INVOICE-11062015-RIL-Patalganga-C-89.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,90@null,null,D,INVOICE-11062015-RIL-Naroda-C-90.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,90@null,null,T,INVOICE-11062015-RIL-Naroda-C-90.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,90@null,null,O,INVOICE-11062015-RIL-Naroda-C-90.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,91@null,null,O,INVOICE-11062015-RIL-Nagothane-C-91.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,91@null,null,D,INVOICE-11062015-RIL-Nagothane-C-91.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,91@null,null,T,INVOICE-11062015-RIL-Nagothane-C-91.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,92@null,null,O,INVOICE-11062015-RIL-Gandhar-C-92.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,92@null,null,T,INVOICE-11062015-RIL-Gandhar-C-92.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,92@null,null,D,INVOICE-11062015-RIL-Gandhar-C-92.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,93@null,null,O,INVOICE-15062015-RIL-Hazira-C-93.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,93@null,null,T,INVOICE-15062015-RIL-Hazira-C-93.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,93@null,null,D,INVOICE-15062015-RIL-Hazira-C-93.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,94@null,null,O,INVOICE-15062015-RIL-Jamnagar-C-94.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,94@null,null,D,INVOICE-15062015-RIL-Jamnagar-C-94.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,94@null,null,T,INVOICE-15062015-RIL-Jamnagar-C-94.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,98@null,null,T,INVOICE-15062015-RIL-Gandhar-C-98.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,98@null,null,D,INVOICE-15062015-RIL-Gandhar-C-98.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,98@null,null,O,INVOICE-15062015-RIL-Gandhar-C-98.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,99@null,null,D,INVOICE-15062015-RIL-Hazira-C-99.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,99@null,null,O,INVOICE-15062015-RIL-Hazira-C-99.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,99@null,null,T,INVOICE-15062015-RIL-Hazira-C-99.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,100@null,null,D,INVOICE-15062015-RIL-Jamnagar-C-100.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,100@null,null,O,INVOICE-15062015-RIL-Jamnagar-C-100.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,100@null,null,T,INVOICE-15062015-RIL-Jamnagar-C-100.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,101@null,null,D,INVOICE-15062015-RIL-Vadodara-C-101.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,101@null,null,O,INVOICE-15062015-RIL-Vadodara-C-101.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,101@null,null,T,INVOICE-15062015-RIL-Vadodara-C-101.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,102@null,null,D,INVOICE-15062015-RIL-RCP-C-102.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,102@null,null,O,INVOICE-15062015-RIL-RCP-C-102.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,102@null,null,T,INVOICE-15062015-RIL-RCP-C-102.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,43@null,null,T,INVOICE-12052015-RIL-Hazira-C-43.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,43@null,null,D,INVOICE-12052015-RIL-Hazira-C-43.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,43@null,null,O,INVOICE-12052015-RIL-Hazira-C-43.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,53@null,null,T,INVOICE-15052015-RIL-Vadodara-C-53.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,53@null,null,D,INVOICE-15052015-RIL-Vadodara-C-53.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,53@null,null,O,INVOICE-15052015-RIL-Vadodara-C-53.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,54@null,null,D,INVOICE-15052015-RIL-RCP-C-54.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,54@null,null,T,INVOICE-15052015-RIL-RCP-C-54.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,54@null,null,O,INVOICE-15052015-RIL-RCP-C-54.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,55@null,null,T,INVOICE-15052015-RIL-Patalganga-C-55.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,55@null,null,D,INVOICE-15052015-RIL-Patalganga-C-55.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,55@null,null,O,INVOICE-15052015-RIL-Patalganga-C-55.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,56@null,null,D,INVOICE-15052015-RIL-Naroda-C-56.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,56@null,null,T,INVOICE-15052015-RIL-Naroda-C-56.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,56@null,null,O,INVOICE-15052015-RIL-Naroda-C-56.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,103@null,null,O,INVOICE-15062015-RIL-Patalganga-C-103.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,103@null,null,T,INVOICE-15062015-RIL-Patalganga-C-103.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,103@null,null,D,INVOICE-15062015-RIL-Patalganga-C-103.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,104@null,null,D,INVOICE-15062015-RIL-Naroda-C-104.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,104@null,null,T,INVOICE-15062015-RIL-Naroda-C-104.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,104@null,null,O,INVOICE-15062015-RIL-Naroda-C-104.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,105@null,null,T,INVOICE-15062015-RIL-Gandhar-C-105.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,105@null,null,D,INVOICE-15062015-RIL-Gandhar-C-105.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,105@null,null,O,INVOICE-15062015-RIL-Gandhar-C-105.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,108@null,null,D,INVOICE-17062015-RIL-Hazira-C-108.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,108@null,null,T,INVOICE-17062015-RIL-Hazira-C-108.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,108@null,null,O,INVOICE-17062015-RIL-Hazira-C-108.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,50@null,null,O,INVOICE-12052015-RIL-Gandhar-C-50.pdf,null,null,null,null,null,null,null,null,null,null
RIL@O,2015-2016,50@null,null,D,INVOICE-12052015-RIL-Gandhar-C-50.pdf,null,null,null,null,null,null,null,null,null,null
