COMPANY_CD,BU_STATE_TIN,INVOICE_SEQ,FINANCIAL_YEAR,PDF_TYPE,FILE_NAME,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,PDF_SIGNED,SIGNED_BY,SIGNED_DT,SIGNED_ENT_BY,PDF_CONTENT,SF_GEN_DT,EMAIL_SENT,EMAIL_SENT_BY,EMAIL_SENT_DT
AMNS,2022-2023,84,L00084/22-23,D,LATEPAY_INVOICE-22082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-84-D.pdf,23,22/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,22/08/2022 00:00:00,null,null,null,null,null,null
AMNS,2022-2023,84,L00084/22-23,T,LATEPAY_INVOICE-22082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-84-T.pdf,23,22/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,22/08/2022 00:00:00,null,null,null,Y,null,22/08/2022 00:00:00
AMNS,2022-2023,85,L00085/22-23,O,LATEPAY_INVOICE-22082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-85-O.pdf,130,22/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,22/08/2022 00:00:00,null,null,null,Y,null,22/08/2022 00:00:00
AMNS,2022-2023,85,L00085/22-23,D,LATEPAY_INVOICE-22082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-85-D.pdf,130,22/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,22/08/2022 00:00:00,null,null,null,null,null,null
AMNS,2022-2023,85,L00085/22-23,T,LATEPAY_INVOICE-22082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-85-T.pdf,130,22/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,22/08/2022 00:00:00,null,null,null,Y,null,22/08/2022 00:00:00
AMNS,2022-2023,1,I0001/22-23,O,LATEPAY_INVOICE-11052022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-I-1-O.pdf,23,11/05/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,11/05/2022 00:00:00,null,null,null,Y,null,11/05/2022 00:00:00
AMNS,2022-2023,1,I0001/22-23,D,LATEPAY_INVOICE-11052022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-I-1-D.pdf,23,11/05/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,11/05/2022 00:00:00,null,null,null,Y,null,11/05/2022 00:00:00
AMNS,2022-2023,1,I0001/22-23,T,LATEPAY_INVOICE-11052022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-I-1-T.pdf,23,11/05/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,11/05/2022 00:00:00,null,null,null,Y,null,11/05/2022 00:00:00
AMNS,2022-2023,86,L00086/22-23,O,LATEPAY_INVOICE-22082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-86-O.pdf,130,22/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,22/08/2022 00:00:00,null,null,null,Y,null,22/08/2022 00:00:00
AMNS,2022-2023,86,L00086/22-23,D,LATEPAY_INVOICE-22082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-86-D.pdf,130,22/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,22/08/2022 00:00:00,null,null,null,null,null,null
AMNS,2022-2023,86,L00086/22-23,T,LATEPAY_INVOICE-22082022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-86-T.pdf,130,22/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,22/08/2022 00:00:00,null,null,null,Y,null,22/08/2022 00:00:00
AMNS,2022-2023,93,L00093/22-23,O,LATEPAY_INVOICE-01092022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-93-O.pdf,130,01/09/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/09/2022 00:00:00,null,null,null,Y,null,01/09/2022 00:00:00
AMNS,2022-2023,93,L00093/22-23,D,LATEPAY_INVOICE-01092022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-93-D.pdf,130,01/09/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/09/2022 00:00:00,null,null,null,null,null,null
AMNS,2022-2023,93,L00093/22-23,T,LATEPAY_INVOICE-01092022-AMNS-ARCELORMITTAL_NIPPON_STEEL_INDIA_LIMITED-M-93-T.pdf,130,01/09/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/09/2022 00:00:00,null,null,null,Y,null,01/09/2022 00:00:00
AMNS,2022-2023,118,L00118/22-23,O,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-118-O.pdf,130,10/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2022 00:00:00,null,null,null,Y,null,10/10/2022 00:00:00
AMNS,2022-2023,118,L00118/22-23,D,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-118-D.pdf,130,10/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2022 00:00:00,null,null,null,null,null,null
AMNS,2022-2023,118,L00118/22-23,T,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-118-T.pdf,130,10/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2022 00:00:00,null,null,null,Y,null,10/10/2022 00:00:00
AMNS,2022-2023,118,L00118/22-23,O,INVOICE-10102022-AMNS-AMNS_HAZ-M-118-O.pdf,130,10/10/2022 00:00:00,null,null,null,null,null,null,null,null,null,null,null
AMNS,2022-2023,120,L00120/22-23,O,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-120-O.pdf,130,10/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2022 00:00:00,null,null,null,Y,null,10/10/2022 00:00:00
AMNS,2022-2023,120,L00120/22-23,D,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-120-D.pdf,130,10/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2022 00:00:00,null,null,null,null,null,null
AMNS,2022-2023,120,L00120/22-23,T,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-120-T.pdf,130,10/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2022 00:00:00,null,null,null,Y,null,10/10/2022 00:00:00
AMNS,2022-2023,121,L00121/22-23,O,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-121-O.pdf,130,10/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2022 00:00:00,null,null,null,Y,null,10/10/2022 00:00:00
AMNS,2022-2023,121,L00121/22-23,D,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-121-D.pdf,130,10/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2022 00:00:00,null,null,null,null,null,null
AMNS,2022-2023,121,L00121/22-23,T,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-121-T.pdf,130,10/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2022 00:00:00,null,null,null,Y,null,10/10/2022 00:00:00
AMNS,2022-2023,122,L00122/22-23,O,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-122-O.pdf,130,10/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2022 00:00:00,null,null,null,Y,null,10/10/2022 00:00:00
AMNS,2022-2023,122,L00122/22-23,D,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-122-D.pdf,130,10/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2022 00:00:00,null,null,null,null,null,null
AMNS,2022-2023,122,L00122/22-23,T,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-122-T.pdf,130,10/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2022 00:00:00,null,null,null,Y,null,10/10/2022 00:00:00
AMNS,2022-2023,123,L00123/22-23,O,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-123-O.pdf,130,10/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2022 00:00:00,null,null,null,Y,null,10/10/2022 00:00:00
AMNS,2022-2023,123,L00123/22-23,D,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-123-D.pdf,130,10/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2022 00:00:00,null,null,null,null,null,null
AMNS,2022-2023,123,L00123/22-23,T,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-123-T.pdf,130,10/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2022 00:00:00,null,null,null,Y,null,10/10/2022 00:00:00
AMNS,2022-2023,119,L00119/22-23,O,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-119-O.pdf,130,10/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2022 00:00:00,null,null,null,Y,null,10/10/2022 00:00:00
AMNS,2022-2023,119,L00119/22-23,D,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-119-D.pdf,130,10/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2022 00:00:00,null,null,null,null,null,null
AMNS,2022-2023,119,L00119/22-23,T,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-119-T.pdf,130,10/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2022 00:00:00,null,null,null,Y,null,10/10/2022 00:00:00
AMNS,2022-2023,119,L00119/22-23,O,INVOICE-10102022-AMNS-AMNS_HAZ-M-119-O.pdf,130,10/10/2022 00:00:00,null,null,null,null,null,null,null,null,null,null,null
AMNS,2022-2023,124,L00124/22-23,O,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-124-O.pdf,130,10/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2022 00:00:00,null,null,null,Y,null,10/10/2022 00:00:00
AMNS,2022-2023,124,L00124/22-23,D,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-124-D.pdf,130,10/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2022 00:00:00,null,null,null,null,null,null
AMNS,2022-2023,124,L00124/22-23,T,LATEPAY_INVOICE-10102022-AMNS-AMNS-M-124-T.pdf,130,10/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,10/10/2022 00:00:00,null,null,null,Y,null,10/10/2022 00:00:00
AMNS,2022-2023,135,L00135/22-23,T,LATEPAY_INVOICE-18102022-AMNS-AMNS-M-135-T.pdf,153,18/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,18/10/2022 00:00:00,null,null,null,Y,null,18/10/2022 00:00:00
AMNS,2022-2023,135,L00135/22-23,O,LATEPAY_INVOICE-18102022-AMNS-AMNS-M-135-O.pdf,153,18/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,18/10/2022 00:00:00,null,null,null,Y,null,18/10/2022 00:00:00
AMNS,2022-2023,135,L00135/22-23,D,LATEPAY_INVOICE-18102022-AMNS-AMNS-M-135-D.pdf,153,18/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,18/10/2022 00:00:00,null,null,null,null,null,null
AMNS,2022-2023,136,L00136/22-23,O,LATEPAY_INVOICE-18102022-AMNS-AMNS-M-136-O.pdf,153,18/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,18/10/2022 00:00:00,null,null,null,Y,null,18/10/2022 00:00:00
AMNS,2022-2023,136,L00136/22-23,T,LATEPAY_INVOICE-18102022-AMNS-AMNS-M-136-T.pdf,153,18/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,18/10/2022 00:00:00,null,null,null,Y,null,18/10/2022 00:00:00
AMNS,2022-2023,136,L00136/22-23,D,LATEPAY_INVOICE-18102022-AMNS-AMNS-M-136-D.pdf,153,18/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,18/10/2022 00:00:00,null,null,null,null,null,null
AMNS,2022-2023,137,L00137/22-23,O,LATEPAY_INVOICE-18102022-AMNS-AMNS-M-137-O.pdf,153,18/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,18/10/2022 00:00:00,null,null,null,Y,null,18/10/2022 00:00:00
AMNS,2022-2023,137,L00137/22-23,D,LATEPAY_INVOICE-18102022-AMNS-AMNS-M-137-D.pdf,153,18/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,18/10/2022 00:00:00,null,null,null,null,null,null
AMNS,2022-2023,137,L00137/22-23,T,LATEPAY_INVOICE-18102022-AMNS-AMNS-M-137-T.pdf,153,18/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,18/10/2022 00:00:00,null,null,null,null,null,null
AMNS,2022-2023,147,L00147/22-23,O,LATEPAY_INVOICE-21112022-AMNS-AMNS-M-147-O.pdf,49,21/11/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,21/11/2022 00:00:00,null,null,null,Y,null,21/11/2022 00:00:00
AMNS,2022-2023,147,L00147/22-23,D,LATEPAY_INVOICE-21112022-AMNS-AMNS-M-147-D.pdf,49,21/11/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,21/11/2022 00:00:00,null,null,null,Y,null,21/11/2022 00:00:00
AMNS,2022-2023,147,L00147/22-23,T,LATEPAY_INVOICE-21112022-AMNS-AMNS-M-147-T.pdf,49,21/11/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,21/11/2022 00:00:00,null,null,null,Y,null,21/11/2022 00:00:00
AMNS,2022-2023,155,L00155/22-23,O,LATEPAY_INVOICE-30112022-AMNS-AMNS-M-155-O.pdf,49,01/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/12/2022 00:00:00,null,null,null,Y,null,01/12/2022 00:00:00
AMNS,2022-2023,155,L00155/22-23,D,LATEPAY_INVOICE-30112022-AMNS-AMNS-M-155-D.pdf,49,01/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/12/2022 00:00:00,null,null,null,Y,null,01/12/2022 00:00:00
AMNS,2022-2023,155,L00155/22-23,T,LATEPAY_INVOICE-30112022-AMNS-AMNS-M-155-T.pdf,49,01/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/12/2022 00:00:00,null,null,null,null,null,null
AMNS,2022-2023,156,L00156/22-23,O,LATEPAY_INVOICE-06122022-AMNS-AMNS-M-156-O.pdf,130,06/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,07/12/2022 00:00:00,null,null,null,Y,null,07/12/2022 00:00:00
AMNS,2022-2023,156,L00156/22-23,T,LATEPAY_INVOICE-06122022-AMNS-AMNS-M-156-T.pdf,130,06/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,07/12/2022 00:00:00,null,null,null,Y,null,07/12/2022 00:00:00
AMNS,2022-2023,156,L00156/22-23,D,LATEPAY_INVOICE-06122022-AMNS-AMNS-M-156-D.pdf,130,06/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,07/12/2022 00:00:00,null,null,null,Y,null,07/12/2022 00:00:00
AMNS,2022-2023,160,L00160/22-23,O,LATEPAY_INVOICE-22122022-AMNS-AMNS-M-160-O.pdf,153,22/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,22/12/2022 00:00:00,null,null,null,Y,null,22/12/2022 00:00:00
AMNS,2022-2023,160,L00160/22-23,D,LATEPAY_INVOICE-22122022-AMNS-AMNS-M-160-D.pdf,153,22/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,22/12/2022 00:00:00,null,null,null,null,null,null
AMNS,2022-2023,160,L00160/22-23,T,LATEPAY_INVOICE-22122022-AMNS-AMNS-M-160-T.pdf,153,22/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,22/12/2022 00:00:00,null,null,null,Y,null,22/12/2022 00:00:00
AMNS,2022-2023,157,L00157/22-23,O,LATEPAY_INVOICE-06122022-AMNS-AMNS-M-157-O.pdf,130,06/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,07/12/2022 00:00:00,null,null,null,Y,null,07/12/2022 00:00:00
AMNS,2022-2023,157,L00157/22-23,T,LATEPAY_INVOICE-06122022-AMNS-AMNS-M-157-T.pdf,130,06/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,07/12/2022 00:00:00,null,null,null,Y,null,07/12/2022 00:00:00
AMNS,2022-2023,157,L00157/22-23,D,LATEPAY_INVOICE-06122022-AMNS-AMNS-M-157-D.pdf,130,06/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,07/12/2022 00:00:00,null,null,null,Y,null,07/12/2022 00:00:00
AMNS,2022-2023,157,L00157/22-23,O,INVOICE-06122022-AMNS-AMNS_HAZ-M-157-O.pdf,130,06/12/2022 00:00:00,null,null,null,null,null,null,null,null,null,null,null
AMNS,2022-2023,173,L00173/22-23,O,LATEPAY_INVOICE-22022023-AMNS-AMNS-M-173-O.pdf,130,22/02/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,22/02/2023 00:00:00,null,null,null,Y,null,22/02/2023 00:00:00
AMNS,2022-2023,173,L00173/22-23,T,LATEPAY_INVOICE-22022023-AMNS-AMNS-M-173-T.pdf,130,22/02/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,22/02/2023 00:00:00,null,null,null,Y,null,22/02/2023 00:00:00
AMNS,2022-2023,173,L00173/22-23,D,LATEPAY_INVOICE-22022023-AMNS-AMNS-M-173-D.pdf,130,22/02/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,22/02/2023 00:00:00,null,null,null,null,null,null
AMNS,2023-2024,43,L00043/23-24,O,LATEPAY_INVOICE-11082023-AMNS-AMNS-M-43-O.pdf,23,11/08/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,11/08/2023 00:00:00,null,null,null,Y,null,11/08/2023 00:00:00
AMNS,2023-2024,43,L00043/23-24,D,LATEPAY_INVOICE-11082023-AMNS-AMNS-M-43-D.pdf,23,11/08/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,11/08/2023 00:00:00,null,null,null,null,null,null
AMNS,2023-2024,43,L00043/23-24,T,LATEPAY_INVOICE-11082023-AMNS-AMNS-M-43-T.pdf,23,11/08/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,11/08/2023 00:00:00,null,null,null,Y,null,11/08/2023 00:00:00
AMNS,2023-2024,43,L00043/23-24,O,INVOICE-11082023-AMNS-AMNS_HAZ-M-43-O.pdf,23,11/08/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
AMNS,2023-2024,74,L00074/23-24,O,LATEPAY_INVOICE-13112023-AMNS-AMNS-M-74-O.pdf,113,13/11/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/11/2023 00:00:00,null,null,null,Y,null,13/11/2023 00:00:00
AMNS,2023-2024,74,L00074/23-24,D,LATEPAY_INVOICE-13112023-AMNS-AMNS-M-74-D.pdf,201,13/11/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/11/2023 00:00:00,null,null,null,null,null,null
AMNS,2023-2024,74,L00074/23-24,T,LATEPAY_INVOICE-13112023-AMNS-AMNS-M-74-T.pdf,201,13/11/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,13/11/2023 00:00:00,null,null,null,Y,null,13/11/2023 00:00:00
AMNS,2023-2024,74,L00074/23-24,O,INVOICE-13112023-AMNS-AMNS_HAZ-M-74-O.pdf,113,13/11/2023 00:00:00,null,null,null,null,null,null,null,null,null,null,null
SGIPL,2021-2022,2,I0002/21-22,O,LATEPAY_INVOICE-02062021-SGIPL-Not_Applicable-I-2-O.pdf,null,null,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
SGIPL,2021-2022,2,I0002/21-22,D,LATEPAY_INVOICE-02062021-SGIPL-Not_Applicable-I-2-D.pdf,null,null,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
SGIPL,2021-2022,2,I0002/21-22,T,LATEPAY_INVOICE-02062021-SGIPL-Not_Applicable-I-2-T.pdf,null,null,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
SGIPL,2021-2022,3,I0003/21-22,O,LATEPAY_INVOICE-02062021-SGIPL-Not_Applicable-I-3-O.pdf,null,null,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
SGIPL,2021-2022,3,I0003/21-22,D,LATEPAY_INVOICE-02062021-SGIPL-Not_Applicable-I-3-D.pdf,null,null,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
SGIPL,2021-2022,3,I0003/21-22,T,LATEPAY_INVOICE-02062021-SGIPL-Not_Applicable-I-3-T.pdf,null,null,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
SGIPL,2021-2022,1,I0001/21-22,O,LATEPAY_INVOICE-02062021-SGIPL-Not_Applicable-I-1-O.pdf,null,null,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
SGIPL,2021-2022,1,I0001/21-22,D,LATEPAY_INVOICE-02062021-SGIPL-Not_Applicable-I-1-D.pdf,null,null,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
SGIPL,2021-2022,1,I0001/21-22,T,LATEPAY_INVOICE-02062021-SGIPL-Not_Applicable-I-1-T.pdf,null,null,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
HCG,2020-2021,2,I0002/20-21,O,LATEPAY_INVOICE-27082020-HCG-HCG-I-2-O.pdf,23,27/08/2020 00:00:00,null,null,Y,ROHIT MALHOTRA,27/08/2020 00:00:00,null,null,null,null,null,null
HCG,2020-2021,2,I0002/20-21,D,LATEPAY_INVOICE-27082020-HCG-HCG-I-2-D.pdf,23,27/08/2020 00:00:00,null,null,Y,ROHIT MALHOTRA,27/08/2020 00:00:00,null,null,null,null,null,null
HCG,2020-2021,3,I0003/20-21,O,LATEPAY_INVOICE-08102020-HCG-HCG-I-3-O.pdf,23,09/10/2020 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/10/2020 00:00:00,null,null,null,null,null,null
HCG,2020-2021,3,I0003/20-21,D,LATEPAY_INVOICE-08102020-HCG-HCG-I-3-D.pdf,23,09/10/2020 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/10/2020 00:00:00,null,null,null,null,null,null
HCG,2020-2021,3,I0003/20-21,T,LATEPAY_INVOICE-08102020-HCG-HCG-I-3-T.pdf,23,09/10/2020 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/10/2020 00:00:00,null,null,null,null,null,null
HCG,2020-2021,4,I0004/20-21,O,LATEPAY_INVOICE-08102020-HCG-HCG-I-4-O.pdf,23,09/10/2020 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/10/2020 00:00:00,null,null,null,null,null,null
HCG,2020-2021,4,I0004/20-21,D,LATEPAY_INVOICE-08102020-HCG-HCG-I-4-D.pdf,23,09/10/2020 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/10/2020 00:00:00,null,null,null,null,null,null
HCG,2020-2021,4,I0004/20-21,T,LATEPAY_INVOICE-08102020-HCG-HCG-I-4-T.pdf,23,09/10/2020 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/10/2020 00:00:00,null,null,null,null,null,null
HCG,2020-2021,5,I0005/20-21,O,LATEPAY_INVOICE-08102020-HCG-HCG-I-5-O.pdf,23,09/10/2020 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/10/2020 00:00:00,null,null,null,null,null,null
HCG,2020-2021,5,I0005/20-21,D,LATEPAY_INVOICE-08102020-HCG-HCG-I-5-D.pdf,23,09/10/2020 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/10/2020 00:00:00,null,null,null,null,null,null
HCG,2020-2021,5,I0005/20-21,T,LATEPAY_INVOICE-08102020-HCG-HCG-I-5-T.pdf,23,09/10/2020 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,09/10/2020 00:00:00,null,null,null,null,null,null
HCG,2020-2021,6,I0006/20-21,O,LATEPAY_INVOICE-31032021-HCG-HCG-I-6-O.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,6,I0006/20-21,D,LATEPAY_INVOICE-31032021-HCG-HCG-I-6-D.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,6,I0006/20-21,T,LATEPAY_INVOICE-31032021-HCG-HCG-I-6-T.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2021-2022,6,I0006/21-22,O,LATEPAY_INVOICE-02062021-HCG-HCG-I-6-O.pdf,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
HCG,2021-2022,6,I0006/21-22,D,LATEPAY_INVOICE-02062021-HCG-HCG-I-6-D.pdf,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
HCG,2021-2022,6,I0006/21-22,T,LATEPAY_INVOICE-02062021-HCG-HCG-I-6-T.pdf,23,03/06/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/06/2021 00:00:00,null,null,null,Y,null,03/06/2021 00:00:00
HCG,2020-2021,7,I0007/20-21,O,LATEPAY_INVOICE-31032021-HCG-HCG-I-7-O.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,7,I0007/20-21,D,LATEPAY_INVOICE-31032021-HCG-HCG-I-7-D.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,7,I0007/20-21,T,LATEPAY_INVOICE-31032021-HCG-HCG-I-7-T.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
HCG,2020-2021,8,I0008/20-21,O,LATEPAY_INVOICE-31032021-HCG-HCG-I-8-O.pdf,48,31/03/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/03/2021 00:00:00,null,null,null,Y,null,31/03/2021 00:00:00
