COMPANY_CD,COUNTERPARTY_CD,FINANCIAL_YEAR,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_STATE_TIN,BU_CONTACT_PERSON_CD,PLANT_SEQ,CONTACT_PERSON_CD,INVOICE_SEQ,INVOICE_NO,INVOICE_DT,INVOICE_REF_NO,INV_TYPE,FREQ,PERIOD_START_DT,PERIOD_END_DT,DUE_DT,ALLOC_QTY,SALE_PRICE,SALE_PRICE_UNIT,SALE_AMT,BUY_PRICE,BUY_PRICE_UNIT,BUY_AMT,INVOICE_RAISED_IN,INVOICE_AMT,NET_PAYABLE_AMT,INV_STATUS,REMARK_1,REMARK_2,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,INVOICE_ID_SEQ,PAY_RECV_AMT,PAY_RECV_DT,PAY_INSERT_BY,PAY_INSERT_DT,PAY_UPDATE_BY,PAY_UPDATE_DT,PAY_REMARK,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,PRINT_BY_TRI,PRINT_DT_TRI,PRINT_BY_DUP,PRINT_DT_DUP,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,INSTRUMENT_NO
SILS,27-82 (7296601),2024-2025,1,0,67,0,V,1,null,null,1,null,9,RDV009/24-25,25/06/2024 00:00:00,null,R,12,27/03/2024 00:00:00,02/04/2024 00:00:00,05/07/2024 00:00:00,50000,9.46,2,473000,12.138,2,-606900,2,4367600,4367600,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,23,26/06/2024 00:00:00,null,null,null,null,null,null,23,26/06/2024 00:00:00,null,null,9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-83 (7296602),2024-2025,1,0,67,0,V,1,null,null,1,null,9,RDV009/24-25,25/06/2024 00:00:00,null,R,12,27/03/2024 00:00:00,02/04/2024 00:00:00,05/07/2024 00:00:00,50000,9.46,2,473000,12.138,2,-606900,2,4367600,4367600,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,23,26/06/2024 00:00:00,null,null,null,null,null,null,23,26/06/2024 00:00:00,null,null,9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-84 (7296603),2024-2025,1,0,67,0,V,1,null,null,1,null,9,RDV009/24-25,25/06/2024 00:00:00,null,R,12,27/03/2024 00:00:00,02/04/2024 00:00:00,05/07/2024 00:00:00,50000,9.46,2,473000,12.138,2,-606900,2,4367600,4367600,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,23,26/06/2024 00:00:00,null,null,null,null,null,null,23,26/06/2024 00:00:00,null,null,9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-91 (7296610),2024-2025,1,0,67,0,V,1,null,null,1,null,9,RDV009/24-25,25/06/2024 00:00:00,null,R,12,27/03/2024 00:00:00,02/04/2024 00:00:00,05/07/2024 00:00:00,250000,9.46,2,2365000,12.138,2,-3034500,2,4367600,4367600,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,23,26/06/2024 00:00:00,null,null,null,null,null,null,23,26/06/2024 00:00:00,null,null,9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-94 (7296611),2024-2025,1,0,67,0,V,1,null,null,1,null,9,RDV009/24-25,25/06/2024 00:00:00,null,R,12,27/03/2024 00:00:00,02/04/2024 00:00:00,05/07/2024 00:00:00,50000,9.46,2,473000,12.138,2,-606900,2,4367600,4367600,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,23,26/06/2024 00:00:00,null,null,null,null,null,null,23,26/06/2024 00:00:00,null,null,9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-95 (7296679),2024-2025,1,0,67,0,V,1,null,null,1,null,9,RDV009/24-25,25/06/2024 00:00:00,null,R,12,27/03/2024 00:00:00,02/04/2024 00:00:00,05/07/2024 00:00:00,50000,9.56,2,478000,12.138,2,-606900,2,4367600,4367600,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,23,26/06/2024 00:00:00,null,null,null,null,null,null,23,26/06/2024 00:00:00,null,null,9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-96 (7296680),2024-2025,1,0,67,0,V,1,null,null,1,null,9,RDV009/24-25,25/06/2024 00:00:00,null,R,12,27/03/2024 00:00:00,02/04/2024 00:00:00,05/07/2024 00:00:00,50000,9.56,2,478000,12.138,2,-606900,2,4367600,4367600,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,23,26/06/2024 00:00:00,null,null,null,null,null,null,23,26/06/2024 00:00:00,null,null,9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-97 (7296681),2024-2025,1,0,67,0,V,1,null,null,1,null,9,RDV009/24-25,25/06/2024 00:00:00,null,R,12,27/03/2024 00:00:00,02/04/2024 00:00:00,05/07/2024 00:00:00,100000,9.56,2,956000,12.138,2,-1213800,2,4367600,4367600,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,23,26/06/2024 00:00:00,null,null,null,null,null,null,23,26/06/2024 00:00:00,null,null,9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-98 (7307219),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,700000,10.915,2,7640500,12.321,2,-8624700,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-99 (7307240),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,200000,10.99,2,2198000,12.321,2,-2464200,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-100 (7307217),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,100000,11.06,2,1106000,12.321,2,-1232100,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-127 (7339334),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.46,2,-124600,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-128 (7339335),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.46,2,-124600,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-129 (7339336),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.46,2,-124600,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-130 (7339337),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.46,2,-124600,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-131 (7339338),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.46,2,-124600,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-132 (7339339),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.46,2,-124600,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-133 (7339340),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.46,2,-124600,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-134 (7339341),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.46,2,-124600,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-135 (7339342),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.46,2,-124600,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-136 (7339343),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,90000,12.321,2,1108890,12.46,2,-1121400,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-137 (7339344),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.46,2,-124600,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-138 (7339345),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.46,2,-124600,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-139 (7339346),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.41,2,-124100,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-140 (7339347),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.41,2,-124100,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-141 (7339348),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.41,2,-124100,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-142 (7339349),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.41,2,-124100,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-143 (7339350),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,50000,12.321,2,616050,12.41,2,-620500,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-144 (7339351),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,100000,12.321,2,1232100,12.41,2,-1241000,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-145 (7339352),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,50000,12.321,2,616050,12.41,2,-620500,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-146 (7339353),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.41,2,-124100,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-147 (7339354),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.36,2,-123600,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-148 (7339355),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.36,2,-123600,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-149 (7339356),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.36,2,-123600,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-150 (7339357),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.36,2,-123600,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-151 (7339358),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.36,2,-123600,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-152 (7339359),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.36,2,-123600,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-153 (7339360),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,30000,12.321,2,369630,12.36,2,-370800,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-154 (7339361),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,10000,12.321,2,123210,12.36,2,-123600,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-157 (7348205),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,50000,12.321,2,616050,12.31,2,-615500,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
SILS,27-158 (7348206),2024-2025,1,0,98,0,V,1,null,null,1,null,11,RDV011/24-25,22/07/2024 00:00:00,null,R,12,17/04/2024 00:00:00,19/06/2024 00:00:00,05/08/2024 00:00:00,50000,12.321,2,616050,12.31,2,-615500,2,1440690,1440690,null,Please pay the invoiced amount by wire transfer at Bank Name: ICICI Bank Limited  SWIFT Code: ICICINBBXXX  Beneficiary Name : Shell Energy India Private Limited  A/C No: 195605001819,null,Y,6,24/07/2024 00:00:00,null,null,null,null,null,null,23,23/07/2024 00:00:00,null,null,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
