COMPANY_CD,FINANCIAL_YEAR,BU_STATE_TIN,INVOICE_SEQ,PDF_TYPE,FILE_NAME,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,PDF_SIGNED,SIGNED_BY,SIGNED_DT,SIGNED_ENT_BY,PDF_CONTENT,SF_GEN_DT
RIL,2016-2017,519,null,D,INVOICE-15012017-RIL-RCP-C-519,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,519,null,T,INVOICE-15012017-RIL-RCP-C-519,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,522,null,O,INVOICE-15012017-RIL-Nagothane-C-522,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,522,null,D,INVOICE-15012017-RIL-Nagothane-C-522,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,522,null,T,INVOICE-15012017-RIL-Nagothane-C-522,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,523,null,O,INVOICE-15012017-RIL-Gandhar-C-523,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,523,null,D,INVOICE-15012017-RIL-Gandhar-C-523,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,523,null,T,INVOICE-15012017-RIL-Gandhar-C-523,23,16/01/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,545,null,O,INVOICE-31012017-RIL-Patalganga-C-545,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,545,null,D,INVOICE-31012017-RIL-Patalganga-C-545,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,545,null,T,INVOICE-31012017-RIL-Patalganga-C-545,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,541,null,O,INVOICE-31012017-RIL-Hazira-C-541,0,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,541,null,D,INVOICE-31012017-RIL-Hazira-C-541,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,541,null,T,INVOICE-31012017-RIL-Hazira-C-541,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,542,null,O,INVOICE-31012017-RIL-Jamnagar-C-542,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,542,null,D,INVOICE-31012017-RIL-Jamnagar-C-542,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,542,null,T,INVOICE-31012017-RIL-Jamnagar-C-542,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,546,null,O,INVOICE-31012017-RIL-Naroda-C-546,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,546,null,D,INVOICE-31012017-RIL-Naroda-C-546,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,546,null,T,INVOICE-31012017-RIL-Naroda-C-546,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,543,null,O,INVOICE-31012017-RIL-Vadodara-C-543,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,543,null,D,INVOICE-31012017-RIL-Vadodara-C-543,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,543,null,T,INVOICE-31012017-RIL-Vadodara-C-543,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,544,null,O,INVOICE-31012017-RIL-RCP-C-544,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,544,null,D,INVOICE-31012017-RIL-RCP-C-544,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,544,null,T,INVOICE-31012017-RIL-RCP-C-544,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,547,null,O,INVOICE-31012017-RIL-Nagothane-C-547,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,547,null,D,INVOICE-31012017-RIL-Nagothane-C-547,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,547,null,T,INVOICE-31012017-RIL-Nagothane-C-547,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,548,null,O,INVOICE-31012017-RIL-Gandhar-C-548,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,548,null,D,INVOICE-31012017-RIL-Gandhar-C-548,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,548,null,T,INVOICE-31012017-RIL-Gandhar-C-548,23,01/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2015-2016,472,null,D,INVOICE-31012016-RIL-Patalganga-C-472,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,472,null,O,INVOICE-31012016-RIL-Patalganga-C-472,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,472,null,T,INVOICE-31012016-RIL-Patalganga-C-472,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,468,null,O,INVOICE-31012016-RIL-Hazira-C-468,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,468,null,T,INVOICE-31012016-RIL-Hazira-C-468,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,468,null,D,INVOICE-31012016-RIL-Hazira-C-468,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,469,null,T,INVOICE-31012016-RIL-Jamnagar-C-469,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,469,null,O,INVOICE-31012016-RIL-Jamnagar-C-469,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,469,null,D,INVOICE-31012016-RIL-Jamnagar-C-469,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,473,null,D,INVOICE-31012016-RIL-Naroda-C-473,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,473,null,O,INVOICE-31012016-RIL-Naroda-C-473,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,473,null,T,INVOICE-31012016-RIL-Naroda-C-473,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,470,null,D,INVOICE-31012016-RIL-Vadodara-C-470,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,470,null,T,INVOICE-31012016-RIL-Vadodara-C-470,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,470,null,O,INVOICE-31012016-RIL-Vadodara-C-470,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,471,null,D,INVOICE-31012016-RIL-RCP-C-471,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,471,null,T,INVOICE-31012016-RIL-RCP-C-471,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,471,null,O,INVOICE-31012016-RIL-RCP-C-471,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,474,null,O,INVOICE-31012016-RIL-Nagothane-C-474,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,474,null,T,INVOICE-31012016-RIL-Nagothane-C-474,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,474,null,D,INVOICE-31012016-RIL-Nagothane-C-474,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,475,null,T,INVOICE-31012016-RIL-Gandhar-C-475,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,475,null,O,INVOICE-31012016-RIL-Gandhar-C-475,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,475,null,D,INVOICE-31012016-RIL-Gandhar-C-475,null,null,null,null,null,null,null,null,null,null
RIL,2016-2017,588,null,O,INVOICE-15022017-RIL-Patalganga-C-588,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,588,null,D,INVOICE-15022017-RIL-Patalganga-C-588,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,588,null,T,INVOICE-15022017-RIL-Patalganga-C-588,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,584,null,O,INVOICE-15022017-RIL-Hazira-C-584,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,584,null,D,INVOICE-15022017-RIL-Hazira-C-584,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,584,null,T,INVOICE-15022017-RIL-Hazira-C-584,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,585,null,O,INVOICE-15022017-RIL-Jamnagar-C-585,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,585,null,D,INVOICE-15022017-RIL-Jamnagar-C-585,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,585,null,T,INVOICE-15022017-RIL-Jamnagar-C-585,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,589,null,O,INVOICE-15022017-RIL-Naroda-C-589,0,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,589,null,D,INVOICE-15022017-RIL-Naroda-C-589,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,589,null,T,INVOICE-15022017-RIL-Naroda-C-589,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,586,null,O,INVOICE-15022017-RIL-Vadodara-C-586,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,586,null,D,INVOICE-15022017-RIL-Vadodara-C-586,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,586,null,T,INVOICE-15022017-RIL-Vadodara-C-586,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,587,null,O,INVOICE-15022017-RIL-RCP-C-587,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,587,null,D,INVOICE-15022017-RIL-RCP-C-587,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,587,null,T,INVOICE-15022017-RIL-RCP-C-587,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,590,null,O,INVOICE-15022017-RIL-Nagothane-C-590,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,590,null,D,INVOICE-15022017-RIL-Nagothane-C-590,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,590,null,T,INVOICE-15022017-RIL-Nagothane-C-590,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,591,null,O,INVOICE-15022017-RIL-Gandhar-C-591,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,591,null,D,INVOICE-15022017-RIL-Gandhar-C-591,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,591,null,T,INVOICE-15022017-RIL-Gandhar-C-591,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,596,null,O,INVOICE-15022017-RIL-Patalganga-C-596,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,596,null,D,INVOICE-15022017-RIL-Patalganga-C-596,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,596,null,T,INVOICE-15022017-RIL-Patalganga-C-596,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,592,null,O,INVOICE-15022017-RIL-Hazira-C-592,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,592,null,D,INVOICE-15022017-RIL-Hazira-C-592,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,592,null,T,INVOICE-15022017-RIL-Hazira-C-592,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,593,null,O,INVOICE-15022017-RIL-Jamnagar-C-593,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,593,null,D,INVOICE-15022017-RIL-Jamnagar-C-593,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,593,null,T,INVOICE-15022017-RIL-Jamnagar-C-593,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,597,null,O,INVOICE-15022017-RIL-Naroda-C-597,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,597,null,D,INVOICE-15022017-RIL-Naroda-C-597,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,597,null,T,INVOICE-15022017-RIL-Naroda-C-597,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,594,null,O,INVOICE-15022017-RIL-Vadodara-C-594,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,594,null,D,INVOICE-15022017-RIL-Vadodara-C-594,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,594,null,T,INVOICE-15022017-RIL-Vadodara-C-594,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,595,null,O,INVOICE-15022017-RIL-RCP-C-595,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,595,null,D,INVOICE-15022017-RIL-RCP-C-595,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,595,null,T,INVOICE-15022017-RIL-RCP-C-595,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,598,null,O,INVOICE-15022017-RIL-Nagothane-C-598,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,598,null,D,INVOICE-15022017-RIL-Nagothane-C-598,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,598,null,T,INVOICE-15022017-RIL-Nagothane-C-598,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,599,null,D,INVOICE-15022017-RIL-Gandhar-C-599,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,599,null,T,INVOICE-15022017-RIL-Gandhar-C-599,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,599,null,O,INVOICE-15022017-RIL-Gandhar-C-599,23,16/02/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,613,null,O,INVOICE-28022017-RIL-Patalganga Manufacturing Division-C-613,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,613,null,D,INVOICE-28022017-RIL-Patalganga Manufacturing Division-C-613,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,613,null,T,INVOICE-28022017-RIL-Patalganga Manufacturing Division-C-613,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,609,null,O,INVOICE-28022017-RIL-Hazira Manufacturing Division-C-609,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,609,null,D,INVOICE-28022017-RIL-Hazira Manufacturing Division-C-609,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,609,null,T,INVOICE-28022017-RIL-Hazira Manufacturing Division-C-609,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,610,null,O,INVOICE-28022017-RIL-Jamnagar - DTA-C-610,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,610,null,D,INVOICE-28022017-RIL-Jamnagar - DTA-C-610,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,610,null,T,INVOICE-28022017-RIL-Jamnagar - DTA-C-610,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,614,null,O,INVOICE-28022017-RIL-Naroda Manufacturing Division-C-614,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,614,null,D,INVOICE-28022017-RIL-Naroda Manufacturing Division-C-614,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,614,null,T,INVOICE-28022017-RIL-Naroda Manufacturing Division-C-614,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,611,null,O,INVOICE-28022017-RIL-Vadodara Manufacturing Division-C-611,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,611,null,D,INVOICE-28022017-RIL-Vadodara Manufacturing Division-C-611,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,611,null,T,INVOICE-28022017-RIL-Vadodara Manufacturing Division-C-611,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,612,null,O,INVOICE-28022017-RIL-Hazira-C-612,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,612,null,D,INVOICE-28022017-RIL-Hazira-C-612,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,612,null,T,INVOICE-28022017-RIL-Hazira-C-612,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,615,null,O,INVOICE-28022017-RIL-Nagothane Manufacturing Division-C-615,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,615,null,D,INVOICE-28022017-RIL-Nagothane Manufacturing Division-C-615,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,615,null,T,INVOICE-28022017-RIL-Nagothane Manufacturing Division-C-615,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,616,null,O,INVOICE-28022017-RIL-Dahej Manufacturing Division-C-616,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,616,null,D,INVOICE-28022017-RIL-Dahej Manufacturing Division-C-616,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,616,null,T,INVOICE-28022017-RIL-Dahej Manufacturing Division-C-616,23,01/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,657,null,O,INVOICE-15032017-RIL-Patalganga Manufacturing Division-C-657,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,657,null,D,INVOICE-15032017-RIL-Patalganga Manufacturing Division-C-657,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,657,null,T,INVOICE-15032017-RIL-Patalganga Manufacturing Division-C-657,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,653,null,O,INVOICE-15032017-RIL-Hazira Manufacturing Division-C-653,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,653,null,D,INVOICE-15032017-RIL-Hazira Manufacturing Division-C-653,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,653,null,T,INVOICE-15032017-RIL-Hazira Manufacturing Division-C-653,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,654,null,O,INVOICE-15032017-RIL-Jamnagar - DTA-C-654,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,654,null,D,INVOICE-15032017-RIL-Jamnagar - DTA-C-654,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,654,null,T,INVOICE-15032017-RIL-Jamnagar - DTA-C-654,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,658,null,O,INVOICE-15032017-RIL-Naroda Manufacturing Division-C-658,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,658,null,D,INVOICE-15032017-RIL-Naroda Manufacturing Division-C-658,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,658,null,T,INVOICE-15032017-RIL-Naroda Manufacturing Division-C-658,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,655,null,O,INVOICE-15032017-RIL-Vadodara Manufacturing Division-C-655,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,655,null,D,INVOICE-15032017-RIL-Vadodara Manufacturing Division-C-655,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,655,null,T,INVOICE-15032017-RIL-Vadodara Manufacturing Division-C-655,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,656,null,O,INVOICE-15032017-RIL-Hazira-C-656,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,656,null,D,INVOICE-15032017-RIL-Hazira-C-656,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,656,null,T,INVOICE-15032017-RIL-Hazira-C-656,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,659,null,O,INVOICE-15032017-RIL-Nagothane Manufacturing Division-C-659,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,659,null,D,INVOICE-15032017-RIL-Nagothane Manufacturing Division-C-659,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,659,null,T,INVOICE-15032017-RIL-Nagothane Manufacturing Division-C-659,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,660,null,O,INVOICE-15032017-RIL-Dahej Manufacturing Division-C-660,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,660,null,D,INVOICE-15032017-RIL-Dahej Manufacturing Division-C-660,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2016-2017,660,null,T,INVOICE-15032017-RIL-Dahej Manufacturing Division-C-660,23,16/03/2017 00:00:00,null,null,null,null,null,null,null,null
RIL,2014-2015,104,null,O,INVOICE-31032015-RIL-Patalganga-C-104,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,104,null,D,INVOICE-31032015-RIL-Patalganga-C-104,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,104,null,T,INVOICE-31032015-RIL-Patalganga-C-104,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,100,null,D,INVOICE-31032015-RIL-Hazira-C-100,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,100,null,O,INVOICE-31032015-RIL-Hazira-C-100,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,100,null,T,INVOICE-31032015-RIL-Hazira-C-100,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,101,null,D,INVOICE-31032015-RIL-Jamnagar-C-101,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,101,null,T,INVOICE-31032015-RIL-Jamnagar-C-101,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,101,null,O,INVOICE-31032015-RIL-Jamnagar-C-101,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,105,null,O,INVOICE-31032015-RIL-Naroda-C-105,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,105,null,T,INVOICE-31032015-RIL-Naroda-C-105,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,105,null,D,INVOICE-31032015-RIL-Naroda-C-105,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,102,null,O,INVOICE-31032015-RIL-Vadodara-C-102,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,102,null,D,INVOICE-31032015-RIL-Vadodara-C-102,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,102,null,T,INVOICE-31032015-RIL-Vadodara-C-102,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,103,null,T,INVOICE-31032015-RIL-RCP-C-103,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,103,null,O,INVOICE-31032015-RIL-RCP-C-103,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,103,null,D,INVOICE-31032015-RIL-RCP-C-103,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,106,null,O,INVOICE-31032015-RIL-Nagothane-C-106,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,106,null,T,INVOICE-31032015-RIL-Nagothane-C-106,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,106,null,D,INVOICE-31032015-RIL-Nagothane-C-106,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,107,null,O,INVOICE-31032015-RIL-Gandhar-C-107,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,107,null,T,INVOICE-31032015-RIL-Gandhar-C-107,null,null,null,null,null,null,null,null,null,null
RIL,2014-2015,107,null,D,INVOICE-31032015-RIL-Gandhar-C-107,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,511,null,T,INVOICE-29022016-RIL-Patalganga-C-511,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,511,null,D,INVOICE-29022016-RIL-Patalganga-C-511,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,511,null,O,INVOICE-29022016-RIL-Patalganga-C-511,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,507,null,O,INVOICE-29022016-RIL-Hazira-C-507,null,null,null,null,null,null,null,null,null,null
RIL,2015-2016,507,null,D,INVOICE-29022016-RIL-Hazira-C-507,null,null,null,null,null,null,null,null,null,null
