

<<ROLLBACK_START>>,<<FMS_SAC_MST()>>, 	(11-APR-2025 08:56:12)
 
SAC_CD,TIMESTAMP

TOTAL DATA DELETED : ,0, 	(11-APR-2025 08:56:12)
 
<<ROLLBACK_END>>,<<FMS_SAC_MST()>>, 	(11-APR-2025 08:56:12)
 

<<ROLLBACK_START>>,<<FMS_PRODUCT_MOLECULE_MST()>>, 	(11-APR-2025 08:56:12)
 
MOLE_NM,MOLE_ABBR,TIMESTAMP
D6,D6, 	(11-APR-2025 08:56:12)
D6,D6, 	(11-APR-2025 08:56:12)
D6,D6, 	(11-APR-2025 08:56:12)

TOTAL DATA DELETED : ,3, 	(11-APR-2025 08:56:12)
 
<<ROLLBACK_END>>,<<FMS_PRODUCT_MOLECULE_MST()>>, 	(11-APR-2025 08:56:12)
 

<<ROLLBACK_START>>,<<FMS_PRODUCT_MST()>>, 	(11-APR-2025 08:56:12)
 
PROD_NM,PROD_ABBR,PROD_DESC,TIMESTAMP
Domestic Gas (Capped),DOM GAS (CAPPED),Used to identify molecules supplied from DOM gas capped, 	(11-APR-2025 08:56:12)
Regassified LNG,RLNG,, 	(11-APR-2025 08:56:12)
Downstream LNG,DLNG,, 	(11-APR-2025 08:56:12)
Domestic Gas,DOMGAS,, 	(11-APR-2025 08:56:12)

TOTAL DATA DELETED : ,4, 	(11-APR-2025 08:56:12)
 
<<ROLLBACK_END>>,<<FMS_PRODUCT_MST()>>, 	(11-APR-2025 08:56:12)
 

4,30/10/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,25/11/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,25/11/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,28/11/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,28/11/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,30/12/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,30/12/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,19/05/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,19/05/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,19/05/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,25/06/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,25/06/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,25/06/2021 00:00:00, 	(11-APR-2025 08:56:14)
6,02/07/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,30/08/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,30/08/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,30/08/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,01/09/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,01/09/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,07/09/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,07/09/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,07/09/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,15/11/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,15/11/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,15/11/2021 00:00:00, 	(11-APR-2025 08:56:14)
6,12/11/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,01/12/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,01/12/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,01/12/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,21/02/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,21/02/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,21/02/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,28/02/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,28/02/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,28/02/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,25/02/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,04/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,04/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,04/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,30/03/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,30/03/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,30/03/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,05/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,05/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,05/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,02/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,02/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,02/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,12/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,12/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,12/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,13/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,13/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,13/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,30/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,30/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,30/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,28/09/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,28/09/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,28/09/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,19/03/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,19/03/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,19/03/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,30/03/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,02/04/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,20/07/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,20/07/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,20/07/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,30/07/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,30/07/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,30/07/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,14/10/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,14/10/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,14/10/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,14/01/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,14/01/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,14/01/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,31/01/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,31/01/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,31/01/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,28/01/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,28/01/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,28/01/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,07/02/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,07/02/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,07/02/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,17/03/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,17/03/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,17/03/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,21/03/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,21/03/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,21/03/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,21/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,21/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,21/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,29/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,29/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,29/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,19/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,19/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,19/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,23/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,23/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,23/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,15/06/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,15/06/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,15/06/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,30/06/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,30/06/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,30/06/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,29/07/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,29/07/2022 00:00:00, 	(11-APR-2025 08:56:14)
6,27/10/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,04/11/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,04/11/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,30/11/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,01/02/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,01/02/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,01/02/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,01/03/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,01/03/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,01/03/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,28/04/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,28/04/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,28/04/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,05/05/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,05/05/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,05/05/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,09/08/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,09/08/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,09/08/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,29/10/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,29/10/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,29/10/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,05/11/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,05/11/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,05/11/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,22/12/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,22/12/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,22/12/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,24/12/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,24/12/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,24/12/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,24/01/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,24/01/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,24/01/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,28/03/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,28/03/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,28/03/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,28/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,28/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,16/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,16/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,16/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,29/07/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,31/08/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,31/08/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,02/09/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,02/09/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,02/09/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,21/09/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,21/09/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,21/09/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,23/09/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,23/09/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,23/09/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,29/09/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,05/04/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,05/04/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,05/04/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,05/05/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,05/05/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,05/05/2021 00:00:00, 	(11-APR-2025 08:56:14)
6,08/05/2021 00:00:00, 	(11-APR-2025 08:56:14)
6,10/05/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,31/05/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,31/05/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,31/05/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,03/06/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,03/06/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,03/06/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,11/10/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,11/10/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,11/10/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,14/02/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,14/02/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,14/02/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,15/03/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,15/03/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,15/03/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,31/03/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,31/03/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,31/03/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,07/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,07/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,07/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,25/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,25/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,25/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
6,16/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,05/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,05/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,18/02/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,18/02/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,18/02/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,14/03/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,14/03/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,14/03/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,11/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,11/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,11/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,13/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,13/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,13/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,28/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,17/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,26/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,26/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,26/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
3,01/06/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,12/08/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,12/08/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,12/08/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,30/08/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,29/10/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,30/11/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,29/11/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,15/12/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,15/12/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,15/03/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,15/03/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,15/03/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,02/04/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,02/04/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,20/04/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,20/04/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,20/04/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,02/06/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,02/06/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,02/06/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,28/05/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,28/05/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,28/05/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,10/06/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,10/06/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,10/06/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,30/11/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,30/11/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,30/11/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,30/12/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,30/12/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,30/12/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,15/02/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,15/02/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,15/02/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,26/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,26/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,26/04/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,31/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,31/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,31/05/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,27/06/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,27/06/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,27/06/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,08/07/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,08/07/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,08/07/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,15/07/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,15/07/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,15/07/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,15/11/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,15/11/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,19/12/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,19/12/2022 00:00:00, 	(11-APR-2025 08:56:14)
4,23/12/2022 00:00:00, 	(11-APR-2025 08:56:14)
5,23/12/2022 00:00:00, 	(11-APR-2025 08:56:14)
2,15/04/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,15/04/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,15/04/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,04/05/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,04/05/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,04/05/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,14/05/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,14/05/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,14/05/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,08/06/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,08/06/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,08/06/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,30/06/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,30/06/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,30/06/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,15/07/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,15/07/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,15/07/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,13/08/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,13/08/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,13/08/2021 00:00:00, 	(11-APR-2025 08:56:14)
2,31/08/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,31/08/2021 00:00:00, 	(11-APR-2025 08:56:14)
5,31/08/2021 00:00:00, 	(11-APR-2025 08:56:14)
4,20/07/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,20/07/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,25/07/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,25/07/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,26/07/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,26/07/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,26/07/2023 00:00:00, 	(11-APR-2025 08:56:14)
6,09/03/2023 00:00:00, 	(11-APR-2025 08:56:14)
6,29/03/2023 00:00:00, 	(11-APR-2025 08:56:14)
6,21/04/2023 00:00:00, 	(11-APR-2025 08:56:14)
6,04/05/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,28/07/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,28/07/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,28/07/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,30/07/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,30/07/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,31/07/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,31/07/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,01/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,02/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,01/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,01/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,02/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,02/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,11/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,12/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,11/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,11/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,12/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,12/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,20/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,20/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,20/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,29/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,30/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,31/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,29/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,29/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,30/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,30/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,31/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,31/08/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,04/09/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,04/09/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,04/09/2023 00:00:00, 	(11-APR-2025 08:56:14)
6,01/09/2023 00:00:00, 	(11-APR-2025 08:56:14)
6,02/09/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,08/09/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,08/09/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,09/09/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,20/10/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,06/11/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,07/11/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,06/11/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,06/11/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,07/11/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,07/11/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,16/11/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,17/11/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,18/11/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,20/11/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,21/11/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,16/11/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,16/11/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,17/11/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,17/11/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,18/11/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,18/11/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,20/11/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,20/11/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,21/11/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,21/11/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,14/12/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,14/12/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,14/12/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,15/12/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,15/12/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,16/12/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,16/12/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,16/12/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,19/12/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,19/12/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,19/12/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,20/12/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,20/12/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,20/12/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,16/01/2024 00:00:00, 	(11-APR-2025 08:56:14)
5,16/01/2024 00:00:00, 	(11-APR-2025 08:56:14)
2,01/02/2024 00:00:00, 	(11-APR-2025 08:56:14)
2,06/05/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,06/05/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,06/05/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,08/05/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,08/05/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,08/05/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,09/05/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,09/05/2023 00:00:00, 	(11-APR-2025 08:56:14)
5,09/05/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,12/05/2023 00:00:00, 	(11-APR-2025 08:56:14)
2,13/05/2023 00:00:00, 	(11-APR-2025 08:56:14)
4,12/05/2023 00:00:00, 	(11-APR-2025 08:56:14)
