

<<ROLLBACK_START>>,<<FMS_LIMIT_MST>>,, 	(02-APR-2025 10:02:39)
 
COUNTERPARTY_CD, BANK_CD, LIMIT_ID, GX, TIMESTAMP
0,1002,21,K, 	(02-APR-2025 10:02:39)
110,0,1,K, 	(02-APR-2025 10:02:39)
34,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
5,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
32,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
6,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
2,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
242,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
30,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
249,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
123,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
254,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
33,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
9,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
21,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
25,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
3,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
150,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
31,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
28,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
0,1005,4,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
225,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
0,1019,11,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
20,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
8,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
154,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
197,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
187,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
26,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
270,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
13,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
36,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
22,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
10,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
24,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
0,1006,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
0,1004,3,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
0,1007,5,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
0,1008,6,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
0,1009,7,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
0,1010,8,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
0,1011,9,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
0,1012,10,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
23,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
109,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
41,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
39,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
257,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
263,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
160,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
273,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
233,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
38,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
279,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
16,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
19,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
50,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
0,1015,12,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
0,1016,19,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
0,1017,20,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
269,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
11,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
15,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
256,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
14,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
18,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
116,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
152,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
17,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
43,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
280,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
207,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
7,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
218,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
37,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
238,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
12,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
196,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
201,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
48,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
206,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
223,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
52,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
224,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
54,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
45,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
231,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
117,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
42,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
0,1013,13,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
0,1014,14,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
0,1021,15,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
0,1018,16,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
0,1020,17,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
104,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
27,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
35,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
193,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
47,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
46,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
272,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
105,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
0,1003,21,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
234,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
192,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
40,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
198,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
217,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
220,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
222,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
140,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
53,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
255,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
276,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
0,1022,18,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
66,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
67,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
0,1002,22,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)
110,0,2,K, 	(02-APR-2025 10:02:39)	 (Not Deleted)

TOTAL DATA DELETED :, 119,,,,,,, 	(02-APR-2025 10:02:39)
 
<<ROLLBACK_END>>,<<FMS_LIMIT_MST()>>,,,,,,, 	(02-APR-2025 10:02:39)
 
