

<<ROLLBACK_START>>,<<FMS_ENTITY_TURNOVER_DTL()>>,,, 	(26-FEB-2025 11:43:03)
 
COMPANY_CD,COUNTERPARTY_CD,ENTITY,FINANCIAL_YEAR,TIMESTAMP
1,1,B,2023-2024, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
1,2,C,2023-2024, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
1,2,T,2023-2024, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
1,5,C,2023-2024, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
1,6,T,2023-2024, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,1,C,2020-2021, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,2,B,2020-2021, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,2,B,2021-2022, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,2,B,2022-2023, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,2,C,2020-2021, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,2,C,2021-2022, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,2,C,2022-2023, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,2,C,2023-2024, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,3,C,2020-2021, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,3,C,2021-2022, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,3,C,2023-2024, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,4,C,2020-2021, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,4,C,2021-2022, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,4,C,2022-2023, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,4,C,2023-2024, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,5,C,2021-2022, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,5,C,2022-2023, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,5,C,2023-2024, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,6,C,2020-2021, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,6,C,2021-2022, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,6,C,2022-2023, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,7,C,2020-2021, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,7,C,2021-2022, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,7,C,2022-2023, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,11,C,2022-2023, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,13,C,2021-2022, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,13,C,2022-2023, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
2,13,C,2023-2024, 	(26-FEB-2025 11:43:03)	 (Not Deleted)
