

<<ROLLBACK_START>>,<<FMS_COMPANY_OWNER_ADDR_MST()>>,, 	(13-MAR-2025 09:31:24)
 
COMPANY_CD,ADRESS_TYPE,EFF_DT,TIMESTAMP
2,B,26/11/2020 00:00:00, 	(13-MAR-2025 09:31:24)
2,C,26/11/2020 00:00:00, 	(13-MAR-2025 09:31:24)
2,R,26/11/2020 00:00:00, 	(13-MAR-2025 09:31:24)

TOTAL DATA DELETED : ,3,, 	(13-MAR-2025 09:31:24)
 

<<ROLLBACK_END>>,<<FMS_COMPANY_OWNER_ADDR_MST()>>,, 	(13-MAR-2025 09:31:24)
 
