26/12/2020 00:00:00,Fourth Saturday Day,27, 	(09-APR-2025 19:26:02)
09/01/2021 00:00:00,Second Saturday Day,27, 	(09-APR-2025 19:26:02)
23/01/2021 00:00:00,Fourth Saturday Day,27, 	(09-APR-2025 19:26:02)
11/03/2021 00:00:00,Mahashivratri,27, 	(09-APR-2025 19:26:02)
29/03/2021 00:00:00,Holi 2nd day Dhuleti,27, 	(09-APR-2025 19:26:02)
01/04/2021 00:00:00,Bank Closing,27, 	(09-APR-2025 19:26:02)
14/04/2021 00:00:00,Ambedkar Jayanti,27, 	(09-APR-2025 19:26:02)
21/04/2021 00:00:00,Ram Navmi,27, 	(09-APR-2025 19:26:02)
14/05/2021 00:00:00,Parshuram Jayanti Ramzan Eid,27, 	(09-APR-2025 19:26:02)
21/07/2021 00:00:00,Bakri Eid,27, 	(09-APR-2025 19:26:02)
19/08/2021 00:00:00,Muharram,27, 	(09-APR-2025 19:26:02)
02/10/2021 00:00:00,Mahatma Gandhi Birthday,27, 	(09-APR-2025 19:26:02)
08/10/2021 00:00:00,Second Saturday Day,27, 	(09-APR-2025 19:26:02)
19/10/2021 00:00:00,Eid,27, 	(09-APR-2025 19:26:02)
22/10/2021 00:00:00,Fourth Saturday Day,27, 	(09-APR-2025 19:26:02)
23/10/2021 00:00:00,Fourth Saturday Day,27, 	(09-APR-2025 19:26:02)
12/11/2021 00:00:00,Second Saturday Day,27, 	(09-APR-2025 19:26:02)
13/11/2021 00:00:00,Second Saturday Day,27, 	(09-APR-2025 19:26:02)
27/11/2021 00:00:00,Fourth Saturday Day,27, 	(09-APR-2025 19:26:02)
25/12/2021 00:00:00,Fourth Saturday Day,27, 	(09-APR-2025 19:26:02)
01/04/2022 00:00:00,Bank Closing,27, 	(09-APR-2025 19:26:02)
14/04/2022 00:00:00,Mahavir Jayanti,27, 	(09-APR-2025 19:26:02)
09/08/2022 00:00:00,Muharram,27, 	(09-APR-2025 19:26:02)
11/08/2022 00:00:00,Raskhabandan,27, 	(09-APR-2025 19:26:02)
31/10/2022 00:00:00,Sardar Vallabhai Birthday,27, 	(09-APR-2025 19:26:02)
18/12/2022 00:00:00,Maha Shivratri,27, 	(09-APR-2025 19:26:02)
18/02/2023 00:00:00,Mahashivratri,27, 	(09-APR-2025 19:26:02)
08/03/2023 00:00:00,Holi ,27, 	(09-APR-2025 19:26:02)
30/03/2023 00:00:00,Shree Ram Navmi,27, 	(09-APR-2025 19:26:02)
01/04/2023 00:00:00,Bank closing day,27, 	(09-APR-2025 19:26:02)
04/04/2023 00:00:00,Mahavir Janma Kalyank,27, 	(09-APR-2025 19:26:02)
14/04/2023 00:00:00,Ambedakar Jayanti,27, 	(09-APR-2025 19:26:02)
29/06/2023 00:00:00,Bakri Eid,27, 	(09-APR-2025 19:26:02)
07/09/2023 00:00:00,Janmastami,27, 	(09-APR-2025 19:26:02)
19/09/2023 00:00:00,Samvatsari,27, 	(09-APR-2025 19:26:02)
28/09/2023 00:00:00,Eid ,27, 	(09-APR-2025 19:26:02)
02/10/2023 00:00:00,Gandhi Jayanti,27, 	(09-APR-2025 19:26:02)
24/10/2023 00:00:00,Dusshera,27, 	(09-APR-2025 19:26:02)
31/10/2023 00:00:00,Sardar Vallabhai Pate Jayanti,27, 	(09-APR-2025 19:26:02)
14/11/2023 00:00:00,Gujarat New year,27, 	(09-APR-2025 19:26:02)
25/12/2023 00:00:00,Chirstmas,27, 	(09-APR-2025 19:26:02)
26/01/2024 00:00:00,Republic Day,27, 	(09-APR-2025 19:26:03)
08/03/2024 00:00:00,Mahashivratri,27, 	(09-APR-2025 19:26:03)
25/03/2024 00:00:00,Holi,27, 	(09-APR-2025 19:26:03)
29/03/2024 00:00:00,Good Friday,27, 	(09-APR-2025 19:26:03)
01/04/2024 00:00:00,Bank Closing Day,27, 	(09-APR-2025 19:26:03)
11/04/2024 00:00:00,Ramjan,27, 	(09-APR-2025 19:26:03)
17/04/2024 00:00:00,Ram Navambi,27, 	(09-APR-2025 19:26:03)
17/06/2024 00:00:00,Eid,27, 	(09-APR-2025 19:26:03)
15/08/2024 00:00:00,Independence Day,27, 	(09-APR-2025 19:26:03)
19/08/2024 00:00:00,Raksha Bandhan,27, 	(09-APR-2025 19:26:03)
07/09/2024 00:00:00,Samvastari,27, 	(09-APR-2025 19:26:03)
16/09/2024 00:00:00,Eid,27, 	(09-APR-2025 19:26:03)
26/09/2024 00:00:00,Janmastami ,27, 	(09-APR-2025 19:26:03)
02/10/2024 00:00:00,Gandhi Jayanti,27, 	(09-APR-2025 19:26:03)
31/10/2024 00:00:00,Diwali,27, 	(09-APR-2025 19:26:03)
02/11/2024 00:00:00,Guj New Year,27, 	(09-APR-2025 19:26:03)
25/12/2024 00:00:00,Christmas,27, 	(09-APR-2025 19:26:03)
14/01/2025 00:00:00,Makar Sankrati,27, 	(09-APR-2025 19:26:03)
14/03/2025 00:00:00,Dhuleti,27, 	(09-APR-2025 19:26:03)
31/03/2025 00:00:00,Ramajan Eid,27, 	(09-APR-2025 19:26:03)
10/04/2025 00:00:00,Mahavir Jayanti,27, 	(09-APR-2025 19:26:03)
14/04/2025 00:00:00,Dr Baba Saheb Ambedkar Jayanti,27, 	(09-APR-2025 19:26:03)
18/04/2025 00:00:00,Good Friday,27, 	(09-APR-2025 19:26:03)
15/08/2025 00:00:00,Independence Day,27, 	(09-APR-2025 19:26:03)
16/08/2025 00:00:00,Janmashtami,27, 	(09-APR-2025 19:26:03)
27/08/2025 00:00:00,Samvatsari,27, 	(09-APR-2025 19:26:03)
15/08/2023 00:00:00,Independent Day,27, 	(09-APR-2025 19:26:03)	 (Not Deleted)
30/08/2021 00:00:00,Janmastmi,27, 	(09-APR-2025 19:26:03)	 (Not Deleted)
26/01/2023 00:00:00,Republic day,27, 	(09-APR-2025 19:26:03)	 (Not Deleted)

TOTAL DATA DELETED : ,87,, 	(09-APR-2025 19:26:03)
 
<<ROLLBACK_END>>,<<FMS_HOLIDAY_DTL()>>,, 	(09-APR-2025 19:26:03)
 

<<ROLLBACK_START>>,<<FMS_CUSTOM_TAX_STRUCT_DTL>>, 	(09-APR-2025 19:26:03)
 
COMPANY_CD,TAX_STRUCT_CD,TIMESTAMP
2,09/07/2004 00:00:00, 	(09-APR-2025 19:26:03)
2,01/03/2007 00:00:00, 	(09-APR-2025 19:26:03)
2,02/02/2018 00:00:00, 	(09-APR-2025 19:26:03)

TOTAL DATA DELETED : ,3, 	(09-APR-2025 19:26:03)
 
<<ROLLBACK_END>>,<<FMS_CUSTOM_TAX_STRUCT_DTL()>>, 	(09-APR-2025 19:26:03)
 

<<ROLLBACK_START>>,<<FMS_ENTITY_BU_SVC_TAX_DTL()>>,,,,,, 	(09-APR-2025 19:26:03)
 

TOTAL DATA DELETED : ,0,,,,,, 	(09-APR-2025 19:26:03)
 

<<ROLLBACK_END>>,<<FMS_ENTITY_BU_SVC_TAX_DTL()>>,,,,,, 	(09-APR-2025 19:26:03)
 

<<ROLLBACK_START>>,<<FMS_ENTITY_SERVICE_TAX_DTL()>>,,,,,, 	(09-APR-2025 19:26:03)
 

TOTAL DATA DELETED : ,0,,,,,, 	(09-APR-2025 19:26:03)
 

<<ROLLBACK_END>>,<<FMS_ENTITY_SERVICE_TAX_DTL()>>,,,,,, 	(09-APR-2025 19:26:03)
 

<<ROLLBACK_START>>,<<FMS_ENTITY_TAX_STRUCT_DTL()>>,,,,, 	(09-APR-2025 19:26:03)
 

TOTAL DATA DELETED : ,0,,,,, 	(09-APR-2025 19:26:03)
 

<<ROLLBACK_END>>,<<FMS_ENTITY_TAX_STRUCT_DTL()>>,,,,, 	(09-APR-2025 19:26:03)
 

<<ROLLBACK_START>>,<<FMS_COUNTERPARTY_BU_TAX()>>,,,, 	(09-APR-2025 19:26:03)
 

TOTAL DATA DELETED : ,0,,,, 	(09-APR-2025 19:26:03)
 

<<ROLLBACK_END>>,<<FMS_COUNTERPARTY_BU_TAX()>>,,,, 	(09-APR-2025 19:26:03)
 

<<ROLLBACK_START>>,<<FMS_COUNTERPARTY_PLANT_TAX()>>,,,, 	(09-APR-2025 19:26:03)
 

TOTAL DATA DELETED : ,0,,,, 	(09-APR-2025 19:26:03)
 

<<ROLLBACK_END>>,<<FMS_COUNTERPARTY_PLANT_TAX()>>,,,, 	(09-APR-2025 19:26:03)
 

<<ROLLBACK_START>>,<<FMS_METER_MST()>>,,,, 	(09-APR-2025 19:26:03)
 

TOTAL DATA DELETED : ,0,,,, 	(09-APR-2025 19:26:03)
 

<<ROLLBACK_END>>,<<FMS_METER_MST()>>,,,, 	(09-APR-2025 19:26:03)
 

<<ROLLBACK_START>>,<<FMS_SHIP_MST()>>,, 	(09-APR-2025 19:26:03)
 
EFF_DT,SHIP_CD,SHIP_NAME,TIMESTAMP
01/01/2007 00:00:00 , 1 , Maria Energy, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 2 , Ougarta, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 3 , Methane Spirit, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 4 , Yari LNG, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 5 , Flex Endeavour, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 6 , Methane Jane Elizabeth, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 7 , Maran Gas Asclepius, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 8 , Hispania Spirit, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 9 , CASTILLO DE MERIDA, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 10 , Maran Gas Hector, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 11 , Shinshu Maru, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 12 , Golar Maria, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 13 , Umm Al Asthan, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 14 , LNG Port Harcourt II, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 15 , Shahamah, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 16 , Mraweh, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 17 , Gaslog Seattle, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 18 , Maran Gas Chios, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 19 , Golar Ice, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 20 , MARAN GAS AMPHIPOLIS, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 21 , Marvel Falcon, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 22 , Gaslog Gladstone, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 23 , Flex Courageous, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 24 , Velikiy Novgorod, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 25 , Oak Spirit, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 26 , Elisa Aquila, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 27 , Amur River, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 28 , PAN AMERICAS, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 29 , SESTAO KNUTSEN, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 30 , Torben Spirit, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 31 , Amani, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 32 , Maran Gas Ulysses, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 33 , Arctic Voyager, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 34 , Grace Emilia, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 35 , Asia Integrity, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 36 , Meridian Spirit, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 37 , GOLAR CRYSTAL, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 38 , Gaslog Westminster, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 39 , FLEX ARTEMIS, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 40 , GOLAR TUNDRA, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 41 , Milaha Qatar, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 42 , Orion Sun, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 43 , LNG Lagos II, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 44 , Cool Runner, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 45 , LNG Alliance, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 46 , Pan Europe, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 47 , BW Brussels, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 48 , Rioja Knutsen, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 49 , GOLAR PENGUIN, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 50 , BW Paris, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 51 , Methane Kari Elin, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 52 , Domestic Gas, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 53 , SCF Timmerman , 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 54 , GAIL Bhuwan, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 55 , Hoegh Gandria , 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 56 , Lusail, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 57 , British Mentor, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 58 , Pan Asia, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 59 , Methane Princess, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 60 , Gaslog Savannah, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 61 , LNG FUKUROKUJU, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 62 , Kita LNG, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 63 , GASLOG HONG KONG, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 64 , Maran Gas Pericles, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 65 , Cubal, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 66 , Seri Amanah, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 67 , Golar Bear, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 68 , Golar Snow, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 69 , Galicia Spirit , 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 70 , Sonangol Etosha, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 71 , LNG Lokoja, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 72 , La Mancha Knutsen, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 73 , LNG Finima II, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 74 , Ibri LNG, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 75 , Golar Kelvin, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 76 , Soyo, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 77 , Myrina, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 78 , Methane Patricia Camila, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 79 , Maran Gas Roxana, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 80 , Gaslog Genoa, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 81 , Lobito, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 82 , Methane Alison Victoria, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 83 , Mubaraz, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 84 , ISH, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 85 , Pan Africa, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 86 , Maran Gas Olympias, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 87 , Malanje, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 88 , LNG Abalamabie, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 89 , Marib Spirit, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 90 , Maran Gas Coronis, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 91 , Adam LNG, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 92 , GASLOG SARATOGA, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 93 , Al Hamra, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 94 , Gaslog Santiago, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 95 , Maran Gas Effessos, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 96 , Sevilla Knutsen, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 97 , SCF MITRE, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 98 , :LNG Finima II, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 99 , Sonangol Benguela, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 100 , Bilbao Knutsen, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 101 , LNG OYO, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 102 , Gaslog Shanghai, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 103 , Maran Gas Achilles, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 104 , Methane Heather Sally, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 105 , GHASHA, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 106 , Golar Celsius, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 107 , LNG River Orashi, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 108 , CASTILLO DE SANTISTEBAN, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 109 , LNG Benue, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 110 , Puteri Delima Satu, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 111 , Clean Energy, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 112 , Maran Gas Lindos, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 113 , LNG Borno, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 114 , PALU LNG, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 115 , LNG Bonny II, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 116 , LNG OGUN, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 117 , LNG Abuja II, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 118 , Express, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 119 , Sonangol Sambizanga, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 120 , Gaslog Geneva, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 121 , Symphonic Breeze, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 122 , Macoma, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 123 , PSKOV, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 124 , Methane Nile Eagle, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 125 , Seri Camellia, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 126 , Gracilis, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 127 , Grand Elena, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 128 , Sohar LNG, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 129 , Berge Arzew, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 130 , Seri Alam, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 131 , LNG Tenega Ampet, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 132 , Seri Begawan, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 133 , Salalah LNG, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 134 , Seri Bijasksana, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 135 , British Ruby, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 136 , Golar Mazo, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 137 , Grand Mereya, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 138 , Hyundai Aquapia, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 139 , Al Sahla, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 140 , Al Nuaman, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 141 , LNG Pioneer, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 142 , Al Wajbah, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 143 , AL BIDDA, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 144 , AL Ghashamiya, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 145 , CADIZ KNUTSEN, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 146 , Al Kharsaah, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 147 , Seri Balhaf, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 148 , MURWAB, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 149 , OYO, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 150 , AL KARAANA, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 151 , AL SADD, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 152 , AL KHATTIYA, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 153 , Trinity Arrow, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 154 , BW GDF Suez Paris, 	(09-APR-2025 19:26:03)
01/01/2007 00:00:00 , 155 , Al Rekayyat, 	(09-APR-2025 19:26:03)
