

<<START>>,<<FMS_SUPPLY_PURCHASE_MAP_DTL>>,, 	(12-SEP-2025 10:52:26)
 
COUNTERPARTY_ABBR,COUNTERPARTY_CD,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,NEW_PUR_CONT_NO,OLD_PUR_CONT_NO,TIMESTAMP,
RIL,1,S,2,1,40,0,714001,14001, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,0,15,0,710032,10002, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,0,21,0,710109,10007, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,0,1,0,,8031, 	(12-SEP-2025 10:52:26)	 (Not Inserted)
RIL,1,S,2,0,9,0,710100,9020, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,0,11,0,710102,9023, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,0,23,0,711004,10016, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,0,26,0,711008,11004, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,0,18,0,710107,10003, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,0,22,0,,10015, 	(12-SEP-2025 10:52:26)	 (Not Inserted)
RIL,1,S,2,0,21,1,711004,10016, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,0,19,0,710034,10005, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,0,1,0,710025,9005, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,0,12,0,710104,9025, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,0,13,0,,9027, 	(12-SEP-2025 10:52:26)	 (Not Inserted)
RIL,1,S,2,0,14,0,710105,9026, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,0,20,0,710109,10007, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,0,6,0,710029,9016, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,0,9,0,,9027, 	(12-SEP-2025 10:52:26)	 (Not Inserted)
RIL,1,S,2,0,24,1,711007,11003, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,0,16,0,710033,10004, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,0,24,0,711007,11003, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,0,3,0,710027,9011, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,0,1,0,710091,9006, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,0,9,0,710098,9018, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,0,23,0,711005,10017, 	(12-SEP-2025 10:52:26)
RIL,1,S,2,1,39,0,714001,14001, 	(12-SEP-2025 10:52:26)
