

<<START>>,<<FMS_TRADER_CARGO_MST>> 	(06-JUN-2025 15:56:43)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONT_TYPE,CONT_NO,CONT_REV,CARGO_NO,CARGO_REF_NO,TIMESTAMP
2, 270, M, 1, 0, N, 711001, 0,1,10009, 	(06-JUN-2025 15:56:44)
2, 270, M, 1, 0, N, 711001, 0,2,10010, 	(06-JUN-2025 15:56:44)
2, 270, M, 1, 0, N, 711001, 0,3,10011, 	(06-JUN-2025 15:56:44)
2, 270, M, 1, 0, N, 711001, 0,4,10012, 	(06-JUN-2025 15:56:44)
2, 270, M, 1, 0, N, 711001, 0,5,10013, 	(06-JUN-2025 15:56:44)
2, 270, M, 1, 0, N, 711001, 0,6,10014, 	(06-JUN-2025 15:56:44)
2, 270, M, 1, 0, N, 711002, 0,1,11002, 	(06-JUN-2025 15:56:44)
2, 270, M, 1, 0, N, 711003, 0,1,11006, 	(06-JUN-2025 15:56:44)
2, 270, M, 1, 0, N, 712001, 0,1,11008, 	(06-JUN-2025 15:56:44)
2, 270, M, 1, 0, N, 712001, 0,2,11009, 	(06-JUN-2025 15:56:44)
2, 270, M, 1, 0, N, 712001, 0,3,11010, 	(06-JUN-2025 15:56:44)
2, 270, M, 1, 0, N, 713001, 0,1,11011, 	(06-JUN-2025 15:56:44)
2, 270, M, 1, 0, N, 713001, 0,2,11012, 	(06-JUN-2025 15:56:44)
2, 270, M, 1, 0, N, 713001, 0,3,11013, 	(06-JUN-2025 15:56:44)
2, 270, M, 1, 0, N, 713001, 0,4,11014, 	(06-JUN-2025 15:56:44)
2, 270, M, 1, 0, N, 713001, 0,5,11015, 	(06-JUN-2025 15:56:44)
2, 270, M, 1, 0, N, 713001, 0,6,11016, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710031, 0,1,5001, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710032, 0,1,5003, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710033, 0,1,6001, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710034, 0,1,6002, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710035, 0,1,6004, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710036, 0,1,6005, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710037, 0,1,6006, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710038, 0,1,6007, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710039, 0,1,6008, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710040, 0,1,6009, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710041, 0,1,6010, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710042, 0,1,6011, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710043, 0,1,6013, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710044, 0,1,6014, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710045, 0,1,7001, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710046, 0,1,7002, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710047, 0,1,7003, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710048, 0,1,7005, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710049, 0,1,7006, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710050, 0,1,7008, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710051, 0,1,7009, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710052, 0,1,7010, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710053, 0,1,7011, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710054, 0,1,7013, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710055, 0,1,7014, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710056, 0,1,7015, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710057, 0,1,7016, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710058, 0,1,7017, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710059, 0,1,7018, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710060, 0,1,7021, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710061, 0,1,7025, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710062, 0,1,7026, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710063, 0,1,7027, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710064, 0,1,7028, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710065, 0,1,7029, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710066, 0,1,8002, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710067, 0,1,8003, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710068, 0,1,8004, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710069, 0,1,8005, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710070, 0,1,8006, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710071, 0,1,8008, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710072, 0,1,8009, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710073, 0,1,8010, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710074, 0,1,8011, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710075, 0,1,8012, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710076, 0,1,8016, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710077, 0,1,8018, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710078, 0,1,8020, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710079, 0,1,8022, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710080, 0,1,8023, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710081, 0,1,8024, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 710082, 0,1,8027, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 721001, 0,1,21054, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 721002, 0,1,21056, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 721003, 0,1,21057, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 721004, 0,1,21058, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 721005, 0,1,21063, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 722001, 0,1,22013, 	(06-JUN-2025 15:56:44)
2, 116, M, 1, 0, N, 722002, 0,1,22024, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 710083, 0,1,8029, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 710084, 0,1,8030, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 710085, 0,1,9001, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 710086, 0,1,9002, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 710087, 0,1,9006, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 710088, 0,1,9008, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 710089, 0,1,9009, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 710090, 0,1,9010, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 710091, 0,1,9015, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 710092, 0,1,9019, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 710093, 0,1,9020, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 710094, 0,1,9022, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 710095, 0,1,10001, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 710096, 0,1,10003, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 710097, 0,1,10006, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 710098, 0,1,10007, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 710099, 0,1,10008, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 711004, 0,1,10016, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 711005, 0,1,10017, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 711006, 0,1,11001, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 711007, 0,1,11003, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 711008, 0,1,11004, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 711009, 0,1,11005, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 711010, 0,1,11007, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 714001, 0,1,14001, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 714002, 0,1,14002, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 714003, 0,1,14003, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 714004, 0,1,14004, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 714005, 0,1,14005, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 714006, 0,1,14006, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 714007, 0,1,14007, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 714008, 0,1,14008, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 715001, 0,1,14009, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 715001, 0,2,14010, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 715001, 0,3,14011, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 715001, 0,4,14012, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 715001, 0,5,14013, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 715001, 0,6,14014, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 715002, 0,1,15001, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 716001, 0,1,16001, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 717001, 0,1,17001, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 719001, 0,1,19001, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 719002, 0,1,19002, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 719003, 0,1,19003, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 719004, 0,1,19004, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 719005, 0,1,19005, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 719006, 0,1,19006, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 719007, 0,1,19007, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 719008, 0,1,19008, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 719009, 0,1,19009, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 719010, 0,1,19010, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 719011, 0,1,19011, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 719012, 0,1,19012, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 719013, 0,1,19013, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 719014, 0,1,19014, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 719015, 0,1,19015, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720001, 0,1,19016, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720002, 0,1,19017, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720003, 0,1,19018, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720004, 0,1,19020, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720005, 0,1,19019, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720006, 0,1,19021, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720007, 0,1,19022, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720008, 0,1,19023, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720009, 0,1,19024, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720010, 0,1,19025, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720011, 0,1,19026, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720012, 0,1,19027, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720012, 0,2,19028, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720013, 0,1,19029, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720013, 0,2,19030, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720014, 0,1,19031, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720015, 0,1,19032, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720016, 0,1,20001, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720017, 0,1,20002, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720018, 0,1,20003, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720019, 0,1,20005, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720020, 0,1,20007, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720021, 0,1,20010, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720022, 0,1,20011, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720023, 0,1,20012, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720024, 0,1,20013, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720024, 0,2,20014, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720024, 0,3,20015, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720024, 0,4,20016, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720025, 0,1,20017, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720026, 0,1,20018, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720027, 0,1,20019, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720028, 0,1,20020, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720029, 0,1,20021, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 720030, 0,1,20022, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 721006, 0,1,20025, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 721006, 0,2,20026, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 721006, 0,3,20027, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 721007, 0,1,21002, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 721008, 0,1,21003, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 721009, 0,1,21004, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 721010, 0,1,21008, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 721010, 0,2,21009, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 721011, 0,1,21047, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 721011, 0,2,21048, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 721011, 0,3,21049, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 721012, 0,1,21050, 	(06-JUN-2025 15:56:44)
2, 256, M, 1, 0, N, 721013, 0,1,21053, 	(06-JUN-2025 15:56:44)
2, 256, , , , , 721013, ,1,7030, 	(06-JUN-2025 15:56:44)	 (Not Inserted)
2, 256, , , , , 721013, ,1,7031, 	(06-JUN-2025 15:56:44)	 (Not Inserted)
2, 256, , , , , 721013, ,1,8031, 	(06-JUN-2025 15:56:44)	 (Not Inserted)
2, 256, , , , , 721013, ,1,10015, 	(06-JUN-2025 15:56:44)	 (Not Inserted)
2, 268, , , , , 721013, ,1,20004, 	(06-JUN-2025 15:56:44)	 (Not Inserted)
2, 268, , , , , 721013, ,1,20009, 	(06-JUN-2025 15:56:44)	 (Not Inserted)
2, 268, , , , , 721013, ,1,20023, 	(06-JUN-2025 15:56:44)	 (Not Inserted)
2, 268, , , , , 721013, ,1,20024, 	(06-JUN-2025 15:56:44)	 (Not Inserted)
2, 268, , , , , 721013, ,1,21005, 	(06-JUN-2025 15:56:44)	 (Not Inserted)
2, 268, , , , , 721013, ,2,21006, 	(06-JUN-2025 15:56:44)	 (Not Inserted)
2, 152, M, 1, 0, N, 721014, 0,1,21001, 	(06-JUN-2025 15:56:44)
2, 152, M, 1, 0, N, 721015, 0,1,21055, 	(06-JUN-2025 15:56:44)
2, 1, , , , , 721015, ,1,21007, 	(06-JUN-2025 15:56:44)	 (Not Inserted)
2, 20, , , , , 721015, ,1,21052, 	(06-JUN-2025 15:56:44)	 (Not Inserted)
2, 20, , , , , 721015, ,1,21064, 	(06-JUN-2025 15:56:44)	 (Not Inserted)
2, 20, , , , , 721015, ,1,21065, 	(06-JUN-2025 15:56:44)	 (Not Inserted)
2, 110, M, 1, 0, N, 723001, 0,1,23007, 	(06-JUN-2025 15:56:44)
2, 110, M, 1, 0, N, 723002, 0,1,23010, 	(06-JUN-2025 15:56:44)
2, 110, M, 1, 0, N, 723003, 0,1,23011, 	(06-JUN-2025 15:56:44)
2, 110, M, 1, 0, N, 723004, 0,1,23015, 	(06-JUN-2025 15:56:44)
2, 110, M, 1, 0, N, 723005, 0,1,23024, 	(06-JUN-2025 15:56:44)
2, 110, M, 1, 0, N, 723006, 0,1,23025, 	(06-JUN-2025 15:56:44)
2, 110, M, 1, 0, N, 723007, 0,1,23028, 	(06-JUN-2025 15:56:44)
2, 110, M, 1, 0, N, 723008, 0,2,23035, 	(06-JUN-2025 15:56:44)
2, 110, M, 1, 0, N, 723008, 0,1,23034, 	(06-JUN-2025 15:56:44)
2, 110, M, 1, 0, N, 723009, 0,1,23040, 	(06-JUN-2025 15:56:44)
2, 110, M, 1, 0, N, 724001, 0,1,24002, 	(06-JUN-2025 15:56:44)
2, 110, M, 1, 0, N, 724001, 0,2,24003, 	(06-JUN-2025 15:56:44)
2, 110, M, 1, 0, N, 724001, 0,3,24004, 	(06-JUN-2025 15:56:44)
2, 110, M, 1, 0, N, 724002, 0,1,24006, 	(06-JUN-2025 15:56:44)
2, 110, M, 1, 0, N, 724003, 0,1,24010, 	(06-JUN-2025 15:56:44)
2, 110, M, 1, 0, N, 724004, 0,1,24011, 	(06-JUN-2025 15:56:44)
2, 110, M, 1, 0, N, 724005, 0,1,24015, 	(06-JUN-2025 15:56:44)
2, 110, M, 1, 0, N, 725001, 0,1,25001, 	(06-JUN-2025 15:56:44)
2, 110, M, 1, 0, N, 725002, 0,1,25003, 	(06-JUN-2025 15:56:44)

TOTAL DATA IN EXCEL : 250 	(06-JUN-2025 15:56:44)
 

TOTAL DATA INSERTED : 231 	(06-JUN-2025 15:56:44)
 

TOTAL SKIPPED DATA 19 	(06-JUN-2025 15:56:44)
 
<<END>><<FMS_TRADER_CARGO_MST>> 	(06-JUN-2025 15:56:44)
 

<<START>>,<<FMS_TRADER_BILLING_DTL1>>, 	(06-JUN-2025 15:56:44)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE, 	(06-JUN-2025 15:56:44)
 

TOTAL DATA IN EXCEL : ,0, 	(06-JUN-2025 15:56:44)
 

TOTAL DATA INSERTED : ,201, 	(06-JUN-2025 15:56:44)
 

TOTAL SKIPPED DATA ,0, 	(06-JUN-2025 15:56:44)
 
<<END>>,<<FMS_TRADER_BILLING_DTL1>>, 	(06-JUN-2025 15:56:44)
 

<<START>>,<<FMS_PSEUDO_CARGO_DTL>>,,,,, 	(06-JUN-2025 15:56:44)
 
COMPANY_CD,CONTRACT_TYPE,CARGO_NO,SEQ_NO,QTY,ENT_DT,ENT_BY,TIMESTAMP
2, N, 1, 6,  	(06-JUN-2025 15:56:44)
2, N, 1, 11,  	(06-JUN-2025 15:56:44)
2, N, 1, 12,  	(06-JUN-2025 15:56:44)
2, N, 1, 9,  	(06-JUN-2025 15:56:44)
2, D, 2, 2,  	(06-JUN-2025 15:56:44)
2, N, 1, 2,  	(06-JUN-2025 15:56:44)
2, N, 1, 13,  	(06-JUN-2025 15:56:44)
2, N, 1, 3,  	(06-JUN-2025 15:56:44)
2, N, 1, 5,  	(06-JUN-2025 15:56:44)
2, N, 1, 7,  	(06-JUN-2025 15:56:44)
2, N, 1, 1,  	(06-JUN-2025 15:56:44)
2, D, 2, 1,  	(06-JUN-2025 15:56:44)
2, N, 1, 4,  	(06-JUN-2025 15:56:44)
2, N, 1, 8,  	(06-JUN-2025 15:56:44)
2, N, 1, 10,  	(06-JUN-2025 15:56:44)
2, D, 2, 3,  	(06-JUN-2025 15:56:44)
2, N, 1, 15,  	(06-JUN-2025 15:56:44)
2, N, 1, 17,  	(06-JUN-2025 15:56:44)
2, N, 1, 18,  	(06-JUN-2025 15:56:44)
2, N, 1, 14,  	(06-JUN-2025 15:56:44)
2, D, 2, 4,  	(06-JUN-2025 15:56:44)
2, N, 1, 19,  	(06-JUN-2025 15:56:44)
2, D, 2, 5,  	(06-JUN-2025 15:56:44)
2, N, 1, 16,  	(06-JUN-2025 15:56:44)
2, N, 1, 20,  	(06-JUN-2025 15:56:44)
2, N, 1, 21,  	(06-JUN-2025 15:56:44)

TOTAL DATA IN EXCEL : 26 	(06-JUN-2025 15:56:44)
 

TOTAL DATA INSERTED : 26 	(06-JUN-2025 15:56:44)
 

TOTAL SKIPPED DATA 0 	(06-JUN-2025 15:56:44)
 
<<END>><<FMS_PSEUDO_CARGO_DTL>> 	(06-JUN-2025 15:56:44)
 
