2,217 , 1,0,38,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,39,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,40,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,41,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,42,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,43,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,44,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,45,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,33,1,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,41,1,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,6,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,7,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,8,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,10,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,11,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,12,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,13,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,14,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,16,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,17,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,18,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,19,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,21,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,22,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,23,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,24,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , 1,0,25,0,S,1, 	(09-MAY-2025 13:34:15)
2,217 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,217 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,217 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,217 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,217 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,217 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,217 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,217 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,217 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,217 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,217 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,217 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,217 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,217 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,217 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,5 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,6 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,6 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,6 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,6 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,6 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,7 , 2,0,1,0,S,1, 	(09-MAY-2025 13:34:15)
2,7 , 2,0,1,0,S,2, 	(09-MAY-2025 13:34:15)
2,7 , 2,0,2,0,S,1, 	(09-MAY-2025 13:34:15)
2,7 , 2,0,2,0,S,2, 	(09-MAY-2025 13:34:15)
2,7 , 2,0,2,1,S,1, 	(09-MAY-2025 13:34:15)
2,7 , 2,0,2,1,S,2, 	(09-MAY-2025 13:34:15)
2,7 , 2,0,2,2,S,1, 	(09-MAY-2025 13:34:15)
2,7 , 2,0,2,2,S,2, 	(09-MAY-2025 13:34:15)
2,7 , 2,0,2,3,S,1, 	(09-MAY-2025 13:34:15)
2,7 , 2,0,2,3,S,2, 	(09-MAY-2025 13:34:15)
2,7 , 2,0,3,0,S,1, 	(09-MAY-2025 13:34:15)
2,7 , 2,0,3,0,S,2, 	(09-MAY-2025 13:34:15)
2,7 , 2,0,3,1,S,1, 	(09-MAY-2025 13:34:15)
2,7 , 2,0,3,1,S,2, 	(09-MAY-2025 13:34:15)
2,7 , 2,0,4,0,S,1, 	(09-MAY-2025 13:34:15)
2,7 , 2,0,4,0,S,2, 	(09-MAY-2025 13:34:15)
2,7 , 2,0,4,1,S,1, 	(09-MAY-2025 13:34:15)
2,7 , 2,0,4,1,S,2, 	(09-MAY-2025 13:34:15)
2,7 , 2,0,5,0,S,1, 	(09-MAY-2025 13:34:15)
2,7 , 2,0,5,0,S,2, 	(09-MAY-2025 13:34:15)
2,7 , 2,0,6,0,S,1, 	(09-MAY-2025 13:34:15)
2,7 , 2,0,6,0,S,2, 	(09-MAY-2025 13:34:15)
2,8 , 1,0,1,0,S,1, 	(09-MAY-2025 13:34:15)
2,218 , 1,0,8,0,S,1, 	(09-MAY-2025 13:34:15)
2,218 , 1,0,9,0,S,1, 	(09-MAY-2025 13:34:15)
2,218 , 1,0,10,0,S,1, 	(09-MAY-2025 13:34:15)
2,218 , 1,0,11,0,S,1, 	(09-MAY-2025 13:34:15)
2,218 , 1,0,12,0,S,1, 	(09-MAY-2025 13:34:15)
2,218 , 1,0,3,0,S,1, 	(09-MAY-2025 13:34:15)
2,218 , 1,0,2,0,S,1, 	(09-MAY-2025 13:34:15)
2,218 , 1,0,5,0,S,1, 	(09-MAY-2025 13:34:15)
2,218 , 1,0,4,0,S,1, 	(09-MAY-2025 13:34:15)
2,218 , 1,0,6,0,S,1, 	(09-MAY-2025 13:34:15)
2,218 , 1,0,1,0,S,1, 	(09-MAY-2025 13:34:15)
2,218 , 1,0,7,0,S,1, 	(09-MAY-2025 13:34:15)
2, , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2, , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2, , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2, , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2, , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2, , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2, , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2, , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,242 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,242 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,249 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,249 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,249 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,249 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,249 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,249 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,249 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,249 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,249 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,249 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,249 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,249 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,249 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,249 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,9 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,9 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,9 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,9 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,9 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,9 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,9 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,9 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,9 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,9 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,9 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,9 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,9 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,9 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,9 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,9 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,225 , 1,0,1,0,S,1, 	(09-MAY-2025 13:34:15)
2,225 , 1,0,2,0,S,1, 	(09-MAY-2025 13:34:15)
2,10 , 1,0,1,0,S,1, 	(09-MAY-2025 13:34:15)
2,11 , 1,0,2,0,S,1, 	(09-MAY-2025 13:34:15)
2,11 , 1,0,1,0,S,1, 	(09-MAY-2025 13:34:15)
2,11 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,11 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,280 , 1,0,5,0,S,1, 	(09-MAY-2025 13:34:15)
2,280 , 2,0,1,0,S,1, 	(09-MAY-2025 13:34:15)
2,280 , 1,0,4,0,S,1, 	(09-MAY-2025 13:34:15)
2,280 , 1,0,1,0,S,1, 	(09-MAY-2025 13:34:15)
2,280 , 1,0,6,0,S,1, 	(09-MAY-2025 13:34:15)
2,280 , 1,0,2,0,S,1, 	(09-MAY-2025 13:34:15)
2,280 , 1,1,7,0,S,1, 	(09-MAY-2025 13:34:15)
2,280 , 1,0,1,1,S,1, 	(09-MAY-2025 13:34:15)
2,280 , 1,0,3,0,S,1, 	(09-MAY-2025 13:34:15)
2,12 , 1,0,1,0,S,1, 	(09-MAY-2025 13:34:15)
2,12 , 1,0,4,1,S,1, 	(09-MAY-2025 13:34:15)
2,12 , 1,0,4,0,S,1, 	(09-MAY-2025 13:34:15)
2,12 , 1,0,5,0,S,1, 	(09-MAY-2025 13:34:15)
2,12 , 1,0,4,2,S,1, 	(09-MAY-2025 13:34:15)
2,12 , 1,0,3,0,S,1, 	(09-MAY-2025 13:34:15)
2,12 , 1,0,2,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,15,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,16,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,17,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,17,0,S,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , 2,0,17,0,S,2, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,18,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,19,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 1,0,3,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,3,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,4,1,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,1,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,1,1,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,5,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,2,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,4,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 1,0,1,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 1,0,3,1,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,2,1,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 1,0,2,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 1,0,1,1,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,8,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,7,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,10,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,11,1,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,12,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,14,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,8,1,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,9,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,7,1,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,11,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,6,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,14,1,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,13,0,S,1, 	(09-MAY-2025 13:34:15)
2,13 , 2,0,13,1,S,1, 	(09-MAY-2025 13:34:15)
2,13 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,13 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,14 , 1,0,2,0,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,2,1,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,5,3,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,5,4,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,6,0,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,7,0,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,8,0,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,8,1,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,9,0,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,10,0,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,11,0,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,11,1,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,13,0,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,13,1,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,7,1,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,9,1,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,12,0,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,12,1,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,4,0,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,1,0,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,5,1,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,5,2,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,3,0,S,1, 	(09-MAY-2025 13:34:15)
2,14 , 1,0,5,0,S,1, 	(09-MAY-2025 13:34:15)
2,14 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,14 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,14 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,14 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,14 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,14 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,14 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,14 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,14 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,14 , ,,,,,2, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,14 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,14 , ,,,,,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,269 , 1,0,1,0,S,1, 	(09-MAY-2025 13:34:15)
2,269 , 1,0,2,0,S,1, 	(09-MAY-2025 13:34:15)
2,269 , 1,0,4,0,S,1, 	(09-MAY-2025 13:34:15)
2,269 , 1,0,5,0,S,1, 	(09-MAY-2025 13:34:15)
2,269 , 1,0,3,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,16,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,16,0,S,2, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,16,1,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,16,1,S,2, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,16,2,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,16,2,S,2, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,18,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,19,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,19,0,S,2, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,20,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,20,0,S,2, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,21,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,21,0,S,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,15 , 2,0,21,0,S,2, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,21,1,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,21,1,S,1, 	(09-MAY-2025 13:34:15)	 (Not Inserted)
2,15 , 2,0,21,1,S,2, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,24,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,24,0,S,2, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,25,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,26,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 1,0,1,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,5,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 1,0,5,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 1,0,6,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 1,1,11,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 1,2,12,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 1,2,14,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,1,1,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 1,0,7,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 1,2,13,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 1,2,13,1,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,2,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 1,0,2,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 1,0,8,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 1,0,9,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 1,0,10,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 1,2,12,1,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,1,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,3,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 2,0,4,0,S,1, 	(09-MAY-2025 13:34:15)
2,15 , 1,0,3,0,S,1, 	(09-MAY-2025 13:34:15)
