

<<START>>,<<FMS_TRADER_CN_MST>>,,,, 	(08-APR-2025 09:50:59)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONT_TYPE,CONT_NO,CONT_REV,TIMESTAMP
2, 15,  M , 1,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)
2, 20,  M , 1,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)
2, 20,  M , 1,  0 , N, 725002, 0, 	(08-APR-2025 09:51:00)
2, 154,  M , 1,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)
2, 154,  M , 1,  0 , N, 725002, 0, 	(08-APR-2025 09:51:00)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)	 (Not Inserted)
2, 116,  M , 1,  0 , N, 725001, 0, 	(08-APR-2025 09:51:00)
2, 116,  M , 1,  0 , N, 725002, 0, 	(08-APR-2025 09:51:00)
2, 116,  M , 1,  0 , N, 725003, 0, 	(08-APR-2025 09:51:00)
2, 116,  M , 1,  0 , N, 725004, 0, 	(08-APR-2025 09:51:00)
2, 116,  M , 1,  0 , N, 725005, 0, 	(08-APR-2025 09:51:00)
2, 116,  M , 1,  0 , N, 725006, 0, 	(08-APR-2025 09:51:00)
2, 116,  M , 1,  0 , N, 725007, 0, 	(08-APR-2025 09:51:00)
2, 116,  M , 1,  0 , N, 725008, 0, 	(08-APR-2025 09:51:00)
2, 116,  M , 1,  0 , N, 725009, 0, 	(08-APR-2025 09:51:00)
2, 116,  M , 1,  0 , N, 725010, 0, 	(08-APR-2025 09:51:00)
