

<<START>>,<<FMS_INVOICE_MST_CR_DR>>,, 	(03-FEB-2026 10:33:31)
 
COMPANY_CD,COUNTERPARTY_CD,FINANCIAL_YEAR,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,INVOICE_NO,INVOICE_SEQ,REF_NO,TIMESTAMP,
2,1,2019-2020,0,0,220002,0,L,D018/19-20,904,0115/19-20, 	(03-FEB-2026 10:33:31)
2,1,2016-2017,1,0,16001,0,O,null,623,0001/2016-2017, 	(03-FEB-2026 10:33:31)
2,2,2024-2025,6,2,16,0,S,DMH014/24-25,618,SMH0039/24-25, 	(03-FEB-2026 10:33:31)
2,2,2024-2025,6,2,16,0,S,DMH015/24-25,619,SMH0043/24-25, 	(03-FEB-2026 10:33:31)
2,3,2018-2019,4,0,18002,0,Q,C006/18-19,603,00472/18-19, 	(03-FEB-2026 10:33:31)
2,3,2019-2020,1,3,105,0,S,D006/19-20,905,0095/19-20, 	(03-FEB-2026 10:33:31)
2,4,2023-2024,7,0,25001,0,Q,C0003/23-24,800,L00025/23-24, 	(03-FEB-2026 10:33:31)
2,4,2019-2020,2,1,3,1,S,D007/19-20,906,0096/19-20, 	(03-FEB-2026 10:33:31)
2,4,2020-2021,5,0,20001,0,Q,D0001/20-21,961,L00113/20-21, 	(03-FEB-2026 10:33:31)
2,6,2023-2024,0,0,223071,0,L,C007/23-24,801,S0008/23-24, 	(03-FEB-2026 10:33:32)
2,6,2019-2020,0,0,220009,0,L,C003/19-20,907,0121/19-20, 	(03-FEB-2026 10:33:32)
2,7,2022-2023,2,0,6,0,S,DMH031/22-23,676,SMH0193/22-23, 	(03-FEB-2026 10:33:32)
2,7,2022-2023,2,0,5,0,S,DMH008/22-23,677,SMH0128/22-23, 	(03-FEB-2026 10:33:32)
2,7,2022-2023,2,0,5,0,S,DMH011/22-23,678,SMH0139/22-23, 	(03-FEB-2026 10:33:32)
2,7,2022-2023,2,0,6,0,S,DMH016/22-23,679,SMH0152/22-23, 	(03-FEB-2026 10:33:32)
2,7,2022-2023,2,0,5,0,S,DMH001/22-23,680,SMH0049/22-23, 	(03-FEB-2026 10:33:32)
2,7,2023-2024,2,0,6,0,S,CMH001/23-24,764,SMH0003/23-24, 	(03-FEB-2026 10:33:32)
2,15,2024-2025,2,0,26,0,S,D034/24-25,618,S0253/24-25, 	(03-FEB-2026 10:33:32)
2,15,2024-2025,2,0,26,0,S,D032/24-25,619,S0242/24-25, 	(03-FEB-2026 10:33:32)
2,15,2023-2024,2,0,20,0,S,CMH016/23-24,765,SMH0185/23-24, 	(03-FEB-2026 10:33:32)
2,15,2023-2024,2,0,18,0,S,C011/23-24,802,S0087/23-24, 	(03-FEB-2026 10:33:32)
2,15,2024-2025,2,0,24,0,S,CMH012/24-25,620,SMH0049/24-25, 	(03-FEB-2026 10:33:32)
2,15,2024-2025,2,0,24,0,S,CMH013/24-25,621,SMH0054/24-25, 	(03-FEB-2026 10:33:32)
2,15,2024-2025,2,0,21,1,S,CMH004/24-25,622,SMH0014/24-25, 	(03-FEB-2026 10:33:32)
2,15,2023-2024,2,0,20,0,S,DMH034/23-24,766,SMH0178/23-24, 	(03-FEB-2026 10:33:32)
2,18,2019-2020,1,0,3,0,S,D008/19-20,908,0097/19-20, 	(03-FEB-2026 10:33:32)
2,20,2022-2023,1,0,24,0,S,DMH002/22-23,681,SMH0087/22-23, 	(03-FEB-2026 10:33:32)
2,20,2022-2023,1,0,24,0,S,DMH004/22-23,682,SMH0093/22-23, 	(03-FEB-2026 10:33:32)
2,20,2022-2023,1,0,24,0,S,DMH006/22-23,683,SMH0103/22-23, 	(03-FEB-2026 10:33:32)
2,20,2023-2024,19,0,25003,0,Q,C0001/23-24,803,L00002/23-24, 	(03-FEB-2026 10:33:32)
2,20,2019-2020,17,0,20005,0,Q,D001/19-20,909,00692/19-20, 	(03-FEB-2026 10:33:32)
2,20,2025-2026,,,,,,2CRMH0006/25-26,5,2SMH0036/25-26, 	(03-FEB-2026 10:33:33)	 (Not Inserted)
2,20,2025-2026,1,0,38,1,S,2DRMH0012/25-26,5,SMH0116/24-25, 	(03-FEB-2026 10:33:33)
2,154,2023-2024,1,0,14,2,S,DMH016/23-24,767,SMH0054/23-24, 	(03-FEB-2026 10:33:33)
2,154,2024-2025,1,0,21,0,S,CAP002/24-25,591,SAP0032/24-25, 	(03-FEB-2026 10:33:33)
2,154,2024-2025,1,0,21,0,S,CMH016/24-25,623,SMH0067/24-25, 	(03-FEB-2026 10:33:33)
2,154,2019-2020,1,0,2,0,S,D012/19-20,910,0101/19-20, 	(03-FEB-2026 10:33:33)
2,154,2024-2025,1,0,21,0,S,CAP001/24-25,592,SAP0031/24-25, 	(03-FEB-2026 10:33:33)
2,154,2025-2026,,,,,,2CRAP0003/25-26,2,2SAP0004/25-26, 	(03-FEB-2026 10:33:33)	 (Not Inserted)
2,154,2023-2024,1,0,14,2,S,CMH014/23-24,768,SMH0118/23-24, 	(03-FEB-2026 10:33:33)
2,154,2023-2024,1,0,14,1,S,DMH013/23-24,769,SMH0044/23-24, 	(03-FEB-2026 10:33:33)
2,154,2025-2026,,,,,,2DRGJ0003/25-26,26,2SGJ0088/25-26, 	(03-FEB-2026 10:33:33)	 (Not Inserted)
2,154,2025-2026,1,0,5,2,S,2DRGJ0004/25-26,26,S0110/20-21, 	(03-FEB-2026 10:33:33)
2,21,2020-2021,1,0,13,0,S,D045/20-21,962,S0235/20-21, 	(03-FEB-2026 10:33:33)
2,21,2020-2021,1,0,13,0,S,D048/20-21,963,S0254/20-21, 	(03-FEB-2026 10:33:33)
2,21,2019-2020,1,0,2,1,S,D009/19-20,911,0098/19-20, 	(03-FEB-2026 10:33:33)
2,21,2019-2020,1,0,11,0,S,D010/19-20,912,0099/19-20, 	(03-FEB-2026 10:33:33)
2,23,2023-2024,1,0,14,0,S,C012/23-24,804,S0083/23-24, 	(03-FEB-2026 10:33:33)
2,23,2023-2024,1,0,14,0,S,C013/23-24,805,S0084/23-24, 	(03-FEB-2026 10:33:33)
2,24,2021-2022,1,0,3,0,S,D001/21-22,546,S0371/20-21, 	(03-FEB-2026 10:33:33)
2,24,2023-2024,1,0,6,0,S,D022/23-24,806,S0215/23-24, 	(03-FEB-2026 10:33:33)
2,24,2023-2024,1,0,6,0,S,D024/23-24,807,S0262/23-24, 	(03-FEB-2026 10:33:34)
2,24,2023-2024,1,0,6,0,S,C036/23-24,808,S0390/23-24, 	(03-FEB-2026 10:33:34)
2,24,2024-2025,1,0,9,0,S,D020/24-25,620,S0161/24-25, 	(03-FEB-2026 10:33:34)
2,24,2024-2025,1,0,8,0,S,C005/24-25,621,S0180/24-25, 	(03-FEB-2026 10:33:34)
2,24,2024-2025,1,0,8,0,S,C003/24-25,622,S0145/24-25, 	(03-FEB-2026 10:33:34)
2,24,2024-2025,1,0,8,0,S,C006/24-25,623,S0193/24-25, 	(03-FEB-2026 10:33:34)
2,24,2024-2025,1,0,8,0,S,C004/24-25,624,S0160/24-25, 	(03-FEB-2026 10:33:34)
2,24,2023-2024,1,0,6,0,S,C040/23-24,809,S0403/23-24, 	(03-FEB-2026 10:33:34)
2,24,2023-2024,1,0,6,0,S,D014/23-24,810,S0190/23-24, 	(03-FEB-2026 10:33:34)
2,24,2023-2024,1,0,6,0,S,D032/23-24,811,S0350/23-24, 	(03-FEB-2026 10:33:34)
2,24,2023-2024,1,0,6,0,S,D039/23-24,812,S0370/23-24, 	(03-FEB-2026 10:33:34)
2,24,2023-2024,1,0,5,0,S,D001/23-24,813,S0061/23-24, 	(03-FEB-2026 10:33:34)
2,24,2023-2024,1,0,6,0,S,D010/23-24,814,S0175/23-24, 	(03-FEB-2026 10:33:34)
2,24,2023-2024,1,0,6,0,S,C028/23-24,815,S0228/23-24, 	(03-FEB-2026 10:33:34)
2,24,2023-2024,1,0,6,0,S,D026/23-24,816,S0320/23-24, 	(03-FEB-2026 10:33:34)
2,24,2024-2025,1,0,6,1,S,D002/24-25,625,S0438/23-24, 	(03-FEB-2026 10:33:34)
2,24,2024-2025,1,0,8,0,S,C008/24-25,626,S0201/24-25, 	(03-FEB-2026 10:33:34)
2,24,2024-2025,1,0,7,0,S,D022/24-25,627,S0179/24-25, 	(03-FEB-2026 10:33:34)
2,24,2024-2025,1,0,7,0,S,D007/24-25,628,S0065/24-25, 	(03-FEB-2026 10:33:34)
2,24,2023-2024,1,0,6,0,S,D008/23-24,817,S0166/23-24, 	(03-FEB-2026 10:33:34)
2,25,2022-2023,1,0,8,0,S,D004/22-23,699,S0022/22-23, 	(03-FEB-2026 10:33:35)
2,25,2023-2024,1,0,5,0,S,C005/23-24,818,S0004/23-24, 	(03-FEB-2026 10:33:35)
2,25,2024-2025,1,0,9,0,S,DMH025/24-25,624,SMH0065/24-25, 	(03-FEB-2026 10:33:35)
2,25,2024-2025,1,0,9,0,S,DMH029/24-25,625,SMH0070/24-25, 	(03-FEB-2026 10:33:35)
