

<<START>>,<<LOG_LTCORA_CONT_MST>>,, 	(12-SEP-2025 16:01:14)
 
COUNTERPARTY_ABBR,COUNTERPARTY_CD,BUY_SALE,AGMT_TYPE,AGMT_NO,AGMT_REV,CONTRACT_TYPE,CONT_NO,CONT_REV,LOG_SEQ_NO,TIMESTAMP,
RIL,1,C,A,1,0,O,15002,0,2, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,16001,0,2, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,17001,0,2, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,17001,0,3, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,17001,0,4, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,17001,0,5, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,18001,0,1, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,18001,0,2, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,15002,0,1, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,16001,0,4, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,17001,0,7, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,15001,0,1, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,16001,0,1, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,16001,0,3, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,16001,0,5, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,17001,0,1, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,17001,0,6, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,18001,0,3, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,18001,0,6, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,18001,0,7, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,19001,0,1, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,18001,0,4, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,18001,0,5, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,19001,0,6, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,19001,0,7, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,19001,0,3, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,19001,0,2, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,19001,0,4, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,19001,0,5, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,19001,0,11, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,19001,0,9, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,19001,0,10, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,19001,0,8, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,21001,0,4, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,21001,0,5, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,21001,0,1, 	(12-SEP-2025 16:01:14)
RIL,1,C,A,1,0,O,21001,0,2, 	(12-SEP-2025 16:01:14)
