

<<START>>,<<FMS_LTCORA_AGMT_MST>>,, 	(04-JUN-2025 10:18:05)
 
COMPANY_CD,COUNTERPARTY_CD,BUY_SALE,AGMT_TYPE,AGMT_NO,AGMT_REV,TIMESTAMP,
2,1,C,A,1,0, 	(04-JUN-2025 10:18:05)
2,1,C,A,2,0, 	(04-JUN-2025 10:18:05)
2,1 , C,A,3,0, 	(04-JUN-2025 10:18:05)	 (Not Inserted)
2,3,C,A,1,0, 	(04-JUN-2025 10:18:05)
2,3,C,A,2,0, 	(04-JUN-2025 10:18:05)
2,3,C,A,3,0, 	(04-JUN-2025 10:18:05)
2,3,C,A,4,0, 	(04-JUN-2025 10:18:05)
2,3,C,A,5,0, 	(04-JUN-2025 10:18:05)
2,3,C,A,5,1, 	(04-JUN-2025 10:18:05)
2,3,C,A,6,0, 	(04-JUN-2025 10:18:05)
2,3 , C,A,7,0, 	(04-JUN-2025 10:18:05)	 (Not Inserted)
2,3 , C,A,8,0, 	(04-JUN-2025 10:18:05)	 (Not Inserted)
2,4,C,A,1,0, 	(04-JUN-2025 10:18:05)
2,4,C,A,2,0, 	(04-JUN-2025 10:18:05)
2,4,C,A,3,0, 	(04-JUN-2025 10:18:05)
2,4,C,A,4,0, 	(04-JUN-2025 10:18:05)
2,4,C,A,5,0, 	(04-JUN-2025 10:18:05)
2,4,C,A,6,0, 	(04-JUN-2025 10:18:05)
2,4,C,A,7,0, 	(04-JUN-2025 10:18:05)
2,4,C,A,8,0, 	(04-JUN-2025 10:18:05)
2,11,C,A,1,0, 	(04-JUN-2025 10:18:05)
2,15,C,A,1,0, 	(04-JUN-2025 10:18:05)
2,20,C,A,1,0, 	(04-JUN-2025 10:18:05)
2,20,C,A,2,0, 	(04-JUN-2025 10:18:05)
2,20,C,A,3,0, 	(04-JUN-2025 10:18:05)
2,20,C,A,4,0, 	(04-JUN-2025 10:18:05)
2,20,C,A,5,0, 	(04-JUN-2025 10:18:05)
2,20,C,A,6,0, 	(04-JUN-2025 10:18:05)
2,20,C,A,7,0, 	(04-JUN-2025 10:18:05)
2,20,C,A,8,0, 	(04-JUN-2025 10:18:05)
2,20,C,A,9,0, 	(04-JUN-2025 10:18:05)
2,20,C,A,10,0, 	(04-JUN-2025 10:18:05)
2,20,C,A,11,0, 	(04-JUN-2025 10:18:05)
2,20,C,A,12,0, 	(04-JUN-2025 10:18:05)
2,20,C,A,13,0, 	(04-JUN-2025 10:18:05)
2,20,C,A,14,0, 	(04-JUN-2025 10:18:05)
2,20,C,A,15,0, 	(04-JUN-2025 10:18:05)
2,20,C,A,16,0, 	(04-JUN-2025 10:18:05)
2,20,C,A,17,0, 	(04-JUN-2025 10:18:05)
2,20,C,A,18,0, 	(04-JUN-2025 10:18:05)
2,20,C,A,19,0, 	(04-JUN-2025 10:18:05)
2,154,C,A,1,0, 	(04-JUN-2025 10:18:05)

TOTAL DATA IN EXCEL : ,42,,,,,, 	(04-JUN-2025 10:18:05)
 

TOTAL DATA INSERTED : ,39,,,,,, 	(04-JUN-2025 10:18:05)
 

TOTAL SKIPPED DATA ,3,,,,,, 	(04-JUN-2025 10:18:05)
 
<<END>>,<<FMS_LTCORA_AGMT_MST>>,,,,,, 	(04-JUN-2025 10:18:05)
 

<<START>>,<<FMS_LTCORA_AGMT_BU>>, 	(04-JUN-2025 10:18:05)
 
COMPANY_CD,COUNTERPARTY_CD,BUY_SALE,AGMT_TYPE,AGMT_NO,AGMT_REV,PLANT_SEQ_NO 	(04-JUN-2025 10:18:05)
 

TOTAL DATA IN EXCEL : ,0, 	(04-JUN-2025 10:18:05)
 

TOTAL DATA INSERTED : ,0, 	(04-JUN-2025 10:18:05)
 

TOTAL SKIPPED DATA ,39, 	(04-JUN-2025 10:18:05)
 
<<END>>,<<FMS_LTCORA_AGMT_BU>>, 	(04-JUN-2025 10:18:05)
 

<<START>>,<<FMS_LTCORA_AGMT_TRANSPTR>>,, 	(04-JUN-2025 10:18:05)
 
COMPANY_CD,COUNTERPARTY_CD,BUY_SALE,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,PLANT_SEQ_NO,TIMESTAMP,
2,1,C,A,1,0,45,1, 	(04-JUN-2025 10:18:05)
2,1,C,A,1,0,45,2, 	(04-JUN-2025 10:18:05)
2,1,C,A,1,0,45,3, 	(04-JUN-2025 10:18:05)
2,1,C,A,1,0,45,4, 	(04-JUN-2025 10:18:05)
2,1,C,A,2,0,45,1, 	(04-JUN-2025 10:18:05)
2,1,C,A,2,0,45,2, 	(04-JUN-2025 10:18:05)
2,1,C,A,2,0,45,3, 	(04-JUN-2025 10:18:05)
2,1,C,A,2,0,45,4, 	(04-JUN-2025 10:18:05)
2,1,C,A,2,0,45,1, 	(04-JUN-2025 10:18:05)	 (Not Inserted)
2,1,C,A,2,0,45,2, 	(04-JUN-2025 10:18:05)	 (Not Inserted)
2,1,C,A,2,0,45,3, 	(04-JUN-2025 10:18:05)	 (Not Inserted)
2,1,C,A,2,0,45,4, 	(04-JUN-2025 10:18:05)	 (Not Inserted)
2,3,C,A,4,0,45,1, 	(04-JUN-2025 10:18:05)
2,3,C,A,4,0,45,2, 	(04-JUN-2025 10:18:05)
2,3,C,A,4,0,45,3, 	(04-JUN-2025 10:18:05)
2,3,C,A,4,0,45,4, 	(04-JUN-2025 10:18:05)
2,3,C,A,5,1,45,1, 	(04-JUN-2025 10:18:05)
2,3,C,A,5,1,45,2, 	(04-JUN-2025 10:18:05)
2,3,C,A,5,1,45,3, 	(04-JUN-2025 10:18:05)
2,3,C,A,5,1,45,4, 	(04-JUN-2025 10:18:05)
2,3,C,A,2,0,45,1, 	(04-JUN-2025 10:18:05)
2,3,C,A,2,0,45,2, 	(04-JUN-2025 10:18:05)
2,3,C,A,2,0,45,3, 	(04-JUN-2025 10:18:05)
2,3,C,A,2,0,45,4, 	(04-JUN-2025 10:18:05)
2,3,C,A,1,0,45,1, 	(04-JUN-2025 10:18:05)
2,3,C,A,1,0,45,2, 	(04-JUN-2025 10:18:05)
2,3,C,A,1,0,45,3, 	(04-JUN-2025 10:18:05)
2,3,C,A,1,0,45,4, 	(04-JUN-2025 10:18:05)
2,3,C,A,3,0,45,1, 	(04-JUN-2025 10:18:06)
2,3,C,A,3,0,45,2, 	(04-JUN-2025 10:18:06)
2,3,C,A,3,0,45,3, 	(04-JUN-2025 10:18:06)
2,3,C,A,3,0,45,4, 	(04-JUN-2025 10:18:06)
2,3,C,A,5,0,45,1, 	(04-JUN-2025 10:18:06)
2,3,C,A,5,0,45,2, 	(04-JUN-2025 10:18:06)
2,3,C,A,5,0,45,3, 	(04-JUN-2025 10:18:06)
2,3,C,A,5,0,45,4, 	(04-JUN-2025 10:18:06)
2,3,C,A,6,0,45,1, 	(04-JUN-2025 10:18:06)
2,3,C,A,6,0,45,2, 	(04-JUN-2025 10:18:06)
2,3,C,A,6,0,45,3, 	(04-JUN-2025 10:18:06)
2,3,C,A,6,0,45,4, 	(04-JUN-2025 10:18:06)
2,3,C,A,6,0,45,1, 	(04-JUN-2025 10:18:06)	 (Not Inserted)
2,3,C,A,6,0,45,2, 	(04-JUN-2025 10:18:06)	 (Not Inserted)
2,3,C,A,6,0,45,3, 	(04-JUN-2025 10:18:06)	 (Not Inserted)
2,3,C,A,6,0,45,4, 	(04-JUN-2025 10:18:06)	 (Not Inserted)
2,3,C,A,6,1,45,1, 	(04-JUN-2025 10:18:06)
2,3,C,A,6,1,45,2, 	(04-JUN-2025 10:18:06)
2,3,C,A,6,1,45,3, 	(04-JUN-2025 10:18:06)
2,3,C,A,6,1,45,4, 	(04-JUN-2025 10:18:06)
2,4,C,A,2,0,45,1, 	(04-JUN-2025 10:18:06)
2,4,C,A,2,0,45,2, 	(04-JUN-2025 10:18:06)
2,4,C,A,2,0,45,3, 	(04-JUN-2025 10:18:06)
2,4,C,A,2,0,45,4, 	(04-JUN-2025 10:18:06)
2,4,C,A,6,0,45,1, 	(04-JUN-2025 10:18:06)
2,4,C,A,6,0,45,2, 	(04-JUN-2025 10:18:06)
2,4,C,A,6,0,45,3, 	(04-JUN-2025 10:18:06)
2,4,C,A,6,0,45,4, 	(04-JUN-2025 10:18:06)
2,4,C,A,1,0,45,1, 	(04-JUN-2025 10:18:06)
