

<<START>>,<<FMS_INV_FILE_DTL_CR_DR>>,, 	(29-JAN-2026 17:35:24)
 
COMPANY_CD,BU_STATE_TIN,INVOICE_SEQ,INVOICE_NO,FINANCIAL_YEAR,PDF_TYPE,FILE_NAME,TIMESTAMP,
2,24,894,D018/19-20,2019-2020,D,DEBIT-INVOICE-15022020-RIL-RIL Gadimoga-L-115-1.pdf, 	(29-JAN-2026 17:35:24)
2,24,894,D018/19-20,2019-2020,O,DEBIT-INVOICE-15022020-RIL-RIL Gadimoga-L-115-d.pdf, 	(29-JAN-2026 17:35:24)
2,27,555,DMH014/24-25,2024-2025,D,DEBIT-INVOICE-15072024-MGL-MGL3MVAT-S-39-1.pdf, 	(29-JAN-2026 17:35:24)
2,27,555,DMH014/24-25,2024-2025,T,DEBIT-INVOICE-15072024-MGL-MGL3MVAT-S-39-2.pdf, 	(29-JAN-2026 17:35:24)
2,27,555,DMH014/24-25,2024-2025,O,DEBIT-INVOICE-15072024-MGL-MGL3MVAT-S-39-d.pdf, 	(29-JAN-2026 17:35:24)
2,27,556,DMH015/24-25,2024-2025,D,DEBIT-INVOICE-31072024-MGL-MGL3MVAT-S-43-1.pdf, 	(29-JAN-2026 17:35:24)
2,27,556,DMH015/24-25,2024-2025,T,DEBIT-INVOICE-31072024-MGL-MGL3MVAT-S-43-2.pdf, 	(29-JAN-2026 17:35:24)
2,27,556,DMH015/24-25,2024-2025,O,DEBIT-INVOICE-31072024-MGL-MGL3MVAT-S-43-d.pdf, 	(29-JAN-2026 17:35:24)
2,24,602,C006/18-19,2018-2019,D,CREDIT-INVOICE-25122018-GSPCL-GSPCL-C-472-1.pdf, 	(29-JAN-2026 17:35:24)
2,24,602,C006/18-19,2018-2019,O,CREDIT-INVOICE-25122018-GSPCL-GSPCL-C-472-C.pdf, 	(29-JAN-2026 17:35:24)
2,24,895,D006/19-20,2019-2020,D,DEBIT-INVOICE-31012020-GSPCL-GSPCL-S-95-1.pdf, 	(29-JAN-2026 17:35:24)
2,24,741,C0003/23-24,2023-2024,D,CREDIT-INVOICE-30062023-Gail-GAIL-Haz-C-25-1.pdf, 	(29-JAN-2026 17:35:24)
2,24,741,C0003/23-24,2023-2024,T,CREDIT-INVOICE-30062023-Gail-GAIL-Haz-C-25-2.pdf, 	(29-JAN-2026 17:35:24)
2,24,741,C0003/23-24,2023-2024,O,CREDIT-INVOICE-30062023-Gail-GAIL-Haz-C-25-C.pdf, 	(29-JAN-2026 17:35:24)
2,24,896,D007/19-20,2019-2020,D,DEBIT-INVOICE-31012020-Gail-GAIL-S-96-1.pdf, 	(29-JAN-2026 17:35:24)
2,24,742,C007/23-24,2023-2024,D,CREDIT-INVOICE-15042023-KRIBHCO-KRIBHCO VAT15-L-8-1.pdf, 	(29-JAN-2026 17:35:24)
2,24,742,C007/23-24,2023-2024,T,CREDIT-INVOICE-15042023-KRIBHCO-KRIBHCO VAT15-L-8-2.pdf, 	(29-JAN-2026 17:35:24)
2,24,742,C007/23-24,2023-2024,O,CREDIT-INVOICE-15042023-KRIBHCO-KRIBHCO VAT15-L-8-C.pdf, 	(29-JAN-2026 17:35:24)
2,24,897,C003/19-20,2019-2020,D,CREDIT-INVOICE-15022020-KRIBHCO-Krishak Bharti Cooperative Limited-L-121-1.pdf, 	(29-JAN-2026 17:35:24)
2,24,897,C003/19-20,2019-2020,O,CREDIT-INVOICE-15022020-KRIBHCO-Krishak Bharti Cooperative Limited-L-121-C.pdf, 	(29-JAN-2026 17:35:24)
2,27,642,DMH031/22-23,2022-2023,D,DEBIT-INVOICE-31032023-DFPCL-DFPCL Maharashtra-S-193-1.pdf, 	(29-JAN-2026 17:35:24)
2,27,642,DMH031/22-23,2022-2023,T,DEBIT-INVOICE-31032023-DFPCL-DFPCL Maharashtra-S-193-2.pdf, 	(29-JAN-2026 17:35:24)
2,27,642,DMH031/22-23,2022-2023,O,DEBIT-INVOICE-31032023-DFPCL-DFPCL Maharashtra-S-193-d.pdf, 	(29-JAN-2026 17:35:24)
2,27,643,DMH008/22-23,2022-2023,D,DEBIT-INVOICE-15122022-DFPCL-DFPCL Maharashtra-S-128-1.pdf, 	(29-JAN-2026 17:35:24)
2,27,643,DMH008/22-23,2022-2023,T,DEBIT-INVOICE-15122022-DFPCL-DFPCL Maharashtra-S-128-2.pdf, 	(29-JAN-2026 17:35:24)
2,27,643,DMH008/22-23,2022-2023,O,DEBIT-INVOICE-15122022-DFPCL-DFPCL Maharashtra-S-128-d.pdf, 	(29-JAN-2026 17:35:24)
2,27,644,DMH011/22-23,2022-2023,D,DEBIT-INVOICE-31122022-DFPCL-DFPCL Maharashtra-S-139-1.pdf, 	(29-JAN-2026 17:35:24)
2,27,644,DMH011/22-23,2022-2023,T,DEBIT-INVOICE-31122022-DFPCL-DFPCL Maharashtra-S-139-2.pdf, 	(29-JAN-2026 17:35:24)
2,27,644,DMH011/22-23,2022-2023,O,DEBIT-INVOICE-31122022-DFPCL-DFPCL Maharashtra-S-139-d.pdf, 	(29-JAN-2026 17:35:24)
2,27,645,DMH016/22-23,2022-2023,D,DEBIT-INVOICE-31012023-DFPCL-DFPCL Maharashtra-S-152-1.pdf, 	(29-JAN-2026 17:35:24)
2,27,645,DMH016/22-23,2022-2023,T,DEBIT-INVOICE-31012023-DFPCL-DFPCL Maharashtra-S-152-2.pdf, 	(29-JAN-2026 17:35:24)
2,27,645,DMH016/22-23,2022-2023,O,DEBIT-INVOICE-31012023-DFPCL-DFPCL Maharashtra-S-152-d.pdf, 	(29-JAN-2026 17:35:24)
2,27,646,DMH001/22-23,2022-2023,D,DEBIT-INVOICE-31082022-DFPCL-DFPCL Maharashtra-S-49-1.pdf, 	(29-JAN-2026 17:35:24)
2,27,646,DMH001/22-23,2022-2023,T,DEBIT-INVOICE-31082022-DFPCL-DFPCL Maharashtra-S-49-2.pdf, 	(29-JAN-2026 17:35:24)
2,27,646,DMH001/22-23,2022-2023,O,DEBIT-INVOICE-31082022-DFPCL-DFPCL Maharashtra-S-49-d.pdf, 	(29-JAN-2026 17:35:24)
2,27,733,CMH001/23-24,2023-2024,D,CREDIT-INVOICE-15042023-DFPCL-DFPCL Maharashtra-S-3-1.pdf, 	(29-JAN-2026 17:35:24)
2,27,733,CMH001/23-24,2023-2024,T,CREDIT-INVOICE-15042023-DFPCL-DFPCL Maharashtra-S-3-2.pdf, 	(29-JAN-2026 17:35:24)
2,27,733,CMH001/23-24,2023-2024,O,CREDIT-INVOICE-15042023-DFPCL-DFPCL Maharashtra-S-3-C.pdf, 	(29-JAN-2026 17:35:24)
2,24,589,D034/24-25,2024-2025,D,DEBIT-INVOICE-15122024-HPCL-HPCL Gujarat-S-253-1.pdf, 	(29-JAN-2026 17:35:24)	 (Not Inserted)
2,24,589,D034/24-25,2024-2025,T,DEBIT-INVOICE-15122024-HPCL-HPCL Gujarat-S-253-2.pdf, 	(29-JAN-2026 17:35:24)	 (Not Inserted)
2,24,589,D034/24-25,2024-2025,O,DEBIT-INVOICE-15122024-HPCL-HPCL Gujarat-S-253-d.pdf, 	(29-JAN-2026 17:35:24)	 (Not Inserted)
2,24,590,D032/24-25,2024-2025,D,DEBIT-INVOICE-30112024-HPCL-HPCL Gujarat-S-242-1.pdf, 	(29-JAN-2026 17:35:24)	 (Not Inserted)
2,24,590,D032/24-25,2024-2025,T,DEBIT-INVOICE-30112024-HPCL-HPCL Gujarat-S-242-2.pdf, 	(29-JAN-2026 17:35:24)	 (Not Inserted)
2,24,590,D032/24-25,2024-2025,O,DEBIT-INVOICE-30112024-HPCL-HPCL Gujarat-S-242-d.pdf, 	(29-JAN-2026 17:35:24)	 (Not Inserted)
2,27,734,CMH016/23-24,2023-2024,D,CREDIT-INVOICE-29022024-HPCL-HPCL-MH3-S-185-1.pdf, 	(29-JAN-2026 17:35:24)
2,27,734,CMH016/23-24,2023-2024,T,CREDIT-INVOICE-29022024-HPCL-HPCL-MH3-S-185-2.pdf, 	(29-JAN-2026 17:35:24)
2,27,734,CMH016/23-24,2023-2024,O,CREDIT-INVOICE-29022024-HPCL-HPCL-MH3-S-185-C.pdf, 	(29-JAN-2026 17:35:24)
2,24,743,C011/23-24,2023-2024,D,CREDIT-INVOICE-15072023-HPCL-HPCL Hazira-S-87-1.pdf, 	(29-JAN-2026 17:35:24)
2,24,743,C011/23-24,2023-2024,T,CREDIT-INVOICE-15072023-HPCL-HPCL Hazira-S-87-2.pdf, 	(29-JAN-2026 17:35:24)
2,24,743,C011/23-24,2023-2024,O,CREDIT-INVOICE-15072023-HPCL-HPCL Hazira-S-87-C.pdf, 	(29-JAN-2026 17:35:24)
2,27,559,CMH012/24-25,2024-2025,D,CREDIT-INVOICE-15082024-HPCL-HPCL-MH3-S-49-1.pdf, 	(29-JAN-2026 17:35:24)
2,27,559,CMH012/24-25,2024-2025,T,CREDIT-INVOICE-15082024-HPCL-HPCL-MH3-S-49-2.pdf, 	(29-JAN-2026 17:35:24)
2,27,559,CMH012/24-25,2024-2025,O,CREDIT-INVOICE-15082024-HPCL-HPCL-MH3-S-49-C.pdf, 	(29-JAN-2026 17:35:24)
2,27,558,CMH013/24-25,2024-2025,D,CREDIT-INVOICE-31082024-HPCL-HPCL-MH3-S-54-1.pdf, 	(29-JAN-2026 17:35:24)
2,27,558,CMH013/24-25,2024-2025,T,CREDIT-INVOICE-31082024-HPCL-HPCL-MH3-S-54-2.pdf, 	(29-JAN-2026 17:35:24)
2,27,558,CMH013/24-25,2024-2025,O,CREDIT-INVOICE-31082024-HPCL-HPCL-MH3-S-54-C.pdf, 	(29-JAN-2026 17:35:24)
2,27,557,CMH004/24-25,2024-2025,D,CREDIT-INVOICE-30042024-HPCL-HPCL-MH3-S-14-1.pdf, 	(29-JAN-2026 17:35:24)
2,27,557,CMH004/24-25,2024-2025,T,CREDIT-INVOICE-30042024-HPCL-HPCL-MH3-S-14-2.pdf, 	(29-JAN-2026 17:35:24)
2,27,557,CMH004/24-25,2024-2025,O,CREDIT-INVOICE-30042024-HPCL-HPCL-MH3-S-14-C.pdf, 	(29-JAN-2026 17:35:24)
2,27,735,DMH034/23-24,2023-2024,D,DEBIT-INVOICE-15022024-HPCL-HPCL-MH3-S-178-1.pdf, 	(29-JAN-2026 17:35:24)
2,27,735,DMH034/23-24,2023-2024,T,DEBIT-INVOICE-15022024-HPCL-HPCL-MH3-S-178-2.pdf, 	(29-JAN-2026 17:35:24)
2,27,735,DMH034/23-24,2023-2024,O,DEBIT-INVOICE-15022024-HPCL-HPCL-MH3-S-178-d.pdf, 	(29-JAN-2026 17:35:24)
2,24,898,D008/19-20,2019-2020,D,DEBIT-INVOICE-31012020-GSFC-GSFC-S-97-1.pdf, 	(29-JAN-2026 17:35:24)
2,27,647,DMH002/22-23,2022-2023,D,DEBIT-INVOICE-15102022-AMNS-AMNS-CST3-S-87-1.pdf, 	(29-JAN-2026 17:35:24)
2,27,647,DMH002/22-23,2022-2023,T,DEBIT-INVOICE-15102022-AMNS-AMNS-CST3-S-87-2.pdf, 	(29-JAN-2026 17:35:24)
