

<<START>>,<<FMS_BUY_CARGO_ALLOC>>,,,, 	(20-MAY-2025 11:30:02)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONTRACT_TYPE,CONT_NO,CONT_REV,CARGO_NO,ALLOC_REV,TIMESTAMP
2,1, 0, 0,823031, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823032, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823033, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823034, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823035, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823036, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823037, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823038, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823039, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823040, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823041, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823042, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823043, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823044, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823045, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823046, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823047, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823048, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823049, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823050, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823051, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823052, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823016, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823017, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823018, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823019, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823020, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823021, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823022, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823023, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823024, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823025, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823026, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823027, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823028, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823029, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823030, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823031, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823032, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823033, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823034, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823035, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823036, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823037, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823038, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823039, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823040, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823041, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823042, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823043, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823044, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823045, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823046, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823047, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823048, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823049, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823050, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823051, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823052, 3,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824004, 21,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824005, 21,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824005, 21,D, 	(20-MAY-2025 11:30:15)	 (Not Inserted)
2,1, 0, 0,824004, 21,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824005, 21,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824005, 21,D, 	(20-MAY-2025 11:30:15)	 (Not Inserted)
2,1, 0, 0,824004, 20,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824005, 20,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824004, 19,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824005, 19,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824004, 15,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824005, 15,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824004, 10,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824005, 10,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824004, 9,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824005, 9,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824004, 8,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824005, 8,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824004, 6,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824005, 6,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824004, 4,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824005, 4,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824006, 13,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 13,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824006, 13,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824006, 13,D, 	(20-MAY-2025 11:30:15)	 (Not Inserted)
2,1, 0, 0,824007, 13,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824006, 12,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 12,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 12,D, 	(20-MAY-2025 11:30:15)	 (Not Inserted)
2,1, 0, 0,824006, 12,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 12,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 12,D, 	(20-MAY-2025 11:30:15)	 (Not Inserted)
2,1, 0, 0,824006, 11,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 11,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 11,D, 	(20-MAY-2025 11:30:15)	 (Not Inserted)
2,1, 0, 0,824006, 11,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 11,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 11,D, 	(20-MAY-2025 11:30:15)	 (Not Inserted)
2,1, 0, 0,824006, 10,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 10,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 10,D, 	(20-MAY-2025 11:30:15)	 (Not Inserted)
2,1, 0, 0,824006, 10,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 10,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 10,D, 	(20-MAY-2025 11:30:15)	 (Not Inserted)
2,1, 0, 0,824006, 9,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 9,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 9,D, 	(20-MAY-2025 11:30:15)	 (Not Inserted)
2,1, 0, 0,824006, 9,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 9,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 9,D, 	(20-MAY-2025 11:30:15)	 (Not Inserted)
2,1, 0, 0,824006, 8,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 8,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 8,D, 	(20-MAY-2025 11:30:15)	 (Not Inserted)
2,1, 0, 0,824006, 8,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 8,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 8,D, 	(20-MAY-2025 11:30:15)	 (Not Inserted)
2,1, 0, 0,824006, 7,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 7,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824006, 6,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,824007, 6,D, 	(20-MAY-2025 11:30:15)
2,1, 0, 0,823053, 4,D, 	(20-MAY-2025 11:30:15)
2,43, 0, 0,822001, 3,I, 	(20-MAY-2025 11:30:15)
2,43, 0, 0,822001, 3,I, 	(20-MAY-2025 11:30:15)
2,43, 0, 0,822002, 4,I, 	(20-MAY-2025 11:30:15)
2,0, , ,, ,, 	(20-MAY-2025 11:30:15)	 (Not Inserted)
2,0, , ,, ,, 	(20-MAY-2025 11:30:15)	 (Not Inserted)
2,0, , ,, ,, 	(20-MAY-2025 11:30:15)	 (Not Inserted)
2,0, , ,, ,, 	(20-MAY-2025 11:30:15)	 (Not Inserted)

TOTAL DATA IN EXCEL : 180,,,,,,, 	(20-MAY-2025 11:30:15)
 

TOTAL DATA INSERTED : 163,,,,,,, 	(20-MAY-2025 11:30:15)
 

TOTAL SKIPPED DATA 17,,,,,,, 	(20-MAY-2025 11:30:15)
 
<<END>><<FMS_TRADER_CONT_SPLIT_PLANT>> 	(20-MAY-2025 11:30:15)
 

<<START>>,<<FMS_TRADER_CONT_PLANT_CHRG>>,,,,,, 	(20-MAY-2025 11:30:20)
 
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP
2,154, 0, 0,823091, 0,D, 	(20-MAY-2025 11:30:20)
2,154, 0, 0,823091, 0,D, 	(20-MAY-2025 11:30:20)
2,154, 0, 0,823091, 0,D, 	(20-MAY-2025 11:30:20)	 (Not Inserted)
2,154, 0, 0,823091, 0,D, 	(20-MAY-2025 11:30:20)	 (Not Inserted)
2,154, 0, 0,823091, 0,D, 	(20-MAY-2025 11:30:20)	 (Not Inserted)
2,154, 0, 0,823091, 0,D, 	(20-MAY-2025 11:30:20)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:30:20)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:30:20)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:30:20)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:30:20)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:30:20)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:30:20)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:30:20)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:30:20)	 (Not Inserted)
2,154, 0, 0,823090, 1,D, 	(20-MAY-2025 11:30:20)	 (Not Inserted)

TOTAL DATA IN EXCEL : 15,,,,,,, 	(20-MAY-2025 11:30:20)
 

TOTAL DATA INSERTED : 5,,,,,,, 	(20-MAY-2025 11:30:20)
 

TOTAL SKIPPED DATA 10,,,,,,, 	(20-MAY-2025 11:30:20)
 
<<END>><<FMS_TRADER_CONT_PLANT_CHRG>> 	(20-MAY-2025 11:30:20)
 

<<START>>,<<FMS_SECURITY_DEAL_MAP>>,,,, 	(20-MAY-2025 11:30:27)
 
COMPANY_CD,CD,SEQ_NO,MAP_SEQ_NO,SEQ_REV_NO,GX,TIMESTAMP
2, 1, 10, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 1, 11, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 1, 12, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 1, 13, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 116, 2, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 116, 1, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, null, 1, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, null, 2, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 256, 1, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 1, 1, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 1, 2, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 1, 3, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 1, 4, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 1, 5, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 1, 6, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 1, 7, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 1, 8, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 1, 9, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 15, 13, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 15, 18, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 15, 19, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 20, 13, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, null, 7, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 154, 10, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 154, 17, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 154, 18, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 110, 2, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 20, 16, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 154, 13, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 154, 9, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 154, 11, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 20, 19, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 20, 20, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 154, 19, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 15, 17, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 20, 14, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, null, 8, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 154, 14, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 154, 20, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 154, 25, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 110, 1, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 116, 3, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 116, 4, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 116, 5, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 154, 6, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 154, 12, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 51, 6, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 20, 22, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 154, 21, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 51, 1, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, null, 3, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 15, 14, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 15, 15, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 15, 20, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 110, 3, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 15, 16, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 154, 26, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 154, 5, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 154, 22, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 154, 23, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 186, 2, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 159, 1, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 51, 7, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 278, 7, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 20, 36, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 110, 4, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 154, 28, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 154, 29, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 110, 6, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 278, 5, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 278, 6, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 166, 1, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 1, 5, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 110, 5, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 166, 3, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 278, 1, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 278, 2, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 110, 8, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 154, 32, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 64, 1, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 20, 27, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 20, 28, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 278, 10, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 20, 37, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 20, 39, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 20, 40, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 1, 3, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 1, 4, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 110, 7, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 110, 10, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 110, 11, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 110, 12, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 166, 4, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 1, 1, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 1, 2, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 154, 36, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 154, 43, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 110, 18, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 20, 44, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 1, 6, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 110, 16, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 154, 44, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 110, 13, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 154, 35, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 110, 14, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 110, 15, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 20, 31, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 20, 32, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 110, 9, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 20, 38, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 20, 41, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 110, 17, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 110, 19, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, 154, 38, 0, 0 ,null, 	(20-MAY-2025 11:30:27)
2, null, 39, 0, 0, null, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2, 154, 46, 0, 0 ,null, 	(20-MAY-2025 11:30:27)

TOTAL DATA IN EXCEL : 116 	(20-MAY-2025 11:30:27)
 

TOTAL DATA INSERTED : 86 	(20-MAY-2025 11:30:27)
 

TOTAL SKIPPED DATA 30 	(20-MAY-2025 11:30:27)
 
<<END>><<FMS_SECURITY_DEAL_MAP>> 	(20-MAY-2025 11:30:27)
 

<<START>>,<<FMS_TRADER_BILLING_DTL>>,,,,,, 	(20-MAY-2025 11:30:27)
 
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP
2,1, 0, 0,823001, 2,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823001, 2,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823001, 2,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823001, 2,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823001, 1,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823001, 1,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823001, 1,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823001, 1,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823001, 0,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823001, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823001, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823001, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,, , ,, ,, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823002, 1,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823002, 1,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823002, 1,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823002, 0,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823002, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823002, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823002, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823003, 1,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823003, 1,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823003, 1,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823003, 1,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823003, 0,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823003, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823003, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823003, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,, , ,, ,, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823004, 1,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823004, 1,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823004, 1,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823004, 0,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823004, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823004, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823004, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823005, 1,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824008, 1,D, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824008, 1,D, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823005, 1,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823005, 0,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823005, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823005, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823005, 0,I, 	(20-MAY-2025 11:30:27)	 (Not Inserted)
2,1, 0, 0,823006, 1,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823006, 0,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823007, 1,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823007, 0,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823008, 1,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823008, 0,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823009, 1,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823009, 0,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823010, 1,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823010, 0,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823011, 0,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823012, 0,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823013, 2,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823013, 1,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823013, 0,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823014, 2,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823014, 1,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823014, 0,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823015, 1,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,823015, 0,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824001, 1,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824001, 0,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824002, 1,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824002, 0,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824003, 1,I, 	(20-MAY-2025 11:30:27)
2,1, 0, 0,824003, 0,I, 	(20-MAY-2025 11:30:27)
