2,,16/06/2021 00:00:00,1,1, 	(30-MAY-2025 16:13:09)	 (Not Inserted)
2,76,18/06/2021 00:00:00,4,5, 	(30-MAY-2025 16:13:09)
2,78,01/07/2021 00:00:00,4,6, 	(30-MAY-2025 16:13:09)
2,44,02/07/2021 00:00:00,4,6, 	(30-MAY-2025 16:13:09)
2,44,05/07/2021 00:00:00,4,7, 	(30-MAY-2025 16:13:09)
2,209,16/07/2021 00:00:00,4,5, 	(30-MAY-2025 16:13:09)
2,79,19/07/2021 00:00:00,4,1, 	(30-MAY-2025 16:13:09)
2,44,23/07/2021 00:00:00,4,8, 	(30-MAY-2025 16:13:09)
2,114,24/07/2021 00:00:00,1,3, 	(30-MAY-2025 16:13:09)
2,214,26/07/2021 00:00:00,1,1, 	(30-MAY-2025 16:13:09)
2,163,29/07/2021 00:00:00,1,1, 	(30-MAY-2025 16:13:09)
2,,05/08/2021 00:00:00,1,1, 	(30-MAY-2025 16:13:09)	 (Not Inserted)
2,208,05/08/2021 00:00:00,2,2, 	(30-MAY-2025 16:13:09)
2,69,11/08/2021 00:00:00,2,2, 	(30-MAY-2025 16:13:09)
2,162,21/08/2021 00:00:00,1,2, 	(30-MAY-2025 16:13:09)
2,116,22/08/2021 00:00:00,2,1, 	(30-MAY-2025 16:13:09)
2,215,23/08/2021 00:00:00,2,1, 	(30-MAY-2025 16:13:09)
2,,25/08/2021 00:00:00,1,1, 	(30-MAY-2025 16:13:09)	 (Not Inserted)
2,217,28/08/2021 00:00:00,2,1, 	(30-MAY-2025 16:13:09)
2,49,29/08/2021 00:00:00,1,1, 	(30-MAY-2025 16:13:09)
2,,29/08/2021 00:00:00,2,1, 	(30-MAY-2025 16:13:09)	 (Not Inserted)
2,117,31/08/2021 00:00:00,2,1, 	(30-MAY-2025 16:13:09)
2,51,31/08/2021 00:00:00,2,1, 	(30-MAY-2025 16:13:09)
2,121,01/09/2021 00:00:00,12,1, 	(30-MAY-2025 16:13:09)
2,217,04/09/2021 00:00:00,2,2, 	(30-MAY-2025 16:13:09)
2,215,05/09/2021 00:00:00,2,2, 	(30-MAY-2025 16:13:09)
2,,05/09/2021 00:00:00,1,1, 	(30-MAY-2025 16:13:09)	 (Not Inserted)
2,50,06/09/2021 00:00:00,2,1, 	(30-MAY-2025 16:13:09)
2,209,06/09/2021 00:00:00,4,6, 	(30-MAY-2025 16:13:09)
2,50,10/09/2021 00:00:00,2,2, 	(30-MAY-2025 16:13:09)
2,46,10/09/2021 00:00:00,1,1, 	(30-MAY-2025 16:13:09)
2,211,11/09/2021 00:00:00,1,1, 	(30-MAY-2025 16:13:09)
2,52,21/09/2021 00:00:00,2,1, 	(30-MAY-2025 16:13:09)
2,218,27/09/2021 00:00:00,2,1, 	(30-MAY-2025 16:13:09)
2,69,02/10/2021 00:00:00,12,3, 	(30-MAY-2025 16:13:09)
2,217,02/10/2021 00:00:00,12,3, 	(30-MAY-2025 16:13:09)
2,217,04/10/2021 00:00:00,2,4, 	(30-MAY-2025 16:13:09)
2,218,05/10/2021 00:00:00,2,2, 	(30-MAY-2025 16:13:09)
2,219,11/10/2021 00:00:00,12,1, 	(30-MAY-2025 16:13:09)
2,221,12/10/2021 00:00:00,6,1, 	(30-MAY-2025 16:13:09)
2,220,12/10/2021 00:00:00,6,1, 	(30-MAY-2025 16:13:09)
2,164,13/10/2021 00:00:00,1,1, 	(30-MAY-2025 16:13:09)
2,161,17/10/2021 00:00:00,1,1, 	(30-MAY-2025 16:13:09)
2,122,20/10/2021 00:00:00,6,1, 	(30-MAY-2025 16:13:09)
2,123,24/10/2021 00:00:00,1,1, 	(30-MAY-2025 16:13:09)
2,124,25/10/2021 00:00:00,6,1, 	(30-MAY-2025 16:13:09)
2,220,09/11/2021 00:00:00,6,2, 	(30-MAY-2025 16:13:09)
2,208,10/11/2021 00:00:00,12,3, 	(30-MAY-2025 16:13:09)
2,124,11/11/2021 00:00:00,1,2, 	(30-MAY-2025 16:13:09)
2,122,11/11/2021 00:00:00,6,2, 	(30-MAY-2025 16:13:09)
2,219,19/11/2021 00:00:00,2,2, 	(30-MAY-2025 16:13:09)
2,121,22/11/2021 00:00:00,12,2, 	(30-MAY-2025 16:13:09)
2,52,25/11/2021 00:00:00,12,2, 	(30-MAY-2025 16:13:09)
2,121,26/11/2021 00:00:00,12,3, 	(30-MAY-2025 16:13:09)
2,69,26/11/2021 00:00:00,12,4, 	(30-MAY-2025 16:13:09)
2,69,26/11/2021 00:00:00,12,5, 	(30-MAY-2025 16:13:09)	 (Not Inserted)
2,79,28/11/2021 00:00:00,4,2, 	(30-MAY-2025 16:13:09)
2,80,30/11/2021 00:00:00,12,1, 	(30-MAY-2025 16:13:09)
2,42,04/12/2021 00:00:00,1,1, 	(30-MAY-2025 16:13:09)
2,47,06/12/2021 00:00:00,1,2, 	(30-MAY-2025 16:13:09)
2,44,08/12/2021 00:00:00,4,9, 	(30-MAY-2025 16:13:09)
2,219,09/12/2021 00:00:00,2,3, 	(30-MAY-2025 16:13:09)
2,116,13/12/2021 00:00:00,12,2, 	(30-MAY-2025 16:13:09)
2,116,15/12/2021 00:00:00,12,3, 	(30-MAY-2025 16:13:09)
2,46,15/12/2021 00:00:00,1,2, 	(30-MAY-2025 16:13:09)
2,44,17/12/2021 00:00:00,4,10, 	(30-MAY-2025 16:13:09)
2,69,24/12/2021 00:00:00,12,5, 	(30-MAY-2025 16:13:09)
2,79,26/12/2021 00:00:00,4,3, 	(30-MAY-2025 16:13:09)
2,53,30/12/2021 00:00:00,4,1, 	(30-MAY-2025 16:13:09)
2,220,30/12/2021 00:00:00,6,3, 	(30-MAY-2025 16:13:09)
2,217,03/01/2022 00:00:00,12,5, 	(30-MAY-2025 16:13:09)
2,120,09/01/2022 00:00:00,12,1, 	(30-MAY-2025 16:13:09)
2,121,10/01/2022 00:00:00,12,4, 	(30-MAY-2025 16:13:09)
2,125,12/01/2022 00:00:00,2,1, 	(30-MAY-2025 16:13:09)
2,222,16/01/2022 00:00:00,2,1, 	(30-MAY-2025 16:13:09)
2,126,20/01/2022 00:00:00,2,1, 	(30-MAY-2025 16:13:09)
2,121,27/01/2022 00:00:00,12,5, 	(30-MAY-2025 16:13:09)
2,208,31/01/2022 00:00:00,2,4, 	(30-MAY-2025 16:13:09)
2,215,31/01/2022 00:00:00,2,3, 	(30-MAY-2025 16:13:09)
2,54,01/02/2022 00:00:00,12,1, 	(30-MAY-2025 16:13:09)
2,69,03/02/2022 00:00:00,12,6, 	(30-MAY-2025 16:13:09)
2,222,04/02/2022 00:00:00,2,2, 	(30-MAY-2025 16:13:09)
2,120,10/02/2022 00:00:00,12,2, 	(30-MAY-2025 16:13:09)
2,214,11/02/2022 00:00:00,11,2, 	(30-MAY-2025 16:13:09)
2,127,11/02/2022 00:00:00,12,1, 	(30-MAY-2025 16:13:09)
2,49,12/02/2022 00:00:00,11,2, 	(30-MAY-2025 16:13:09)
2,116,13/02/2022 00:00:00,12,4, 	(30-MAY-2025 16:13:09)
2,52,14/02/2022 00:00:00,2,3, 	(30-MAY-2025 16:13:09)
2,165,14/02/2022 00:00:00,2,1, 	(30-MAY-2025 16:13:09)
2,165,14/02/2022 00:00:00,2,2, 	(30-MAY-2025 16:13:09)	 (Not Inserted)
2,81,15/02/2022 00:00:00,2,1, 	(30-MAY-2025 16:13:09)
2,81,15/02/2022 00:00:00,2,2, 	(30-MAY-2025 16:13:09)	 (Not Inserted)
2,121,16/02/2022 00:00:00,12,6, 	(30-MAY-2025 16:13:09)
2,215,17/02/2022 00:00:00,2,4, 	(30-MAY-2025 16:13:09)
2,50,17/02/2022 00:00:00,2,3, 	(30-MAY-2025 16:13:09)
2,217,17/02/2022 00:00:00,12,6, 	(30-MAY-2025 16:13:09)
2,120,17/02/2022 00:00:00,12,3, 	(30-MAY-2025 16:13:09)
2,164,19/02/2022 00:00:00,11,2, 	(30-MAY-2025 16:13:09)
2,121,19/02/2022 00:00:00,12,7, 	(30-MAY-2025 16:13:09)
2,52,20/02/2022 00:00:00,2,4, 	(30-MAY-2025 16:13:09)
2,124,21/02/2022 00:00:00,11,3, 	(30-MAY-2025 16:13:09)
2,208,25/02/2022 00:00:00,2,5, 	(30-MAY-2025 16:13:09)
2,120,25/02/2022 00:00:00,12,4, 	(30-MAY-2025 16:13:09)
2,121,26/02/2022 00:00:00,12,8, 	(30-MAY-2025 16:13:09)
2,53,02/03/2022 00:00:00,4,2, 	(30-MAY-2025 16:13:09)
2,166,03/03/2022 00:00:00,11,1, 	(30-MAY-2025 16:13:09)
2,53,03/03/2022 00:00:00,4,3, 	(30-MAY-2025 16:13:09)
2,121,03/03/2022 00:00:00,12,9, 	(30-MAY-2025 16:13:09)
2,44,03/03/2022 00:00:00,4,11, 	(30-MAY-2025 16:13:09)
2,82,05/03/2022 00:00:00,11,1, 	(30-MAY-2025 16:13:09)
2,83,07/03/2022 00:00:00,8,1, 	(30-MAY-2025 16:13:09)
2,120,07/03/2022 00:00:00,12,5, 	(30-MAY-2025 16:13:09)
2,116,07/03/2022 00:00:00,12,5, 	(30-MAY-2025 16:13:09)
2,128,09/03/2022 00:00:00,2,1, 	(30-MAY-2025 16:13:09)
2,69,10/03/2022 00:00:00,12,7, 	(30-MAY-2025 16:13:09)
2,116,12/03/2022 00:00:00,12,6, 	(30-MAY-2025 16:13:09)
2,121,12/03/2022 00:00:00,12,10, 	(30-MAY-2025 16:13:09)
2,217,14/03/2022 00:00:00,12,7, 	(30-MAY-2025 16:13:09)
2,120,14/03/2022 00:00:00,12,6, 	(30-MAY-2025 16:13:09)
2,50,17/03/2022 00:00:00,2,4, 	(30-MAY-2025 16:13:09)
2,69,19/03/2022 00:00:00,12,8, 	(30-MAY-2025 16:13:09)
2,121,19/03/2022 00:00:00,12,11, 	(30-MAY-2025 16:13:09)
2,120,24/03/2022 00:00:00,12,7, 	(30-MAY-2025 16:13:09)
2,121,24/03/2022 00:00:00,12,12, 	(30-MAY-2025 16:13:09)
2,129,25/03/2022 00:00:00,12,1, 	(30-MAY-2025 16:13:09)
2,118,26/03/2022 00:00:00,10,1, 	(30-MAY-2025 16:13:09)
2,120,27/03/2022 00:00:00,12,8, 	(30-MAY-2025 16:13:09)
2,120,27/03/2022 00:00:00,12,9, 	(30-MAY-2025 16:13:09)	 (Not Inserted)
2,219,29/03/2022 00:00:00,12,4, 	(30-MAY-2025 16:13:09)
2,50,29/03/2022 00:00:00,2,5, 	(30-MAY-2025 16:13:09)
2,69,30/03/2022 00:00:00,12,9, 	(30-MAY-2025 16:13:09)
2,120,30/03/2022 00:00:00,12,9, 	(30-MAY-2025 16:13:09)
2,215,03/04/2022 00:00:00,2,5, 	(30-MAY-2025 16:13:09)
2,217,04/04/2022 00:00:00,12,8, 	(30-MAY-2025 16:13:09)
2,69,05/04/2022 00:00:00,12,10, 	(30-MAY-2025 16:13:09)
2,208,07/04/2022 00:00:00,12,6, 	(30-MAY-2025 16:13:09)
2,118,11/04/2022 00:00:00,10,2, 	(30-MAY-2025 16:13:09)
2,120,11/04/2022 00:00:00,12,10, 	(30-MAY-2025 16:13:09)
2,167,12/04/2022 00:00:00,12,1, 	(30-MAY-2025 16:13:09)
2,217,12/04/2022 00:00:00,12,9, 	(30-MAY-2025 16:13:09)
2,217,12/04/2022 00:00:00,12,10, 	(30-MAY-2025 16:13:09)	 (Not Inserted)
2,168,13/04/2022 00:00:00,12,1, 	(30-MAY-2025 16:13:09)
2,208,15/04/2022 00:00:00,12,7, 	(30-MAY-2025 16:13:09)
2,117,15/04/2022 00:00:00,12,2, 	(30-MAY-2025 16:13:09)
2,215,15/04/2022 00:00:00,2,6, 	(30-MAY-2025 16:13:09)
2,117,15/04/2022 00:00:00,12,3, 	(30-MAY-2025 16:13:09)	 (Not Inserted)
2,120,15/04/2022 00:00:00,12,11, 	(30-MAY-2025 16:13:09)
2,120,17/04/2022 00:00:00,12,12, 	(30-MAY-2025 16:13:09)
2,168,19/04/2022 00:00:00,12,2, 	(30-MAY-2025 16:13:09)
2,219,19/04/2022 00:00:00,12,5, 	(30-MAY-2025 16:13:09)
2,129,19/04/2022 00:00:00,12,2, 	(30-MAY-2025 16:13:09)
2,117,20/04/2022 00:00:00,12,3, 	(30-MAY-2025 16:13:09)
2,217,23/04/2022 00:00:00,12,10, 	(30-MAY-2025 16:13:09)
2,208,24/04/2022 00:00:00,12,8, 	(30-MAY-2025 16:13:09)
2,215,24/04/2022 00:00:00,2,7, 	(30-MAY-2025 16:13:09)
2,219,25/04/2022 00:00:00,12,6, 	(30-MAY-2025 16:13:09)
2,210,25/04/2022 00:00:00,8,2, 	(30-MAY-2025 16:13:09)
2,223,26/04/2022 00:00:00,11,1, 	(30-MAY-2025 16:13:09)
2,121,26/04/2022 00:00:00,12,13, 	(30-MAY-2025 16:13:09)
2,118,27/04/2022 00:00:00,10,3, 	(30-MAY-2025 16:13:09)
2,117,27/04/2022 00:00:00,12,4, 	(30-MAY-2025 16:13:09)
2,167,28/04/2022 00:00:00,12,2, 	(30-MAY-2025 16:13:09)
2,219,03/05/2022 00:00:00,12,7, 	(30-MAY-2025 16:13:09)
2,219,03/05/2022 00:00:00,12,8, 	(30-MAY-2025 16:13:09)	 (Not Inserted)
2,121,03/05/2022 00:00:00,12,14, 	(30-MAY-2025 16:13:09)
2,219,06/05/2022 00:00:00,12,8, 	(30-MAY-2025 16:13:09)
2,167,06/05/2022 00:00:00,12,3, 	(30-MAY-2025 16:13:09)
2,217,06/05/2022 00:00:00,12,11, 	(30-MAY-2025 16:13:09)
2,69,07/05/2022 00:00:00,12,11, 	(30-MAY-2025 16:13:09)
2,167,12/05/2022 00:00:00,12,4, 	(30-MAY-2025 16:13:09)
2,51,13/05/2022 00:00:00,12,2, 	(30-MAY-2025 16:13:09)
2,167,13/05/2022 00:00:00,12,5, 	(30-MAY-2025 16:13:09)
2,121,13/05/2022 00:00:00,12,15, 	(30-MAY-2025 16:13:09)
2,168,14/05/2022 00:00:00,12,3, 	(30-MAY-2025 16:13:09)
2,129,15/05/2022 00:00:00,12,3, 	(30-MAY-2025 16:13:09)
2,167,15/05/2022 00:00:00,12,6, 	(30-MAY-2025 16:13:09)
2,130,16/05/2022 00:00:00,13,1, 	(30-MAY-2025 16:13:09)
2,131,16/05/2022 00:00:00,13,1, 	(30-MAY-2025 16:13:09)
2,121,16/05/2022 00:00:00,12,16, 	(30-MAY-2025 16:13:09)
2,132,17/05/2022 00:00:00,11,1, 	(30-MAY-2025 16:13:09)
2,208,18/05/2022 00:00:00,12,9, 	(30-MAY-2025 16:13:09)
2,167,19/05/2022 00:00:00,12,7, 	(30-MAY-2025 16:13:09)
2,120,19/05/2022 00:00:00,12,13, 	(30-MAY-2025 16:13:09)
2,51,21/05/2022 00:00:00,12,3, 	(30-MAY-2025 16:13:09)
2,69,23/05/2022 00:00:00,12,12, 	(30-MAY-2025 16:13:09)
2,167,24/05/2022 00:00:00,12,8, 	(30-MAY-2025 16:13:09)
2,51,26/05/2022 00:00:00,2,4, 	(30-MAY-2025 16:13:09)
2,116,26/05/2022 00:00:00,12,7, 	(30-MAY-2025 16:13:09)
2,51,27/05/2022 00:00:00,12,5, 	(30-MAY-2025 16:13:09)
2,169,27/05/2022 00:00:00,11,1, 	(30-MAY-2025 16:13:09)
2,51,27/05/2022 00:00:00,12,6, 	(30-MAY-2025 16:13:09)	 (Not Inserted)
2,51,27/05/2022 00:00:00,12,6, 	(30-MAY-2025 16:13:09)	 (Not Inserted)
2,215,28/05/2022 00:00:00,12,8, 	(30-MAY-2025 16:13:09)
2,129,29/05/2022 00:00:00,12,4, 	(30-MAY-2025 16:13:09)
2,69,29/05/2022 00:00:00,12,13, 	(30-MAY-2025 16:13:09)
2,111,31/05/2022 00:00:00,8,3, 	(30-MAY-2025 16:13:09)
2,116,31/05/2022 00:00:00,12,8, 	(30-MAY-2025 16:13:09)
2,170,01/06/2022 00:00:00,11,1, 	(30-MAY-2025 16:13:09)
2,84,02/06/2022 00:00:00,12,1, 	(30-MAY-2025 16:13:09)
2,208,02/06/2022 00:00:00,12,10, 	(30-MAY-2025 16:13:09)
2,167,02/06/2022 00:00:00,12,9, 	(30-MAY-2025 16:13:09)
2,217,02/06/2022 00:00:00,12,12, 	(30-MAY-2025 16:13:09)
2,121,02/06/2022 00:00:00,12,17, 	(30-MAY-2025 16:13:09)
2,69,06/06/2022 00:00:00,12,14, 	(30-MAY-2025 16:13:09)
2,121,06/06/2022 00:00:00,12,18, 	(30-MAY-2025 16:13:09)
2,166,07/06/2022 00:00:00,11,2, 	(30-MAY-2025 16:13:09)
2,208,07/06/2022 00:00:00,12,11, 	(30-MAY-2025 16:13:09)
2,121,07/06/2022 00:00:00,12,19, 	(30-MAY-2025 16:13:09)
2,217,08/06/2022 00:00:00,12,13, 	(30-MAY-2025 16:13:09)
2,132,08/06/2022 00:00:00,11,2, 	(30-MAY-2025 16:13:09)
2,116,08/06/2022 00:00:00,12,9, 	(30-MAY-2025 16:13:09)
2,166,09/06/2022 00:00:00,11,3, 	(30-MAY-2025 16:13:09)
2,116,12/06/2022 00:00:00,12,10, 	(30-MAY-2025 16:13:09)
2,121,12/06/2022 00:00:00,12,20, 	(30-MAY-2025 16:13:09)
2,69,15/06/2022 00:00:00,12,15, 	(30-MAY-2025 16:13:09)
2,75,16/06/2022 00:00:00,11,2, 	(30-MAY-2025 16:13:09)
2,75,17/06/2022 00:00:00,11,3, 	(30-MAY-2025 16:13:09)
2,116,18/06/2022 00:00:00,12,11, 	(30-MAY-2025 16:13:09)
2,69,18/06/2022 00:00:00,12,16, 	(30-MAY-2025 16:13:09)
2,219,19/06/2022 00:00:00,12,9, 	(30-MAY-2025 16:13:09)
2,116,19/06/2022 00:00:00,12,12, 	(30-MAY-2025 16:13:09)
2,69,20/06/2022 00:00:00,12,17, 	(30-MAY-2025 16:13:09)
2,121,20/06/2022 00:00:00,12,21, 	(30-MAY-2025 16:13:09)
2,55,23/06/2022 00:00:00,13,1, 	(30-MAY-2025 16:13:09)
2,121,24/06/2022 00:00:00,12,22, 	(30-MAY-2025 16:13:09)
2,121,24/06/2022 00:00:00,12,23, 	(30-MAY-2025 16:13:09)	 (Not Inserted)
2,121,24/06/2022 00:00:00,12,23, 	(30-MAY-2025 16:13:09)	 (Not Inserted)
2,116,25/06/2022 00:00:00,12,13, 	(30-MAY-2025 16:13:09)
2,121,26/06/2022 00:00:00,12,23, 	(30-MAY-2025 16:13:09)
2,69,28/06/2022 00:00:00,12,18, 	(30-MAY-2025 16:13:09)
2,118,30/06/2022 00:00:00,10,4, 	(30-MAY-2025 16:13:09)
2,116,05/07/2022 00:00:00,12,14, 	(30-MAY-2025 16:13:09)
2,217,06/07/2022 00:00:00,12,14, 	(30-MAY-2025 16:13:09)
2,121,06/07/2022 00:00:00,12,24, 	(30-MAY-2025 16:13:09)
2,69,08/07/2022 00:00:00,12,19, 	(30-MAY-2025 16:13:09)
2,217,12/07/2022 00:00:00,12,15, 	(30-MAY-2025 16:13:09)
2,69,12/07/2022 00:00:00,12,20, 	(30-MAY-2025 16:13:09)
2,219,16/07/2022 00:00:00,12,10, 	(30-MAY-2025 16:13:09)
2,121,17/07/2022 00:00:00,12,25, 	(30-MAY-2025 16:13:09)
2,167,19/07/2022 00:00:00,12,10, 	(30-MAY-2025 16:13:09)
2,219,22/07/2022 00:00:00,12,11, 	(30-MAY-2025 16:13:09)
2,69,22/07/2022 00:00:00,12,21, 	(30-MAY-2025 16:13:09)
2,121,28/07/2022 00:00:00,12,26, 	(30-MAY-2025 16:13:09)
2,219,02/08/2022 00:00:00,12,12, 	(30-MAY-2025 16:13:09)
2,167,03/08/2022 00:00:00,12,11, 	(30-MAY-2025 16:13:09)
2,121,05/08/2022 00:00:00,12,27, 	(30-MAY-2025 16:13:09)
2,219,06/08/2022 00:00:00,12,13, 	(30-MAY-2025 16:13:09)
2,167,07/08/2022 00:00:00,12,12, 	(30-MAY-2025 16:13:09)
2,219,08/08/2022 00:00:00,12,14, 	(30-MAY-2025 16:13:09)
2,167,08/08/2022 00:00:00,12,13, 	(30-MAY-2025 16:13:09)
2,217,08/08/2022 00:00:00,12,16, 	(30-MAY-2025 16:13:09)
2,117,09/08/2022 00:00:00,12,5, 	(30-MAY-2025 16:13:09)
2,116,11/08/2022 00:00:00,12,15, 	(30-MAY-2025 16:13:09)
2,117,12/08/2022 00:00:00,12,6, 	(30-MAY-2025 16:13:09)
2,117,12/08/2022 00:00:00,12,7, 	(30-MAY-2025 16:13:09)	 (Not Inserted)
2,69,12/08/2022 00:00:00,12,22, 	(30-MAY-2025 16:13:09)
2,167,14/08/2022 00:00:00,12,14, 	(30-MAY-2025 16:13:09)
2,219,17/08/2022 00:00:00,12,15, 	(30-MAY-2025 16:13:09)
2,117,20/08/2022 00:00:00,12,7, 	(30-MAY-2025 16:13:09)
2,167,23/08/2022 00:00:00,12,15, 	(30-MAY-2025 16:13:09)
2,117,24/08/2022 00:00:00,12,8, 	(30-MAY-2025 16:13:09)
2,69,24/08/2022 00:00:00,12,23, 	(30-MAY-2025 16:13:09)
2,167,26/08/2022 00:00:00,12,16, 	(30-MAY-2025 16:13:09)
2,117,30/08/2022 00:00:00,12,9, 	(30-MAY-2025 16:13:09)
2,116,30/08/2022 00:00:00,12,16, 	(30-MAY-2025 16:13:09)
2,167,02/09/2022 00:00:00,12,17, 	(30-MAY-2025 16:13:09)
2,167,02/09/2022 00:00:00,12,18, 	(30-MAY-2025 16:13:09)	 (Not Inserted)
2,111,03/09/2022 00:00:00,8,4, 	(30-MAY-2025 16:13:09)
2,210,03/09/2022 00:00:00,8,3, 	(30-MAY-2025 16:13:09)
2,121,04/09/2022 00:00:00,12,28, 	(30-MAY-2025 16:13:09)
2,219,06/09/2022 00:00:00,12,16, 	(30-MAY-2025 16:13:09)
2,116,07/09/2022 00:00:00,12,17, 	(30-MAY-2025 16:13:09)
2,121,07/09/2022 00:00:00,12,29, 	(30-MAY-2025 16:13:09)
2,51,08/09/2022 00:00:00,12,6, 	(30-MAY-2025 16:13:09)
2,69,09/09/2022 00:00:00,12,24, 	(30-MAY-2025 16:13:09)
2,121,09/09/2022 00:00:00,12,30, 	(30-MAY-2025 16:13:09)
