

<<START>>,<<FMS_AGMT_TRANSPTR>>,, 	(15-JUL-2025 14:28:21)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,PLANT_SEQ_NO,TIMESTAMP,
2,1,,0,2,45,1, 	(15-JUL-2025 14:28:21)
2,1,,0,2,29,1, 	(15-JUL-2025 14:28:21)
2,1,,0,2,4,1, 	(15-JUL-2025 14:28:21)
2,1,,0,3,45,1, 	(15-JUL-2025 14:28:21)
2,1,,0,3,4,1, 	(15-JUL-2025 14:28:21)
2,1,,0,3,29,1, 	(15-JUL-2025 14:28:21)
2,1,,0,4,45,1, 	(15-JUL-2025 14:28:21)
2,1,,0,4,45,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,45,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,29,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,4,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,3,4,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,3,45,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,3,29,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,45,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,29,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,4,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,3,4,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,3,4,4, 	(15-JUL-2025 14:28:21)
2,1,,0,2,45,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,29,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,4,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,45,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,29,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,4,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,45,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,29,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,4,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,45,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,4,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,29,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,45,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,29,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,4,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,45,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,29,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,4,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,45,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,4,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,29,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
2,1,,0,2,45,1, 	(15-JUL-2025 14:28:21)	 (Not Inserted)
