

<<START>>,<<FMS_TRADER_CONT_PLANT_CHRG>>,,,,,, 	(12-SEP-2025 15:04:31)
 
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TIMESTAMP
2,0, , ,, ,, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,0, , ,, ,, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,0, , ,, ,, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,0, , ,, ,, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,0, , ,, ,, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,0, , ,, ,, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,0, , ,, ,, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,0, , ,, ,, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,0, , ,, ,, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,0, , ,, ,, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,0, , ,, ,, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,0, , ,, ,, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,0, , ,, ,, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,0, , ,, ,, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,0, , ,, ,, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,0, , ,, ,, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,0, , ,, ,, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,0, , ,, ,, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,0, , ,, ,, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,0, , ,, ,, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,0, , ,, ,, 	(12-SEP-2025 15:04:31)	 (Not Inserted)

TOTAL DATA IN EXCEL : 21,,,,,,, 	(12-SEP-2025 15:04:31)
 

TOTAL DATA INSERTED : 0,,,,,,, 	(12-SEP-2025 15:04:31)
 

TOTAL SKIPPED DATA 21,,,,,,, 	(12-SEP-2025 15:04:31)
 
<<END>><<FMS_TRADER_CONT_PLANT_CHRG>> 	(12-SEP-2025 15:04:31)
 

<<START>>,<<FMS_TRADER_BILLING_DTL>>,,,,,, 	(12-SEP-2025 15:04:31)
 
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,SN_NO,PLANT_SEQ_NO,TIMESTAMP
2,14:BPCL, 0, 0,822020, 0,I,BPCL-2-1-I-9922003-0,1, 	(12-SEP-2025 15:04:31)
2,14:BPCL, 0, 0,822021, 0,I,BPCL-3-1-I-9922006-0,1, 	(12-SEP-2025 15:04:31)
2,14:BPCL, 0, 0,822022, 1,I,BPCL-4-1-I-9922007-1,1, 	(12-SEP-2025 15:04:31)
2,14:BPCL, 0, 0,822023, 0,I,BPCL-5-1-I-9922004-0,1, 	(12-SEP-2025 15:04:31)
2,14:BPCL, 0, 0,822024, 1,I,BPCL-6-1-I-9922008-1,1, 	(12-SEP-2025 15:04:31)
2,14:BPCL, 0, 0,822025, 0,I,BPCL-7-1-I-9922005-0,1, 	(12-SEP-2025 15:04:31)
2,14:BPCL, 0, 0,822026, 0,I,BPCL-8-1-I-9922010-0,1, 	(12-SEP-2025 15:04:31)
2,14:BPCL, 0, 0,822027, 1,I,BPCL-9-1-I-9922014-1,1, 	(12-SEP-2025 15:04:31)
2,14:BPCL, 0, 0,823077, 1,I,BPCL-10-1-I-9923028-1,1, 	(12-SEP-2025 15:04:31)
2,157:DEEPENER, 0, 0,822028, 1,I,DEEPENER-1-1-I-9922011-1,1, 	(12-SEP-2025 15:04:31)
2,:SEMTIPL, , ,, ,,SEMTIPL-1-1-D-22026-0,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,:SEMTIPL, , ,, ,,SEMTIPL-2-1-D-22027-5,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,:SEMTIPL, , ,, ,,SEMTIPL-2-1-D-22032-5,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,:SEMTIPL, , ,, ,,SEMTIPL-2-1-D-22034-5,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,:SEMTIPL, , ,, ,,SEMTIPL-2-1-D-22031-5,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,:SEMTIPL, , ,, ,,SEMTIPL-2-1-D-22035-5,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,:SEMTIPL, , ,, ,,SEMTIPL-3-1-D-23001-0,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,:SEMTIPL, , ,, ,,SEMTIPL-4-1-D-23003-0,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,:SEMTIPL, , ,, ,,SEMTIPL-5-1-D-23004-0,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,:SEMTIPL, , ,, ,,SEMTIPL-6-1-D-23005-0,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,:SEMTIPL, , ,, ,,SEMTIPL-7-1-D-23006-0,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,:SEMTIPL, , ,, ,,SEMTIPL-8-1-D-23008-3,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,:SEMTIPL, , ,, ,,SEMTIPL-9-1-D-23009-0,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,:SEMTIPL, , ,, ,,SEMTIPL-10-1-D-23021-1,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,:SEMTIPL, , ,, ,,SEMTIPL-11-1-D-23014-0,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,:SEMTIPL, , ,, ,,SEMTIPL-12-1-D-23036-0,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,:SEMTIPL, , ,, ,,SEMTIPL-13-1-D-24007-0,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,:SEMTIPL, , ,, ,,SEMTIPL-14-1-D-24009-2,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,:SEMTIPL, , ,, ,,SEMTIPL-14-1-D-24008-2,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,:SEMTIPL, , ,, ,,SEMTIPL-19-1-T-24013-2,4, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,:SEMTIPL, , ,, ,,SEMTIPL-19-1-T-24013-2,2, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,:SEMTIPL, , ,, ,,SEMTIPL-20-1-D-25004-0,3, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,124:MGRPL, 0, 0,822029, 2,I,MGRPL-1-1-I-9922013-2,1, 	(12-SEP-2025 15:04:31)
2,124:MGRPL, 0, 0,824014, 2,I,MGRPL-2-1-I-9924001-2,1, 	(12-SEP-2025 15:04:31)
2,61:EFSPL, 0, 0,822030, 1,I,EFSPL-1-1-I-9922016-1,1, 	(12-SEP-2025 15:04:31)
2,61:EFSPL, 0, 0,823078, 0,I,EFSPL-2-1-I-9923035-0,1, 	(12-SEP-2025 15:04:31)
2,61:EFSPL, 0, 0,824015, 2,I,EFSPL-3-1-I-9924010-2,2, 	(12-SEP-2025 15:04:31)
2,61:EFSPL, 0, 0,824016, 2,I,EFSPL-4-1-I-9924012-2,2, 	(12-SEP-2025 15:04:31)
2,211:DIL, 0, 0,823079, 1,I,DIL-1-1-I-9923001-1,1, 	(12-SEP-2025 15:04:31)
2,159:CAIRENH, 0, 0,823080, 1,D,CAIRENH-1-1-D-23017-1,1, 	(12-SEP-2025 15:04:31)
2,186:VEDALTD, 0, 0,823081, 1,D,VEDALTD-1-1-D-23016-1,1, 	(12-SEP-2025 15:04:31)
2,166:ESSAREX, 0, 0,823082, 5,T,ESSAREX-1-1-T-23033-5,1, 	(12-SEP-2025 15:04:31)
2,166:ESSAREX, 0, 0,823083, 5,T,ESSAREX-1-1-T-23027-5,1, 	(12-SEP-2025 15:04:31)
2,166:ESSAREX, 0, 0,824017, 1,T,ESSAREX-2-1-T-24005-1,1, 	(12-SEP-2025 15:04:31)
2,64:IGSPL, 0, 0,823084, 2,D,IGSPL-1-1-D-23030-2,2, 	(12-SEP-2025 15:04:31)
2,81:HOECLTD, 0, 0,824018, 0,I,HOECLTD-1-1-I-9924003-0,1, 	(12-SEP-2025 15:04:31)
2,181:SANENER, 0, 0,824019, 1,I,SANENER-1-1-I-9924011-1,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823016, 4,D,RIL-1-1-D-21010-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823017, 4,D,RIL-1-2-D-21011-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823018, 4,D,RIL-1-3-D-21012-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823019, 4,D,RIL-1-4-D-21013-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823020, 4,D,RIL-1-5-D-21014-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823021, 4,D,RIL-1-6-D-21015-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823022, 4,D,RIL-1-7-D-21016-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823023, 4,D,RIL-1-8-D-21017-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823024, 4,D,RIL-1-9-D-21018-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823025, 4,D,RIL-1-10-D-21019-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823026, 4,D,RIL-1-11-D-21020-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823027, 4,D,RIL-1-12-D-21021-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823028, 4,D,RIL-1-13-D-21022-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823029, 4,D,RIL-1-14-D-21023-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823030, 4,D,RIL-1-15-D-21024-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823031, 4,D,RIL-1-16-D-21025-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823032, 4,D,RIL-1-17-D-21026-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823033, 4,D,RIL-1-18-D-21027-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823034, 4,D,RIL-1-19-D-21028-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823035, 4,D,RIL-1-20-D-21029-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823036, 4,D,RIL-1-21-D-21030-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823037, 4,D,RIL-1-22-D-21031-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823038, 4,D,RIL-1-23-D-21032-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823039, 4,D,RIL-1-24-D-21033-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823040, 4,D,RIL-1-25-D-21034-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823041, 4,D,RIL-1-26-D-21035-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823042, 4,D,RIL-1-27-D-21036-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823043, 4,D,RIL-1-28-D-21037-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823044, 4,D,RIL-1-29-D-21038-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823045, 4,D,RIL-1-30-D-21039-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823046, 4,D,RIL-1-31-D-21040-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823047, 4,D,RIL-1-32-D-21041-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823048, 4,D,RIL-1-33-D-21042-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823049, 4,D,RIL-1-34-D-21043-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823050, 4,D,RIL-1-35-D-21044-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823051, 4,D,RIL-1-36-D-21045-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,823052, 4,D,RIL-1-37-D-21046-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,824004, 21,D,RIL-2-1-D-23012-21,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,824005, 21,D,RIL-2-2-D-23013-21,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,824004, 21,D,RIL-2-1-D-23012-21,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,43:BP, 0, 0,824005, 21,D,RIL-2-2-D-23013-21,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,43:BP, 0, 0,824006, 13,D,RIL-3-1-D-23019-13,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,824007, 13,D,RIL-3-2-D-23020-13,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,824006, 13,D,RIL-3-1-D-23019-13,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,43:BP, 0, 0,824007, 13,D,RIL-3-2-D-23020-13,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,43:BP, 0, 0,823053, 4,D,RIL-4-1-D-23038-4,1, 	(12-SEP-2025 15:04:31)
2,43:BP, 0, 0,822001, 3,I,BP-1-1-I-9922018-3,1, 	(12-SEP-2025 15:04:31)	 (Not Inserted)
2,1:RIL, 0, 0,822002, 4,I,BP-2-1-I-9922021-4,1, 	(12-SEP-2025 15:04:31)
2,268, 0, 0,821001, D,03/06/2021 00:00:00,18,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,1, 0, 0,822031, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,1, 0, 0,822032, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,1, 0, 0,822033, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,1, 0, 0,822034, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,1, 0, 0,822035, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,1, 0, 0,822036, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,1, 0, 0,822037, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,278, 0, 0,823085, D,31/08/2023 00:00:00,170,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,278, 0, 0,823086, D,21/07/2023 00:00:00,18,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,278, 0, 0,823087, D,21/07/2023 00:00:00,18,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,278, 0, 0,823088, T,05/12/2023 00:00:00,170,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,278, 0, 0,823089, D,20/09/2023 00:00:00,154,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,1, 0, 0,822038, I,15/12/2022 00:00:00,154,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,1, 0, 0,822039, I,15/12/2022 00:00:00,154,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,1, 0, 0,822040, I,11/11/2022 00:00:00,154,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,1, 0, 0,822041, I,28/10/2022 00:00:00,154,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,20, 0, 0,822042, D,08/06/2022 00:00:00,18,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,20, 0, 0,821002, D,02/10/2021 00:00:00,110,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,20, 0, 0,821003, T,02/10/2021 00:00:00,110,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,20, 0, 0,821004, D,19/08/2021 00:00:00,110,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,20, 0, 0,821005, D,19/08/2021 00:00:00,110,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,15, 0, 0,822043, D,20/06/2022 00:00:00,18,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,15, 0, 0,822044, D,30/08/2022 00:00:00,44,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,15, 0, 0,822045, D,01/07/2022 00:00:00,110,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,15, 0, 0,822046, D,28/04/2022 00:00:00,6,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)
2,51, 0, 0,822047, D,07/06/2022 00:00:00,110,Cargo without contract in FMS , 	(12-SEP-2025 15:04:31)

TOTAL DATA IN EXCEL : 222,,,,,,, 	(12-SEP-2025 15:04:31)
 

TOTAL DATA INSERTED : 181,,,,,,, 	(12-SEP-2025 15:04:31)
 

TOTAL SKIPPED DATA 41,,,,,,, 	(12-SEP-2025 15:04:31)
 
<<END>><<FMS_TRADER_BILLING_DTL>> 	(12-SEP-2025 15:04:31)
 
