

<<START>>,<<FMS_COUNTERPARTY_MST_Update_IGX>>,, 	(20-SEP-2025 12:12:00)
 
CD,ABBR,IGX,TIMESTAMP
1 , RIL,Y, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
2 , MGL,Y, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
3 , GSPCL,Y, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
4 , Gail,Y, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
 , BPL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
 , BPL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
 , EPL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
 , EPL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
217 , ESL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
217 , ESL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
5 , NTPC,Y, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
6 , KRIBHCO,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
7 , DFPCL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
8 , AIGL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
218 , ESEZ,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
32 , KFL,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
242 , MAHAGENCO,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
249 , NPL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
9 , SIGIL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
9 , SIGIL,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
225 , VIL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
 , VSIL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
10 , GGCL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
10 , GGCL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
11 , TPL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
280 , WMSL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
12 , MNGL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
13 , IGL,Y, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
14 , BPCL,Y, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
269 , TEL,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
15 , HPCL,Y, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
16 , JSW,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
16 , JSW,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
17 , BGL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
17 , BGL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
18 , GSFC,Y, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
228 , H-Energy,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
160 , SIMPL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
160 , SIMPL,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
19 , ATGL,Y, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
19 , ATGL,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
20 , AMNS,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
154 , SEMTIPL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
21 , SGIPL,Y, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
22 , VGL,Y, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
23 , PGPGPL,Y, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
23 , PGPGPL,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
23 , PGPGPL,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
24 , HCG,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
25 , GGL,Y, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
26 , CFC,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
27 , IFFCO,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
28 , HGL-RLNG,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
29 , PipeInfra,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
29 , PipeInfra,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
30 , NFL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
31 , HSIL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
49 , VVF India,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
49 , VVF India,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
32 , KFL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
197 , BIL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
254 , RIPL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
207 , CP,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
150 , HALHFGL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
187 , VIDUWIL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
33 , AGP CGD,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
34 , MINDA,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
238 , LEIPL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
35 , SCHOTT,Y, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
36 , HIL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
37 , HCGD-B,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
198 , BIPL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
220 , EXXARO,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
220 , EXXARO,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
257 , STVPL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
257 , STVPL,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
233 , JGPL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
233 , JGPL,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
279 , WALLCERA,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
279 , WALLCERA,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
193 , ASTIS,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
193 , ASTIS,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
109 , PROTON,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
109 , PROTON,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
109 , PROTON,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
192 , ANTIQUE,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
192 , ANTIQUE,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
192 , ANTIQUE,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
149 , ACEGRAL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
149 , ACEGRAL,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
149 , ACEGRAL,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
38 , KAJARIA,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
222 , GASGROWS,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
222 , GASGROWS,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
39 , SISECAM,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
40 , ATPL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
41 , OPAL,Y, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
234 , JKPAPER,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
263 , STL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
273 , UEPL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
273 , UEPL,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
206 , CELLO,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
204 , CALDERYS,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
204 , CALDERYS,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
42 , RCF,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
201 , BWRL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
235 , KRYO,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
235 , KRYO,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
276 , VIRGO,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
196 , BLPL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
223 , GIPSKARTON,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
270 , TGPL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
116 , SELNG,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
256 , SITME,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
 , DT,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
268 , ThirdParty,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
152 , GUNSPL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
 , RIL-D6,Y, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
43 , BP,Y, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
20 , AMNS,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
20 , AMNS,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
 , RIL-CBM,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
226 , HPPL,null, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
 , PIL-Haz,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
 , PIL-Haz,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
45 , GSPL,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
 , GAIL-Haz,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
 , GAIL-Haz,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
 , PLLD,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
 , PLLD,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
 , D6Gadimoga,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
 , D6Gadimoga,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
 , PANKGA,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
 , PANKGA,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
 , PMSKGA,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
 , PMSKGA,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
 , PBHDGS,N, 	(20-SEP-2025 12:12:00)	 (Not Inserted)
