

<<START>>,<<FMS_FFLOW_INV_DTL>>,, 	(23-SEP-2025 13:54:00)
 
COMPANY_CD,COUNTERPARTY_CD,FINANCIAL_YEAR,BU_STATE_TIN,INVOICE_TYPE,INVOICE_SEQ,LINE_NO,TIMESTAMP,
2,1 , 2020-2021 , 24,DR,1,1, 	(23-SEP-2025 13:54:00)
2,3 , 2020-2021 , 24,DR,2,1, 	(23-SEP-2025 13:54:00)
2,4 , 2020-2021 , 24,SI,3,1, 	(23-SEP-2025 13:54:00)
2,7 , 2023-2024 , 27,OR,1,1, 	(23-SEP-2025 13:54:00)
2,7 , 2023-2024 , 27,CR,2,2, 	(23-SEP-2025 13:54:00)
2,15 , 2021-2022 , 24,LP,1,1, 	(23-SEP-2025 13:54:00)
2,18 , 2020-2021 , 24,DR,4,1, 	(23-SEP-2025 13:54:00)
2,20 , 2023-2024 , 24,DI,3,1, 	(23-SEP-2025 13:54:00)
2,20 , 2023-2024 , 24,DI,4,1, 	(23-SEP-2025 13:54:00)
2,20 , 2023-2024 , 24,DI,5,1, 	(23-SEP-2025 13:54:00)
2,20 , 2023-2024 , 24,DI,6,1, 	(23-SEP-2025 13:54:00)
2,20 , 2023-2024 , 24,DI,7,1, 	(23-SEP-2025 13:54:00)
2,20 , 2023-2024 , 24,SI,8,1, 	(23-SEP-2025 13:54:00)
2,20 , 2023-2024 , 24,DI,9,1, 	(23-SEP-2025 13:54:00)
2,20 , 2022-2023 , 24,DI,1,2, 	(23-SEP-2025 13:54:00)
2,20 , 2024-2025 , 24,SI,1,1, 	(23-SEP-2025 13:54:00)
2,20 , 2023-2024 , 24,DI,10,1, 	(23-SEP-2025 13:54:00)
2,20 , 2024-2025 , 24,SI,2,1, 	(23-SEP-2025 13:54:00)
2,20 , 2023-2024 , 24,DI,11,1, 	(23-SEP-2025 13:54:00)
2,20 , 2024-2025 , 24,ST,3,2, 	(23-SEP-2025 13:54:00)
2,20 , 2024-2025 , 24,ST,4,1, 	(23-SEP-2025 13:54:00)
**********AutomationEMS Error  (23-SEP-2025 13:54:00) **********
java.sql.SQLException: ORA-12899: value too large for column "MIGRATE2EMS"."FMS_FFLOW_INV_DTL"."QTY" (actual: 11, maximum: 10)


com.etrm.fms.migration.Sales_SEIPL_Data_Reader.FMS_FFLOW_INV_DTL(Sales_SEIPL_Data_Reader.java:17813)
com.etrm.fms.migration.Sales_SEIPL_Data_Reader.init(Sales_SEIPL_Data_Reader.java:291)
**************************************************

<<FUNCTION FMS_FFLOW_INV_DTL() ENDED WITH ERRORS>>
