

<<START>>,<<FMS_GTA_CONT_MAP>>,, 	(09-MAY-2025 15:49:12)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,CONT_REF_NO,CUST_CD,SELL_CONT_MAP,TIMESTAMP,
2,4 , 1,0,74,0,C,1-1-1603-1021S1-0-1-0-1,56,S-1-0-1-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,75,0,C,1-1-1604-1101S1-0-5-0-1,63,S-1-0-5-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,76,0,C,1-1-1601-1132L29-0-1-1-2,105,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,77,0,C,1-1-1604-721L20-0-1-0-1,41,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,78,0,C,1-1-1601-81L133-0-1-0-1,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,79,0,C,1-1-1601-82L133-0-1-0-2,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,63,0,C,1-1-1604-83,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,80,0,C,1-1-1601-1361S1-0-2-0-1,162,S-1-0-2-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,81,0,C,1-1-1604-1141S2-0-1-0-1,104,S-2-0-1-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,82,0,C,1-1-1603-581S1-0-6-0-1,37,S-1-0-6-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,83,0,C,1-1-1603-1361S1-0-3-0-1,162,S-1-0-3-0, 	(09-MAY-2025 15:49:12)
2,4 , ,,,,,1-1-1603-371S1-0-15-0-1,,S-1-0-15-0, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , ,,,,,1-1-1603-372S1-0-15-0-2,,S-1-0-15-0, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,84,0,C,1-1-1603-381S1-0-8-0-1,24,S-1-0-8-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,85,0,C,1-1-1604-1101S1-0-4-0-1,63,S-1-0-4-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,86,0,C,1-1-1608-701S1-0-8-0-1,39,S-1-0-8-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,87,0,C,1-1-1604-1101S1-0-4-1-1,63,S-1-0-4-1, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,88,0,C,1-1-1601-412L24-0-1-0-2,27,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,89,0,C,1-1-1601-292L5-0-1-0-2,18,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,90,0,C,1-1-1601-1211L3-0-1-0-1,67,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,91,0,C,1-1-1601-1032L5-0-1-0-2,57,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,92,0,C,1-1-1603-721,41,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,93,0,C,1-1-1603-722L25-0-1-0-2,41,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , ,,,,,1-1-1604-374S1-0-17-0-4,,S-1-0-17-0, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,94,0,C,1-1-1604-1132,105,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,95,0,C,1-1-1601-892S1-0-3-0-2,50,S-1-0-3-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,96,0,C,1-1-1603-1361S1-0-1-0-1,162,S-1-0-1-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,97,0,C,1-1-1604-261,15,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,98,0,C,1-1-1601-783L5-0-1-0-3,42,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,99,0,C,1-1-1603-841S1-0-1-2-1,46,S-1-0-1-2, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,100,0,C,1-1-1601-1001S1-0-2-0-1,54,S-1-0-2-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,101,0,C,1-1-1601-411L22-0-1-0-1,27,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,102,0,C,1-1-1601-1211L1-0-1-0-1,67,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,103,0,C,1-1-1601-472L6-0-1-0-2,32,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,104,0,C,1-1-1601-1161L3-0-1-0-1,158,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,105,0,C,1-1-1604-881S1-0-8-0-1,49,S-1-0-8-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,106,0,C,1-1-1601-1201L1-0-1-0-1,107,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,107,0,C,1-1-1601-82L124-0-1-0-2,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,108,0,C,1-1-1603-22,2,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,109,0,C,1-1-1603-851S1-0-1-1-1,47,S-1-0-1-1, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,110,0,C,1-1-1604-1141S1-0-1-0-1,104,S-1-0-1-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,111,0,C,1-1-1601-443L7-0-1-0-3,30,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,112,0,C,1-1-1601-91L33-0-1-0-1,6,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,113,0,C,1-1-1603-381S1-0-5-0-1,24,S-1-0-5-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,114,0,C,1-1-1604-881S1-0-9-0-1,49,S-1-0-9-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,115,0,C,1-1-1604-347S1-0-14-0-7,154,S-1-0-14-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,116,0,C,1-1-1604-1282L1-0-1-0-2,106,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,117,0,C,1-1-1601-1282L1-0-1-0-2,106,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,118,0,C,1-1-1601-81L107-0-1-0-1,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,119,0,C,1-1-1601-82L108-0-1-0-2,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,120,0,C,1-1-1601-83L109-0-1-0-3,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,121,0,C,1-1-1601-84L110-0-1-0-4,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,122,0,C,1-1-1601-85L111-0-1-0-5,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,123,0,C,1-1-1601-784L6-0-1-0-4,42,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,124,0,C,1-1-1601-443L8-0-1-0-3,30,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,125,0,C,1-1-1601-401L10-0-1-0-1,26,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,126,0,C,1-1-1601-402L10-0-1-0-2,26,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,127,0,C,1-1-1601-403L11-0-1-0-3,26,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,128,0,C,1-1-1601-1211L2-0-1-0-1,67,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,129,0,C,1-1-1601-892L3-0-1-0-2,50,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,130,0,C,1-1-1601-292L3-0-1-0-2,18,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,131,0,C,1-1-1601-83L121-0-1-0-3,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,132,0,C,1-1-1601-332S1-0-30-1-2,20,S-1-0-30-1, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,133,0,C,1-1-1604-881S1-0-7-1-1,49,S-1-0-7-1, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,134,0,C,1-1-1606-332S1-0-30-0-2,20,S-1-0-30-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,135,0,C,1-1-1604-782L7-0-1-0-2,42,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,136,0,C,1-1-1603-332S1-0-30-2-2,20,S-1-0-30-2, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,137,0,C,1-1-1603-892S1-0-3-0-2,50,S-1-0-3-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,138,0,C,1-1-1603-332S1-0-32-0-2,20,S-1-0-32-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,139,0,C,1-1-1604-333S1-0-28-0-3,20,S-1-0-28-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,140,0,C,1-1-1604-1101S1-0-2-0-1,63,S-1-0-2-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,141,0,C,1-1-1603-581S1-0-5-0-1,37,S-1-0-5-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,142,0,C,1-1-1601-892L1-0-1-0-2,50,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,143,0,C,1-1-1601-402L9-0-1-0-2,26,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,144,0,C,1-1-1601-472L7-0-1-0-2,32,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
