

<<START>>,<<FMS_DAILY_BUYER_NOM>>,, 	(21-APR-2025 18:27:58)
 
COUNTERPARTY_ABBR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,PLANT_SEQ,CONTRACT_TYPE,NOM_REV,TRANS_SEQ,GAS_DT,GEN_TIME,TIMESTAMP,
RIL,1,2,1,6,S,1,1,26/02/2014 00:00:00,14:00, 	(21-APR-2025 18:27:58)
RIL,1,2,1,6,S,1,1,27/02/2014 00:00:00,15:00, 	(21-APR-2025 18:27:58)
RIL,1,2,1,6,S,1,1,28/02/2014 00:00:00,20:00, 	(21-APR-2025 18:27:58)
RIL,1,2,1,6,S,2,1,26/02/2014 00:00:00,14:00, 	(21-APR-2025 18:27:58)
RIL,1,2,1,6,S,2,1,27/02/2014 00:00:00,15:00, 	(21-APR-2025 18:27:58)
RIL,1,2,1,6,S,2,1,28/02/2014 00:00:00,20:00, 	(21-APR-2025 18:27:58)
RIL,1,2,1,6,S,3,1,27/02/2014 00:00:00,15:00, 	(21-APR-2025 18:27:58)
RIL,1,2,1,6,S,3,1,28/02/2014 00:00:00,20:00, 	(21-APR-2025 18:27:58)
RIL,1,2,1,6,S,4,1,28/02/2014 00:00:00,20:00, 	(21-APR-2025 18:27:58)
Gail,4,1,0,1,S,1,1,18/04/2014 00:00:00,12:00, 	(21-APR-2025 18:27:58)
SIGIL,9,14,0,1,L,1,1,16/01/2014 00:00:00,11:30, 	(21-APR-2025 18:27:58)
SIGIL,9,14,0,1,L,1,1,17/01/2014 00:00:00,11:26, 	(21-APR-2025 18:27:58)
SIGIL,9,14,0,1,L,1,1,18/01/2014 00:00:00,15:37, 	(21-APR-2025 18:27:58)
SIGIL,9,14,0,1,L,1,1,19/01/2014 00:00:00,18:30, 	(21-APR-2025 18:27:58)
SIGIL,9,14,0,1,L,1,1,20/01/2014 00:00:00,18:30, 	(21-APR-2025 18:27:58)
SIGIL,9,14,0,1,L,1,1,21/01/2014 00:00:00,15:00, 	(21-APR-2025 18:27:58)
SIGIL,9,14,0,1,L,1,1,30/01/2014 00:00:00,18:00, 	(21-APR-2025 18:27:58)
SIGIL,9,14,0,1,L,1,1,31/01/2014 00:00:00,15:30, 	(21-APR-2025 18:27:58)
SIGIL,9,14,0,1,L,2,1,20/01/2014 00:00:00,18:30, 	(21-APR-2025 18:27:58)
SIGIL,9,14,0,1,L,2,1,21/01/2014 00:00:00,15:00, 	(21-APR-2025 18:27:58)
SIGIL,9,14,0,1,L,2,1,30/01/2014 00:00:00,18:00, 	(21-APR-2025 18:27:58)
SIGIL,9,14,0,1,L,1,1,16/01/2014 00:00:00,11:30, 	(21-APR-2025 18:27:58)	 (Not Inserted)
SIGIL,9,14,0,1,L,1,1,17/01/2014 00:00:00,11:26, 	(21-APR-2025 18:27:58)	 (Not Inserted)
SIGIL,9,14,0,1,L,1,1,18/01/2014 00:00:00,15:37, 	(21-APR-2025 18:27:58)	 (Not Inserted)
SIGIL,9,14,0,1,L,1,1,19/01/2014 00:00:00,18:30, 	(21-APR-2025 18:27:58)	 (Not Inserted)
SIGIL,9,14,0,1,L,1,1,20/01/2014 00:00:00,18:30, 	(21-APR-2025 18:27:58)	 (Not Inserted)
SIGIL,9,14,0,1,L,1,1,21/01/2014 00:00:00,15:00, 	(21-APR-2025 18:27:58)	 (Not Inserted)
SIGIL,9,14,0,1,L,1,1,30/01/2014 00:00:00,18:00, 	(21-APR-2025 18:27:58)	 (Not Inserted)
SIGIL,9,14,0,1,L,1,1,31/01/2014 00:00:00,15:30, 	(21-APR-2025 18:27:58)	 (Not Inserted)
SIGIL,9,14,0,1,L,2,1,20/01/2014 00:00:00,18:30, 	(21-APR-2025 18:27:58)	 (Not Inserted)
SIGIL,9,14,0,1,L,2,1,21/01/2014 00:00:00,15:00, 	(21-APR-2025 18:27:58)	 (Not Inserted)
SIGIL,9,14,0,1,L,2,1,30/01/2014 00:00:00,18:00, 	(21-APR-2025 18:27:58)	 (Not Inserted)
SIGIL,9,15,0,1,L,1,1,01/02/2014 00:00:00,18:00, 	(21-APR-2025 18:27:58)
SIGIL,9,15,0,1,L,1,1,02/02/2014 00:00:00,18:00, 	(21-APR-2025 18:27:58)
SIGIL,9,15,0,1,L,1,1,03/02/2014 00:00:00,18:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,04/02/2014 00:00:00,15:30, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,05/02/2014 00:00:00,16:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,06/02/2014 00:00:00,15:45, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,07/02/2014 00:00:00,14:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,08/02/2014 00:00:00,16:12, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,09/02/2014 00:00:00,17:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,10/02/2014 00:00:00,17:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,11/02/2014 00:00:00,17:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,12/02/2014 00:00:00,16:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,13/02/2014 00:00:00,16:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,14/02/2014 00:00:00,16:20, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,15/02/2014 00:00:00,15:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,16/02/2014 00:00:00,18:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,17/02/2014 00:00:00,18:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,18/02/2014 00:00:00,16:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,19/02/2014 00:00:00,16:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,20/02/2014 00:00:00,16:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,21/02/2014 00:00:00,15:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,22/02/2014 00:00:00,16:20, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,23/02/2014 00:00:00,16:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,24/02/2014 00:00:00,16:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,25/02/2014 00:00:00,16:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,26/02/2014 00:00:00,16:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,27/02/2014 00:00:00,15:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,28/02/2014 00:00:00,16:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,1,1,03/03/2014 00:00:00,19:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,2,1,03/02/2014 00:00:00,18:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,2,1,04/02/2014 00:00:00,15:30, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,2,1,06/02/2014 00:00:00,15:45, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,2,1,08/02/2014 00:00:00,16:12, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,2,1,10/02/2014 00:00:00,16:00, 	(21-APR-2025 18:27:59)
SIGIL,9,15,0,1,L,2,1,13/02/2014 00:00:00,16:00, 	(21-APR-2025 18:27:59)
