

<<START>>,<<FMS_SUPPLY_PURCHASE_MAP_DTL>>,, 	(13-MAY-2025 16:41:24)
 
COUNTERPARTY_ABBR,COUNTERPARTY_CD,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PUR_CONT_NO,TIMESTAMP,
RIL,1,S,2,1,40,0,725119, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,15,0,725028, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,21,0,725110, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,1,0,, 	(13-MAY-2025 16:41:24)	 (Not Inserted)
RIL,1,S,2,0,9,0,725105, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,11,0,, 	(13-MAY-2025 16:41:24)	 (Not Inserted)
RIL,1,S,2,0,23,0,725112, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,26,0,725116, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,18,0,725108, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,22,0,, 	(13-MAY-2025 16:41:24)	 (Not Inserted)
RIL,1,S,2,0,21,1,725112, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,19,0,725030, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,1,0,725025, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,12,0,, 	(13-MAY-2025 16:41:24)	 (Not Inserted)
RIL,1,S,2,0,13,0,, 	(13-MAY-2025 16:41:24)	 (Not Inserted)
RIL,1,S,2,0,14,0,, 	(13-MAY-2025 16:41:24)	 (Not Inserted)
RIL,1,S,2,0,20,0,725110, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,6,0,, 	(13-MAY-2025 16:41:24)	 (Not Inserted)
RIL,1,S,2,0,9,0,, 	(13-MAY-2025 16:41:24)	 (Not Inserted)
RIL,1,S,2,0,24,1,725115, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,16,0,725029, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,24,0,725115, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,3,0,, 	(13-MAY-2025 16:41:24)	 (Not Inserted)
RIL,1,S,2,0,1,0,725099, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,9,0,, 	(13-MAY-2025 16:41:24)	 (Not Inserted)
RIL,1,S,2,0,23,0,725113, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,1,39,0,725119, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,15,0,725107, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,15,0,, 	(13-MAY-2025 16:41:24)	 (Not Inserted)
RIL,1,S,2,0,16,0,725108, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,18,0,725109, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,24,0,725032, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,21,0,725112, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,22,0,725110, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,2,0,725101, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,3,0,725102, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,1,0,725100, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,5,0,, 	(13-MAY-2025 16:41:24)	 (Not Inserted)
RIL,1,S,2,0,6,0,, 	(13-MAY-2025 16:41:24)	 (Not Inserted)
RIL,1,S,2,0,7,0,725027, 	(13-MAY-2025 16:41:24)
RIL,1,S,3,0,2,0,, 	(13-MAY-2025 16:41:24)	 (Not Inserted)
RIL,1,S,2,0,27,0,725117, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,28,0,725033, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,30,0,725034, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,17,0,725029, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,22,1,725113, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,21,0,, 	(13-MAY-2025 16:41:24)	 (Not Inserted)
RIL,1,S,2,0,22,0,725113, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,5,0,, 	(13-MAY-2025 16:41:24)	 (Not Inserted)
RIL,1,S,2,0,13,0,, 	(13-MAY-2025 16:41:24)	 (Not Inserted)
RIL,1,S,2,0,31,0,725031, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,1,41,1,725119, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,1,42,0,725120, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,15,0,725109, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,21,0,725030, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,8,0,, 	(13-MAY-2025 16:41:24)	 (Not Inserted)
RIL,1,S,2,0,10,0,725106, 	(13-MAY-2025 16:41:24)
RIL,1,S,2,0,14,0,, 	(13-MAY-2025 16:41:24)	 (Not Inserted)
RIL,1,S,3,0,3,0,, 	(13-MAY-2025 16:41:24)	 (Not Inserted)
RIL,1,S,3,0,1,0,725156, 	(13-MAY-2025 16:41:24)
