

<<START>>,<<FMS_ENTITY_TAX_STRUCT_DTL>>,,,,,, 	(09-SEP-2025 15:03:49)
 
COMPANY_CD,CD,ABBR,ENTITY,PLANT_SEQ_NO,BU_UNIT,EFF_DT,INVIOCE_TYPE,TIMESTAMP
2,190 , AGPCGIN , C , 1 , 1 , 01/04/2010 , S, 	(09-SEP-2025 15:03:49)
2,158 , HINDURV , C , 2 , 1 , 01/01/2019 , S, 	(09-SEP-2025 15:03:49)
2,158 , HINDURV , C , 1 , 1 , 01/01/2019 , S, 	(09-SEP-2025 15:03:49)
2,92 , NEL , C , 1 , 1 , 05/09/2017 , S, 	(09-SEP-2025 15:03:49)
2,188 , VISHPRI , C , 1 , 1 , 05/09/2017 , S, 	(09-SEP-2025 15:03:49)
2,185 , SOMANYL , C , 1 , 2 , 01/04/2022 , S, 	(09-SEP-2025 15:03:49)
2,107 , IDOINVA , C , 1 , 1 , 01/01/2019 , S, 	(09-SEP-2025 15:03:49)
2,67 , DCMSHRI , C , 1 , 1 , 01/01/2019 , S, 	(09-SEP-2025 15:03:49)
2,167 , GOLDPFG , C , 1 , 1 , 01/01/2019 , S, 	(09-SEP-2025 15:03:49)
2,277 , VIGASLD , C , 1 , 1 , 05/09/2017 , S, 	(09-SEP-2025 15:03:49)
2,61 , EFSPL , C , 1 , 1 , 05/09/2017 , S, 	(09-SEP-2025 15:03:49)
2,186 , VEDALTD , C , 1 , 1 , 01/05/2005 , S, 	(09-SEP-2025 15:03:49)	 (Not Inserted)
2,186 , VEDALTD , C , 1 , 1 , 01/04/2010 , S, 	(09-SEP-2025 15:03:49)
2,122 , GAILGAS , C , 2 , 1 , 01/04/2010 , S, 	(09-SEP-2025 15:03:49)
2,122 , GAILGAS , C , 1 , 1 , 01/04/2010 , S, 	(09-SEP-2025 15:03:49)
2,106 , RATNAGI , C , 1 , 2 , 01/06/2021 , S, 	(09-SEP-2025 15:03:49)
2,106 , RATNAGI , C , 1 , 1 , 01/01/2019 , S, 	(09-SEP-2025 15:03:49)
2,202 , BHOGATD , C , 2 , 1 , 01/01/2019 , S, 	(09-SEP-2025 15:03:49)
2,202 , BHOGATD , C , 1 , 1 , 01/01/2019 , S, 	(09-SEP-2025 15:03:49)
2,151 , KINGASP , C , 2 , 1 , 05/09/2017 , S, 	(09-SEP-2025 15:03:49)
2,151 , KINGASP , C , 1 , 1 , 01/01/2019 , S, 	(09-SEP-2025 15:03:49)
2,278 , SEMTEXP , C , 1 , 2 , 01/06/2021 , S, 	(09-SEP-2025 15:03:49)
2,210 , COMFIND , C , 1 , 1 , 05/09/2017 , S, 	(09-SEP-2025 15:03:49)
2,183 , SUMGLAS , C , 1 , 1 , 05/09/2017 , S, 	(09-SEP-2025 15:03:49)
2,184 , SVTPLIN , C , 1 , 1 , 05/09/2017 , S, 	(09-SEP-2025 15:03:49)
2,162 , BOROREN , C , 1 , 1 , 05/09/2017 , S, 	(09-SEP-2025 15:03:49)
2,123 , AVGL , C , 1 , 1 , 01/04/2010 , S, 	(09-SEP-2025 15:03:49)
2,147 , HPOIGAS , C , 1 , 1 , 01/04/2010 , S, 	(09-SEP-2025 15:03:49)
2,181 , SANENER , C , 1 , 1 , 01/09/2017 , S, 	(09-SEP-2025 15:03:49)
2,121 , NGPL , C , 1 , 1 , 01/04/2010 , S, 	(09-SEP-2025 15:03:49)
2,119 , ROCKIND , C , 1 , 2 , 01/04/2022 , S, 	(09-SEP-2025 15:03:49)
2,174 , KUTCHCL , C , 1 , 1 , 05/09/2017 , S, 	(09-SEP-2025 15:03:49)
2,176 , NESTLIN , C , 1 , 2 , 01/04/2022 , S, 	(09-SEP-2025 15:03:49)
2,118 , LANCOKO , C , 1 , 1 , 05/09/2017 , S, 	(09-SEP-2025 15:03:49)
2,118 , LANCOKO , C , 1 , 1 , 01/01/2019 , S, 	(09-SEP-2025 15:03:49)
2,144 , HINAGIL , C , 1 , 2 , 01/04/2022 , S, 	(09-SEP-2025 15:03:49)
2,66 , BHEL , C , 2 , 2 , 01/04/2022 , S, 	(09-SEP-2025 15:03:49)
2,66 , BHEL , C , 1 , 2 , 01/04/2022 , S, 	(09-SEP-2025 15:03:49)
2,130 , CRMNDEL , C , 1 , 3 , 01/07/2024 , S, 	(09-SEP-2025 15:03:49)
2,130 , CRMNDEL , C , 1 , 3 , 01/05/2024 , S, 	(09-SEP-2025 15:03:49)
2,1 , RIL , T , 2 , 3 , 01/07/2024 , S, 	(09-SEP-2025 15:03:49)
2,1 , RIL , T , 2 , 1 , 01/05/2024 , S, 	(09-SEP-2025 15:03:49)
2,1 , RIL , T , 1 , 1 , 01/04/2010 , S, 	(09-SEP-2025 15:03:49)
2,43 , BP , T , 1 , 3 , 01/07/2024 , S, 	(09-SEP-2025 15:03:49)
2,43 , BP , T , 1 , 3 , 01/05/2024 , S, 	(09-SEP-2025 15:03:49)
2,43 , BP , T , 1 , 1 , 01/04/2010 , S, 	(09-SEP-2025 15:03:49)
2,1 , RIL , T , 5 , 1 , 01/04/2010 , S, 	(09-SEP-2025 15:03:49)
2,1 , RIL , T , 4 , 1 , 01/04/2010 , S, 	(09-SEP-2025 15:03:49)
2,51 , ONGC , T , 1 , 3 , 01/07/2024 , S, 	(09-SEP-2025 15:03:49)
2,51 , ONGC , T , 1 , 1 , 01/04/2010 , S, 	(09-SEP-2025 15:03:49)
2,20 , AMNS , T , 1 , 1 , 01/09/2017 , S, 	(09-SEP-2025 15:03:49)
2,20 , AMNS , T , 1 , 2 , 01/04/2010 , S, 	(09-SEP-2025 15:03:49)
2,20 , AMNS , T , 1 , 2 , 01/04/2010 , S, 	(09-SEP-2025 15:03:49)	 (Not Inserted)
2,14 , BPCL , T , 1 , 1 , 01/09/2017 , S, 	(09-SEP-2025 15:03:49)
2, , SEMTIPL , T , 4 , 1 , 05/09/2017 , S, 	(09-SEP-2025 15:03:49)	 (Not Inserted)
2, , SEMTIPL , T , 1 , 2 , 01/06/2021 , S, 	(09-SEP-2025 15:03:49)	 (Not Inserted)
2, , SEMTIPL , T , 2 , 1 , 01/04/2010 , S, 	(09-SEP-2025 15:03:49)	 (Not Inserted)
2,124 , MGRPL , T , 1 , 1 , 05/09/2017 , S, 	(09-SEP-2025 15:03:49)
2,124 , MGRPL , T , 1 , 2 , 01/06/2021 , S, 	(09-SEP-2025 15:03:49)
2,61 , EFSPL , T , 1 , 1 , 01/09/2017 , S, 	(09-SEP-2025 15:03:49)
2,61 , EFSPL , T , 2 , 2 , 01/06/2021 , S, 	(09-SEP-2025 15:03:49)
2,211 , DIL , T , 1 , 2 , 01/06/2021 , S, 	(09-SEP-2025 15:03:49)
2,159 , CAIRENH , T , 1 , 1 , 01/04/2010 , S, 	(09-SEP-2025 15:03:49)
2,186 , VEDALTD , T , 1 , 1 , 01/04/2010 , S, 	(09-SEP-2025 15:03:49)
2,166 , ESSAREX , T , 1 , 1 , 05/09/2017 , S, 	(09-SEP-2025 15:03:49)
2,64 , IGSPL , T , 2 , 1 , 01/09/2017 , S, 	(09-SEP-2025 15:03:49)
2,81 , HOECLTD , T , 1 , 1 , 05/09/2017 , S, 	(09-SEP-2025 15:03:49)
2,181 , SANENER , T , 1 , 1 , 05/09/2017 , S, 	(09-SEP-2025 15:03:49)

TOTAL DATA IN EXCEL : ,329,,,,,, 	(09-SEP-2025 15:03:49)
 

TOTAL DATA INSERTED : ,268,,,,,, 	(09-SEP-2025 15:03:49)
 

TOTAL SKIPPED DATA ,61,,,,,, 	(09-SEP-2025 15:03:49)
 
<<END>>,<<FMS_ENTITY_TAX_STRUCT_DTL>>,,,,,, 	(09-SEP-2025 15:03:49)
 
