

<<START>>,<<FMS_GTA_ENTRY_POINT>>,, 	(09-JUN-2025 09:20:04)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,PLANT_SEQ,AGMT_TYPE,TIMESTAMP,
2,4,1,0,3,G, 	(09-JUN-2025 09:20:04)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
2,4,1,0,1,G, 	(09-JUN-2025 09:20:04)	 (Not Inserted)
