

<<START>>,<<FMS_COMPANY_OWNER_MST>>,,, 	(13-MAR-2025 11:21:20)
 
COMPANY_CD,CD,ABBR,EFF_DT,TIMESTAMP
2,2,SEIPL , 01/01/2003 00:00:00, 	(13-MAR-2025 11:21:20)
2,2,SEIPL , 11/10/2022 00:00:00, 	(13-MAR-2025 11:21:20)

TOTAL DATA IN EXCEL : ,2,,, 	(13-MAR-2025 11:21:20)
 

TOTAL DATA INSERTED :, 2,,, 	(13-MAR-2025 11:21:20)
 

TOTAL SKIPPED DATA ,0,,, 	(13-MAR-2025 11:21:20)
 
<<END>>,<<FMS_COMPANY_OWNER_MST>>,,, 	(13-MAR-2025 11:21:20)
 

<<START>>,<<FMS_COMPANY_OWNER_ADDR_MST>>,,, 	(13-MAR-2025 11:21:42)
 
COMPANY_CD,ABBR,ADDR_TYPE,EFF_DT,TIMESTAMP,
2,SEIPL , B , 26/11/2020 00:00:00, 	(13-MAR-2025 11:21:42)
2,SEIPL , C , 26/11/2020 00:00:00, 	(13-MAR-2025 11:21:42)
2,SEIPL , R , 26/11/2020 00:00:00, 	(13-MAR-2025 11:21:42)

TOTAL DATA IN EXCEL : ,3,,, 	(13-MAR-2025 11:21:42)
 

TOTAL DATA INSERTED : ,3,,, 	(13-MAR-2025 11:21:42)
 

TOTAL SKIPPED DATA ,0,,, 	(13-MAR-2025 11:21:42)
 
<<END>>,<<FMS_COMPANY_OWNER_ADDR_MST>>,,, 	(13-MAR-2025 11:21:42)
 
