

<<START>>,<<FMS_PUR_SG_INV_MST>>,,,,,,,,,,,,,,,,,, 	(20-SEP-2025 12:38:07)
 
COMPANY_CD, COUNTERPARTY_CD, AGMT_NO, AGMT_REV, CONT_NO, CONT_REV, CONTRACT_TYPE, PLANT_SEQ, BU_UNIT, FREQ, PERIOD_START_DT, PERIOD_END_DT, INVOICE_SEQ, FINANCIAL_YEAR, INV_FLAG,CONTACT_PERSON_CD,BU_CONTACT_PERSON_CD,INVOICE_NO,SALE_PRICE,SYS_INVOICE_NO,CARGO_NO,CARGO_REF_NO,AGMT_TYPE,BOE_NO,DUE_DATE,TIMESTAMP
2,116, 1, 0, 710047,0, N, 1, 1,10,08/12/2006 00:00:00, 09/12/2006 00:00:00, 7, 2006-2007,P,1,4,91055736,9.3,2PNS0007/06-07,1,6013,M,1,24/04/2007 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710047,0, N, 1, 1,10,08/12/2006 00:00:00, 09/12/2006 00:00:00, 7, 2006-2007,PF,1,4,91055736,9.3,2PFNS0007/06-07,1,6013,M,1,24/04/2007 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710047,0, N, 1, 1,10,08/12/2006 00:00:00, 09/12/2006 00:00:00, 7, 2006-2007,F,1,4,90243314,9.3,2NS0007/06-07,1,6013,M,1,24/04/2007 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710047,0, N, 1, 1,10,08/12/2006 00:00:00, 09/12/2006 00:00:00, 7, 2006-2007,CP,1,4,1581/07-08,9.3,2PNCD0007/06-07,1,6013,M,1,25/01/2007 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710047,0, N, 1, 1,10,08/12/2006 00:00:00, 09/12/2006 00:00:00, 1, 2006-2007,CF,1,4,1619/07-08,9.3,2NCD0001/06-07,1,6013,M,1,02/02/2007 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710044,0, N, 1, 1,10,09/10/2006 00:00:00, 10/10/2006 00:00:00, 8, 2006-2007,P,1,4,91053584,7,2PNS0008/06-07,1,6009,M,1,06/02/2006 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710044,0, N, 1, 1,10,09/10/2006 00:00:00, 10/10/2006 00:00:00, 8, 2006-2007,PF,1,4,91053584,7,2PFNS0008/06-07,1,6009,M,1,06/02/2006 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710044,0, N, 1, 1,10,09/10/2006 00:00:00, 10/10/2006 00:00:00, 8, 2006-2007,F,1,4,90234968,7,2NS0008/06-07,1,6009,M,1,06/02/2007 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710044,0, N, 1, 1,10,09/10/2006 00:00:00, 10/10/2006 00:00:00, 8, 2006-2007,CP,1,4,1144/06-07,7,2PNCD0008/06-07,1,6009,M,1,13/11/2006 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710044,0, N, 1, 1,10,09/10/2006 00:00:00, 10/10/2006 00:00:00, 2, 2006-2007,CF,1,4,1275/06-07,7,2NCD0002/06-07,1,6009,M,1,13/11/2006 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710043,0, N, 1, 1,10,12/09/2006 00:00:00, 13/09/2006 00:00:00, 9, 2006-2007,P,1,4,91053053,9.95,2PNS0009/06-07,1,6008,M,1,16/01/2007 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710043,0, N, 1, 1,10,12/09/2006 00:00:00, 13/09/2006 00:00:00, 9, 2006-2007,PF,1,4,91053053,9.95,2PFNS0009/06-07,1,6008,M,1,16/01/2007 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710043,0, N, 1, 1,10,12/09/2006 00:00:00, 13/09/2006 00:00:00, 9, 2006-2007,F,1,4,90233174,9.95,2NS0009/06-07,1,6008,M,1,16/01/2007 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710043,0, N, 1, 1,10,12/09/2006 00:00:00, 13/09/2006 00:00:00, 9, 2006-2007,CP,1,4,1026/06-07,9.95,2PNCD0009/06-07,1,6008,M,1,19/10/2006 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710050,0, N, 1, 1,10,13/01/2007 00:00:00, 14/01/2007 00:00:00, 10, 2006-2007,P,1,4,91056202,9.15,2PNS0010/06-07,1,7002,M,1,06/05/2007 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710050,0, N, 1, 1,10,13/01/2007 00:00:00, 14/01/2007 00:00:00, 10, 2006-2007,PF,1,4,91056202,9.15,2PFNS0010/06-07,1,7002,M,1,06/05/2007 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710050,0, N, 1, 1,10,13/01/2007 00:00:00, 14/01/2007 00:00:00, 10, 2006-2007,F,1,4,90245428,9.15,2NS0010/06-07,1,7002,M,1,06/05/2007 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710050,0, N, 1, 1,10,13/01/2007 00:00:00, 14/01/2007 00:00:00, 10, 2006-2007,CP,1,4,1675/07-08,9.15,2PNCD0010/06-07,1,7002,M,1,13/02/2007 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710050,0, N, 1, 1,10,13/01/2007 00:00:00, 14/01/2007 00:00:00, 3, 2006-2007,CF,1,4,1704/06-07,9.15,2NCD0003/06-07,1,7002,M,1,19/02/2007 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710042,0, N, 1, 1,10,15/09/2006 00:00:00, 16/09/2006 00:00:00, 11, 2006-2007,P,1,4,91052779,9.37,2PNS0011/06-07,1,6007,M,1,03/01/2006 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710042,0, N, 1, 1,10,15/09/2006 00:00:00, 16/09/2006 00:00:00, 11, 2006-2007,PF,1,4,91052779,9.37,2PFNS0011/06-07,1,6007,M,1,03/01/2006 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710042,0, N, 1, 1,10,15/09/2006 00:00:00, 16/09/2006 00:00:00, 11, 2006-2007,F,1,4,90230898,9.37,2NS0011/06-07,1,6007,M,1,03/01/2006 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710042,0, N, 1, 1,10,15/09/2006 00:00:00, 16/09/2006 00:00:00, 11, 2006-2007,CP,1,4,0938/06-08,9.37,2PNCD0011/06-07,1,6007,M,1,10/10/2006 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710051,0, N, 1, 1,10,18/01/2007 00:00:00, 19/01/2007 00:00:00, 12, 2006-2007,P,1,4,91056543,9.25,2PNS0012/06-07,1,7003,M,1,24/05/2007 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710051,0, N, 1, 1,10,18/01/2007 00:00:00, 19/01/2007 00:00:00, 12, 2006-2007,PF,1,4,91056543,9.25,2PFNS0012/06-07,1,7003,M,1,24/05/2007 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710051,0, N, 1, 1,10,18/01/2007 00:00:00, 19/01/2007 00:00:00, 12, 2006-2007,F,1,4,90246927,9.25,2NS0012/06-07,1,7003,M,1,24/05/2007 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710051,0, N, 1, 1,10,18/01/2007 00:00:00, 19/01/2007 00:00:00, 12, 2006-2007,CP,1,4,1761/07-08,9.25,2PNCD0012/06-07,1,7003,M,1,27/02/2007 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710051,0, N, 1, 1,10,18/01/2007 00:00:00, 19/01/2007 00:00:00, 4, 2006-2007,CF,1,4,1833/07-08,9.25,2NCD0004/06-07,1,7003,M,1,05/03/2007 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710041,0, N, 1, 1,10,20/07/2006 00:00:00, 21/07/2006 00:00:00, 13, 2006-2007,P,1,4,91051933,7.86,2PNS0013/06-07,1,6006,M,1,07/12/2006 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710041,0, N, 1, 1,10,20/07/2006 00:00:00, 21/07/2006 00:00:00, 13, 2006-2007,PF,1,4,91051933,7.86,2PFNS0013/06-07,1,6006,M,1,07/12/2006 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710041,0, N, 1, 1,10,20/07/2006 00:00:00, 21/07/2006 00:00:00, 13, 2006-2007,F,1,4,90228111,7.86,2NS0013/06-07,1,6006,M,1,07/12/2006 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710041,0, N, 1, 1,10,20/07/2006 00:00:00, 21/07/2006 00:00:00, 13, 2006-2007,CP,1,4,0750/06-07,7.86,2PNCD0013/06-07,1,6006,M,1,12/09/2006 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710041,0, N, 1, 1,10,20/07/2006 00:00:00, 21/07/2006 00:00:00, 5, 2006-2007,CF,1,4,845/06-07,7.86,2NCD0005/06-07,1,6006,M,1,22/09/2006 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710039,0, N, 1, 1,10,23/06/2006 00:00:00, 24/06/2006 00:00:00, 14, 2006-2007,P,1,4,91050192,7.75,2PNS0014/06-07,1,6004,M,1,18/07/2006 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710039,0, N, 1, 1,10,23/06/2006 00:00:00, 24/06/2006 00:00:00, 14, 2006-2007,PF,1,4,91050192,7.75,2PFNS0014/06-07,1,6004,M,1,18/07/2006 00:00:00, 	(20-SEP-2025 12:38:07)
2,116, 1, 0, 710039,0, N, 1, 1,10,23/06/2006 00:00:00, 24/06/2006 00:00:00, 14, 2006-2007,F,1,4,NA,7.75,2NS0014/06-07,1,6004,M,1,22/07/2006 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710039,0, N, 1, 1,10,23/06/2006 00:00:00, 24/06/2006 00:00:00, 14, 2006-2007,CP,1,4,0603/06-07,7.75,2PNCD0014/06-07,1,6004,M,1,30/06/2006 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710052,0, N, 1, 1,10,25/02/2007 00:00:00, 26/02/2007 00:00:00, 15, 2006-2007,P,1,4,91057170,8.75,2PNS0015/06-07,1,7005,M,1,13/06/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710052,0, N, 1, 1,10,25/02/2007 00:00:00, 26/02/2007 00:00:00, 15, 2006-2007,PF,1,4,91057170,8.75,2PFNS0015/06-07,1,7005,M,1,13/06/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710052,0, N, 1, 1,10,25/02/2007 00:00:00, 26/02/2007 00:00:00, 15, 2006-2007,F,1,4,90249494,8.75,2NS0015/06-07,1,7005,M,1,13/06/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710052,0, N, 1, 1,10,25/02/2007 00:00:00, 26/02/2007 00:00:00, 15, 2006-2007,CP,1,4,1959/06-07,8.75,2PNCD0015/06-07,1,7005,M,1,21/03/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710052,0, N, 1, 1,10,25/02/2007 00:00:00, 26/02/2007 00:00:00, 6, 2006-2007,CF,1,4,1995/06-07,8.75,2NCD0006/06-07,1,7005,M,1,29/03/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710045,0, N, 1, 1,10,26/10/2006 00:00:00, 27/10/2006 00:00:00, 16, 2006-2007,P,1,4,91053923,7.2,2PNS0016/06-07,1,6010,M,1,20/02/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710045,0, N, 1, 1,10,26/10/2006 00:00:00, 27/10/2006 00:00:00, 16, 2006-2007,PF,1,4,91053923,7.2,2PFNS0016/06-07,1,6010,M,1,20/02/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710045,0, N, 1, 1,10,26/10/2006 00:00:00, 27/10/2006 00:00:00, 16, 2006-2007,F,1,4,90236609,7.2,2NS0016/06-07,1,6010,M,1,20/02/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710045,0, N, 1, 1,10,26/10/2006 00:00:00, 27/10/2006 00:00:00, 16, 2006-2007,CP,1,4,1245/06-07,7.2,2PNCD0016/06-07,1,6010,M,1,28/11/2006 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710045,0, N, 1, 1,10,26/10/2006 00:00:00, 27/10/2006 00:00:00, 7, 2006-2007,CF,1,4,1286/06-07,7.2,2NCD0007/06-07,1,6010,M,1,01/12/2006 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710040,0, N, 1, 1,10,29/06/2006 00:00:00, 30/06/2006 00:00:00, 17, 2006-2007,P,1,4,91051746,7.5,2PNS0017/06-07,1,6005,M,1,29/11/2006 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710040,0, N, 1, 1,10,29/06/2006 00:00:00, 30/06/2006 00:00:00, 17, 2006-2007,PF,1,4,91051746,7.5,2PFNS0017/06-07,1,6005,M,1,29/11/2006 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710040,0, N, 1, 1,10,29/06/2006 00:00:00, 30/06/2006 00:00:00, 17, 2006-2007,F,1,4,90227235,7.5,2NS0017/06-07,1,6005,M,1,29/11/2006 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710040,0, N, 1, 1,10,29/06/2006 00:00:00, 30/06/2006 00:00:00, 17, 2006-2007,CP,1,4,717/06-07,7.5,2PNCD0017/06-07,1,6005,M,1,01/09/2006 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710038,0, N, 1, 1,10,30/04/2006 00:00:00, 01/05/2006 00:00:00, 18, 2006-2007,P,1,4,90212764,8,2PNS0018/06-07,1,6002,M,1,17/05/2006 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710038,0, N, 1, 1,10,30/04/2006 00:00:00, 01/05/2006 00:00:00, 18, 2006-2007,PF,1,4,90212764,8,2PFNS0018/06-07,1,6002,M,1,17/05/2006 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710038,0, N, 1, 1,10,30/04/2006 00:00:00, 01/05/2006 00:00:00, 18, 2006-2007,F,1,4,NA,8,2NS0018/06-07,1,6002,M,1,27/05/2006 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710038,0, N, 1, 1,10,30/04/2006 00:00:00, 01/05/2006 00:00:00, 18, 2006-2007,CP,1,4,272/06-07,8,2PNCD0018/06-07,1,6002,M,1,28/04/2006 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710054,0, N, 1, 1,10,02/04/2007 00:00:00, 03/04/2007 00:00:00, 8, 2007-2008,P,1,4,91058478,7.5,2PNS0008/07-08,1,7008,M,1,29/07/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710054,0, N, 1, 1,10,02/04/2007 00:00:00, 03/04/2007 00:00:00, 8, 2007-2008,PF,1,4,91058478,7.5,2PFNS0008/07-08,1,7008,M,1,29/07/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710054,0, N, 1, 1,10,02/04/2007 00:00:00, 03/04/2007 00:00:00, 8, 2007-2008,F,1,4,90254145,7.5,2NS0008/07-08,1,7008,M,1,29/07/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710054,0, N, 1, 1,10,02/04/2007 00:00:00, 03/04/2007 00:00:00, 7, 2007-2008,CP,1,4,0159/07-08,7.5,2PNCD0007/07-08,1,7008,M,1,02/05/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710054,0, N, 1, 1,10,02/04/2007 00:00:00, 03/04/2007 00:00:00, 3, 2007-2008,CF,1,4,0190/07-08,7.5,2NCD0003/07-08,1,7008,M,1,08/05/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710065,0, N, 1, 1,10,02/11/2007 00:00:00, 03/11/2007 00:00:00, 9, 2007-2008,P,1,4,91064690/P,12.4,2PNS0009/07-08,1,7025,M,1,13/12/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710065,0, N, 1, 1,10,02/11/2007 00:00:00, 03/11/2007 00:00:00, 9, 2007-2008,PF,1,4,91064690/P,12.4,2PFNS0009/07-08,1,7025,M,1,13/12/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710065,0, N, 1, 1,10,02/11/2007 00:00:00, 03/11/2007 00:00:00, 9, 2007-2008,F,1,4,90278425/P,12.4,2NS0009/07-08,1,7025,M,1,13/12/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710065,0, N, 1, 1,10,02/11/2007 00:00:00, 03/11/2007 00:00:00, 8, 2007-2008,CP,1,4,1040/07-08,12.4,2PNCD0008/07-08,1,7025,M,1,30/11/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710065,0, N, 1, 1,10,02/11/2007 00:00:00, 03/11/2007 00:00:00, 4, 2007-2008,CF,1,4,1063/07-08,12.4,2NCD0004/07-08,1,7025,M,1,05/12/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710072,0, N, 1, 1,10,03/02/2008 00:00:00, 03/02/2008 00:00:00, 10, 2007-2008,P,1,4,91067732/P,13.5,2PNS0010/07-08,1,8004,M,1,08/03/2008 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710072,0, N, 1, 1,10,03/02/2008 00:00:00, 03/02/2008 00:00:00, 10, 2007-2008,PF,1,4,91067732/P,13.5,2PFNS0010/07-08,1,8004,M,1,08/03/2008 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710072,0, N, 1, 1,10,03/02/2008 00:00:00, 03/02/2008 00:00:00, 10, 2007-2008,F,1,4,90288938/P,13.5,2NS0010/07-08,1,8004,M,1,14/03/2008 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710072,0, N, 1, 1,10,03/02/2008 00:00:00, 03/02/2008 00:00:00, 9, 2007-2008,CP,1,4,1540/07-08,13.5,2PNCD0009/07-08,1,8004,M,1,28/02/2008 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710072,0, N, 1, 1,10,03/02/2008 00:00:00, 03/02/2008 00:00:00, 5, 2007-2008,CF,1,4,1570/07-08,13.5,2NCD0005/07-08,1,8004,M,1,05/02/2008 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710073,0, N, 1, 1,10,03/02/2008 00:00:00, 03/02/2008 00:00:00, 11, 2007-2008,P,1,4,91067754/P,15.65,2PNS0011/07-08,1,8005,M,1,17/03/2008 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710073,0, N, 1, 1,10,03/02/2008 00:00:00, 03/02/2008 00:00:00, 11, 2007-2008,PF,1,4,91067754/P,15.65,2PFNS0011/07-08,1,8005,M,1,17/03/2008 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710073,0, N, 1, 1,10,03/02/2008 00:00:00, 03/02/2008 00:00:00, 11, 2007-2008,F,1,4,90289749/P,15.65,2NS0011/07-08,1,8005,M,1,17/03/2009 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710073,0, N, 1, 1,10,03/02/2008 00:00:00, 03/02/2008 00:00:00, 10, 2007-2008,CP,1,4,1539/07-08,15.65,2PNCD0010/07-08,1,8005,M,1,28/02/2008 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710055,0, N, 1, 1,10,06/04/2007 00:00:00, 07/04/2007 00:00:00, 12, 2007-2008,P,1,4,91058640,7.3,2PNS0012/07-08,1,7009,M,1,02/08/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710055,0, N, 1, 1,10,06/04/2007 00:00:00, 07/04/2007 00:00:00, 12, 2007-2008,PF,1,4,91058640,7.3,2PFNS0012/07-08,1,7009,M,1,02/08/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710055,0, N, 1, 1,10,06/04/2007 00:00:00, 07/04/2007 00:00:00, 12, 2007-2008,F,1,4,90254468,7.3,2NS0012/07-08,1,7009,M,1,18/05/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710055,0, N, 1, 1,10,06/04/2007 00:00:00, 07/04/2007 00:00:00, 11, 2007-2008,CP,1,4,0171/07-08,7.3,2PNCD0011/07-08,1,7009,M,1,05/05/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710055,0, N, 1, 1,10,06/04/2007 00:00:00, 07/04/2007 00:00:00, 6, 2007-2008,CF,1,4,191/07-08,7.3,2NCD0006/07-08,1,7009,M,1,09/05/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710063,0, N, 1, 1,10,08/08/2007 00:00:00, 09/08/2007 00:00:00, 13, 2007-2008,P,1,4,91062061/P,7.45,2PNS0013/07-08,1,7018,M,1,15/09/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710063,0, N, 1, 1,10,08/08/2007 00:00:00, 09/08/2007 00:00:00, 13, 2007-2008,PF,1,4,91062061/P,7.45,2PFNS0013/07-08,1,7018,M,1,15/09/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710063,0, N, 1, 1,10,08/08/2007 00:00:00, 09/08/2007 00:00:00, 13, 2007-2008,F,1,4,90268713/P,7.45,2NS0013/07-08,1,7018,M,1,20/09/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710063,0, N, 1, 1,10,08/08/2007 00:00:00, 09/08/2007 00:00:00, 12, 2007-2008,CP,1,4,0572/07-08,7.45,2PNCD0012/07-08,1,7018,M,1,07/09/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710064,0, N, 1, 1,10,09/09/2007 00:00:00, 10/09/2007 00:00:00, 14, 2007-2008,P,1,4,91063150/P,8.7,2PNS0014/07-08,1,7021,M,1,23/10/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710064,0, N, 1, 1,10,09/09/2007 00:00:00, 10/09/2007 00:00:00, 14, 2007-2008,PF,1,4,91063150/P,8.7,2PFNS0014/07-08,1,7021,M,1,23/10/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710064,0, N, 1, 1,10,09/09/2007 00:00:00, 10/09/2007 00:00:00, 14, 2007-2008,F,1,4,90272585/P,8.7,2NS0014/07-08,1,7021,M,1,23/10/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710064,0, N, 1, 1,10,09/09/2007 00:00:00, 10/09/2007 00:00:00, 13, 2007-2008,CP,1,4,0752/07-08,8.7,2PNCD0013/07-08,1,7021,M,1,09/10/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710068,0, N, 1, 1,10,09/12/2007 00:00:00, 09/12/2007 00:00:00, 15, 2007-2008,P,1,4,91066146/P,12.99,2PNS0015/07-08,1,7028,M,1,22/01/2008 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710068,0, N, 1, 1,10,09/12/2007 00:00:00, 09/12/2007 00:00:00, 15, 2007-2008,PF,1,4,91066146/P,12.99,2PFNS0015/07-08,1,7028,M,1,22/01/2008 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710068,0, N, 1, 1,10,09/12/2007 00:00:00, 09/12/2007 00:00:00, 15, 2007-2008,F,1,4,90283058/P,12.99,2NS0015/07-08,1,7028,M,1,22/01/2008 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710068,0, N, 1, 1,10,09/12/2007 00:00:00, 09/12/2007 00:00:00, 14, 2007-2008,CP,1,4,1244/07-08,12.99,2PNCD0014/07-08,1,7028,M,1,09/01/2008 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710060,0, N, 1, 1,10,10/07/2007 00:00:00, 11/07/2007 00:00:00, 16, 2007-2008,P,1,4,91061238/P,7.25,2PNS0016/07-08,1,7015,M,1,22/08/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710060,0, N, 1, 1,10,10/07/2007 00:00:00, 11/07/2007 00:00:00, 16, 2007-2008,PF,1,4,91061238/P,7.25,2PFNS0016/07-08,1,7015,M,1,22/08/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710060,0, N, 1, 1,10,10/07/2007 00:00:00, 11/07/2007 00:00:00, 16, 2007-2008,F,1,4,90265873/P,7.25,2NS0016/07-08,1,7015,M,1,22/08/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710060,0, N, 1, 1,10,10/07/2007 00:00:00, 11/07/2007 00:00:00, 15, 2007-2008,CP,1,4,0485/07-08,7.25,2PNCD0015/07-08,1,7015,M,1,10/08/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710060,0, N, 1, 1,10,10/07/2007 00:00:00, 11/07/2007 00:00:00, 7, 2007-2008,CF,1,4,0515/07-08,7.25,2NCD0007/07-08,1,7015,M,1,16/08/2007 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710070,0, N, 1, 1,10,11/01/2008 00:00:00, 11/01/2008 00:00:00, 17, 2007-2008,P,1,4,91067055/P,16.45,2PNS0017/07-08,1,8002,M,1,25/02/2008 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710070,0, N, 1, 1,10,11/01/2008 00:00:00, 11/01/2008 00:00:00, 17, 2007-2008,PF,1,4,91067055/P,16.45,2PFNS0017/07-08,1,8002,M,1,25/02/2008 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710070,0, N, 1, 1,10,11/01/2008 00:00:00, 11/01/2008 00:00:00, 17, 2007-2008,F,1,4,90287113/P,16.45,2NS0017/07-08,1,8002,M,1,25/02/2008 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710070,0, N, 1, 1,10,11/01/2008 00:00:00, 11/01/2008 00:00:00, 16, 2007-2008,CP,1,4,1417/07-08,16.45,2PNCD0016/07-08,1,8002,M,1,08/02/2008 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710070,0, N, 1, 1,10,11/01/2008 00:00:00, 11/01/2008 00:00:00, 8, 2007-2008,CF,1,4,1444/07-08,16.45,2NCD0008/07-08,1,8002,M,1,14/02/2008 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710076,0, N, 1, 1,10,11/03/2008 00:00:00, 11/03/2008 00:00:00, 18, 2007-2008,P,1,4,91068691/P,13.98,2PNS0018/07-08,1,8009,M,1,21/04/2008 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710076,0, N, 1, 1,10,11/03/2008 00:00:00, 11/03/2008 00:00:00, 18, 2007-2008,PF,1,4,91068691/P,13.98,2PFNS0018/07-08,1,8009,M,1,21/04/2008 00:00:00, 	(20-SEP-2025 12:38:08)
2,116, 1, 0, 710076,0, N, 1, 1,10,11/03/2008 00:00:00, 11/03/2008 00:00:00, 18, 2007-2008,F,1,4,90294057/P,13.98,2NS0018/07-08,1,8009,M,1,23/04/2008 00:00:00, 	(20-SEP-2025 12:38:08)
