

<<START>>,<<FMS_SUPPLY_PURCHASE_MAP_DTL>>,, 	(26-JUN-2025 18:33:18)
 
COUNTERPARTY_ABBR,COUNTERPARTY_CD,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PUR_CONT_NO,TIMESTAMP,
RIL,1,S,2,1,40,0,714001, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,15,0,710032, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,21,0,710109, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,1,0,, 	(26-JUN-2025 18:33:18)	 (Not Inserted)
RIL,1,S,2,0,9,0,710100, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,11,0,710102, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,23,0,711004, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,26,0,711008, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,18,0,710107, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,22,0,, 	(26-JUN-2025 18:33:18)	 (Not Inserted)
RIL,1,S,2,0,21,1,711004, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,19,0,710034, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,1,0,710025, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,12,0,710104, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,13,0,, 	(26-JUN-2025 18:33:18)	 (Not Inserted)
RIL,1,S,2,0,14,0,710105, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,20,0,710109, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,6,0,710029, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,9,0,, 	(26-JUN-2025 18:33:18)	 (Not Inserted)
RIL,1,S,2,0,24,1,711007, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,16,0,710033, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,24,0,711007, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,3,0,710027, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,1,0,710091, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,9,0,710098, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,23,0,711005, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,1,39,0,714001, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,15,0,710106, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,15,0,, 	(26-JUN-2025 18:33:18)	 (Not Inserted)
RIL,1,S,2,0,16,0,710107, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,18,0,710108, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,24,0,711002, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,21,0,711004, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,22,0,710109, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,2,0,710093, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,3,0,710094, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,1,0,710092, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,5,0,710028, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,6,0,, 	(26-JUN-2025 18:33:18)	 (Not Inserted)
RIL,1,S,2,0,7,0,710030, 	(26-JUN-2025 18:33:18)
RIL,1,S,3,0,2,0,823019, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,27,0,711009, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,28,0,711003, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,30,0,712001, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,17,0,710033, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,22,1,711005, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,21,0,, 	(26-JUN-2025 18:33:18)	 (Not Inserted)
RIL,1,S,2,0,22,0,711005, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,5,0,, 	(26-JUN-2025 18:33:18)	 (Not Inserted)
RIL,1,S,2,0,13,0,710105, 	(26-JUN-2025 18:33:18)
RIL,1,S,4,0,1,0,0, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,31,0,711001, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,1,41,1,714001, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,1,42,0,714002, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,15,0,710108, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,21,0,710034, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,8,0,710098, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,10,0,710101, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,14,0,710104, 	(26-JUN-2025 18:33:18)
RIL,1,S,3,0,3,0,824008, 	(26-JUN-2025 18:33:18)
RIL,1,S,3,0,1,0,720011, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,25,1,711006, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,27,1,711009, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,1,41,0,714001, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,1,43,0,714001, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,15,0,710033, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,20,0,710033, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,2,0,, 	(26-JUN-2025 18:33:18)	 (Not Inserted)
RIL,1,S,2,0,4,0,710095, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,8,0,710100, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,9,0,710031, 	(26-JUN-2025 18:33:18)
RIL,1,S,2,0,25,0,711006, 	(26-JUN-2025 18:33:18)
RIL,1,L,0,0,220001,0,720027, 	(26-JUN-2025 18:33:18)
RIL,1,L,0,0,220002,0,720010, 	(26-JUN-2025 18:33:18)
RIL,1,L,0,0,220003,0,720002, 	(26-JUN-2025 18:33:18)
MGL,2,S,6,0,5,0,720007, 	(26-JUN-2025 18:33:18)
MGL,2,S,6,2,19,0,825002, 	(26-JUN-2025 18:33:18)
MGL,2,S,6,0,8,0,823029, 	(26-JUN-2025 18:33:18)
MGL,2,S,1,0,1,0,710096, 	(26-JUN-2025 18:33:18)
MGL,2,S,1,0,1,0,, 	(26-JUN-2025 18:33:18)	 (Not Inserted)
MGL,2,S,6,2,15,0,823043, 	(26-JUN-2025 18:33:18)
MGL,2,S,6,0,4,0,720021, 	(26-JUN-2025 18:33:18)
