

<<START>>,<<FMS_LTCORA_AGMT_MST>>,, 	(23-MAY-2025 15:02:11)
 
COMPANY_CD,COUNTERPARTY_CD,BUY_SALE,AGMT_TYPE,AGMT_NO,AGMT_REV,TIMESTAMP,
2,1 , C,A,1,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,1 , C,A,2,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,1 , C,A,3,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,3 , C,A,1,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,3 , C,A,2,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,3 , C,A,3,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,3 , C,A,4,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,3 , C,A,5,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,3 , C,A,5,1, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,3 , C,A,6,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,3 , C,A,7,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,3 , C,A,8,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,4 , C,A,1,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,4 , C,A,2,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,4 , C,A,3,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,4 , C,A,4,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,4 , C,A,5,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,4 , C,A,6,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,4 , C,A,7,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,4 , C,A,8,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,11 , C,A,1,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,15 , C,A,1,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,20 , C,A,1,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,20 , C,A,2,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,20 , C,A,3,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,20 , C,A,4,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,20 , C,A,5,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,20 , C,A,6,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,20 , C,A,7,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,20 , C,A,8,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,20 , C,A,9,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,20 , C,A,10,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,20 , C,A,11,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,20 , C,A,12,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,20 , C,A,13,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,20 , C,A,14,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,20 , C,A,15,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,20 , C,A,16,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,20 , C,A,17,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,20 , C,A,18,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,20 , C,A,19,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,154 , C,A,1,0, 	(23-MAY-2025 15:02:11)	 (Not Inserted)

TOTAL DATA IN EXCEL : ,42,,,,,, 	(23-MAY-2025 15:02:11)
 

TOTAL DATA INSERTED : ,0,,,,,, 	(23-MAY-2025 15:02:11)
 

TOTAL SKIPPED DATA ,42,,,,,, 	(23-MAY-2025 15:02:11)
 
<<END>>,<<FMS_LTCORA_AGMT_MST>>,,,,,, 	(23-MAY-2025 15:02:11)
 

<<START>>,<<FMS_LTCORA_AGMT_BU>>, 	(23-MAY-2025 15:02:11)
 
COMPANY_CD,COUNTERPARTY_CD,BUY_SALE,AGMT_TYPE,AGMT_NO,AGMT_REV,PLANT_SEQ_NO 	(23-MAY-2025 15:02:11)
 

TOTAL DATA IN EXCEL : ,0, 	(23-MAY-2025 15:02:11)
 

TOTAL DATA INSERTED : ,0, 	(23-MAY-2025 15:02:11)
 

TOTAL SKIPPED DATA ,39, 	(23-MAY-2025 15:02:11)
 
<<END>>,<<FMS_LTCORA_AGMT_BU>>, 	(23-MAY-2025 15:02:11)
 

<<START>>,<<FMS_LTCORA_AGMT_TRANSPTR>>,, 	(23-MAY-2025 15:02:11)
 
COMPANY_CD,COUNTERPARTY_CD,BUY_SALE,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,PLANT_SEQ_NO,TIMESTAMP,
2,1,C,A,1,0,45,1, 	(23-MAY-2025 15:02:11)
2,1,C,A,1,0,45,2, 	(23-MAY-2025 15:02:11)
2,1,C,A,1,0,45,3, 	(23-MAY-2025 15:02:11)
2,1,C,A,1,0,45,4, 	(23-MAY-2025 15:02:11)
2,1,C,A,2,0,45,1, 	(23-MAY-2025 15:02:11)
2,1,C,A,2,0,45,2, 	(23-MAY-2025 15:02:11)
2,1,C,A,2,0,45,3, 	(23-MAY-2025 15:02:11)
2,1,C,A,2,0,45,4, 	(23-MAY-2025 15:02:11)
2,1,C,A,2,0,45,1, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,1,C,A,2,0,45,2, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,1,C,A,2,0,45,3, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,1,C,A,2,0,45,4, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,3,C,A,4,0,45,1, 	(23-MAY-2025 15:02:11)
2,3,C,A,4,0,45,2, 	(23-MAY-2025 15:02:11)
2,3,C,A,4,0,45,3, 	(23-MAY-2025 15:02:11)
2,3,C,A,4,0,45,4, 	(23-MAY-2025 15:02:11)
2,3,C,A,5,1,45,1, 	(23-MAY-2025 15:02:11)
2,3,C,A,5,1,45,2, 	(23-MAY-2025 15:02:11)
2,3,C,A,5,1,45,3, 	(23-MAY-2025 15:02:11)
2,3,C,A,5,1,45,4, 	(23-MAY-2025 15:02:11)
2,3,C,A,2,0,45,1, 	(23-MAY-2025 15:02:11)
2,3,C,A,2,0,45,2, 	(23-MAY-2025 15:02:11)
2,3,C,A,2,0,45,3, 	(23-MAY-2025 15:02:11)
2,3,C,A,2,0,45,4, 	(23-MAY-2025 15:02:11)
2,3,C,A,1,0,45,1, 	(23-MAY-2025 15:02:11)
2,3,C,A,1,0,45,2, 	(23-MAY-2025 15:02:11)
2,3,C,A,1,0,45,3, 	(23-MAY-2025 15:02:11)
2,3,C,A,1,0,45,4, 	(23-MAY-2025 15:02:11)
2,3,C,A,3,0,45,1, 	(23-MAY-2025 15:02:11)
2,3,C,A,3,0,45,2, 	(23-MAY-2025 15:02:11)
2,3,C,A,3,0,45,3, 	(23-MAY-2025 15:02:11)
2,3,C,A,3,0,45,4, 	(23-MAY-2025 15:02:11)
2,3,C,A,5,0,45,1, 	(23-MAY-2025 15:02:11)
2,3,C,A,5,0,45,2, 	(23-MAY-2025 15:02:11)
2,3,C,A,5,0,45,3, 	(23-MAY-2025 15:02:11)
2,3,C,A,5,0,45,4, 	(23-MAY-2025 15:02:11)
2,3,C,A,6,0,45,1, 	(23-MAY-2025 15:02:11)
2,3,C,A,6,0,45,2, 	(23-MAY-2025 15:02:11)
2,3,C,A,6,0,45,3, 	(23-MAY-2025 15:02:11)
2,3,C,A,6,0,45,4, 	(23-MAY-2025 15:02:11)
2,3,C,A,6,0,45,1, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,3,C,A,6,0,45,2, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,3,C,A,6,0,45,3, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,3,C,A,6,0,45,4, 	(23-MAY-2025 15:02:11)	 (Not Inserted)
2,3,C,A,6,1,45,1, 	(23-MAY-2025 15:02:11)
2,3,C,A,6,1,45,2, 	(23-MAY-2025 15:02:11)
2,3,C,A,6,1,45,3, 	(23-MAY-2025 15:02:11)
2,3,C,A,6,1,45,4, 	(23-MAY-2025 15:02:11)
2,4,C,A,2,0,45,1, 	(23-MAY-2025 15:02:11)
2,4,C,A,2,0,45,2, 	(23-MAY-2025 15:02:11)
2,4,C,A,2,0,45,3, 	(23-MAY-2025 15:02:11)
2,4,C,A,2,0,45,4, 	(23-MAY-2025 15:02:11)
2,4,C,A,6,0,45,1, 	(23-MAY-2025 15:02:11)
2,4,C,A,6,0,45,2, 	(23-MAY-2025 15:02:11)
2,4,C,A,6,0,45,3, 	(23-MAY-2025 15:02:11)
2,4,C,A,6,0,45,4, 	(23-MAY-2025 15:02:11)
2,4,C,A,1,0,45,1, 	(23-MAY-2025 15:02:11)
2,4,C,A,1,0,45,2, 	(23-MAY-2025 15:02:11)
2,4,C,A,1,0,45,3, 	(23-MAY-2025 15:02:11)
2,4,C,A,1,0,45,4, 	(23-MAY-2025 15:02:11)
2,4,C,A,7,0,4,1, 	(23-MAY-2025 15:02:11)
2,4,C,A,7,0,4,2, 	(23-MAY-2025 15:02:11)
2,4,C,A,7,0,4,3, 	(23-MAY-2025 15:02:11)
2,4,C,A,7,0,4,4, 	(23-MAY-2025 15:02:11)
2,4,C,A,7,0,4,5, 	(23-MAY-2025 15:02:11)
2,4,C,A,7,0,4,6, 	(23-MAY-2025 15:02:11)
2,4,C,A,7,0,4,7, 	(23-MAY-2025 15:02:11)
2,4,C,A,7,0,4,8, 	(23-MAY-2025 15:02:11)
2,4,C,A,7,0,4,9, 	(23-MAY-2025 15:02:11)
