

<<START>>,<<FMS_TRADER_AGMT_MST>>,,,, 	(18-JUN-2025 18:19:06)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(18-JUN-2025 18:19:06)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(18-JUN-2025 18:19:06)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(18-JUN-2025 18:19:06)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(18-JUN-2025 18:19:06)
 

TOTAL DATA IN EXCEL : ,0, 	(18-JUN-2025 18:19:06)
 

TOTAL DATA INSERTED : ,5, 	(18-JUN-2025 18:19:06)
 

TOTAL SKIPPED DATA ,0, 	(18-JUN-2025 18:19:06)
 
<<END>>,<<FMS_TRADER_AGMT_MST>>, 	(18-JUN-2025 18:19:06)
 

<<START>>,<<FMS_TRADER_AGMT_PLANT>>, 	(18-JUN-2025 18:19:06)
 

TOTAL DATA IN EXCEL : ,0, 	(18-JUN-2025 18:19:06)
 

TOTAL DATA INSERTED : ,5, 	(18-JUN-2025 18:19:06)
 

TOTAL SKIPPED DATA ,0, 	(18-JUN-2025 18:19:06)
 
<<END>>,<<FMS_TRADER_AGMT_PLANT>>, 	(18-JUN-2025 18:19:06)
 

<<START>>,<<FMS_TRADER_AGMT_BU>>, 	(18-JUN-2025 18:19:06)
 

TOTAL DATA IN EXCEL : ,0, 	(18-JUN-2025 18:19:06)
 

TOTAL DATA INSERTED : ,5, 	(18-JUN-2025 18:19:06)
 

TOTAL SKIPPED DATA ,0, 	(18-JUN-2025 18:19:06)
 
<<END>>,<<FMS_TRADER_AGMT_BU>>, 	(18-JUN-2025 18:19:06)
 

<<START>>,<<FMS_TRADER_AGMT_BILLING_DTL>>, 	(18-JUN-2025 18:19:06)
 

TOTAL DATA IN EXCEL : ,0, 	(18-JUN-2025 18:19:06)
 

TOTAL DATA INSERTED : ,5, 	(18-JUN-2025 18:19:06)
 

TOTAL SKIPPED DATA ,0, 	(18-JUN-2025 18:19:06)
 
<<END>>,<<FMS_TRADER_AGMT_BILLING_DTL>>, 	(18-JUN-2025 18:19:06)
 

<<START>>,<<FMS_TRADER_CN_MST>>,,,,, 	(18-JUN-2025 18:19:06)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONT_TYPE,CONT_NO,CONT_REV,CARGO_REF,TIMESTAMP
2, 15,  M , ,  0 , N, 722001, 0,22008, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 20,  M , ,  0 , N, 722001, 0,22011, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 20,  M , ,  0 , N, 722001, 0,22016, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 154,  M , ,  0 , N, 722001, 0,22017, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 154,  M , ,  0 , N, 722001, 0,22018, 	(18-JUN-2025 18:19:06)	 (Not Inserted)
2, 270,  M , 1,  0 , N, 710001, 0,5002, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710002, 0,6003, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710003, 0,6012, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710004, 0,7004, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710005, 0,7007, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710006, 0,7012, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710007, 0,7019, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710008, 0,7020, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710009, 0,7022, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710010, 0,7023, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710011, 0,7024, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710012, 0,8001, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710013, 0,8007, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710014, 0,8013, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710015, 0,8014, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710016, 0,8015, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710017, 0,8017, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710018, 0,8019, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710019, 0,8021, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710020, 0,8025, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710021, 0,8026, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710022, 0,8028, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710023, 0,9003, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710024, 0,9004, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710025, 0,9005, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710026, 0,9007, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710027, 0,9011, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710028, 0,9014, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710029, 0,9016, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710030, 0,9017, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710031, 0,9021, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710032, 0,10002, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710033, 0,10004, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 710034, 0,10005, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 711001, 0,10009, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 711002, 0,11002, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 711003, 0,11006, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 712001, 0,11008, 	(18-JUN-2025 18:19:06)
2, 270,  M , 1,  0 , N, 713001, 0,11009, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710035, 0,5001, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710036, 0,5003, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710037, 0,6001, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710038, 0,6002, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710039, 0,6004, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710040, 0,6005, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710041, 0,6006, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710042, 0,6007, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710043, 0,6008, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710044, 0,6009, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710045, 0,6010, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710046, 0,6011, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710047, 0,6013, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710048, 0,6014, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710049, 0,7001, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710050, 0,7002, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710051, 0,7003, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710052, 0,7005, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710053, 0,7006, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710054, 0,7008, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710055, 0,7009, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710056, 0,7010, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710057, 0,7011, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710058, 0,7013, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710059, 0,7014, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710060, 0,7015, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710061, 0,7016, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710062, 0,7017, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710063, 0,7018, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710064, 0,7021, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710065, 0,7025, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710066, 0,7026, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710067, 0,7027, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710068, 0,7028, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710069, 0,7029, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710070, 0,8002, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710071, 0,8003, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710072, 0,8004, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710073, 0,8005, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710074, 0,8006, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710075, 0,8008, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710076, 0,8009, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710077, 0,8010, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710078, 0,8011, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710079, 0,8012, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710080, 0,8016, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710081, 0,8018, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710082, 0,8020, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710083, 0,8022, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710084, 0,8023, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710085, 0,8024, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 710086, 0,8027, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 721001, 0,21014, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 721002, 0,21016, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 721003, 0,21017, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 721004, 0,21018, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 721005, 0,21023, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 722001, 0,22002, 	(18-JUN-2025 18:19:06)
2, 116,  M , 1,  0 , N, 722002, 0,22013, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710087, 0,8029, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710088, 0,8030, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710089, 0,9001, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710090, 0,9002, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710091, 0,9006, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710092, 0,9008, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710093, 0,9009, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710094, 0,9010, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710095, 0,9012, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710096, 0,9013, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710097, 0,9015, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710098, 0,9018, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710099, 0,9019, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710100, 0,9020, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710101, 0,9022, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710102, 0,9023, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710103, 0,9024, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710104, 0,9025, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710105, 0,9026, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710106, 0,10001, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710107, 0,10003, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710108, 0,10006, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710109, 0,10007, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 710110, 0,10008, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 711004, 0,10011, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 711005, 0,10012, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 711006, 0,11001, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 711007, 0,11003, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 711008, 0,11004, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 711009, 0,11005, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 711010, 0,11007, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 714001, 0,14001, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 714002, 0,14002, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 714003, 0,14003, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 714004, 0,14004, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 714005, 0,14005, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 714006, 0,14006, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 714007, 0,14007, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 714008, 0,14008, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 715001, 0,14009, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 715002, 0,15001, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 716001, 0,16001, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 717001, 0,17001, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 719001, 0,19001, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 719002, 0,19002, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 719003, 0,19003, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 719004, 0,19004, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 719005, 0,19005, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 719006, 0,19006, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 719007, 0,19007, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 719008, 0,19008, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 719009, 0,19009, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 719010, 0,19010, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 719011, 0,19011, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 719012, 0,19012, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 719013, 0,19013, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 719014, 0,19014, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 719015, 0,19015, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 720001, 0,19016, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 720002, 0,19017, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 720003, 0,19018, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 720004, 0,19020, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 720005, 0,19019, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 720006, 0,19021, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 720007, 0,19022, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 720008, 0,19023, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 720009, 0,19024, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 720010, 0,19025, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 720011, 0,19026, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 720012, 0,19027, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 720013, 0,19028, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 720014, 0,19029, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 720015, 0,19030, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 720016, 0,20001, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 720017, 0,20002, 	(18-JUN-2025 18:19:06)
2, 256,  M , 1,  0 , N, 720018, 0,20003, 	(18-JUN-2025 18:19:06)
