2,20,,,,,,L00020/23-24, 	(11-SEP-2025 16:18:38)	 (Not Inserted)
2,20,,,,,,0669@2016-2017, 	(11-SEP-2025 16:18:38)	 (Not Inserted)
2,20,,,,,,00692/19-20, 	(11-SEP-2025 16:18:38)	 (Not Inserted)
2,20,1,2,39,0,S,2SAP0008/25-26, 	(11-SEP-2025 16:18:38)
2,20,1,2,39,0,S,2SMH0036/25-26, 	(11-SEP-2025 16:18:38)
2,20,1,1,38,0,S,SMH0116/24-25, 	(11-SEP-2025 16:18:38)
2,154,1,0,21,0,S,SMH0067/24-25, 	(11-SEP-2025 16:18:38)
2,154,1,0,21,0,S,SAP0032/24-25, 	(11-SEP-2025 16:18:38)
2,154,1,2,14,0,S,SMH0118/23-24, 	(11-SEP-2025 16:18:38)
2,154,1,1,14,0,S,SMH0044/23-24, 	(11-SEP-2025 16:18:38)
2,154,1,2,14,0,S,SMH0054/23-24, 	(11-SEP-2025 16:18:38)
2,154,1,0,21,0,S,SMH0067/24-25, 	(11-SEP-2025 16:18:38)
2,154,1,0,2,0,S,0101/19-20, 	(11-SEP-2025 16:18:38)
2,154,1,0,21,0,S,SAP0031/24-25, 	(11-SEP-2025 16:18:38)
2,154,1,0,22,0,S,2SAP0004/25-26, 	(11-SEP-2025 16:18:38)
2,154,1,1,24,0,S,2SGJ0088/25-26, 	(11-SEP-2025 16:18:38)
2,21,1,1,15,0,S,S0365/20-21, 	(11-SEP-2025 16:18:38)
2,21,1,1,15,0,S,S0366/20-21, 	(11-SEP-2025 16:18:38)
2,21,1,0,13,0,S,S0235/20-21, 	(11-SEP-2025 16:18:38)
2,21,1,0,13,0,S,S0254/20-21, 	(11-SEP-2025 16:18:38)
2,21,1,1,2,0,S,0098/19-20, 	(11-SEP-2025 16:18:38)
2,21,1,0,11,0,S,0099/19-20, 	(11-SEP-2025 16:18:38)
2,23,1,0,14,0,S,S0083/23-24, 	(11-SEP-2025 16:18:38)
2,23,1,0,14,0,S,S0084/23-24, 	(11-SEP-2025 16:18:38)
2,24,1,0,3,0,S,S0371/20-21, 	(11-SEP-2025 16:18:38)
2,24,1,0,1,0,S,S0369/20-21, 	(11-SEP-2025 16:18:38)
2,24,1,0,2,0,S,S0370/20-21, 	(11-SEP-2025 16:18:38)
2,24,1,0,9,0,S,S0161/24-25, 	(11-SEP-2025 16:18:38)
2,24,1,0,8,0,S,S0180/24-25, 	(11-SEP-2025 16:18:38)
2,24,1,0,8,0,S,S0145/24-25, 	(11-SEP-2025 16:18:38)
2,24,1,0,8,0,S,S0193/24-25, 	(11-SEP-2025 16:18:38)
2,24,1,0,6,0,S,S0190/23-24, 	(11-SEP-2025 16:18:38)
2,24,1,0,6,0,S,S0166/23-24, 	(11-SEP-2025 16:18:38)
2,24,1,0,6,0,S,S0228/23-24, 	(11-SEP-2025 16:18:38)
2,24,1,0,6,0,S,S0350/23-24, 	(11-SEP-2025 16:18:38)
2,24,1,0,6,0,S,S0370/23-24, 	(11-SEP-2025 16:18:38)
2,24,1,0,5,0,S,S0061/23-24, 	(11-SEP-2025 16:18:38)
2,24,1,0,6,0,S,S0175/23-24, 	(11-SEP-2025 16:18:38)
2,24,1,0,6,0,S,S0215/23-24, 	(11-SEP-2025 16:18:38)
2,24,1,0,6,0,S,S0262/23-24, 	(11-SEP-2025 16:18:38)
2,24,1,0,6,0,S,S0390/23-24, 	(11-SEP-2025 16:18:38)
2,24,1,0,6,0,S,S0320/23-24, 	(11-SEP-2025 16:18:38)
2,24,1,1,6,0,S,S0438/23-24, 	(11-SEP-2025 16:18:38)
2,24,1,1,6,0,S,S0438/23-24, 	(11-SEP-2025 16:18:38)
2,24,1,0,8,0,S,S0160/24-25, 	(11-SEP-2025 16:18:38)
2,24,1,0,8,0,S,S0201/24-25, 	(11-SEP-2025 16:18:38)
2,24,1,0,6,0,S,S0403/23-24, 	(11-SEP-2025 16:18:38)
2,24,1,0,7,0,S,S0179/24-25, 	(11-SEP-2025 16:18:38)
2,24,1,0,7,0,S,S0065/24-25, 	(11-SEP-2025 16:18:38)
2,25,1,0,8,0,S,S0022/22-23, 	(11-SEP-2025 16:18:38)
2,25,1,0,9,0,S,SMH0065/24-25, 	(11-SEP-2025 16:18:38)
2,25,1,0,9,0,S,SMH0070/24-25, 	(11-SEP-2025 16:18:38)
2,25,1,0,9,0,S,SMH0192/23-24, 	(11-SEP-2025 16:18:38)
2,25,1,0,9,0,S,SMH0044/24-25, 	(11-SEP-2025 16:18:38)
2,25,1,0,9,0,S,SMH0058/24-25, 	(11-SEP-2025 16:18:38)
2,25,1,0,1,0,S,S0367/20-21, 	(11-SEP-2025 16:18:38)
2,25,1,0,5,0,S,S0146/21-22, 	(11-SEP-2025 16:18:38)
2,25,1,0,8,0,S,S0079/22-23, 	(11-SEP-2025 16:18:38)
2,25,1,0,5,0,S,S0268/22-23, 	(11-SEP-2025 16:18:38)
2,25,1,0,5,0,S,S0127/23-24, 	(11-SEP-2025 16:18:38)
2,25,1,0,5,0,S,S0004/23-24, 	(11-SEP-2025 16:18:38)
2,25,1,0,9,0,S,SMH0017/24-25, 	(11-SEP-2025 16:18:38)
2,25,1,0,9,0,S,SMH0032/24-25, 	(11-SEP-2025 16:18:38)
2,25,1,0,9,0,S,SMH0037/24-25, 	(11-SEP-2025 16:18:38)
2,25,1,0,9,0,S,SMH0050/24-25, 	(11-SEP-2025 16:18:38)
2,25,1,0,9,0,S,SMH0061/24-25, 	(11-SEP-2025 16:18:38)
2,25,1,0,9,0,S,SMH0055/24-25, 	(11-SEP-2025 16:18:38)
2,25,1,0,9,0,S,SMH0203/23-24, 	(11-SEP-2025 16:18:38)
2,25,1,0,9,0,S,SMH0005/24-25, 	(11-SEP-2025 16:18:38)
2,25,1,0,9,0,S,SMH0010/24-25, 	(11-SEP-2025 16:18:38)
2,25,1,0,9,0,S,SMH0020/24-25, 	(11-SEP-2025 16:18:38)
2,25,1,0,9,0,S,SMH0192/23-24, 	(11-SEP-2025 16:18:38)
2,25,1,0,9,0,S,SMH0024/24-25, 	(11-SEP-2025 16:18:38)
2,25,1,0,1,0,S,0100/19-20, 	(11-SEP-2025 16:18:38)
2,25,0,0,125005,0,X,S0316/24-25, 	(11-SEP-2025 16:18:38)
2,25,1,0,11,0,S,SMH0113/24-25, 	(11-SEP-2025 16:18:38)
2,25,1,0,11,0,S,SMH0109/24-25, 	(11-SEP-2025 16:18:38)
2,27,0,0,223083,0,L,S0009/23-24, 	(11-SEP-2025 16:18:38)
2,28,1,0,2,0,S,S0137/21-22, 	(11-SEP-2025 16:18:38)
**********AutomationEMS Error  (11-SEP-2025 16:18:38) **********
java.sql.SQLIntegrityConstraintViolationException: ORA-00001: unique constraint (MIGRATE2EMS.FMS_SALES_DR_CR_MST_PK) violated


com.etrm.fms.migration.Sales_SEIPL_Data_Reader.FMS_SALES_DR_CR_MST(Sales_SEIPL_Data_Reader.java:19335)
com.etrm.fms.migration.Sales_SEIPL_Data_Reader.init(Sales_SEIPL_Data_Reader.java:301)
**************************************************

<<FUNCTION FMS_SALES_DR_CR_MST() ENDED WITH ERRORS>>
