

<<START>>,<<FMS_TRADER_AGMT_MST>>,,,, 	(09-JUN-2025 09:15:34)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(09-JUN-2025 09:15:34)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(09-JUN-2025 09:15:34)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(09-JUN-2025 09:15:34)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(09-JUN-2025 09:15:34)
 

TOTAL DATA IN EXCEL : ,0, 	(09-JUN-2025 09:15:34)
 

TOTAL DATA INSERTED : ,5, 	(09-JUN-2025 09:15:34)
 

TOTAL SKIPPED DATA ,0, 	(09-JUN-2025 09:15:34)
 
<<END>>,<<FMS_TRADER_AGMT_MST>>, 	(09-JUN-2025 09:15:34)
 

<<START>>,<<FMS_TRADER_AGMT_PLANT>>, 	(09-JUN-2025 09:15:34)
 

TOTAL DATA IN EXCEL : ,0, 	(09-JUN-2025 09:15:34)
 

TOTAL DATA INSERTED : ,5, 	(09-JUN-2025 09:15:34)
 

TOTAL SKIPPED DATA ,0, 	(09-JUN-2025 09:15:34)
 
<<END>>,<<FMS_TRADER_AGMT_PLANT>>, 	(09-JUN-2025 09:15:34)
 

<<START>>,<<FMS_TRADER_AGMT_BU>>, 	(09-JUN-2025 09:15:34)
 

TOTAL DATA IN EXCEL : ,0, 	(09-JUN-2025 09:15:34)
 

TOTAL DATA INSERTED : ,5, 	(09-JUN-2025 09:15:34)
 

TOTAL SKIPPED DATA ,0, 	(09-JUN-2025 09:15:34)
 
<<END>>,<<FMS_TRADER_AGMT_BU>>, 	(09-JUN-2025 09:15:34)
 

<<START>>,<<FMS_TRADER_AGMT_BILLING_DTL>>, 	(09-JUN-2025 09:15:34)
 

TOTAL DATA IN EXCEL : ,0, 	(09-JUN-2025 09:15:34)
 

TOTAL DATA INSERTED : ,5, 	(09-JUN-2025 09:15:34)
 

TOTAL SKIPPED DATA ,0, 	(09-JUN-2025 09:15:34)
 
<<END>>,<<FMS_TRADER_AGMT_BILLING_DTL>>, 	(09-JUN-2025 09:15:34)
 

<<START>>,<<FMS_TRADER_CN_MST>>,,,,, 	(09-JUN-2025 09:15:34)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONT_TYPE,CONT_NO,CONT_REV,CARGO_REF,TIMESTAMP
2, 15,  M , ,  0 , N, 722001, 0,22008, 	(09-JUN-2025 09:15:35)	 (Not Inserted)
2, 20,  M , ,  0 , N, 722001, 0,22011, 	(09-JUN-2025 09:15:35)	 (Not Inserted)
2, 20,  M , ,  0 , N, 722001, 0,22016, 	(09-JUN-2025 09:15:35)	 (Not Inserted)
2, 154,  M , ,  0 , N, 722001, 0,22017, 	(09-JUN-2025 09:15:35)	 (Not Inserted)
2, 154,  M , ,  0 , N, 722001, 0,22018, 	(09-JUN-2025 09:15:35)	 (Not Inserted)
2, 270,  M , 1,  0 , N, 710001, 0,5002, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710002, 0,6003, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710003, 0,6012, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710004, 0,7004, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710005, 0,7007, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710006, 0,7012, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710007, 0,7019, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710008, 0,7020, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710009, 0,7022, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710010, 0,7023, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710011, 0,7024, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710012, 0,8001, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710013, 0,8007, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710014, 0,8013, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710015, 0,8014, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710016, 0,8015, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710017, 0,8017, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710018, 0,8019, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710019, 0,8021, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710020, 0,8025, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710021, 0,8026, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710022, 0,8028, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710023, 0,9003, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710024, 0,9004, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710025, 0,9005, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710026, 0,9007, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710027, 0,9011, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710028, 0,9014, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710029, 0,9016, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710030, 0,9017, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710031, 0,9021, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710032, 0,10002, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710033, 0,10004, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 710034, 0,10005, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 711001, 0,10009, 	(09-JUN-2025 09:15:35)
2, 270,  M , ,  0 , N, 711002, 0,10009, 	(09-JUN-2025 09:15:35)	 (Not Inserted)
2, 270,  M , ,  0 , N, 711002, 0,10009, 	(09-JUN-2025 09:15:35)	 (Not Inserted)
2, 270,  M , ,  0 , N, 711002, 0,10009, 	(09-JUN-2025 09:15:35)	 (Not Inserted)
2, 270,  M , ,  0 , N, 711002, 0,10009, 	(09-JUN-2025 09:15:35)	 (Not Inserted)
2, 270,  M , ,  0 , N, 711002, 0,10009, 	(09-JUN-2025 09:15:35)	 (Not Inserted)
2, 270,  M , 1,  0 , N, 711002, 0,11002, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 711003, 0,11006, 	(09-JUN-2025 09:15:35)
2, 270,  M , 1,  0 , N, 712001, 0,11008, 	(09-JUN-2025 09:15:35)
2, 270,  M , ,  0 , N, 712002, 0,11008, 	(09-JUN-2025 09:15:35)	 (Not Inserted)
2, 270,  M , ,  0 , N, 712002, 0,11008, 	(09-JUN-2025 09:15:35)	 (Not Inserted)
2, 270,  M , 1,  0 , N, 713001, 0,11009, 	(09-JUN-2025 09:15:35)
2, 270,  M , ,  0 , N, 713002, 0,11009, 	(09-JUN-2025 09:15:35)	 (Not Inserted)
2, 270,  M , ,  0 , N, 713002, 0,11009, 	(09-JUN-2025 09:15:35)	 (Not Inserted)
2, 270,  M , ,  0 , N, 713002, 0,11009, 	(09-JUN-2025 09:15:35)	 (Not Inserted)
2, 270,  M , ,  0 , N, 713002, 0,11009, 	(09-JUN-2025 09:15:35)	 (Not Inserted)
2, 270,  M , ,  0 , N, 713002, 0,11009, 	(09-JUN-2025 09:15:35)	 (Not Inserted)
2, 116,  M , 1,  0 , N, 710035, 0,5001, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710036, 0,5003, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710037, 0,6001, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710038, 0,6002, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710039, 0,6004, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710040, 0,6005, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710041, 0,6006, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710042, 0,6007, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710043, 0,6008, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710044, 0,6009, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710045, 0,6010, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710046, 0,6011, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710047, 0,6013, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710048, 0,6014, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710049, 0,7001, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710050, 0,7002, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710051, 0,7003, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710052, 0,7005, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710053, 0,7006, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710054, 0,7008, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710055, 0,7009, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710056, 0,7010, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710057, 0,7011, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710058, 0,7013, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710059, 0,7014, 	(09-JUN-2025 09:15:35)
2, 116,  M , 1,  0 , N, 710060, 0,7015, 	(09-JUN-2025 09:15:35)
