

<<START>>,<<FMS_TRADER_BILLING_DTL>>,,,,,, 	(03-JUL-2025 15:53:07)
 
COMNPANY_CD,CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,SN_NO,PLANT_SEQ_NO,TIMESTAMP
2,1, 0, 0,822037, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(03-JUL-2025 15:53:07)
2,1, 0, 0,822038, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(03-JUL-2025 15:53:07)
2,278, 0, 0,823100, D,31/08/2023 00:00:00,170,Cargo without contract in FMS , 	(03-JUL-2025 15:53:07)
2,278, 0, 0,823101, D,21/07/2023 00:00:00,18,Cargo without contract in FMS , 	(03-JUL-2025 15:53:07)
2,278, 0, 0,823102, D,21/07/2023 00:00:00,18,Cargo without contract in FMS , 	(03-JUL-2025 15:53:07)
2,278, 0, 0,823103, T,05/12/2023 00:00:00,170,Cargo without contract in FMS , 	(03-JUL-2025 15:53:07)
2,278, 0, 0,823104, D,20/09/2023 00:00:00,154,Cargo without contract in FMS , 	(03-JUL-2025 15:53:07)
2,1, 0, 0,822039, I,15/12/2022 00:00:00,154,Cargo without contract in FMS , 	(03-JUL-2025 15:53:07)
2,1, 0, 0,822040, I,15/12/2022 00:00:00,154,Cargo without contract in FMS , 	(03-JUL-2025 15:53:07)
2,1, 0, 0,822041, I,11/11/2022 00:00:00,154,Cargo without contract in FMS , 	(03-JUL-2025 15:53:07)
2,1, 0, 0,822042, I,28/10/2022 00:00:00,154,Cargo without contract in FMS , 	(03-JUL-2025 15:53:07)
2,20, 0, 0,822043, D,08/06/2022 00:00:00,18,Cargo without contract in FMS , 	(03-JUL-2025 15:53:07)
2,20, 0, 0,821002, D,02/10/2021 00:00:00,110,Cargo without contract in FMS , 	(03-JUL-2025 15:53:07)
2,20, 0, 0,821003, T,02/10/2021 00:00:00,110,Cargo without contract in FMS , 	(03-JUL-2025 15:53:07)
2,20, 0, 0,821004, D,19/08/2021 00:00:00,110,Cargo without contract in FMS , 	(03-JUL-2025 15:53:07)
2,20, 0, 0,821005, D,19/08/2021 00:00:00,110,Cargo without contract in FMS , 	(03-JUL-2025 15:53:07)
2,15, 0, 0,822044, D,20/06/2022 00:00:00,18,Cargo without contract in FMS , 	(03-JUL-2025 15:53:07)
2,15, 0, 0,822045, D,30/08/2022 00:00:00,44,Cargo without contract in FMS , 	(03-JUL-2025 15:53:07)
2,15, 0, 0,822046, D,01/07/2022 00:00:00,110,Cargo without contract in FMS , 	(03-JUL-2025 15:53:07)
2,15, 0, 0,822047, D,28/04/2022 00:00:00,6,Cargo without contract in FMS , 	(03-JUL-2025 15:53:07)
2,51, 0, 0,822048, D,07/06/2022 00:00:00,110,Cargo without contract in FMS , 	(03-JUL-2025 15:53:07)

TOTAL DATA IN EXCEL : 222,,,,,,, 	(03-JUL-2025 15:53:07)
 

TOTAL DATA INSERTED : 203,,,,,,, 	(03-JUL-2025 15:53:07)
 

TOTAL SKIPPED DATA 19,,,,,,, 	(03-JUL-2025 15:53:07)
 
<<END>><<FMS_TRADER_BILLING_DTL>> 	(03-JUL-2025 15:53:07)
 

<<START>>,<<FMS_SECURITY_DEAL_MAP(P)>>,,,, 	(03-JUL-2025 15:53:28)
 
COMPANY_CD,CD,SEQ_NO,MAP_SEQ_NO,SEQ_REV_NO,GX,TIMESTAMP
2, 186:VEDALTD, 1, 1, 0 ,K,VEDALTD-1-1-D-23016-1,23015,D, 	(03-JUL-2025 15:53:28)
2, 110:SITMEFZ, 1, 1, 0 ,K,SITMEFZ--1-N-23015-,23014,N, 	(03-JUL-2025 15:53:28)
2, 110:SITMEFZ, 2, 1, 0 ,K,SITMEFZ--1-N-24015-,24013,N, 	(03-JUL-2025 15:53:28)
2, 110:SITMEFZ, 3, 1, 0 ,K,SITMEFZ--1-N-23040-,23037,N, 	(03-JUL-2025 15:53:28)
2, 110:SITMEFZ, 4, 1, 0 ,K,SITMEFZ--1-N-24010-,24008,N, 	(03-JUL-2025 15:53:28)
2, 110:SITMEFZ, 5, 1, 0 ,K,SITMEFZ--1-N-24010-,24008,N, 	(03-JUL-2025 15:53:28)
2, 110:SITMEFZ, 6, 1, 0 ,K,SITMEFZ--1-N-24006-,24004,N, 	(03-JUL-2025 15:53:28)
2, 110:SITMEFZ, 7, 1, 0 ,K,SITMEFZ--1-N-24011-,24009,N, 	(03-JUL-2025 15:53:28)
2, 110:SITMEFZ, 8, 1, 0 ,K,SITMEFZ--1-N-25001-,25001,N, 	(03-JUL-2025 15:53:28)
2, 110:SITMEFZ, 9, 1, 0 ,K,SITMEFZ--3-N-24004-,24002,N, 	(03-JUL-2025 15:53:28)
2, 110:SITMEFZ, 10, 1, 0 ,K,SITMEFZ--2-N-24003-,24002,N, 	(03-JUL-2025 15:53:28)
2, 110:SITMEFZ, 11, 1, 0 ,K,SITMEFZ--1-N-24002-,24002,N, 	(03-JUL-2025 15:53:28)
2, 110:SITMEFZ, 12, 1, 0 ,K,SITMEFZ--1-N-23028-,23026,N, 	(03-JUL-2025 15:53:28)
2, 110:SITMEFZ, 13, 1, 0 ,K,SITMEFZ--1-N-23034-,23032,N, 	(03-JUL-2025 15:53:28)
2, 110:SITMEFZ, 14, 1, 0 ,K,SITMEFZ--1-N-23024-,23022,N, 	(03-JUL-2025 15:53:28)
2, 110:SITMEFZ, 15, 1, 0 ,K,SITMEFZ--1-N-23025-,23023,N, 	(03-JUL-2025 15:53:28)
2, 110:SITMEFZ, 16, 1, 0 ,K,SITMEFZ--1-N-25003-,25003,N, 	(03-JUL-2025 15:53:28)
2, 110:SITMEFZ, 17, 1, 0 ,K,SITMEFZ--1-N-23011-,23011,N, 	(03-JUL-2025 15:53:28)
2, 110:SITMEFZ, 18, 1, 0 ,K,SITMEFZ--1-N-23007-,23007,N, 	(03-JUL-2025 15:53:28)
2, 110:SITMEFZ, 19, 1, 0 ,K,SITMEFZ--1-N-23010-,23010,N, 	(03-JUL-2025 15:53:28)
2, 256:SITME, 1, 1, 0 ,K,SITME--1-N-21050-,21010,N, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 1, 3, 0 ,K,SEMTPL-12-1-D-23036-0,23033,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 2, 3, 0 ,K,SEMTPL-14-1-D-24008-2,24006,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 3, 3, 0 ,K,SEMTPL-15-1-D-24012-0,24010,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 4, 3, 0 ,K,SEMTPL-16-1-D-24012-0,24010,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 5, 3, 0 ,K,SEMTPL-17-1-D-24012-0,24010,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 6, 3, 0 ,K,SEMTPL-18-1-D-24012-1,24010,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 7, 3, 0 ,K,SEMTPL-19-1-T-24013-2,24011,T, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 8, 3, 0 ,K,SEMTPL-13-1-D-24007-0,24005,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 9, 3, 0 ,K,SEMTPL-14-1-D-24009-2,24007,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 10, 3, 0 ,K,SEMTPL--1-N-24010-,24008,N, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 11, 3, 0 ,K,SEMTPL-20-1-D-25004-0,25004,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 12, 3, 0 ,K,SEMTPL--1-N-22029-,22017,N, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 13, 3, 0 ,K,SEMTPL-2-1-D-22031-5,22019,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 14, 3, 0 ,K,SEMTPL-4-1-D-23003-0,23003,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 15, 3, 0 ,K,SEMTPL-3-1-D-23001-0,23001,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 16, 2, 0 ,K,SEMTPL-2-1-D-22034-5,22022,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 17, 2, 0 ,K,SEMTPL-2-1-D-22031-5,22019,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 18, 1, 0 ,K,SEMTPL-2-1-D-22031-5,22019,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 19, 1, 0 ,K,SEMTPL-5-1-D-23004-0,23004,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 20, 1, 0 ,K,SEMTPL--1-N-22030-,22018,N, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 21, 1, 0 ,K,SEMTPL-2-1-D-22035-5,22023,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 22, 1, 0 ,K,SEMTPL-6-1-D-23005-0,23005,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 23, 1, 0 ,K,SEMTPL-11-1-D-23014-0,23013,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 24, 1, 0 ,K,SEMTPL-2-1-D-22027-5,22015,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 25, 1, 0 ,K,SEMTPL-2-1-D-22032-5,22020,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 26, 1, 0 ,K,SEMTPL-7-1-D-23006-0,23006,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 27, 1, 0 ,K,SEMTPL-11-1-D-23014-0,23013,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 28, 1, 0 ,K,SEMTPL-1-1-D-22026-0,22014,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 29, 1, 0 ,K,SEMTPL-8-1-D-23008-3,23008,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 30, 1, 0 ,K,SEMTPL-9-1-D-23009-0,23009,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 31, 1, 0 ,K,SEMTPL-10-1-D-23021-1,23019,D, 	(03-JUL-2025 15:53:28)
2, 154:SEMTPL, 32, 1, 0 ,K,SEMTPL-10-1-D-23021-1,23019,D, 	(03-JUL-2025 15:53:28)
2, 278:SEMTEXP, 1, 3, 0 ,K,SEMTEXP-0-1-D-23026-0,23024,D, 	(03-JUL-2025 15:53:28)
2, 278:SEMTEXP, 2, 3, 0 ,K,SEMTEXP-0-1-D-23022-0,23020,D, 	(03-JUL-2025 15:53:28)
2, 278:SEMTEXP, 3, 3, 0 ,K,SEMTEXP-0-1-D-23023-0,23021,D, 	(03-JUL-2025 15:53:28)
2, 278:SEMTEXP, 4, 3, 0 ,K,SEMTEXP-0-1-T-23039-0,23036,T, 	(03-JUL-2025 15:53:28)
2, 278:SEMTEXP, 5, 3, 0 ,K,SEMTEXP-0-1-D-23026-0,23024,D, 	(03-JUL-2025 15:53:28)
2, 278:SEMTEXP, 6, 3, 0 ,K,SEMTEXP-0-1-D-23029-0,23027,D, 	(03-JUL-2025 15:53:28)
2, 116:SELNG, 1, 1, 0 ,K,SELNG--1-N-22024-,22013,N, 	(03-JUL-2025 15:53:28)
2, 116:SELNG, 2, 1, 0 ,K,SELNG--1-N-22024-,22013,N, 	(03-JUL-2025 15:53:28)
2, 116:SELNG, 3, 1, 0 ,K,SELNG--1-N-21063-,21023,N, 	(03-JUL-2025 15:53:28)
2, 116:SELNG, 4, 1, 0 ,K,SELNG--1-N-22013-,22002,N, 	(03-JUL-2025 15:53:28)
2, 1:RIL, 1, 3, 0 ,K,RIL-2-2-D-23013-21,23012,D, 	(03-JUL-2025 15:53:28)
2, 1:RIL, 2, 3, 0 ,K,RIL-2-1-D-23012-21,23012,D, 	(03-JUL-2025 15:53:28)
2, 1:RIL, 3, 3, 0 ,K,RIL-3-2-D-23020-13,23018,D, 	(03-JUL-2025 15:53:28)
2, 1:RIL, 4, 3, 0 ,K,RIL-3-1-D-23019-13,23018,D, 	(03-JUL-2025 15:53:28)
2, 1:RIL, 5, 2, 0 ,K,RIL-4-1-D-23038-4,23035,D, 	(03-JUL-2025 15:53:28)
2, 1:RIL, 6, 2, 0 ,K,RIL-5-1-D-24014-1,24012,D, 	(03-JUL-2025 15:53:28)
2, 1:RIL, 7, 2, 0 ,K,RIL-0-4-D-22004-0,22001,D, 	(03-JUL-2025 15:53:28)
2, 1:RIL, 8, 1, 0 ,K,RIL-0-5-D-22005-0,22001,D, 	(03-JUL-2025 15:53:28)
2, 1:RIL, 9, 1, 0 ,K,RIL-0-6-D-22006-0,22001,D, 	(03-JUL-2025 15:53:28)
2, 1:RIL, 10, 1, 0 ,K,RIL-0-7-D-22007-0,22001,D, 	(03-JUL-2025 15:53:28)
2, 1:RIL, 11, 1, 0 ,K,RIL-1-8-D-22008-0,22001,D, 	(03-JUL-2025 15:53:28)
2, 1:RIL, 12, 1, 0 ,K,RIL-1-9-D-22009-0,22001,D, 	(03-JUL-2025 15:53:28)
2, 1:RIL, 13, 1, 0 ,K,RIL-0-3-D-22003-0,22001,D, 	(03-JUL-2025 15:53:28)
2, 1:RIL, 14, 1, 0 ,K,RIL-0-2-D-22002-0,22001,D, 	(03-JUL-2025 15:53:28)
2, 1:RIL, 15, 1, 0 ,K,RIL-0-1-D-22001-0,22001,D, 	(03-JUL-2025 15:53:28)
2, 1:RIL, 16, 1, 0 ,K,RIL-1-12-D-22012-0,22001,D, 	(03-JUL-2025 15:53:28)
2, 1:RIL, 17, 1, 0 ,K,RIL-1-11-D-22011-0,22001,D, 	(03-JUL-2025 15:53:28)
2, 1:RIL, 18, 1, 0 ,K,RIL-1-9-D-22009-0,22001,D, 	(03-JUL-2025 15:53:28)
2, 1:RIL, 19, 1, 0 ,K,RIL-1-10-D-22010-0,22001,D, 	(03-JUL-2025 15:53:28)
2, 51:ONGC, 1, 1, 0 ,K,ONGC-3-1-D-23001-0,23001,D, 	(03-JUL-2025 15:53:28)
2, 51:ONGC, 2, 1, 0 ,K,ONGC-0-1-D-22015-0,22004,D, 	(03-JUL-2025 15:53:28)
2, 51:ONGC, 3, 1, 0 ,K,ONGC-1-1-D-23018-0,23017,D, 	(03-JUL-2025 15:53:28)
2, 64:IGSPL, 1, 1, 0 ,K,IGSPL-1-1-D-23030-2,23028,D, 	(03-JUL-2025 15:53:28)
2, 15:HPCL, 1, 3, 0 ,K,HPCL-0-1-D-22014-0,22003,D, 	(03-JUL-2025 15:53:28)
2, 15:HPCL, 2, 3, 0 ,K,HPCL-0-1-D-22020-0,22009,D, 	(03-JUL-2025 15:53:28)
2, 15:HPCL, 3, 3, 0 ,K,HPCL-0-1-D-22020-0,22009,D, 	(03-JUL-2025 15:53:28)
2, 15:HPCL, 4, 3, 0 ,K,HPCL--1-N-22019-,22008,N, 	(03-JUL-2025 15:53:28)
2, 15:HPCL, 5, 3, 0 ,K,HPCL-0-1-D-22017-0,22006,D, 	(03-JUL-2025 15:53:28)
2, 15:HPCL, 6, 3, 0 ,K,HPCL-0-1-D-22018-0,22007,D, 	(03-JUL-2025 15:53:28)
2, 15:HPCL, 7, 3, 0 ,K,HPCL-1-1-D-22021-0,22010,D, 	(03-JUL-2025 15:53:28)
2, 15:HPCL, 8, 3, 0 ,K,HPCL--1-N-22019-,22008,N, 	(03-JUL-2025 15:53:28)
2, 166:ESSAREX, 1, 1, 0 ,K,ESSAREX-1-1-T-23033-5,23031,T, 	(03-JUL-2025 15:53:28)
2, 166:ESSAREX, 2, 1, 0 ,K,ESSAREX-1-1-T-23027-5,23025,T, 	(03-JUL-2025 15:53:28)
2, 166:ESSAREX, 3, 1, 0 ,K,ESSAREX-2-1-T-24005-1,24003,T, 	(03-JUL-2025 15:53:28)
2, 159:CAIRENH, 1, 1, 0 ,K,CAIRENH-1-1-D-23017-1,23016,D, 	(03-JUL-2025 15:53:28)
2, 20:AMNS, 1, 3, 0 ,K,AMNS-7-1-T-23037-1,23034,T, 	(03-JUL-2025 15:53:28)
2, 20:AMNS, 2, 3, 0 ,K,AMNS-7-1-T-23037-1,23034,T, 	(03-JUL-2025 15:53:28)
2, 20:AMNS, 3, 3, 0 ,K,AMNS-8-1-T-24001-1,24001,T, 	(03-JUL-2025 15:53:28)
2, 20:AMNS, 4, 3, 0 ,K,AMNS-8-1-T-24001-1,24001,T, 	(03-JUL-2025 15:53:28)
2, 20:AMNS, 5, 3, 0 ,K,AMNS-9-1-T-25002-0,25002,T, 	(03-JUL-2025 15:53:28)
2, 20:AMNS, 6, 3, 0 ,K,AMNS--1-N-22022-,22011,N, 	(03-JUL-2025 15:53:28)
2, 20:AMNS, 7, 3, 0 ,K,AMNS--1-N-22028-,22016,N, 	(03-JUL-2025 15:53:28)
2, 20:AMNS, 8, 3, 0 ,K,AMNS-2-1-D-22033-2,22021,D, 	(03-JUL-2025 15:53:28)
2, 20:AMNS, 9, 3, 0 ,K,AMNS-3-1-T-22036-1,22024,T, 	(03-JUL-2025 15:53:28)
2, 20:AMNS, 10, 3, 0 ,K,AMNS-1-1-T-22023-0,22012,T, 	(03-JUL-2025 15:53:28)
2, 20:AMNS, 11, 3, 0 ,K,AMNS-4-1-T-23002-1,23002,T, 	(03-JUL-2025 15:53:28)
2, 20:AMNS, 12, 3, 0 ,K,AMNS-8-1-T-24001-1,24001,T, 	(03-JUL-2025 15:53:28)
2, 20:AMNS, 13, 3, 0 ,K,AMNS-6-1-T-23031-0,23029,T, 	(03-JUL-2025 15:53:28)
2, 20:AMNS, 14, 3, 0 ,K,AMNS-5-1-T-23032-0,23030,T, 	(03-JUL-2025 15:53:28)
2, 20:AMNS, 15, 3, 0 ,K,AMNS-8-1-T-24001-1,24001,T, 	(03-JUL-2025 15:53:28)
2, 20:AMNS, 16, 3, 0 ,K,AMNS-8-1-T-24001-1,24001,T, 	(03-JUL-2025 15:53:28)
2, 20:AMNS, 17, 3, 0 ,K,AMNS-8-1-T-24001-1,24001,T, 	(03-JUL-2025 15:53:28)
2, 20:AMNS, 18, 3, 0 ,K,AMNS-0-1-D-22016-0,22005,D, 	(03-JUL-2025 15:53:28)
2, 20:AMNS, 19, 3, 0 ,K,AMNS--1-N-21065-,21025,N, 	(03-JUL-2025 15:53:28)
2, 20:AMNS, 20, 3, 0 ,K,AMNS--1-N-21064-,21024,N, 	(03-JUL-2025 15:53:28)

TOTAL DATA IN EXCEL : 118 	(03-JUL-2025 15:53:28)
 

TOTAL DATA INSERTED : 118 	(03-JUL-2025 15:53:28)
 

TOTAL SKIPPED DATA 0 	(03-JUL-2025 15:53:28)
 
<<END>><<FMS_SECURITY_DEAL_MAP(P)>> 	(03-JUL-2025 15:53:28)
 

<<START>>,<<FMS_SECURITY_MST(P)>>,,,, 	(03-JUL-2025 15:53:56)
 
COMPANY_CD,CD,SEQ_NO,SEQ_REV_NO,GX,CONT_REF_NO,SEC_REF_NO,TIMESTAMP
2,186:VEDALTD ,1, 0 ,K,VEDALTD-1-1-D-23016-1,VEDALTD-S-1, 	(03-JUL-2025 15:53:56)
2,110:SITMEFZ ,1, 0 ,K,23014,SITMEFZ-S-1, 	(03-JUL-2025 15:53:56)
2,110:SITMEFZ ,2, 0 ,K,24013,SITMEFZ-S-2, 	(03-JUL-2025 15:53:56)
2,110:SITMEFZ ,3, 0 ,K,23037,SITMEFZ-S-3, 	(03-JUL-2025 15:53:56)
2,110:SITMEFZ ,5, 0 ,K,24008,SITMEFZ-S-5, 	(03-JUL-2025 15:53:56)
2,110:SITMEFZ ,4, 0 ,K,24008,SITMEFZ-S-4, 	(03-JUL-2025 15:53:56)
2,110:SITMEFZ ,6, 0 ,K,24004,SITMEFZ-S-6, 	(03-JUL-2025 15:53:56)
2,110:SITMEFZ ,7, 0 ,K,24009,SITMEFZ-S-7, 	(03-JUL-2025 15:53:56)
2,110:SITMEFZ ,8, 0 ,K,25001,SITMEFZ-S-8, 	(03-JUL-2025 15:53:56)
2,110:SITMEFZ ,11, 0 ,K,24002,SITMEFZ-S-11, 	(03-JUL-2025 15:53:56)
2,110:SITMEFZ ,10, 0 ,K,24002,SITMEFZ-S-10, 	(03-JUL-2025 15:53:56)
2,110:SITMEFZ ,9, 0 ,K,24002,SITMEFZ-S-9, 	(03-JUL-2025 15:53:56)
2,110:SITMEFZ ,12, 0 ,K,23026,SITMEFZ-S-12, 	(03-JUL-2025 15:53:56)
2,110:SITMEFZ ,13, 0 ,K,23032,SITMEFZ-S-13, 	(03-JUL-2025 15:53:56)
2,110:SITMEFZ ,14, 0 ,K,23022,SITMEFZ-S-14, 	(03-JUL-2025 15:53:56)
2,110:SITMEFZ ,15, 0 ,K,23023,SITMEFZ-S-15, 	(03-JUL-2025 15:53:56)
2,110:SITMEFZ ,16, 0 ,K,25003,SITMEFZ-S-16, 	(03-JUL-2025 15:53:56)
2,110:SITMEFZ ,17, 0 ,K,23011,SITMEFZ-S-17, 	(03-JUL-2025 15:53:56)
2,110:SITMEFZ ,18, 0 ,K,23007,SITMEFZ-S-18, 	(03-JUL-2025 15:53:56)
2,110:SITMEFZ ,19, 0 ,K,23010,SITMEFZ-S-19, 	(03-JUL-2025 15:53:56)
2,256:SITME ,1, 0 ,K,21010,SITME-S-1, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,1, 0 ,K,SEMTPL-12-1-D-23036-0,SEMTPL-S-1, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,2, 0 ,K,SEMTPL-14-1-D-24008-2,SEMTPL-S-2, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,3, 0 ,K,SEMTPL-15-1-D-24012-0,SEMTPL-S-3, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,4, 0 ,K,SEMTPL-16-1-D-24012-0,SEMTPL-S-4, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,5, 0 ,K,SEMTPL-17-1-D-24012-0,SEMTPL-S-5, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,6, 0 ,K,SEMTPL-18-1-D-24012-1,SEMTPL-S-6, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,7, 0 ,K,SEMTPL-19-1-T-24013-2,SEMTPL-S-7, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,8, 0 ,K,SEMTPL-13-1-D-24007-0,SEMTPL-S-8, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,10, 0 ,K,SEMTPL-14-1-D-24009-2,SEMTPL-S-10, 	(03-JUL-2025 15:53:56)
2,110:SITMEFZ , ,, K,24008,, 	(03-JUL-2025 15:53:56)	 (Not Inserted)
2,154:SEMTPL ,12, 0 ,K,SEMTPL-20-1-D-25004-0,SEMTPL-S-12, 	(03-JUL-2025 15:53:56)
2,0:SEMTPL , ,, K,22017,, 	(03-JUL-2025 15:53:56)	 (Not Inserted)
2,154:SEMTPL ,18, 0 ,K,SEMTPL-2-1-D-22031-5,SEMTPL-S-18, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,14, 0 ,K,SEMTPL-4-1-D-23003-0,SEMTPL-S-14, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,15, 0 ,K,SEMTPL-3-1-D-23001-0,SEMTPL-S-15, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,16, 0 ,K,SEMTPL-2-1-D-22034-5,SEMTPL-S-16, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,17, 0 ,K,SEMTPL-2-1-D-22031-5,SEMTPL-S-17, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,13, 0 ,K,SEMTPL-2-1-D-22031-5,SEMTPL-S-13, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,20, 0 ,K,SEMTPL-5-1-D-23004-0,SEMTPL-S-20, 	(03-JUL-2025 15:53:56)
2,0:SEMTPL , ,, K,22018,, 	(03-JUL-2025 15:53:56)	 (Not Inserted)
2,154:SEMTPL ,21, 0 ,K,SEMTPL-2-1-D-22035-5,SEMTPL-S-21, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,22, 0 ,K,SEMTPL-6-1-D-23005-0,SEMTPL-S-22, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,27, 0 ,K,SEMTPL-11-1-D-23014-0,SEMTPL-S-27, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,24, 0 ,K,SEMTPL-2-1-D-22027-5,SEMTPL-S-24, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,25, 0 ,K,SEMTPL-2-1-D-22032-5,SEMTPL-S-25, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,26, 0 ,K,SEMTPL-7-1-D-23006-0,SEMTPL-S-26, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,23, 0 ,K,SEMTPL-11-1-D-23014-0,SEMTPL-S-23, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,28, 0 ,K,SEMTPL-1-1-D-22026-0,SEMTPL-S-28, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,29, 0 ,K,SEMTPL-8-1-D-23008-3,SEMTPL-S-29, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,30, 0 ,K,SEMTPL-9-1-D-23009-0,SEMTPL-S-30, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,32, 0 ,K,SEMTPL-10-1-D-23021-1,SEMTPL-S-32, 	(03-JUL-2025 15:53:56)
2,154:SEMTPL ,31, 0 ,K,SEMTPL-10-1-D-23021-1,SEMTPL-S-31, 	(03-JUL-2025 15:53:56)
2,278:SEMTEXP ,5, 0 ,K,SEMTEXP-0-1-D-23026-0,SEMTEXP-S-5, 	(03-JUL-2025 15:53:56)
2,278:SEMTEXP ,2, 0 ,K,SEMTEXP-0-1-D-23022-0,SEMTEXP-S-2, 	(03-JUL-2025 15:53:56)
2,278:SEMTEXP ,3, 0 ,K,SEMTEXP-0-1-D-23023-0,SEMTEXP-S-3, 	(03-JUL-2025 15:53:56)
2,278:SEMTEXP ,4, 0 ,K,SEMTEXP-0-1-T-23039-0,SEMTEXP-S-4, 	(03-JUL-2025 15:53:56)
2,278:SEMTEXP ,1, 0 ,K,SEMTEXP-0-1-D-23026-0,SEMTEXP-S-1, 	(03-JUL-2025 15:53:56)
2,278:SEMTEXP ,6, 0 ,K,SEMTEXP-0-1-D-23029-0,SEMTEXP-S-6, 	(03-JUL-2025 15:53:56)
2,116:SELNG ,2, 0 ,K,22013,SELNG-S-2, 	(03-JUL-2025 15:53:56)
2,116:SELNG ,1, 0 ,K,22013,SELNG-S-1, 	(03-JUL-2025 15:53:56)
2,116:SELNG ,3, 0 ,K,21023,SELNG-S-3, 	(03-JUL-2025 15:53:56)
2,116:SELNG ,4, 0 ,K,22002,SELNG-S-4, 	(03-JUL-2025 15:53:56)
2,1:RIL ,1, 0 ,K,RIL-2-2-D-23013-21,RIL-S-1, 	(03-JUL-2025 15:53:56)
2,1:RIL ,2, 0 ,K,RIL-2-1-D-23012-21,RIL-S-2, 	(03-JUL-2025 15:53:56)
2,1:RIL ,3, 0 ,K,RIL-3-2-D-23020-13,RIL-S-3, 	(03-JUL-2025 15:53:56)
2,1:RIL ,4, 0 ,K,RIL-3-1-D-23019-13,RIL-S-4, 	(03-JUL-2025 15:53:56)
2,1:RIL ,5, 0 ,K,RIL-4-1-D-23038-4,RIL-S-5, 	(03-JUL-2025 15:53:56)
2,1:RIL ,6, 0 ,K,RIL-5-1-D-24014-1,RIL-S-6, 	(03-JUL-2025 15:53:56)
2,1:RIL ,7, 0 ,K,RIL-0-4-D-22004-0,RIL-S-7, 	(03-JUL-2025 15:53:56)
