

<<START>>,<<FMS_DERV_CONT_MST>>,, 	(28-JUL-2025 15:22:24)
 

TOTAL DATA IN EXCEL : ,532,, 	(28-JUL-2025 15:22:25)
 

TOTAL DATA INSERTED : ,532,, 	(28-JUL-2025 15:22:25)
 

TOTAL SKIPPED DATA ,0,, 	(28-JUL-2025 15:22:25)
 
<<END>>,<<FMS_DERV_CONT_MST>>,, 	(28-JUL-2025 15:22:25)
 

<<START>>,<<FMS_DERV_CONT_BU>>, 	(28-JUL-2025 15:22:25)
 
<<END>>,<<FMS_DERV_CONT_BU>>, 	(28-JUL-2025 15:22:25)
 

<<START>>,<<FMS_DERV_CONT_PLANT>>, 	(28-JUL-2025 15:22:25)
 
<<END>>,<<FMS_DERV_CONT_PLANT>>, 	(28-JUL-2025 15:22:25)
 

<<START>>,<<FMS_SECURITY_DEAL_MAP>>, 	(28-JUL-2025 15:22:25)
 
<<END>>,<<FMS_SECURITY_DEAL_MAP>>, 	(28-JUL-2025 15:22:25)
 

<<START>>,<<FMS_SECURITY_MST>>, 	(28-JUL-2025 15:22:25)
 
<<END>>,<<FMS_SECURITY_MST>>, 	(28-JUL-2025 15:22:25)
 

<<START>>,<<FMS_DERV_INVOICE_MST>>,, 	(28-JUL-2025 15:22:43)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_STATE_TIN,BU_CONTACT_PERSON_CD,PLANT_SEQ_NO,CONTACT_PERSON_CD,TIMESTAMP,
2,112 , 1,0,240003,0,V,1,24,5,1,, 	(28-JUL-2025 15:22:43)
2,112 , 1,0,240004,0,V,1,24,5,1,, 	(28-JUL-2025 15:22:43)
2,112 , 1,0,240001,0,V,1,24,5,1,, 	(28-JUL-2025 15:22:43)
2,112 , 1,0,240002,0,V,1,24,5,1,, 	(28-JUL-2025 15:22:43)
2,112 , 1,0,230005,0,V,1,24,5,1,, 	(28-JUL-2025 15:22:43)
2,112 , 1,0,230001,0,V,1,24,5,1,, 	(28-JUL-2025 15:22:43)
2,112 , 1,0,230002,0,V,1,24,5,1,, 	(28-JUL-2025 15:22:43)
2,112 , 1,0,230003,0,V,1,24,5,1,, 	(28-JUL-2025 15:22:43)
2,112 , 1,0,230004,0,V,1,24,5,1,, 	(28-JUL-2025 15:22:43)
2,112 , 1,0,240005,0,V,1,24,5,1,, 	(28-JUL-2025 15:22:43)
2,112 , 1,0,240006,0,V,1,24,5,1,, 	(28-JUL-2025 15:22:43)
2,112 , 1,0,240007,0,V,1,24,5,1,, 	(28-JUL-2025 15:22:43)
2,112 , 1,0,250001,0,V,1,24,5,1,, 	(28-JUL-2025 15:22:43)
2,112 , 1,0,240008,0,V,1,24,5,1,, 	(28-JUL-2025 15:22:43)
2,112 , 1,0,240009,0,V,1,24,5,1,, 	(28-JUL-2025 15:22:43)
2,112 , 1,0,240011,0,V,1,24,5,1,, 	(28-JUL-2025 15:22:43)
2,112 , 1,0,240012,0,V,1,24,5,1,, 	(28-JUL-2025 15:22:43)
2,112 , 1,0,240026,0,V,1,24,5,1,, 	(28-JUL-2025 15:22:43)
