

<<START>>,<<FMS_TRADER_CARGO_MST>> 	(01-JUL-2025 10:15:43)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONT_TYPE,CONT_NO,CONT_REV,CARGO_NO,CARGO_REF_NO,TIMESTAMP
2, 270:TGPL, M, 1, 0, N, 710022, 0,1,8028, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 710023, 0,1,9003, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 710024, 0,1,9004, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 710025, 0,1,9005, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 710026, 0,1,9007, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 710027, 0,1,9011, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 710028, 0,1,9014, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 710029, 0,1,9016, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 710030, 0,1,9017, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 710031, 0,1,9021, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 710032, 0,1,10002, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 710033, 0,1,10004, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 710034, 0,1,10005, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 711001, 0,1,10009, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 711001, 0,2,10010, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 711001, 0,3,10011, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 711001, 0,4,10012, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 711001, 0,5,10013, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 711001, 0,6,10014, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 711002, 0,1,11002, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 711003, 0,1,11006, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 712001, 0,1,11008, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 712001, 0,2,11009, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 712001, 0,3,11010, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 713001, 0,1,11011, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 713001, 0,2,11012, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 713001, 0,3,11013, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 713001, 0,4,11014, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 713001, 0,5,11015, 	(01-JUL-2025 10:15:43)
2, 270:TGPL, M, 1, 0, N, 713001, 0,6,11016, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710035, 0,1,5001, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710036, 0,1,5003, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710037, 0,1,6001, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710038, 0,1,6002, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710039, 0,1,6004, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710040, 0,1,6005, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710041, 0,1,6006, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710042, 0,1,6007, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710043, 0,1,6008, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710044, 0,1,6009, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710045, 0,1,6010, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710046, 0,1,6011, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710047, 0,1,6013, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710048, 0,1,6014, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710049, 0,1,7001, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710050, 0,1,7002, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710051, 0,1,7003, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710052, 0,1,7005, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710053, 0,1,7006, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710054, 0,1,7008, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710055, 0,1,7009, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710056, 0,1,7010, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710057, 0,1,7011, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710058, 0,1,7013, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710059, 0,1,7014, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710060, 0,1,7015, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710061, 0,1,7016, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710062, 0,1,7017, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710063, 0,1,7018, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710064, 0,1,7021, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710065, 0,1,7025, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710066, 0,1,7026, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710067, 0,1,7027, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710068, 0,1,7028, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710069, 0,1,7029, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710070, 0,1,8002, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710071, 0,1,8003, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710072, 0,1,8004, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710073, 0,1,8005, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710074, 0,1,8006, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710075, 0,1,8008, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710076, 0,1,8009, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710077, 0,1,8010, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710078, 0,1,8011, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710079, 0,1,8012, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710080, 0,1,8016, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710081, 0,1,8018, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710082, 0,1,8020, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710083, 0,1,8022, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710084, 0,1,8023, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710085, 0,1,8024, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 710086, 0,1,8027, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 721001, 0,1,21054, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 721002, 0,1,21056, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 721003, 0,1,21057, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 721004, 0,1,21058, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 721005, 0,1,21063, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 722001, 0,1,22013, 	(01-JUL-2025 10:15:43)
2, 116:SELNG, M, 1, 0, N, 722002, 0,1,22024, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710087, 0,1,8029, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710088, 0,1,8030, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710089, 0,1,9001, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710090, 0,1,9002, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710091, 0,1,9006, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710092, 0,1,9008, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710093, 0,1,9009, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710094, 0,1,9010, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710095, 0,1,9012, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710096, 0,1,9013, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710097, 0,1,9015, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710098, 0,1,9018, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710099, 0,1,9019, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710100, 0,1,9020, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710101, 0,1,9022, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710102, 0,1,9023, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710103, 0,1,9024, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710104, 0,1,9025, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710105, 0,1,9026, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710106, 0,1,10001, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710107, 0,1,10003, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710108, 0,1,10006, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710109, 0,1,10007, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 710110, 0,1,10008, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 711004, 0,1,10016, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 711005, 0,1,10017, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 711006, 0,1,11001, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 711007, 0,1,11003, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 711008, 0,1,11004, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 711009, 0,1,11005, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 711010, 0,1,11007, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 714001, 0,1,14001, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 714002, 0,1,14002, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 714003, 0,1,14003, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 714004, 0,1,14004, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 714005, 0,1,14005, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 714006, 0,1,14006, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 714007, 0,1,14007, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 714008, 0,1,14008, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 715001, 0,1,14009, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 715001, 0,2,14010, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 715001, 0,3,14011, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 715001, 0,4,14012, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 715001, 0,5,14013, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 715001, 0,6,14014, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 715002, 0,1,15001, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 716001, 0,1,16001, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 717001, 0,1,17001, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 719001, 0,1,19001, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 719002, 0,1,19002, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 719003, 0,1,19003, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 719004, 0,1,19004, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 719005, 0,1,19005, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 719006, 0,1,19006, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 719007, 0,1,19007, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 719008, 0,1,19008, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 719009, 0,1,19009, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 719010, 0,1,19010, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 719011, 0,1,19011, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 719012, 0,1,19012, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 719013, 0,1,19013, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 719014, 0,1,19014, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 719015, 0,1,19015, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720001, 0,1,19016, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720002, 0,1,19017, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720003, 0,1,19018, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720004, 0,1,19020, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720005, 0,1,19019, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720006, 0,1,19021, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720007, 0,1,19022, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720008, 0,1,19023, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720009, 0,1,19024, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720010, 0,1,19025, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720011, 0,1,19026, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720012, 0,1,19027, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720012, 0,2,19028, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720013, 0,1,19029, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720013, 0,2,19030, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720014, 0,1,19031, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720015, 0,1,19032, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720016, 0,1,20001, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720017, 0,1,20002, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720018, 0,1,20003, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720019, 0,1,20005, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720020, 0,1,20007, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720021, 0,1,20010, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720022, 0,1,20011, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720023, 0,1,20012, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720024, 0,1,20013, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720024, 0,2,20014, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720024, 0,3,20015, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720024, 0,4,20016, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720025, 0,1,20017, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720026, 0,1,20018, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720027, 0,1,20019, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720028, 0,1,20020, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720029, 0,1,20021, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 720030, 0,1,20022, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 721006, 0,1,20025, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 721006, 0,2,20026, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 721006, 0,3,20027, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 721007, 0,1,21002, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 721008, 0,1,21003, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 721009, 0,1,21004, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 721010, 0,1,21008, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 721010, 0,2,21009, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 721011, 0,1,21047, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 721011, 0,2,21048, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 721011, 0,3,21049, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 721012, 0,1,21050, 	(01-JUL-2025 10:15:43)
2, 256:SITME, M, 1, 0, N, 721013, 0,1,21053, 	(01-JUL-2025 10:15:43)
2, :DT, , , , , 721013, ,1,7030, 	(01-JUL-2025 10:15:43)	 (Not Inserted)
2, :DT, , , , , 721013, ,1,7031, 	(01-JUL-2025 10:15:43)	 (Not Inserted)
2, :DT, , , , , 721013, ,1,8031, 	(01-JUL-2025 10:15:43)	 (Not Inserted)
2, :DT, , , , , 721013, ,1,9027, 	(01-JUL-2025 10:15:43)	 (Not Inserted)
2, :DT, , , , , 721013, ,1,10015, 	(01-JUL-2025 10:15:43)	 (Not Inserted)
2, 268:ThirdParty, , , , , 721013, ,1,20004, 	(01-JUL-2025 10:15:43)	 (Not Inserted)
2, 268:ThirdParty, , , , , 721013, ,1,20009, 	(01-JUL-2025 10:15:43)	 (Not Inserted)
2, 268:ThirdParty, , , , , 721013, ,1,20023, 	(01-JUL-2025 10:15:43)	 (Not Inserted)
2, 268:ThirdParty, , , , , 721013, ,1,20024, 	(01-JUL-2025 10:15:43)	 (Not Inserted)
2, 268:ThirdParty, , , , , 721013, ,1,21005, 	(01-JUL-2025 10:15:43)	 (Not Inserted)
2, 268:ThirdParty, , , , , 721013, ,2,21006, 	(01-JUL-2025 10:15:43)	 (Not Inserted)
2, 152:GUNSPL, M, 1, 0, N, 721014, 0,1,21001, 	(01-JUL-2025 10:15:43)
2, 152:GUNSPL, M, 1, 0, N, 721015, 0,1,21055, 	(01-JUL-2025 10:15:43)
2, 1:RIL, , , , , 721015, ,1,21007, 	(01-JUL-2025 10:15:43)	 (Not Inserted)
2, 20:AMNS, , , , , 721015, ,1,21052, 	(01-JUL-2025 10:15:43)	 (Not Inserted)
2, 20:AMNS, , , , , 721015, ,1,21064, 	(01-JUL-2025 10:15:43)	 (Not Inserted)
2, 20:AMNS, , , , , 721015, ,1,21065, 	(01-JUL-2025 10:15:43)	 (Not Inserted)
2, 110:SITMEFZ, M, 1, 0, N, 723001, 0,1,23007, 	(01-JUL-2025 10:15:43)
2, 110:SITMEFZ, M, 1, 0, N, 723002, 0,1,23010, 	(01-JUL-2025 10:15:43)
2, 110:SITMEFZ, M, 1, 0, N, 723003, 0,1,23011, 	(01-JUL-2025 10:15:43)
2, 110:SITMEFZ, M, 1, 0, N, 723004, 0,1,23015, 	(01-JUL-2025 10:15:43)
2, 110:SITMEFZ, M, 1, 0, N, 723005, 0,1,23024, 	(01-JUL-2025 10:15:43)
2, 110:SITMEFZ, M, 1, 0, N, 723006, 0,1,23025, 	(01-JUL-2025 10:15:43)
2, 110:SITMEFZ, M, 1, 0, N, 723007, 0,1,23028, 	(01-JUL-2025 10:15:43)
2, 110:SITMEFZ, M, 1, 0, N, 723008, 0,2,23035, 	(01-JUL-2025 10:15:43)
2, 110:SITMEFZ, M, 1, 0, N, 723008, 0,1,23034, 	(01-JUL-2025 10:15:43)
2, 110:SITMEFZ, M, 1, 0, N, 723009, 0,1,23040, 	(01-JUL-2025 10:15:43)
2, 110:SITMEFZ, M, 1, 0, N, 724001, 0,1,24002, 	(01-JUL-2025 10:15:43)
2, 110:SITMEFZ, M, 1, 0, N, 724001, 0,2,24003, 	(01-JUL-2025 10:15:43)
2, 110:SITMEFZ, M, 1, 0, N, 724001, 0,3,24004, 	(01-JUL-2025 10:15:43)
2, 110:SITMEFZ, M, 1, 0, N, 724002, 0,1,24006, 	(01-JUL-2025 10:15:43)
2, 110:SITMEFZ, M, 1, 0, N, 724003, 0,1,24010, 	(01-JUL-2025 10:15:43)
2, 110:SITMEFZ, M, 1, 0, N, 724004, 0,1,24011, 	(01-JUL-2025 10:15:43)
2, 110:SITMEFZ, M, 1, 0, N, 724005, 0,1,24015, 	(01-JUL-2025 10:15:43)
2, 110:SITMEFZ, M, 1, 0, N, 725001, 0,1,25001, 	(01-JUL-2025 10:15:43)
2, 110:SITMEFZ, M, 1, 0, N, 725002, 0,1,25003, 	(01-JUL-2025 10:15:43)

TOTAL DATA IN EXCEL : 262 	(01-JUL-2025 10:15:43)
 

TOTAL DATA INSERTED : 242 	(01-JUL-2025 10:15:43)
 

TOTAL SKIPPED DATA 20 	(01-JUL-2025 10:15:43)
 
<<END>><<FMS_TRADER_CARGO_MST>> 	(01-JUL-2025 10:15:43)
 

<<START>>,<<FMS_TRADER_BILLING_DTL1>>, 	(01-JUL-2025 10:15:43)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE, 	(01-JUL-2025 10:15:43)
 

TOTAL DATA IN EXCEL : ,0, 	(01-JUL-2025 10:15:44)
 

