

<<START>>,<<FMS_TRUCK_DRIVER_LINK>>,,, 	(05-JUN-2025 16:55:02)
 
ENT_PROFILE,TRUCK_CD,DRIVER_CD,EFF_DT,LINK_SEQ,TIMESTAMP,
2,16,,13/05/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)	 (Not Inserted)
2,109,78,14/05/2021 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,20,78,19/05/2021 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,20,77,19/05/2021 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,20,78,22/05/2021 00:00:00,4, 	(05-JUN-2025 16:55:02)
2,109,78,24/05/2021 00:00:00,5, 	(05-JUN-2025 16:55:02)
2,20,77,24/05/2021 00:00:00,4, 	(05-JUN-2025 16:55:02)
2,20,76,25/05/2021 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,54,47,27/05/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,20,48,27/05/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,20,76,31/05/2021 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,20,76,03/06/2021 00:00:00,4, 	(05-JUN-2025 16:55:02)
2,1,,16/06/2021 00:00:00,2, 	(05-JUN-2025 16:55:02)	 (Not Inserted)
2,20,76,18/06/2021 00:00:00,5, 	(05-JUN-2025 16:55:02)
2,20,78,01/07/2021 00:00:00,6, 	(05-JUN-2025 16:55:02)
2,109,44,02/07/2021 00:00:00,6, 	(05-JUN-2025 16:55:02)
2,20,44,05/07/2021 00:00:00,7, 	(05-JUN-2025 16:55:02)
2,20,209,16/07/2021 00:00:00,5, 	(05-JUN-2025 16:55:02)
2,20,79,19/07/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,20,44,23/07/2021 00:00:00,8, 	(05-JUN-2025 16:55:02)
2,1,114,24/07/2021 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,16,214,26/07/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,53,163,29/07/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,54,,05/08/2021 00:00:00,2, 	(05-JUN-2025 16:55:02)	 (Not Inserted)
2,55,208,05/08/2021 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,24,69,11/08/2021 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,82,162,21/08/2021 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,56,116,22/08/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,84,215,23/08/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,57,,25/08/2021 00:00:00,3, 	(05-JUN-2025 16:55:02)	 (Not Inserted)
2,111,217,28/08/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,2,49,29/08/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,7,,29/08/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)	 (Not Inserted)
2,84,117,31/08/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,112,51,31/08/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,58,121,01/09/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,24,217,04/09/2021 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,56,215,05/09/2021 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,54,,05/09/2021 00:00:00,3, 	(05-JUN-2025 16:55:02)	 (Not Inserted)
2,7,50,06/09/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,109,209,06/09/2021 00:00:00,6, 	(05-JUN-2025 16:55:02)
2,8,50,10/09/2021 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,57,46,10/09/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,54,211,11/09/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,9,52,21/09/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,24,218,27/09/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,58,69,02/10/2021 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,59,217,02/10/2021 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,24,217,04/10/2021 00:00:00,4, 	(05-JUN-2025 16:55:02)
2,24,218,05/10/2021 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,113,219,11/10/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,80,221,12/10/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,80,220,12/10/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,19,164,13/10/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,1,161,17/10/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,21,122,20/10/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,79,123,24/10/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,47,124,25/10/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,47,220,09/11/2021 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,113,208,10/11/2021 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,11,124,11/11/2021 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,21,122,11/11/2021 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,7,219,19/11/2021 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,58,121,22/11/2021 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,113,52,25/11/2021 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,59,121,26/11/2021 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,59,69,26/11/2021 00:00:00,4, 	(05-JUN-2025 16:55:02)
2,58,69,26/11/2021 00:00:00,5, 	(05-JUN-2025 16:55:02)
2,20,79,28/11/2021 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,113,80,30/11/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,1,42,04/12/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,57,47,06/12/2021 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,20,44,08/12/2021 00:00:00,9, 	(05-JUN-2025 16:55:02)
2,22,219,09/12/2021 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,59,116,13/12/2021 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,58,116,15/12/2021 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,54,46,15/12/2021 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,109,44,17/12/2021 00:00:00,10, 	(05-JUN-2025 16:55:02)
2,59,69,24/12/2021 00:00:00,6, 	(05-JUN-2025 16:55:02)
2,20,79,26/12/2021 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,20,53,30/12/2021 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,47,220,30/12/2021 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,58,217,03/01/2022 00:00:00,5, 	(05-JUN-2025 16:55:02)
2,59,120,09/01/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,59,121,10/01/2022 00:00:00,4, 	(05-JUN-2025 16:55:02)
2,60,125,12/01/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,22,222,16/01/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,7,126,20/01/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,58,121,27/01/2022 00:00:00,5, 	(05-JUN-2025 16:55:02)
2,8,208,31/01/2022 00:00:00,4, 	(05-JUN-2025 16:55:02)
2,8,215,31/01/2022 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,10,54,01/02/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,59,69,03/02/2022 00:00:00,7, 	(05-JUN-2025 16:55:02)
2,18,222,04/02/2022 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,58,120,10/02/2022 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,16,214,11/02/2022 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,61,127,11/02/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,2,49,12/02/2022 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,59,116,13/02/2022 00:00:00,4, 	(05-JUN-2025 16:55:02)
2,111,52,14/02/2022 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,8,165,14/02/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,111,165,14/02/2022 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,111,81,15/02/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,111,81,15/02/2022 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,59,121,16/02/2022 00:00:00,6, 	(05-JUN-2025 16:55:02)
2,8,215,17/02/2022 00:00:00,4, 	(05-JUN-2025 16:55:02)
2,8,50,17/02/2022 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,58,217,17/02/2022 00:00:00,6, 	(05-JUN-2025 16:55:02)
2,58,120,17/02/2022 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,19,164,19/02/2022 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,59,121,19/02/2022 00:00:00,7, 	(05-JUN-2025 16:55:02)
2,111,52,20/02/2022 00:00:00,4, 	(05-JUN-2025 16:55:02)
2,11,124,21/02/2022 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,7,208,25/02/2022 00:00:00,5, 	(05-JUN-2025 16:55:02)
2,59,120,25/02/2022 00:00:00,4, 	(05-JUN-2025 16:55:02)
2,58,121,26/02/2022 00:00:00,8, 	(05-JUN-2025 16:55:02)
2,109,53,02/03/2022 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,86,166,03/03/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,20,53,03/03/2022 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,59,121,03/03/2022 00:00:00,9, 	(05-JUN-2025 16:55:02)
2,109,44,03/03/2022 00:00:00,11, 	(05-JUN-2025 16:55:02)
2,28,82,05/03/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,5,83,07/03/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,58,120,07/03/2022 00:00:00,5, 	(05-JUN-2025 16:55:02)
2,59,116,07/03/2022 00:00:00,5, 	(05-JUN-2025 16:55:02)
2,8,128,09/03/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,59,69,10/03/2022 00:00:00,8, 	(05-JUN-2025 16:55:02)
2,59,116,12/03/2022 00:00:00,6, 	(05-JUN-2025 16:55:02)
2,58,121,12/03/2022 00:00:00,10, 	(05-JUN-2025 16:55:02)
2,58,217,14/03/2022 00:00:00,7, 	(05-JUN-2025 16:55:02)
2,59,120,14/03/2022 00:00:00,6, 	(05-JUN-2025 16:55:02)
2,111,50,17/03/2022 00:00:00,4, 	(05-JUN-2025 16:55:02)
2,58,69,19/03/2022 00:00:00,9, 	(05-JUN-2025 16:55:02)
2,59,121,19/03/2022 00:00:00,11, 	(05-JUN-2025 16:55:02)
2,59,120,24/03/2022 00:00:00,7, 	(05-JUN-2025 16:55:02)
2,58,121,24/03/2022 00:00:00,12, 	(05-JUN-2025 16:55:02)
2,63,129,25/03/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,59,118,26/03/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,58,120,27/03/2022 00:00:00,8, 	(05-JUN-2025 16:55:02)
2,58,120,27/03/2022 00:00:00,9, 	(05-JUN-2025 16:55:02)
2,87,219,29/03/2022 00:00:00,4, 	(05-JUN-2025 16:55:02)
2,111,50,29/03/2022 00:00:00,5, 	(05-JUN-2025 16:55:02)
2,58,69,30/03/2022 00:00:00,10, 	(05-JUN-2025 16:55:02)
2,59,120,30/03/2022 00:00:00,10, 	(05-JUN-2025 16:55:02)
2,58,215,03/04/2022 00:00:00,5, 	(05-JUN-2025 16:55:02)
2,58,217,04/04/2022 00:00:00,8, 	(05-JUN-2025 16:55:02)
2,59,69,05/04/2022 00:00:00,11, 	(05-JUN-2025 16:55:02)
2,58,208,07/04/2022 00:00:00,6, 	(05-JUN-2025 16:55:02)
2,59,118,11/04/2022 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,58,120,11/04/2022 00:00:00,11, 	(05-JUN-2025 16:55:02)
2,59,167,12/04/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,59,217,12/04/2022 00:00:00,9, 	(05-JUN-2025 16:55:02)
2,59,217,12/04/2022 00:00:00,10, 	(05-JUN-2025 16:55:02)
2,63,168,13/04/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,59,208,15/04/2022 00:00:00,7, 	(05-JUN-2025 16:55:02)
2,59,117,15/04/2022 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,59,215,15/04/2022 00:00:00,6, 	(05-JUN-2025 16:55:02)
2,59,117,15/04/2022 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,58,120,15/04/2022 00:00:00,12, 	(05-JUN-2025 16:55:02)
2,58,120,17/04/2022 00:00:00,13, 	(05-JUN-2025 16:55:02)
2,87,168,19/04/2022 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,87,219,19/04/2022 00:00:00,5, 	(05-JUN-2025 16:55:02)
2,63,129,19/04/2022 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,58,117,20/04/2022 00:00:00,4, 	(05-JUN-2025 16:55:02)
2,59,217,23/04/2022 00:00:00,11, 	(05-JUN-2025 16:55:02)
2,58,208,24/04/2022 00:00:00,8, 	(05-JUN-2025 16:55:02)
2,58,215,24/04/2022 00:00:00,7, 	(05-JUN-2025 16:55:02)
2,59,219,25/04/2022 00:00:00,6, 	(05-JUN-2025 16:55:02)
2,52,210,25/04/2022 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,25,223,26/04/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,58,121,26/04/2022 00:00:00,13, 	(05-JUN-2025 16:55:02)
2,59,118,27/04/2022 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,59,117,27/04/2022 00:00:00,5, 	(05-JUN-2025 16:55:02)
2,58,167,28/04/2022 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,59,219,03/05/2022 00:00:00,7, 	(05-JUN-2025 16:55:02)
2,59,219,03/05/2022 00:00:00,8, 	(05-JUN-2025 16:55:02)
2,58,121,03/05/2022 00:00:00,14, 	(05-JUN-2025 16:55:02)
2,58,219,06/05/2022 00:00:00,9, 	(05-JUN-2025 16:55:02)
2,58,167,06/05/2022 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,59,217,06/05/2022 00:00:00,12, 	(05-JUN-2025 16:55:02)
2,59,69,07/05/2022 00:00:00,12, 	(05-JUN-2025 16:55:02)
2,59,167,12/05/2022 00:00:00,4, 	(05-JUN-2025 16:55:02)
2,87,51,13/05/2022 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,58,167,13/05/2022 00:00:00,5, 	(05-JUN-2025 16:55:02)
2,59,121,13/05/2022 00:00:00,15, 	(05-JUN-2025 16:55:02)
2,87,168,14/05/2022 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,63,129,15/05/2022 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,59,167,15/05/2022 00:00:00,6, 	(05-JUN-2025 16:55:02)
2,89,130,16/05/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,88,131,16/05/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,58,121,16/05/2022 00:00:00,16, 	(05-JUN-2025 16:55:02)
2,86,132,17/05/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,58,208,18/05/2022 00:00:00,9, 	(05-JUN-2025 16:55:02)
2,58,167,19/05/2022 00:00:00,7, 	(05-JUN-2025 16:55:02)
2,59,120,19/05/2022 00:00:00,14, 	(05-JUN-2025 16:55:02)
2,87,51,21/05/2022 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,58,69,23/05/2022 00:00:00,13, 	(05-JUN-2025 16:55:02)
2,59,167,24/05/2022 00:00:00,8, 	(05-JUN-2025 16:55:02)
2,87,51,26/05/2022 00:00:00,4, 	(05-JUN-2025 16:55:02)
2,58,116,26/05/2022 00:00:00,7, 	(05-JUN-2025 16:55:02)
2,87,51,27/05/2022 00:00:00,5, 	(05-JUN-2025 16:55:02)
2,25,169,27/05/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,87,51,27/05/2022 00:00:00,6, 	(05-JUN-2025 16:55:02)
2,87,51,27/05/2022 00:00:00,7, 	(05-JUN-2025 16:55:02)
2,58,215,28/05/2022 00:00:00,8, 	(05-JUN-2025 16:55:02)
2,63,129,29/05/2022 00:00:00,4, 	(05-JUN-2025 16:55:02)
2,59,69,29/05/2022 00:00:00,14, 	(05-JUN-2025 16:55:02)
2,23,111,31/05/2022 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,59,116,31/05/2022 00:00:00,8, 	(05-JUN-2025 16:55:02)
2,91,170,01/06/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,63,84,02/06/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,59,208,02/06/2022 00:00:00,10, 	(05-JUN-2025 16:55:02)
2,58,167,02/06/2022 00:00:00,9, 	(05-JUN-2025 16:55:02)
2,58,217,02/06/2022 00:00:00,13, 	(05-JUN-2025 16:55:02)
2,59,121,02/06/2022 00:00:00,17, 	(05-JUN-2025 16:55:02)
2,58,69,06/06/2022 00:00:00,15, 	(05-JUN-2025 16:55:02)
2,59,121,06/06/2022 00:00:00,18, 	(05-JUN-2025 16:55:02)
2,86,166,07/06/2022 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,58,208,07/06/2022 00:00:00,11, 	(05-JUN-2025 16:55:02)
2,59,121,07/06/2022 00:00:00,19, 	(05-JUN-2025 16:55:02)
2,10,217,08/06/2022 00:00:00,14, 	(05-JUN-2025 16:55:02)
2,86,132,08/06/2022 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,59,116,08/06/2022 00:00:00,9, 	(05-JUN-2025 16:55:02)
2,86,166,09/06/2022 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,58,116,12/06/2022 00:00:00,10, 	(05-JUN-2025 16:55:02)
2,59,121,12/06/2022 00:00:00,20, 	(05-JUN-2025 16:55:02)
2,58,69,15/06/2022 00:00:00,16, 	(05-JUN-2025 16:55:02)
2,25,75,16/06/2022 00:00:00,2, 	(05-JUN-2025 16:55:02)
2,25,75,17/06/2022 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,58,116,18/06/2022 00:00:00,11, 	(05-JUN-2025 16:55:02)
2,59,69,18/06/2022 00:00:00,17, 	(05-JUN-2025 16:55:02)
2,58,219,19/06/2022 00:00:00,10, 	(05-JUN-2025 16:55:02)
2,59,116,19/06/2022 00:00:00,12, 	(05-JUN-2025 16:55:02)
2,59,69,20/06/2022 00:00:00,18, 	(05-JUN-2025 16:55:02)
2,58,121,20/06/2022 00:00:00,21, 	(05-JUN-2025 16:55:02)
2,88,55,23/06/2022 00:00:00,1, 	(05-JUN-2025 16:55:02)
2,58,121,24/06/2022 00:00:00,22, 	(05-JUN-2025 16:55:02)
2,59,121,24/06/2022 00:00:00,23, 	(05-JUN-2025 16:55:02)
2,59,121,24/06/2022 00:00:00,24, 	(05-JUN-2025 16:55:02)
2,59,116,25/06/2022 00:00:00,13, 	(05-JUN-2025 16:55:02)
2,58,121,26/06/2022 00:00:00,25, 	(05-JUN-2025 16:55:02)
2,59,69,28/06/2022 00:00:00,19, 	(05-JUN-2025 16:55:02)
2,59,118,30/06/2022 00:00:00,4, 	(05-JUN-2025 16:55:02)
2,59,116,05/07/2022 00:00:00,14, 	(05-JUN-2025 16:55:02)
2,58,217,06/07/2022 00:00:00,15, 	(05-JUN-2025 16:55:02)
2,59,121,06/07/2022 00:00:00,26, 	(05-JUN-2025 16:55:02)
2,58,69,08/07/2022 00:00:00,20, 	(05-JUN-2025 16:55:02)
2,58,217,12/07/2022 00:00:00,16, 	(05-JUN-2025 16:55:02)
2,59,69,12/07/2022 00:00:00,21, 	(05-JUN-2025 16:55:02)
2,59,219,16/07/2022 00:00:00,11, 	(05-JUN-2025 16:55:02)
2,58,121,17/07/2022 00:00:00,27, 	(05-JUN-2025 16:55:02)
2,58,167,19/07/2022 00:00:00,10, 	(05-JUN-2025 16:55:02)
2,58,219,22/07/2022 00:00:00,12, 	(05-JUN-2025 16:55:02)
2,59,69,22/07/2022 00:00:00,22, 	(05-JUN-2025 16:55:02)
2,58,121,28/07/2022 00:00:00,28, 	(05-JUN-2025 16:55:02)
2,59,219,02/08/2022 00:00:00,13, 	(05-JUN-2025 16:55:02)
2,58,167,03/08/2022 00:00:00,11, 	(05-JUN-2025 16:55:02)
2,59,121,05/08/2022 00:00:00,29, 	(05-JUN-2025 16:55:02)
2,58,219,06/08/2022 00:00:00,14, 	(05-JUN-2025 16:55:02)
2,59,167,07/08/2022 00:00:00,12, 	(05-JUN-2025 16:55:02)
2,58,219,08/08/2022 00:00:00,15, 	(05-JUN-2025 16:55:02)
2,59,167,08/08/2022 00:00:00,13, 	(05-JUN-2025 16:55:02)
2,59,217,08/08/2022 00:00:00,17, 	(05-JUN-2025 16:55:02)
2,58,117,09/08/2022 00:00:00,6, 	(05-JUN-2025 16:55:02)
2,58,116,11/08/2022 00:00:00,15, 	(05-JUN-2025 16:55:02)
2,58,117,12/08/2022 00:00:00,7, 	(05-JUN-2025 16:55:02)
2,59,117,12/08/2022 00:00:00,8, 	(05-JUN-2025 16:55:02)
2,58,69,12/08/2022 00:00:00,23, 	(05-JUN-2025 16:55:02)
2,59,167,14/08/2022 00:00:00,14, 	(05-JUN-2025 16:55:02)
2,58,219,17/08/2022 00:00:00,16, 	(05-JUN-2025 16:55:02)
2,59,117,20/08/2022 00:00:00,9, 	(05-JUN-2025 16:55:02)
2,59,167,23/08/2022 00:00:00,15, 	(05-JUN-2025 16:55:02)
2,59,117,24/08/2022 00:00:00,10, 	(05-JUN-2025 16:55:02)
2,58,69,24/08/2022 00:00:00,24, 	(05-JUN-2025 16:55:02)
2,59,167,26/08/2022 00:00:00,16, 	(05-JUN-2025 16:55:02)
2,58,117,30/08/2022 00:00:00,11, 	(05-JUN-2025 16:55:02)
2,59,116,30/08/2022 00:00:00,16, 	(05-JUN-2025 16:55:02)
2,58,167,02/09/2022 00:00:00,17, 	(05-JUN-2025 16:55:02)
2,58,167,02/09/2022 00:00:00,18, 	(05-JUN-2025 16:55:02)
2,23,111,03/09/2022 00:00:00,4, 	(05-JUN-2025 16:55:02)
2,52,210,03/09/2022 00:00:00,3, 	(05-JUN-2025 16:55:02)
2,59,121,04/09/2022 00:00:00,30, 	(05-JUN-2025 16:55:02)
2,59,219,06/09/2022 00:00:00,17, 	(05-JUN-2025 16:55:02)
2,58,116,07/09/2022 00:00:00,17, 	(05-JUN-2025 16:55:02)
2,59,121,07/09/2022 00:00:00,31, 	(05-JUN-2025 16:55:02)
2,63,51,08/09/2022 00:00:00,8, 	(05-JUN-2025 16:55:02)
2,58,69,09/09/2022 00:00:00,25, 	(05-JUN-2025 16:55:02)
2,59,121,09/09/2022 00:00:00,32, 	(05-JUN-2025 16:55:02)
