2,13,0,0,124036,0,X,S0134/24-25, 	(11-SEP-2025 16:24:29)
2,15,2,0,26,0,S,S0253/24-25, 	(11-SEP-2025 16:24:29)
2,15,2,0,26,0,S,S0242/24-25, 	(11-SEP-2025 16:24:29)
2,15,2,0,26,0,S,S0242/24-25, 	(11-SEP-2025 16:24:29)
2,15,2,0,20,0,S,SMH0178/23-24, 	(11-SEP-2025 16:24:29)
2,15,2,0,20,0,S,SMH0185/23-24, 	(11-SEP-2025 16:24:29)
2,15,2,0,18,0,S,S0087/23-24, 	(11-SEP-2025 16:24:29)
2,15,2,0,24,0,S,SMH0049/24-25, 	(11-SEP-2025 16:24:29)
2,15,2,0,24,0,S,SMH0054/24-25, 	(11-SEP-2025 16:24:29)
2,15,2,1,21,0,S,SMH0014/24-25, 	(11-SEP-2025 16:24:29)
2,15,2,0,5,0,S,0005/19-20, 	(11-SEP-2025 16:24:29)
2,18,1,0,3,0,S,0097/19-20, 	(11-SEP-2025 16:24:29)
2,20,,,,,,L00134/21-22, 	(11-SEP-2025 16:24:29)	 (Not Inserted)
2,20,1,0,15,0,S,S0364/20-21, 	(11-SEP-2025 16:24:29)
2,20,1,0,21,0,S,S0191/21-22, 	(11-SEP-2025 16:24:29)
2,20,1,0,24,0,S,SMH0087/22-23, 	(11-SEP-2025 16:24:29)
2,20,1,0,24,0,S,SMH0093/22-23, 	(11-SEP-2025 16:24:29)
2,20,,,,,,L00002/23-24, 	(11-SEP-2025 16:24:29)	 (Not Inserted)
2,20,,,,,,L00020/23-24, 	(11-SEP-2025 16:24:29)	 (Not Inserted)
2,20,,,,,,00692/19-20, 	(11-SEP-2025 16:24:29)	 (Not Inserted)
2,20,1,2,39,0,S,2SAP0008/25-26, 	(11-SEP-2025 16:24:29)
2,20,1,2,39,0,S,2SMH0036/25-26, 	(11-SEP-2025 16:24:29)
2,20,1,1,38,0,S,SMH0116/24-25, 	(11-SEP-2025 16:24:29)
2,20,,,,,,0669@2016-2017, 	(11-SEP-2025 16:24:29)	 (Not Inserted)
2,20,1,0,24,0,S,SMH0103/22-23, 	(11-SEP-2025 16:24:29)
2,154,1,0,21,0,S,SMH0067/24-25, 	(11-SEP-2025 16:24:29)
2,154,1,0,21,0,S,SAP0032/24-25, 	(11-SEP-2025 16:24:29)
2,154,1,2,14,0,S,SMH0118/23-24, 	(11-SEP-2025 16:24:29)
2,154,1,1,14,0,S,SMH0044/23-24, 	(11-SEP-2025 16:24:29)
2,154,1,2,14,0,S,SMH0054/23-24, 	(11-SEP-2025 16:24:29)
2,154,1,0,21,0,S,SMH0067/24-25, 	(11-SEP-2025 16:24:29)
2,154,1,0,2,0,S,0101/19-20, 	(11-SEP-2025 16:24:29)
2,154,1,0,21,0,S,SAP0031/24-25, 	(11-SEP-2025 16:24:29)
2,154,1,0,22,0,S,2SAP0004/25-26, 	(11-SEP-2025 16:24:29)
2,154,1,1,24,0,S,2SGJ0088/25-26, 	(11-SEP-2025 16:24:29)
2,21,1,1,15,0,S,S0365/20-21, 	(11-SEP-2025 16:24:29)
2,21,1,1,15,0,S,S0366/20-21, 	(11-SEP-2025 16:24:29)
2,21,1,0,13,0,S,S0235/20-21, 	(11-SEP-2025 16:24:29)
2,21,1,0,13,0,S,S0254/20-21, 	(11-SEP-2025 16:24:29)
2,21,1,1,2,0,S,0098/19-20, 	(11-SEP-2025 16:24:29)
2,21,1,0,11,0,S,0099/19-20, 	(11-SEP-2025 16:24:29)
2,23,1,0,14,0,S,S0083/23-24, 	(11-SEP-2025 16:24:29)
2,23,1,0,14,0,S,S0084/23-24, 	(11-SEP-2025 16:24:29)
2,24,1,0,3,0,S,S0371/20-21, 	(11-SEP-2025 16:24:29)
2,24,1,0,1,0,S,S0369/20-21, 	(11-SEP-2025 16:24:29)
2,24,1,0,2,0,S,S0370/20-21, 	(11-SEP-2025 16:24:29)
2,24,1,0,9,0,S,S0161/24-25, 	(11-SEP-2025 16:24:29)
2,24,1,0,8,0,S,S0180/24-25, 	(11-SEP-2025 16:24:29)
2,24,1,0,8,0,S,S0145/24-25, 	(11-SEP-2025 16:24:29)
2,24,1,0,8,0,S,S0193/24-25, 	(11-SEP-2025 16:24:29)
2,24,1,0,6,0,S,S0166/23-24, 	(11-SEP-2025 16:24:29)
2,24,1,0,6,0,S,S0228/23-24, 	(11-SEP-2025 16:24:29)
2,24,1,0,6,0,S,S0350/23-24, 	(11-SEP-2025 16:24:29)
2,24,1,0,6,0,S,S0370/23-24, 	(11-SEP-2025 16:24:29)
2,24,1,0,5,0,S,S0061/23-24, 	(11-SEP-2025 16:24:29)
2,24,1,0,6,0,S,S0175/23-24, 	(11-SEP-2025 16:24:29)
2,24,1,0,6,0,S,S0390/23-24, 	(11-SEP-2025 16:24:29)
2,24,1,1,6,0,S,S0438/23-24, 	(11-SEP-2025 16:24:29)
2,24,1,1,6,0,S,S0438/23-24, 	(11-SEP-2025 16:24:29)
2,24,1,0,8,0,S,S0160/24-25, 	(11-SEP-2025 16:24:29)
2,24,1,0,8,0,S,S0201/24-25, 	(11-SEP-2025 16:24:29)
2,24,1,0,6,0,S,S0403/23-24, 	(11-SEP-2025 16:24:29)
2,24,1,0,7,0,S,S0179/24-25, 	(11-SEP-2025 16:24:29)
2,24,1,0,7,0,S,S0065/24-25, 	(11-SEP-2025 16:24:29)
2,24,1,0,6,0,S,S0190/23-24, 	(11-SEP-2025 16:24:29)
2,24,1,0,6,0,S,S0215/23-24, 	(11-SEP-2025 16:24:29)
2,24,1,0,6,0,S,S0262/23-24, 	(11-SEP-2025 16:24:29)
2,24,1,0,6,0,S,S0320/23-24, 	(11-SEP-2025 16:24:29)
2,25,1,0,8,0,S,S0022/22-23, 	(11-SEP-2025 16:24:29)
2,25,1,0,9,0,S,SMH0065/24-25, 	(11-SEP-2025 16:24:29)
2,25,1,0,9,0,S,SMH0070/24-25, 	(11-SEP-2025 16:24:29)
2,25,1,0,9,0,S,SMH0192/23-24, 	(11-SEP-2025 16:24:29)
2,25,1,0,9,0,S,SMH0044/24-25, 	(11-SEP-2025 16:24:29)
2,25,1,0,9,0,S,SMH0058/24-25, 	(11-SEP-2025 16:24:29)
2,25,1,0,1,0,S,S0367/20-21, 	(11-SEP-2025 16:24:29)
2,25,1,0,8,0,S,S0079/22-23, 	(11-SEP-2025 16:24:29)
2,25,1,0,9,0,S,SMH0032/24-25, 	(11-SEP-2025 16:24:29)
2,25,1,0,9,0,S,SMH0037/24-25, 	(11-SEP-2025 16:24:29)
2,25,1,0,9,0,S,SMH0050/24-25, 	(11-SEP-2025 16:24:29)
2,25,1,0,9,0,S,SMH0061/24-25, 	(11-SEP-2025 16:24:29)
2,25,1,0,9,0,S,SMH0055/24-25, 	(11-SEP-2025 16:24:29)
2,25,1,0,9,0,S,SMH0005/24-25, 	(11-SEP-2025 16:24:29)
2,25,1,0,9,0,S,SMH0010/24-25, 	(11-SEP-2025 16:24:29)
2,25,1,0,9,0,S,SMH0020/24-25, 	(11-SEP-2025 16:24:29)
2,25,1,0,9,0,S,SMH0192/23-24, 	(11-SEP-2025 16:24:29)
2,25,1,0,9,0,S,SMH0024/24-25, 	(11-SEP-2025 16:24:29)
2,25,1,0,1,0,S,0100/19-20, 	(11-SEP-2025 16:24:29)
2,25,0,0,125005,0,X,S0316/24-25, 	(11-SEP-2025 16:24:29)
2,25,1,0,11,0,S,SMH0113/24-25, 	(11-SEP-2025 16:24:29)
2,25,1,0,11,0,S,SMH0109/24-25, 	(11-SEP-2025 16:24:29)
2,25,1,0,9,0,S,SMH0203/23-24, 	(11-SEP-2025 16:24:29)
2,25,1,0,5,0,S,S0146/21-22, 	(11-SEP-2025 16:24:29)
2,25,1,0,5,0,S,S0268/22-23, 	(11-SEP-2025 16:24:29)
2,25,1,0,5,0,S,S0127/23-24, 	(11-SEP-2025 16:24:29)
2,25,1,0,5,0,S,S0004/23-24, 	(11-SEP-2025 16:24:29)
2,25,1,0,9,0,S,SMH0017/24-25, 	(11-SEP-2025 16:24:29)
2,27,0,0,223083,0,L,S0009/23-24, 	(11-SEP-2025 16:24:29)
2,28,1,0,2,0,S,S0137/21-22, 	(11-SEP-2025 16:24:29)
2,28,1,0,2,0,S,S0159/21-22, 	(11-SEP-2025 16:24:29)
2,28,1,0,2,0,S,S0209/21-22, 	(11-SEP-2025 16:24:29)
2,28,1,0,2,0,S,S0115/21-22, 	(11-SEP-2025 16:24:29)
2,28,1,0,2,0,S,S0131/21-22, 	(11-SEP-2025 16:24:29)
2,28,1,0,1,0,S,S0008/21-22, 	(11-SEP-2025 16:24:29)
2,28,1,0,1,0,S,S0022/21-22, 	(11-SEP-2025 16:24:29)
2,28,1,0,2,0,S,S0143/21-22, 	(11-SEP-2025 16:24:29)
2,28,1,0,2,0,S,S0168/21-22, 	(11-SEP-2025 16:24:29)
2,28,1,0,2,0,S,S0124/21-22, 	(11-SEP-2025 16:24:29)
2,28,1,0,2,0,S,S0188/21-22, 	(11-SEP-2025 16:24:29)
2,28,1,0,2,0,S,S0102/21-22, 	(11-SEP-2025 16:24:29)
2,28,1,0,2,0,S,S0091/21-22, 	(11-SEP-2025 16:24:29)
2,28,1,0,2,0,S,S0151/21-22, 	(11-SEP-2025 16:24:29)
2,28,1,0,2,0,S,S0180/21-22, 	(11-SEP-2025 16:24:29)
2,28,1,0,2,0,S,S0195/21-22, 	(11-SEP-2025 16:24:29)
2,28,1,0,2,0,S,S0199/21-22, 	(11-SEP-2025 16:24:29)
2,28,1,0,2,0,S,S0215/21-22, 	(11-SEP-2025 16:24:29)
2,28,1,0,2,0,S,S0222/21-22, 	(11-SEP-2025 16:24:29)
2,31,1,2,10,0,S,SMH0084/24-25, 	(11-SEP-2025 16:24:29)
2,31,1,2,9,0,S,SAP0018/24-25, 	(11-SEP-2025 16:24:29)
2,31,1,0,3,0,S,S0243/20-21, 	(11-SEP-2025 16:24:29)
2,31,1,0,3,0,S,S0262/20-21, 	(11-SEP-2025 16:24:29)
2,31,1,0,6,0,S,SMH0185/22-23, 	(11-SEP-2025 16:24:29)
2,31,1,2,7,0,S,SMH0038/23-24, 	(11-SEP-2025 16:24:29)
2,31,1,2,7,0,S,SMH0050/23-24, 	(11-SEP-2025 16:24:29)
2,31,1,2,9,0,S,SAP0024/24-25, 	(11-SEP-2025 16:24:29)
2,31,1,3,10,0,S,SMH0111/24-25, 	(11-SEP-2025 16:24:29)
2,31,1,3,9,0,S,SAP0026/24-25, 	(11-SEP-2025 16:24:29)
2,31,1,2,10,0,S,SMH0095/24-25, 	(11-SEP-2025 16:24:29)
2,31,1,2,10,0,S,SMH0107/24-25, 	(11-SEP-2025 16:24:29)
2,31,1,3,9,0,S,SAP0030/24-25, 	(11-SEP-2025 16:24:29)
2,31,1,2,10,0,S,SMH0107/24-25, 	(11-SEP-2025 16:24:29)
2,31,1,2,10,0,S,SMH0087/24-25, 	(11-SEP-2025 16:24:29)
2,31,1,2,9,0,S,SAP0020/24-25, 	(11-SEP-2025 16:24:29)
2,32,0,0,223091,0,L,S0001/23-24, 	(11-SEP-2025 16:24:29)
2,32,0,0,220031,0,L,S0313/20-21, 	(11-SEP-2025 16:24:29)
2,34,1,0,3,0,S,SMH0097/22-23, 	(11-SEP-2025 16:24:29)
2,34,1,0,3,0,S,SMH0144/22-23, 	(11-SEP-2025 16:24:29)
2,34,1,0,3,0,S,SMH0154/22-23, 	(11-SEP-2025 16:24:29)
2,34,1,0,3,0,S,SMH0091/22-23, 	(11-SEP-2025 16:24:29)
2,34,1,0,3,0,S,SMH0140/22-23, 	(11-SEP-2025 16:24:29)
2,34,1,0,3,0,S,SMH0172/22-23, 	(11-SEP-2025 16:24:29)
2,34,1,1,3,0,S,SMH0024/23-24, 	(11-SEP-2025 16:24:29)
2,34,1,0,3,0,S,SMH0001/23-24, 	(11-SEP-2025 16:24:29)
2,34,1,0,3,0,S,SMH0187/22-23, 	(11-SEP-2025 16:24:29)
2,34,1,0,3,0,S,SMH0197/22-23, 	(11-SEP-2025 16:24:29)
2,34,1,0,5,0,S,SMH0199/23-24, 	(11-SEP-2025 16:24:29)
2,37,1,0,6,0,S,S0228/24-25, 	(11-SEP-2025 16:24:29)
2,37,1,0,6,0,S,S0129/24-25, 	(11-SEP-2025 16:24:29)
2,37,1,0,6,0,S,S0146/24-25, 	(11-SEP-2025 16:24:29)
2,37,1,0,6,0,S,S0182/24-25, 	(11-SEP-2025 16:24:29)
2,37,1,0,6,0,S,S0219/24-25, 	(11-SEP-2025 16:24:29)
2,39,1,0,1,0,S,S0121/21-22, 	(11-SEP-2025 16:24:29)
2,39,1,0,3,0,S,S0208/21-22, 	(11-SEP-2025 16:24:29)
2,39,1,0,4,0,S,S0050/22-23, 	(11-SEP-2025 16:24:29)
2,39,1,0,4,0,S,S0058/22-23, 	(11-SEP-2025 16:24:29)
2,39,1,0,3,0,S,S0197/21-22, 	(11-SEP-2025 16:24:29)
2,39,1,0,4,0,S,S0099/22-23, 	(11-SEP-2025 16:24:29)
2,39,1,0,8,0,S,S0130/24-25, 	(11-SEP-2025 16:24:29)
2,39,1,0,4,0,S,S0201/22-23, 	(11-SEP-2025 16:24:29)
2,39,1,0,4,0,S,S0222/22-23, 	(11-SEP-2025 16:24:29)
2,39,1,0,3,0,S,S0223/21-22, 	(11-SEP-2025 16:24:29)
2,39,1,0,4,0,S,S0088/22-23, 	(11-SEP-2025 16:24:29)
2,39,1,0,4,0,S,S0171/22-23, 	(11-SEP-2025 16:24:29)
2,39,1,0,4,0,S,S0194/22-23, 	(11-SEP-2025 16:24:29)
2,39,1,1,3,0,S,S0003/22-23, 	(11-SEP-2025 16:24:29)
2,39,1,1,3,0,S,S0042/22-23, 	(11-SEP-2025 16:24:29)
2,39,1,0,4,0,S,S0072/22-23, 	(11-SEP-2025 16:24:29)
2,39,1,0,4,0,S,S0091/22-23, 	(11-SEP-2025 16:24:29)
2,39,1,0,4,0,S,S0122/22-23, 	(11-SEP-2025 16:24:29)
2,39,1,0,4,0,S,S0135/22-23, 	(11-SEP-2025 16:24:29)
2,39,1,0,4,0,S,S0225/22-23, 	(11-SEP-2025 16:24:29)
2,39,1,0,5,0,S,S0161/23-24, 	(11-SEP-2025 16:24:29)
2,39,1,0,4,0,S,S0010/23-24, 	(11-SEP-2025 16:24:29)
2,39,1,0,7,0,S,S0218/23-24, 	(11-SEP-2025 16:24:29)
2,39,1,0,5,0,S,S0170/23-24, 	(11-SEP-2025 16:24:29)
2,39,1,0,8,0,S,S0112/24-25, 	(11-SEP-2025 16:24:29)
2,39,1,0,8,0,S,S0147/24-25, 	(11-SEP-2025 16:24:29)
2,39,1,0,8,0,S,S0163/24-25, 	(11-SEP-2025 16:24:29)
2,39,1,0,8,0,S,S0173/24-25, 	(11-SEP-2025 16:24:29)
2,39,1,0,8,0,S,S0173/24-25, 	(11-SEP-2025 16:24:29)
2,39,1,0,8,0,S,S0414/23-24, 	(11-SEP-2025 16:24:29)
2,39,1,0,1,0,S,S0092/21-22, 	(11-SEP-2025 16:24:29)
2,39,1,0,4,0,S,S0255/22-23, 	(11-SEP-2025 16:24:29)
2,39,1,0,4,0,S,S0210/22-23, 	(11-SEP-2025 16:24:29)
2,39,1,0,1,0,S,S0103/21-22, 	(11-SEP-2025 16:24:29)
2,39,1,0,1,0,S,S0145/21-22, 	(11-SEP-2025 16:24:29)
2,39,1,1,3,0,S,S0015/22-23, 	(11-SEP-2025 16:24:29)
2,39,1,0,4,0,S,S0078/22-23, 	(11-SEP-2025 16:24:29)
2,41,0,0,221009,0,L,S0112/21-22, 	(11-SEP-2025 16:24:29)
2,41,0,0,222031,0,L,SMH0039/22-23, 	(11-SEP-2025 16:24:29)
2,41,0,0,223093,0,L,SMH0028/23-24, 	(11-SEP-2025 16:24:29)
2,41,0,0,224023,0,L,SMH0018/24-25, 	(11-SEP-2025 16:24:29)
2,42,0,0,223094,0,L,SMH0005/23-24, 	(11-SEP-2025 16:24:29)
2,42,0,0,223095,0,L,SMH0108/23-24, 	(11-SEP-2025 16:24:29)
2,46,1,0,1,0,S,S0074/22-23, 	(11-SEP-2025 16:24:29)
2,47,1,0,2,0,S,S0349/23-24, 	(11-SEP-2025 16:24:29)
2,47,1,0,3,0,S,S0365/23-24, 	(11-SEP-2025 16:24:29)
2,47,1,0,2,0,S,S0324/23-24, 	(11-SEP-2025 16:24:29)
2,47,1,3,1,0,S,S0005/23-24, 	(11-SEP-2025 16:24:29)
2,47,1,0,3,0,S,S0386/23-24, 	(11-SEP-2025 16:24:29)
2,49,1,2,6,0,S,SMH0176/22-23, 	(11-SEP-2025 16:24:29)
2,49,1,0,9,0,S,SMH0063/23-24, 	(11-SEP-2025 16:24:29)
2,49,1,1,6,0,S,SMH0166/22-23, 	(11-SEP-2025 16:24:29)
2,49,1,0,8,0,S,SMH0008/23-24, 	(11-SEP-2025 16:24:29)
2,49,1,0,9,0,S,SMH0040/23-24, 	(11-SEP-2025 16:24:29)
2,49,1,1,7,0,S,SMH0182/22-23, 	(11-SEP-2025 16:24:29)
2,49,1,0,8,0,S,SMH0016/23-24, 	(11-SEP-2025 16:24:29)
2,49,1,0,9,0,S,SMH0048/23-24, 	(11-SEP-2025 16:24:29)
2,49,1,0,9,0,S,SMH0078/23-24, 	(11-SEP-2025 16:24:29)
2,49,1,2,7,0,S,SMH0198/22-23, 	(11-SEP-2025 16:24:29)
2,50,1,0,3,0,S,S0191/23-24, 	(11-SEP-2025 16:24:29)
2,54,1,0,1,0,S,S0060/22-23, 	(11-SEP-2025 16:24:29)
2,54,1,0,1,0,S,S0070/22-23, 	(11-SEP-2025 16:24:29)
2,54,1,0,1,0,S,S0081/22-23, 	(11-SEP-2025 16:24:29)
2,54,1,0,2,0,S,S0007/23-24, 	(11-SEP-2025 16:24:30)
2,55,1,0,6,0,S,SMH0023/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,1,6,0,S,SMH0066/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,1,6,0,S,SMH0069/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,1,6,0,S,SMH0075/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,0,4,0,S,SMH0191/23-24, 	(11-SEP-2025 16:24:30)
2,55,1,1,6,0,S,SMH0035/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,1,6,0,S,SMH0046/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,1,6,0,S,SMH0059/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,1,6,0,S,SMH0072/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,1,6,0,S,SMH0076/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,1,6,0,S,SMH0103/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,0,4,0,S,SMH0179/23-24, 	(11-SEP-2025 16:24:30)
2,55,1,0,4,0,S,SMH0186/23-24, 	(11-SEP-2025 16:24:30)
2,55,1,2,4,0,S,SMH0204/23-24, 	(11-SEP-2025 16:24:30)
2,55,1,1,7,0,S,SMH0040/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,1,6,0,S,SMH0038/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,1,6,0,S,SMH0051/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,1,6,0,S,SMH0062/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,1,6,0,S,SMH0056/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,0,5,0,S,SMH0007/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,1,7,0,S,SMH0047/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,1,5,0,S,SMH0013/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,1,6,0,S,SMH0083/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,1,6,0,S,SMH0091/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,1,6,0,S,SMH0114/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,1,6,0,S,SMH0086/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,1,6,0,S,SMH0108/24-25, 	(11-SEP-2025 16:24:30)
2,55,1,1,6,0,S,SMH0080/24-25, 	(11-SEP-2025 16:24:30)
2,59,1,0,3,0,S,S0193/23-24, 	(11-SEP-2025 16:24:30)
2,59,1,0,3,0,S,S0232/23-24, 	(11-SEP-2025 16:24:30)
2,59,1,0,3,0,S,S0355/23-24, 	(11-SEP-2025 16:24:30)
2,59,1,0,3,0,S,S0140/23-24, 	(11-SEP-2025 16:24:30)
2,59,1,0,3,0,S,S0162/23-24, 	(11-SEP-2025 16:24:30)
2,59,1,0,3,0,S,S0172/23-24, 	(11-SEP-2025 16:24:30)
2,59,1,0,3,0,S,S0217/23-24, 	(11-SEP-2025 16:24:30)
2,59,1,0,3,0,S,S0366/23-24, 	(11-SEP-2025 16:24:30)
2,59,1,0,3,0,S,S0257/23-24, 	(11-SEP-2025 16:24:30)
2,59,1,0,3,0,S,S0152/23-24, 	(11-SEP-2025 16:24:30)
2,59,1,0,3,0,S,S0325/23-24, 	(11-SEP-2025 16:24:30)
2,59,1,0,3,0,S,S0434/23-24, 	(11-SEP-2025 16:24:30)
2,59,1,0,3,0,S,S0392/23-24, 	(11-SEP-2025 16:24:30)
2,59,1,0,3,0,S,S0409/23-24, 	(11-SEP-2025 16:24:30)
2,158,0,0,223105,0,L,S0003/23-24, 	(11-SEP-2025 16:24:30)
2,63,1,0,4,0,S,SMH0073/24-25, 	(11-SEP-2025 16:24:30)
2,63,1,0,4,0,S,SMH0074/24-25, 	(11-SEP-2025 16:24:30)
2,63,1,1,4,0,S,SMH0077/24-25, 	(11-SEP-2025 16:24:30)
2,63,1,1,4,0,S,SMH0081/24-25, 	(11-SEP-2025 16:24:30)
2,63,1,4,6,0,S,2SMH0035/25-26, 	(11-SEP-2025 16:24:30)
2,63,1,3,6,0,S,2SMH0031/25-26, 	(11-SEP-2025 16:24:30)
2,63,1,0,1,0,S,SMH0130/22-23, 	(11-SEP-2025 16:24:30)
2,63,1,1,1,0,S,SMH0145/22-23, 	(11-SEP-2025 16:24:30)
2,63,1,1,1,0,S,SMH0155/22-23, 	(11-SEP-2025 16:24:30)
2,63,1,0,1,0,S,SMH0131/22-23, 	(11-SEP-2025 16:24:30)
2,63,1,0,2,0,S,SMH0170/22-23, 	(11-SEP-2025 16:24:30)
2,63,1,0,2,0,S,SMH0165/22-23, 	(11-SEP-2025 16:24:30)
2,63,1,0,2,0,S,SMH0188/22-23, 	(11-SEP-2025 16:24:30)
2,63,1,0,2,0,S,SMH0199/22-23, 	(11-SEP-2025 16:24:30)
2,63,1,0,2,0,S,SMH0006/23-24, 	(11-SEP-2025 16:24:30)
2,63,1,0,3,0,S,SMH0064/24-25, 	(11-SEP-2025 16:24:30)
2,63,1,0,3,0,S,SMH0068/24-25, 	(11-SEP-2025 16:24:30)
2,63,1,0,5,0,S,2SMH0009/25-26, 	(11-SEP-2025 16:24:30)
2,63,1,0,5,0,S,2SMH0003/25-26, 	(11-SEP-2025 16:24:30)
2,63,1,2,6,0,S,2SMH0022/25-26, 	(11-SEP-2025 16:24:30)
2,63,1,5,6,0,S,2SMH0048/25-26, 	(11-SEP-2025 16:24:30)
2,63,1,1,6,0,S,2SMH0018/25-26, 	(11-SEP-2025 16:24:30)
2,63,1,5,6,0,S,2SMH0041/25-26, 	(11-SEP-2025 16:24:30)
2,65,1,0,1,0,S,SMH0009/23-24, 	(11-SEP-2025 16:24:30)
2,67,0,0,223107,0,L,S0002/23-24, 	(11-SEP-2025 16:24:30)
2,144,1,0,1,0,S,SMH0011/24-25, 	(11-SEP-2025 16:24:30)
2,92,2,0,1,0,S,S0089/23-24, 	(11-SEP-2025 16:24:30)
2,104,2,0,1,0,S,SMH0027/24-25, 	(11-SEP-2025 16:24:30)
2,104,2,1,1,0,S,SMH0033/24-25, 	(11-SEP-2025 16:24:30)
2,104,1,0,1,0,S,SMH0177/22-23, 	(11-SEP-2025 16:24:30)
2,104,1,0,2,0,S,SMH0032/23-24, 	(11-SEP-2025 16:24:30)
2,104,1,0,1,0,S,SMH0181/22-23, 	(11-SEP-2025 16:24:30)
2,104,1,0,1,0,S,SMH0002/23-24, 	(11-SEP-2025 16:24:30)
2,104,1,0,1,0,S,SMH0022/23-24, 	(11-SEP-2025 16:24:30)
2,104,1,0,2,0,S,SMH0036/23-24, 	(11-SEP-2025 16:24:30)
2,104,1,0,1,0,S,SMH0168/22-23, 	(11-SEP-2025 16:24:30)
