

<<START>>,<<FMS_TRADER_AGMT_MST>>,,,, 	(13-JUN-2025 09:52:03)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(13-JUN-2025 09:52:03)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(13-JUN-2025 09:52:03)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(13-JUN-2025 09:52:03)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(13-JUN-2025 09:52:03)
 

TOTAL DATA IN EXCEL : ,0, 	(13-JUN-2025 09:52:03)
 

TOTAL DATA INSERTED : ,5, 	(13-JUN-2025 09:52:03)
 

TOTAL SKIPPED DATA ,0, 	(13-JUN-2025 09:52:03)
 
<<END>>,<<FMS_TRADER_AGMT_MST>>, 	(13-JUN-2025 09:52:03)
 

<<START>>,<<FMS_TRADER_AGMT_PLANT>>, 	(13-JUN-2025 09:52:03)
 

TOTAL DATA IN EXCEL : ,0, 	(13-JUN-2025 09:52:03)
 

TOTAL DATA INSERTED : ,5, 	(13-JUN-2025 09:52:03)
 

TOTAL SKIPPED DATA ,0, 	(13-JUN-2025 09:52:03)
 
<<END>>,<<FMS_TRADER_AGMT_PLANT>>, 	(13-JUN-2025 09:52:03)
 

<<START>>,<<FMS_TRADER_AGMT_BU>>, 	(13-JUN-2025 09:52:03)
 

TOTAL DATA IN EXCEL : ,0, 	(13-JUN-2025 09:52:03)
 

TOTAL DATA INSERTED : ,5, 	(13-JUN-2025 09:52:03)
 

TOTAL SKIPPED DATA ,0, 	(13-JUN-2025 09:52:03)
 
<<END>>,<<FMS_TRADER_AGMT_BU>>, 	(13-JUN-2025 09:52:03)
 

<<START>>,<<FMS_TRADER_AGMT_BILLING_DTL>>, 	(13-JUN-2025 09:52:03)
 

TOTAL DATA IN EXCEL : ,0, 	(13-JUN-2025 09:52:03)
 

TOTAL DATA INSERTED : ,5, 	(13-JUN-2025 09:52:03)
 

TOTAL SKIPPED DATA ,0, 	(13-JUN-2025 09:52:03)
 
<<END>>,<<FMS_TRADER_AGMT_BILLING_DTL>>, 	(13-JUN-2025 09:52:03)
 

<<START>>,<<FMS_TRADER_CN_MST>>,,,,, 	(13-JUN-2025 09:52:03)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONT_TYPE,CONT_NO,CONT_REV,CARGO_REF,TIMESTAMP
2, 15,  M , ,  0 , N, 722001, 0,22008, 	(13-JUN-2025 09:52:03)	 (Not Inserted)
2, 20,  M , ,  0 , N, 722001, 0,22011, 	(13-JUN-2025 09:52:03)	 (Not Inserted)
2, 20,  M , ,  0 , N, 722001, 0,22016, 	(13-JUN-2025 09:52:03)	 (Not Inserted)
2, 154,  M , ,  0 , N, 722001, 0,22017, 	(13-JUN-2025 09:52:03)	 (Not Inserted)
2, 154,  M , ,  0 , N, 722001, 0,22018, 	(13-JUN-2025 09:52:03)	 (Not Inserted)
2, 270,  M , 1,  0 , N, 710001, 0,5002, 	(13-JUN-2025 09:52:03)
2, 270,  M , 1,  0 , N, 710002, 0,6003, 	(13-JUN-2025 09:52:03)
2, 270,  M , 1,  0 , N, 710003, 0,6012, 	(13-JUN-2025 09:52:03)
2, 270,  M , 1,  0 , N, 710004, 0,7004, 	(13-JUN-2025 09:52:03)
2, 270,  M , 1,  0 , N, 710005, 0,7007, 	(13-JUN-2025 09:52:03)
2, 270,  M , 1,  0 , N, 710006, 0,7012, 	(13-JUN-2025 09:52:03)
2, 270,  M , 1,  0 , N, 710007, 0,7019, 	(13-JUN-2025 09:52:03)
2, 270,  M , 1,  0 , N, 710008, 0,7020, 	(13-JUN-2025 09:52:03)
2, 270,  M , 1,  0 , N, 710009, 0,7022, 	(13-JUN-2025 09:52:03)
2, 270,  M , 1,  0 , N, 710010, 0,7023, 	(13-JUN-2025 09:52:03)
2, 270,  M , 1,  0 , N, 710011, 0,7024, 	(13-JUN-2025 09:52:03)
2, 270,  M , 1,  0 , N, 710012, 0,8001, 	(13-JUN-2025 09:52:03)
2, 270,  M , 1,  0 , N, 710013, 0,8007, 	(13-JUN-2025 09:52:03)
2, 270,  M , 1,  0 , N, 710014, 0,8013, 	(13-JUN-2025 09:52:03)
2, 270,  M , 1,  0 , N, 710015, 0,8014, 	(13-JUN-2025 09:52:03)
2, 270,  M , 1,  0 , N, 710016, 0,8015, 	(13-JUN-2025 09:52:03)
2, 270,  M , 1,  0 , N, 710017, 0,8017, 	(13-JUN-2025 09:52:03)
2, 270,  M , 1,  0 , N, 710018, 0,8019, 	(13-JUN-2025 09:52:03)
2, 270,  M , 1,  0 , N, 710019, 0,8021, 	(13-JUN-2025 09:52:03)
