

<<START>>,<<FMS_ENTITY_ACCOUNT_CODE_SUN>>,, 	(27-JUN-2025 18:05:49)
 
COMPANY_CD,COUNTERPARTY_CD,PLANT_SEQ_NO,ENTITY,ACCOUNT_TYPE,TIMESTAMP,
2,1,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,2,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,3,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,4,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,4,0,C,UG, 	(27-JUN-2025 18:05:49)
2,4,0,R,DFT, 	(27-JUN-2025 18:05:49)
2,,0,C,DFT, 	(27-JUN-2025 18:05:49)	 (Not Inserted)
2,,0,C,DFT, 	(27-JUN-2025 18:05:49)	 (Not Inserted)
2,217,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,5,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,6,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,7,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,8,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,218,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,32,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,242,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,249,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,9,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,9,0,C,DFT, 	(27-JUN-2025 18:05:49)	 (Not Inserted)
2,225,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,,0,C,DFT, 	(27-JUN-2025 18:05:49)	 (Not Inserted)
2,10,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,11,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,280,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,12,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,13,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,14,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,269,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,15,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,15,0,T,DFT, 	(27-JUN-2025 18:05:49)
2,15,0,T,S, 	(27-JUN-2025 18:05:49)
2,16,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,16,0,C,DFT, 	(27-JUN-2025 18:05:49)	 (Not Inserted)
2,17,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,17,0,C,DFT, 	(27-JUN-2025 18:05:49)	 (Not Inserted)
2,18,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,228,0,C,DFT, 	(27-JUN-2025 18:05:49)
2,160,0,C,DFT, 	(27-JUN-2025 18:05:49)
