

<<START>>,<<FMS_SUPPLY_PURCHASE_MAP_DTL>>,, 	(11-JUN-2025 11:03:22)
 
COUNTERPARTY_ABBR,COUNTERPARTY_CD,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,PUR_CONT_NO,TIMESTAMP,
RIL,1,S,2,1,40,0,714001, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,15,0,710032, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,21,0,710109, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,1,0,, 	(11-JUN-2025 11:03:22)	 (Not Inserted)
RIL,1,S,2,0,9,0,710100, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,11,0,710102, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,23,0,711004, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,26,0,711008, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,18,0,710107, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,22,0,, 	(11-JUN-2025 11:03:22)	 (Not Inserted)
RIL,1,S,2,0,21,1,711004, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,19,0,710034, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,1,0,710025, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,12,0,710104, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,13,0,, 	(11-JUN-2025 11:03:22)	 (Not Inserted)
RIL,1,S,2,0,14,0,710105, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,20,0,710109, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,6,0,710029, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,9,0,, 	(11-JUN-2025 11:03:22)	 (Not Inserted)
RIL,1,S,2,0,24,1,711007, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,16,0,710033, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,24,0,711007, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,3,0,710027, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,1,0,710091, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,9,0,710098, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,23,0,711005, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,1,39,0,714001, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,15,0,710106, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,15,0,, 	(11-JUN-2025 11:03:22)	 (Not Inserted)
RIL,1,S,2,0,16,0,710107, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,18,0,710108, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,24,0,711002, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,21,0,711004, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,22,0,710109, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,2,0,710093, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,3,0,710094, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,1,0,710092, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,5,0,710028, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,6,0,, 	(11-JUN-2025 11:03:22)	 (Not Inserted)
RIL,1,S,2,0,7,0,710030, 	(11-JUN-2025 11:03:22)
RIL,1,S,3,0,2,0,823019, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,27,0,711009, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,28,0,711003, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,30,0,712001, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,17,0,710033, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,22,1,711005, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,21,0,, 	(11-JUN-2025 11:03:22)	 (Not Inserted)
RIL,1,S,2,0,22,0,711005, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,5,0,, 	(11-JUN-2025 11:03:22)	 (Not Inserted)
RIL,1,S,2,0,13,0,710105, 	(11-JUN-2025 11:03:22)
RIL,1,S,4,0,1,0,0, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,31,0,711001, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,1,41,1,714001, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,1,42,0,714002, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,15,0,710108, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,21,0,710034, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,8,0,710098, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,10,0,710101, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,14,0,710104, 	(11-JUN-2025 11:03:22)
RIL,1,S,3,0,3,0,824008, 	(11-JUN-2025 11:03:22)
RIL,1,S,3,0,1,0,720011, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,25,1,711006, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,27,1,711009, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,1,41,0,714001, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,1,43,0,714001, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,15,0,710033, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,20,0,710033, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,2,0,, 	(11-JUN-2025 11:03:22)	 (Not Inserted)
RIL,1,S,2,0,4,0,710095, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,8,0,710100, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,9,0,710031, 	(11-JUN-2025 11:03:22)
RIL,1,S,2,0,25,0,711006, 	(11-JUN-2025 11:03:22)
RIL,1,L,0,0,220001,0,720027, 	(11-JUN-2025 11:03:22)
RIL,1,L,0,0,220002,0,720010, 	(11-JUN-2025 11:03:22)
RIL,1,L,0,0,220003,0,720002, 	(11-JUN-2025 11:03:22)
MGL,2,S,6,0,5,0,720007, 	(11-JUN-2025 11:03:22)
MGL,2,S,6,2,19,0,825002, 	(11-JUN-2025 11:03:22)
MGL,2,S,6,0,8,0,823029, 	(11-JUN-2025 11:03:22)
MGL,2,S,1,0,1,0,710096, 	(11-JUN-2025 11:03:22)
MGL,2,S,1,0,1,0,, 	(11-JUN-2025 11:03:22)	 (Not Inserted)
MGL,2,S,6,2,15,0,823043, 	(11-JUN-2025 11:03:22)
MGL,2,S,6,0,4,0,720021, 	(11-JUN-2025 11:03:22)
MGL,2,S,6,2,16,0,824025, 	(11-JUN-2025 11:03:22)
MGL,2,S,6,0,2,0,719015, 	(11-JUN-2025 11:03:22)
MGL,2,S,6,0,5,0,720021, 	(11-JUN-2025 11:03:22)
MGL,2,S,6,0,8,0,823028, 	(11-JUN-2025 11:03:22)
MGL,2,S,6,0,1,1,719004, 	(11-JUN-2025 11:03:22)
MGL,2,S,6,0,3,0,720003, 	(11-JUN-2025 11:03:22)
MGL,2,S,6,2,12,0,822006, 	(11-JUN-2025 11:03:22)
MGL,2,S,1,0,1,0,710093, 	(11-JUN-2025 11:03:22)
MGL,2,S,3,0,11,1,714001, 	(11-JUN-2025 11:03:22)
MGL,2,S,6,2,14,0,824004, 	(11-JUN-2025 11:03:22)
MGL,2,S,6,2,17,0,724003, 	(11-JUN-2025 11:03:22)
MGL,2,S,6,2,18,0,0, 	(11-JUN-2025 11:03:22)
MGL,2,S,6,0,3,0,720019, 	(11-JUN-2025 11:03:22)
MGL,2,S,6,0,1,0,719004, 	(11-JUN-2025 11:03:22)
MGL,2,S,1,0,3,0,710104, 	(11-JUN-2025 11:03:22)
MGL,2,S,3,0,9,0,714001, 	(11-JUN-2025 11:03:22)
MGL,2,S,6,0,2,0,720001, 	(11-JUN-2025 11:03:22)
MGL,2,S,6,2,12,0,821005, 	(11-JUN-2025 11:03:22)
MGL,2,S,1,0,1,0,710097, 	(11-JUN-2025 11:03:22)
MGL,2,S,3,0,8,0,714001, 	(11-JUN-2025 11:03:22)
MGL,2,S,3,0,10,0,714001, 	(11-JUN-2025 11:03:22)
MGL,2,S,6,0,6,0,721014, 	(11-JUN-2025 11:03:22)
MGL,2,S,6,0,1,0,719003, 	(11-JUN-2025 11:03:22)
MGL,2,S,6,2,13,0,824004, 	(11-JUN-2025 11:03:22)
MGL,2,S,1,0,1,0,710030, 	(11-JUN-2025 11:03:23)
MGL,2,S,1,0,2,0,710104, 	(11-JUN-2025 11:03:23)
MGL,2,S,3,0,11,0,714001, 	(11-JUN-2025 11:03:23)
MGL,2,S,6,2,16,0,824005, 	(11-JUN-2025 11:03:23)
MGL,2,S,6,0,10,0,823034, 	(11-JUN-2025 11:03:23)
MGL,2,S,6,2,11,0,823073, 	(11-JUN-2025 11:03:23)
MGL,2,S,6,2,11,0,0, 	(11-JUN-2025 11:03:23)
MGL,2,S,6,0,7,0,721006, 	(11-JUN-2025 11:03:23)
MGL,2,S,6,0,3,1,720003, 	(11-JUN-2025 11:03:23)
