

<<START>>,<<LOG_SUPPLY_CONT_MST>>,, 	(23-SEP-2025 12:24:27)
 
COUNTERPARTY_ABBR,COUNTERPARTY_CD,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,LOG_SEQ_NO,TIMESTAMP,
RIL,1,S,3,0,1,0,1, 	(23-SEP-2025 12:24:27)
RIL,1,S,3,0,2,0,1, 	(23-SEP-2025 12:24:27)
RIL,1,S,3,0,2,0,2, 	(23-SEP-2025 12:24:27)
RIL,1,S,3,0,2,0,3, 	(23-SEP-2025 12:24:27)
RIL,1,S,3,0,3,0,5, 	(23-SEP-2025 12:24:27)
RIL,1,S,3,0,3,0,6, 	(23-SEP-2025 12:24:27)
RIL,1,S,3,0,3,0,7, 	(23-SEP-2025 12:24:27)
RIL,1,S,3,0,3,0,1, 	(23-SEP-2025 12:24:27)
RIL,1,S,3,0,3,0,2, 	(23-SEP-2025 12:24:27)
RIL,1,S,3,0,3,0,3, 	(23-SEP-2025 12:24:27)
RIL,1,S,3,0,3,0,4, 	(23-SEP-2025 12:24:27)
RIL,1,S,4,0,1,0,1, 	(23-SEP-2025 12:24:28)
RIL,1,S,4,0,1,0,2, 	(23-SEP-2025 12:24:28)
RIL,1,L,0,0,220001,0,1, 	(23-SEP-2025 12:24:28)
RIL,1,L,0,0,220003,0,1, 	(23-SEP-2025 12:24:28)
RIL,1,L,0,0,220003,0,2, 	(23-SEP-2025 12:24:28)
RIL,1,L,0,0,220003,0,3, 	(23-SEP-2025 12:24:28)
RIL,1,L,0,0,220004,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,1,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,1,0,2, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,4,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,4,0,2, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,2,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,3,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,5,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,9,0,3, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,9,0,4, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,9,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,9,0,2, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,10,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,10,0,2, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,10,0,3, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,10,0,4, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,10,0,5, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,10,0,6, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,11,0,2, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,11,0,4, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,11,0,5, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,11,0,6, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,11,0,3, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,11,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,6,0,2, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,6,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,7,0,9, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,7,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,7,0,2, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,7,0,3, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,7,0,4, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,7,0,5, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,7,0,6, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,7,0,7, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,7,0,8, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,14,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,15,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,15,0,2, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,8,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,8,0,10, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,8,0,2, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,8,0,3, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,8,0,6, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,8,0,7, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,8,0,4, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,8,0,5, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,8,0,11, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,8,0,8, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,0,8,0,9, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,13,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,13,0,2, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,13,0,3, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,13,0,4, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,13,0,5, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,12,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,12,0,2, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,12,0,3, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,12,0,4, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,12,0,5, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,18,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,18,0,2, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,18,0,3, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,18,0,4, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,19,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,19,0,2, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,16,0,3, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,16,0,4, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,16,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,16,0,2, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,16,0,5, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,17,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,17,0,2, 	(23-SEP-2025 12:24:28)
MGL,2,S,6,2,17,0,3, 	(23-SEP-2025 12:24:28)
MGL,2,X,0,0,124001,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,X,0,0,124001,0,1, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
MGL,2,X,0,0,124002,0,1, 	(23-SEP-2025 12:24:28)
MGL,2,X,0,0,124002,0,1, 	(23-SEP-2025 12:24:28)	 (Not Inserted)
