

<<START>>,<<FMS_INVOICE_MST_CR_DR>>,, 	(03-FEB-2026 10:35:17)
 
COMPANY_CD,COUNTERPARTY_CD,FINANCIAL_YEAR,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,INVOICE_NO,INVOICE_SEQ,REF_NO,TIMESTAMP,
2,28,2021-2022,1,0,1,0,S,D011/21-22,530,S0022/21-22, 	(03-FEB-2026 10:35:22)
2,28,2021-2022,1,0,2,0,S,D023/21-22,531,S0151/21-22, 	(03-FEB-2026 10:35:22)
2,28,2021-2022,1,0,2,0,S,D025/21-22,532,S0168/21-22, 	(03-FEB-2026 10:35:22)
2,28,2021-2022,1,0,2,0,S,D026/21-22,533,S0180/21-22, 	(03-FEB-2026 10:35:22)
2,28,2021-2022,1,0,2,0,S,D028/21-22,534,S0195/21-22, 	(03-FEB-2026 10:35:22)
2,28,2021-2022,1,0,2,0,S,D030/21-22,535,S0199/21-22, 	(03-FEB-2026 10:35:22)
2,28,2021-2022,1,0,2,0,S,D034/21-22,536,S0222/21-22, 	(03-FEB-2026 10:35:22)
2,28,2021-2022,1,0,2,0,S,D033/21-22,537,S0215/21-22, 	(03-FEB-2026 10:35:22)
2,28,2021-2022,1,0,2,0,S,D012/21-22,538,S0091/21-22, 	(03-FEB-2026 10:35:22)
2,31,2023-2024,1,0,7,2,S,DMH015/23-24,740,SMH0050/23-24, 	(03-FEB-2026 10:35:22)
2,31,2024-2025,1,0,10,2,S,DMH039/24-25,577,SMH0084/24-25, 	(03-FEB-2026 10:35:22)
2,31,2024-2025,1,0,9,2,S,DAP004/24-25,586,SAP0018/24-25, 	(03-FEB-2026 10:35:22)
2,31,2020-2021,1,0,3,0,S,D046/20-21,958,S0243/20-21, 	(03-FEB-2026 10:35:22)
2,31,2020-2021,1,0,3,0,S,D047/20-21,959,S0262/20-21, 	(03-FEB-2026 10:35:22)
2,31,2022-2023,1,0,6,0,S,DMH028/22-23,650,SMH0185/22-23, 	(03-FEB-2026 10:35:22)
2,31,2024-2025,,,,,,DAP008/24-25,587,SAP0030/24-25, 	(03-FEB-2026 10:35:22)	 (Not Inserted)
2,31,2024-2025,1,0,9,2,S,DAP005/24-25,587,SAP0020/24-25, 	(03-FEB-2026 10:35:22)
2,31,2024-2025,1,0,9,2,S,DAP006/24-25,588,SAP0024/24-25, 	(03-FEB-2026 10:35:22)
2,31,2024-2025,1,0,10,2,S,DMH042/24-25,578,SMH0095/24-25, 	(03-FEB-2026 10:35:22)
2,31,2024-2025,,,,,,DAP007/24-25,589,SAP0026/24-25, 	(03-FEB-2026 10:35:22)	 (Not Inserted)
2,31,2023-2024,1,0,7,2,S,DMH012/23-24,741,SMH0038/23-24, 	(03-FEB-2026 10:35:22)
2,31,2024-2025,1,0,10,2,S,DMH043/24-25,579,SMH0107/24-25, 	(03-FEB-2026 10:35:23)
2,31,2024-2025,1,0,10,2,S,CMH022/24-25,580,SMH0107/24-25, 	(03-FEB-2026 10:35:23)
2,31,2024-2025,1,0,10,2,S,DMH040/24-25,581,SMH0087/24-25, 	(03-FEB-2026 10:35:23)
2,31,2024-2025,,,,,,DMH044/24-25,582,SMH0111/24-25, 	(03-FEB-2026 10:35:23)	 (Not Inserted)
2,32,2023-2024,0,0,223090,0,L,C001/23-24,762,S0001/23-24, 	(03-FEB-2026 10:35:23)
2,32,2020-2021,0,0,220031,0,L,D049/20-21,960,S0313/20-21, 	(03-FEB-2026 10:35:23)
2,34,2022-2023,1,0,3,0,S,DMH012/22-23,651,SMH0144/22-23, 	(03-FEB-2026 10:35:23)
2,34,2022-2023,1,0,3,0,S,DMH014/22-23,652,SMH0154/22-23, 	(03-FEB-2026 10:35:23)
2,34,2022-2023,1,0,3,0,S,DMH005/22-23,653,SMH0097/22-23, 	(03-FEB-2026 10:35:23)
2,34,2022-2023,1,0,3,0,S,DMH003/22-23,654,SMH0091/22-23, 	(03-FEB-2026 10:35:23)
2,34,2022-2023,1,0,3,0,S,DMH010/22-23,655,SMH0140/22-23, 	(03-FEB-2026 10:35:23)
2,34,2022-2023,1,0,3,0,S,DMH023/22-23,656,SMH0172/22-23, 	(03-FEB-2026 10:35:23)
2,34,2023-2024,1,0,3,0,S,DMH001/23-24,742,SMH0001/23-24, 	(03-FEB-2026 10:35:23)
2,34,2022-2023,1,0,3,0,S,DMH024/22-23,657,SMH0187/22-23, 	(03-FEB-2026 10:35:23)
2,34,2022-2023,1,0,3,0,S,DMH029/22-23,658,SMH0197/22-23, 	(03-FEB-2026 10:35:23)
2,34,2023-2024,1,0,3,1,S,CMH009/23-24,743,SMH0024/23-24, 	(03-FEB-2026 10:35:23)
2,37,2024-2025,1,0,6,0,S,D029/24-25,601,S0228/24-25, 	(03-FEB-2026 10:35:23)
2,37,2024-2025,1,0,6,0,S,D012/24-25,602,S0129/24-25, 	(03-FEB-2026 10:35:23)
2,37,2024-2025,1,0,6,0,S,D016/24-25,603,S0146/24-25, 	(03-FEB-2026 10:35:23)
2,37,2024-2025,1,0,6,0,S,D023/24-25,604,S0182/24-25, 	(03-FEB-2026 10:35:23)
2,37,2024-2025,1,0,6,0,S,D027/24-25,605,S0219/24-25, 	(03-FEB-2026 10:35:23)
2,39,2021-2022,1,0,1,0,S,D018/21-22,539,S0121/21-22, 	(03-FEB-2026 10:35:23)
2,39,2021-2022,1,0,3,0,S,D031/21-22,540,S0208/21-22, 	(03-FEB-2026 10:35:23)
