

<<START>>,<<FMS_TRADER_CN_MST>>,,,, 	(09-APR-2025 16:58:03)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONT_TYPE,CONT_NO,CONT_REV,TIMESTAMP
2, 15,  M , 1,  0 , N, 725001, 0, 	(09-APR-2025 16:58:03)
2, 20,  M , 1,  0 , N, 725002, 0, 	(09-APR-2025 16:58:03)
2, 20,  M , 1,  0 , N, 725003, 0, 	(09-APR-2025 16:58:03)
2, 154,  M , 1,  0 , N, 725004, 0, 	(09-APR-2025 16:58:03)
2, 154,  M , 1,  0 , N, 725005, 0, 	(09-APR-2025 16:58:03)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 270,  M , ,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)	 (Not Inserted)
2, 116,  M , 1,  0 , N, 725006, 0, 	(09-APR-2025 16:58:03)
2, 116,  M , 1,  0 , N, 725007, 0, 	(09-APR-2025 16:58:03)
2, 116,  M , 1,  0 , N, 725008, 0, 	(09-APR-2025 16:58:03)
2, 116,  M , 1,  0 , N, 725009, 0, 	(09-APR-2025 16:58:03)
2, 116,  M , 1,  0 , N, 725010, 0, 	(09-APR-2025 16:58:03)
2, 116,  M , 1,  0 , N, 725011, 0, 	(09-APR-2025 16:58:03)
2, 116,  M , 1,  0 , N, 725012, 0, 	(09-APR-2025 16:58:03)
2, 116,  M , 1,  0 , N, 725013, 0, 	(09-APR-2025 16:58:03)
2, 116,  M , 1,  0 , N, 725014, 0, 	(09-APR-2025 16:58:03)
2, 116,  M , 1,  0 , N, 725015, 0, 	(09-APR-2025 16:58:03)
2, 116,  M , 1,  0 , N, 725016, 0, 	(09-APR-2025 16:58:03)
2, 116,  M , 1,  0 , N, 725017, 0, 	(09-APR-2025 16:58:03)
2, 116,  M , 1,  0 , N, 725018, 0, 	(09-APR-2025 16:58:03)
2, 116,  M , 1,  0 , N, 725019, 0, 	(09-APR-2025 16:58:03)
