

<<START>>,<<FMS_ENTITY_ACCOUNT_CODE_SUN>>,, 	(21-AUG-2025 10:06:17)
 
COMPANY_CD,COUNTERPARTY_CD,PLANT_SEQ_NO,ENTITY,ACCOUNT_TYPE,TIMESTAMP,
2,220,0,C,DFT, 	(21-AUG-2025 10:06:17)	 (Not Inserted)
2,38,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,39,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,40,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,41,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,234,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,263,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,206,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,42,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,201,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,276,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,223,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,270,0,T,DFT, 	(21-AUG-2025 10:06:17)
2,270,0,T,S, 	(21-AUG-2025 10:06:17)
2,270,0,T,CD, 	(21-AUG-2025 10:06:17)
2,116,0,T,DFT, 	(21-AUG-2025 10:06:17)
2,116,0,T,S, 	(21-AUG-2025 10:06:17)
2,116,0,T,CD, 	(21-AUG-2025 10:06:17)
2,256,0,T,DFT, 	(21-AUG-2025 10:06:17)
2,256,0,T,S, 	(21-AUG-2025 10:06:17)
2,256,0,T,CD, 	(21-AUG-2025 10:06:17)
2,152,0,T,DFT, 	(21-AUG-2025 10:06:17)
2,152,0,T,S, 	(21-AUG-2025 10:06:17)
2,152,0,T,CD, 	(21-AUG-2025 10:06:17)
2,1,0,T,DFT, 	(21-AUG-2025 10:06:17)
2,1,0,T,S, 	(21-AUG-2025 10:06:17)
2,43,0,T,DFT, 	(21-AUG-2025 10:06:17)
2,43,0,T,S, 	(21-AUG-2025 10:06:17)
2,1,0,T,DFT, 	(21-AUG-2025 10:06:17)	 (Not Inserted)
2,1,0,T,S, 	(21-AUG-2025 10:06:17)	 (Not Inserted)
2,45,0,R,DFT, 	(21-AUG-2025 10:06:17)
2,46,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,47,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,48,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,231,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,49,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,50,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,52,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,255,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,53,0,R,DFT, 	(21-AUG-2025 10:06:17)
2,117,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,54,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,55,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,56,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,56,0,C,DFT, 	(21-AUG-2025 10:06:17)	 (Not Inserted)
2,57,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,58,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,59,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,60,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,124,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,208,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,61,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,61,0,T,DFT, 	(21-AUG-2025 10:06:17)
2,61,0,T,S, 	(21-AUG-2025 10:06:17)
2,158,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,227,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,63,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,64,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,64,0,C,DFT, 	(21-AUG-2025 10:06:17)	 (Not Inserted)
2,64,0,T,DFT, 	(21-AUG-2025 10:06:17)
2,64,0,T,S, 	(21-AUG-2025 10:06:17)
2,65,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,66,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,210,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,67,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,144,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,147,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,166,0,T,DFT, 	(21-AUG-2025 10:06:17)
2,166,0,T,S, 	(21-AUG-2025 10:06:17)
2,166,1,T,DFT, 	(21-AUG-2025 10:06:17)
2,166,1,T,S, 	(21-AUG-2025 10:06:17)
2,92,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,104,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,105,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,162,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,151,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,106,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,107,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,190,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,176,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,110,0,T,DFT, 	(21-AUG-2025 10:06:17)
2,110,0,T,S, 	(21-AUG-2025 10:06:17)
2,110,0,T,CD, 	(21-AUG-2025 10:06:17)
2,188,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,185,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,202,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,277,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,167,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,168,0,R,DFT, 	(21-AUG-2025 10:06:17)
2,122,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,174,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,181,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,183,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,184,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,112,0,T,DFT, 	(21-AUG-2025 10:06:17)
2,112,0,T,V, 	(21-AUG-2025 10:06:17)
2,113,0,T,DFT, 	(21-AUG-2025 10:06:17)
2,113,0,T,V, 	(21-AUG-2025 10:06:17)
2,123,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,121,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,115,0,T,DFT, 	(21-AUG-2025 10:06:17)
2,115,0,T,V, 	(21-AUG-2025 10:06:17)
2,119,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,118,0,C,DFT, 	(21-AUG-2025 10:06:17)
2,130,0,C,DFT, 	(21-AUG-2025 10:06:17)

TOTAL DATA IN EXCEL : ,187,,,,,, 	(21-AUG-2025 10:06:17)
 

TOTAL DATA INSERTED : ,170,,,,,, 	(21-AUG-2025 10:06:17)
 

TOTAL SKIPPED DATA ,17,,,,,, 	(21-AUG-2025 10:06:17)
 
<<END>>,<<FMS_ENTITY_ACCOUNT_CODE_SUN>>,,,,,, 	(21-AUG-2025 10:06:17)
 

<<START>>,<<FMS_TAX_STRUCTURE_SUN>>,, 	(21-AUG-2025 10:06:17)
 
COMPANY_CD,TAX_STR_CD,TAX_CODE,BU_UNIT,BU_STATE_TIN,TIMESTAMP,
2,0,0,1,24, 	(21-AUG-2025 10:06:17)	 (Not Inserted)
2,30,118,1,24, 	(21-AUG-2025 10:06:17)
2,46,118,1,24, 	(21-AUG-2025 10:06:17)
2,72,123,1,24, 	(21-AUG-2025 10:06:17)
2,72,123,1,24, 	(21-AUG-2025 10:06:17)	 (Not Inserted)
2,47,111,1,24, 	(21-AUG-2025 10:06:17)
2,8,111,1,24, 	(21-AUG-2025 10:06:17)
2,0,0,1,24, 	(21-AUG-2025 10:06:17)	 (Not Inserted)
2,78,110,1,24, 	(21-AUG-2025 10:06:17)
2,69,109,1,24, 	(21-AUG-2025 10:06:17)
2,52,106,1,24, 	(21-AUG-2025 10:06:17)
2,0,0,1,24, 	(21-AUG-2025 10:06:17)	 (Not Inserted)
2,0,0,1,24, 	(21-AUG-2025 10:06:17)	 (Not Inserted)
2,75,124,1,24, 	(21-AUG-2025 10:06:17)
2,24,118,1,24, 	(21-AUG-2025 10:06:17)
2,22,118,1,24, 	(21-AUG-2025 10:06:17)
2,30,118,1,24, 	(21-AUG-2025 10:06:17)	 (Not Inserted)
2,74,114,1,24, 	(21-AUG-2025 10:06:17)
2,75,114,1,24, 	(21-AUG-2025 10:06:17)
2,66,101,1,24, 	(21-AUG-2025 10:06:17)
2,58,101,1,24, 	(21-AUG-2025 10:06:17)
2,67,102,1,24, 	(21-AUG-2025 10:06:17)
2,60,102,1,24, 	(21-AUG-2025 10:06:17)
2,67,103,1,24, 	(21-AUG-2025 10:06:17)
