

<<START>>,<<FMS_AGMT_TRANSPTR>>,, 	(26-JUN-2025 11:25:15)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,PLANT_SEQ_NO,TIMESTAMP,
2,1,,0,2,45,1, 	(26-JUN-2025 11:25:15)
2,1,,0,2,45,2, 	(26-JUN-2025 11:25:15)
2,1,,0,2,45,3, 	(26-JUN-2025 11:25:15)
2,1,,0,2,45,4, 	(26-JUN-2025 11:25:15)
2,1,,0,3,4,1, 	(26-JUN-2025 11:25:15)
2,1,,0,3,4,2, 	(26-JUN-2025 11:25:15)
2,1,,0,3,4,3, 	(26-JUN-2025 11:25:15)
2,1,,0,3,4,4, 	(26-JUN-2025 11:25:15)
2,1,,0,3,4,5, 	(26-JUN-2025 11:25:15)
2,1,,0,3,4,6, 	(26-JUN-2025 11:25:15)
2,1,,0,3,4,7, 	(26-JUN-2025 11:25:15)
2,1,,0,3,4,8, 	(26-JUN-2025 11:25:15)
2,1,,0,3,4,9, 	(26-JUN-2025 11:25:15)
2,1,,0,4,45,1, 	(26-JUN-2025 11:25:15)
2,1,,0,4,45,2, 	(26-JUN-2025 11:25:15)
2,1,,0,4,45,3, 	(26-JUN-2025 11:25:15)
2,1,,0,4,45,4, 	(26-JUN-2025 11:25:15)
2,1,,0,1,45,1, 	(26-JUN-2025 11:25:15)
2,1,,0,1,45,2, 	(26-JUN-2025 11:25:15)
2,1,,0,1,45,3, 	(26-JUN-2025 11:25:15)
2,1,,0,1,45,4, 	(26-JUN-2025 11:25:15)
2,1,,0,3,29,1, 	(26-JUN-2025 11:25:15)
2,1,,0,3,29,2, 	(26-JUN-2025 11:25:15)
2,1,,0,3,29,3, 	(26-JUN-2025 11:25:15)
2,1,,0,3,29,4, 	(26-JUN-2025 11:25:15)
2,1,,0,3,29,5, 	(26-JUN-2025 11:25:15)
2,1,,0,3,29,6, 	(26-JUN-2025 11:25:15)
2,1,,0,3,29,7, 	(26-JUN-2025 11:25:15)
2,1,,0,3,29,8, 	(26-JUN-2025 11:25:15)
2,1,,1,2,45,1, 	(26-JUN-2025 11:25:15)
2,1,,1,2,45,2, 	(26-JUN-2025 11:25:15)
2,1,,1,2,45,3, 	(26-JUN-2025 11:25:15)
2,1,,1,2,45,4, 	(26-JUN-2025 11:25:15)
2,1,,0,3,45,1, 	(26-JUN-2025 11:25:15)
2,1,,0,3,45,2, 	(26-JUN-2025 11:25:15)
2,1,,0,3,45,3, 	(26-JUN-2025 11:25:15)
2,1,,0,3,45,4, 	(26-JUN-2025 11:25:15)
2,2,,2,6,4,1, 	(26-JUN-2025 11:25:15)
2,2,,2,6,4,2, 	(26-JUN-2025 11:25:15)
2,2,,2,6,4,3, 	(26-JUN-2025 11:25:15)
2,2,,2,6,4,4, 	(26-JUN-2025 11:25:15)
2,2,,2,6,4,5, 	(26-JUN-2025 11:25:15)
2,2,,2,6,4,6, 	(26-JUN-2025 11:25:15)
2,2,,2,6,4,7, 	(26-JUN-2025 11:25:15)
2,2,,2,6,4,8, 	(26-JUN-2025 11:25:15)
2,2,,2,6,4,9, 	(26-JUN-2025 11:25:15)
2,3,,1,1,45,1, 	(26-JUN-2025 11:25:15)
2,3,,1,1,45,2, 	(26-JUN-2025 11:25:15)
2,3,,1,1,45,3, 	(26-JUN-2025 11:25:15)
2,3,,1,1,45,4, 	(26-JUN-2025 11:25:15)
2,3,,4,1,45,1, 	(26-JUN-2025 11:25:15)
2,3,,4,1,45,2, 	(26-JUN-2025 11:25:15)
2,3,,4,1,45,3, 	(26-JUN-2025 11:25:15)
2,3,,4,1,45,4, 	(26-JUN-2025 11:25:15)
2,3,,2,1,45,1, 	(26-JUN-2025 11:25:15)
2,3,,2,1,45,2, 	(26-JUN-2025 11:25:15)
2,3,,2,1,45,3, 	(26-JUN-2025 11:25:15)
2,3,,2,1,45,4, 	(26-JUN-2025 11:25:15)
2,3,,3,1,45,1, 	(26-JUN-2025 11:25:15)
2,3,,3,1,45,2, 	(26-JUN-2025 11:25:15)
2,3,,3,1,45,3, 	(26-JUN-2025 11:25:15)
2,3,,3,1,45,4, 	(26-JUN-2025 11:25:15)
2,3,,0,1,45,1, 	(26-JUN-2025 11:25:15)
2,3,,0,1,45,2, 	(26-JUN-2025 11:25:15)
2,3,,0,1,45,3, 	(26-JUN-2025 11:25:15)
2,3,,0,1,45,4, 	(26-JUN-2025 11:25:15)
2,3,,0,2,45,1, 	(26-JUN-2025 11:25:15)
2,3,,0,2,45,2, 	(26-JUN-2025 11:25:15)
2,3,,0,2,45,3, 	(26-JUN-2025 11:25:15)
2,3,,0,2,45,4, 	(26-JUN-2025 11:25:15)
2,4,,1,2,4,1, 	(26-JUN-2025 11:25:15)
2,4,,1,2,4,2, 	(26-JUN-2025 11:25:15)
2,4,,1,2,4,3, 	(26-JUN-2025 11:25:15)
2,4,,1,2,4,4, 	(26-JUN-2025 11:25:15)
2,4,,1,2,4,5, 	(26-JUN-2025 11:25:15)
2,4,,1,2,4,6, 	(26-JUN-2025 11:25:15)
2,4,,1,2,4,7, 	(26-JUN-2025 11:25:15)
2,4,,1,2,4,8, 	(26-JUN-2025 11:25:15)
2,4,,1,2,4,9, 	(26-JUN-2025 11:25:15)
2,,,0,1,45,1, 	(26-JUN-2025 11:25:15)	 (Not Inserted)
2,,,0,1,45,2, 	(26-JUN-2025 11:25:15)	 (Not Inserted)
2,,,0,1,45,3, 	(26-JUN-2025 11:25:15)	 (Not Inserted)
2,,,0,1,45,4, 	(26-JUN-2025 11:25:15)	 (Not Inserted)
2,,,0,1,45,1, 	(26-JUN-2025 11:25:15)	 (Not Inserted)
2,,,0,1,45,2, 	(26-JUN-2025 11:25:15)	 (Not Inserted)
2,,,0,1,45,3, 	(26-JUN-2025 11:25:15)	 (Not Inserted)
2,,,0,1,45,4, 	(26-JUN-2025 11:25:15)	 (Not Inserted)
2,217,,0,1,45,1, 	(26-JUN-2025 11:25:15)
2,217,,0,1,45,2, 	(26-JUN-2025 11:25:15)
2,217,,0,1,45,3, 	(26-JUN-2025 11:25:15)
2,217,,0,1,45,4, 	(26-JUN-2025 11:25:15)
2,7,,0,2,4,1, 	(26-JUN-2025 11:25:15)
2,7,,0,2,4,2, 	(26-JUN-2025 11:25:15)
2,7,,0,2,4,3, 	(26-JUN-2025 11:25:15)
2,7,,0,2,4,4, 	(26-JUN-2025 11:25:15)
2,7,,0,2,4,5, 	(26-JUN-2025 11:25:15)
2,7,,0,2,4,6, 	(26-JUN-2025 11:25:15)
2,7,,0,2,4,7, 	(26-JUN-2025 11:25:15)
2,7,,0,2,4,8, 	(26-JUN-2025 11:25:15)
2,7,,0,2,4,9, 	(26-JUN-2025 11:25:15)
2,218,,0,1,45,1, 	(26-JUN-2025 11:25:15)
2,218,,0,1,45,2, 	(26-JUN-2025 11:25:15)
2,218,,0,1,45,3, 	(26-JUN-2025 11:25:15)
2,218,,0,1,45,4, 	(26-JUN-2025 11:25:15)
2,10,,0,1,45,1, 	(26-JUN-2025 11:25:15)
2,10,,0,1,45,2, 	(26-JUN-2025 11:25:15)
2,10,,0,1,45,3, 	(26-JUN-2025 11:25:15)
2,10,,0,1,45,4, 	(26-JUN-2025 11:25:15)
2,11,,0,1,45,1, 	(26-JUN-2025 11:25:15)
