

<<START>>,<<FMS_CUSTOM_PD_BOND_DTL>>,,, 	(24-JUN-2025 10:23:19)
 
COMPANY_CD,SEQ_NO ,CAL_YEAR,PD_BOND,TIMESTAMP
2,2,null,50849669.16, 	(24-JUN-2025 10:23:19)	 (Not Inserted)
2,2,null,52494768.37, 	(24-JUN-2025 10:23:19)	 (Not Inserted)
2,2,null,116696000.87, 	(24-JUN-2025 10:23:19)	 (Not Inserted)
2,2,null,108305614.41, 	(24-JUN-2025 10:23:19)	 (Not Inserted)
2,2,null,92208974.49, 	(24-JUN-2025 10:23:19)	 (Not Inserted)
2,2,null,99952240.05, 	(24-JUN-2025 10:23:19)	 (Not Inserted)
2,2,null,96991286.18, 	(24-JUN-2025 10:23:19)	 (Not Inserted)
2,2,null,86274895.8, 	(24-JUN-2025 10:23:19)	 (Not Inserted)
2,2,null,96342841.47, 	(24-JUN-2025 10:23:19)	 (Not Inserted)
2,2,null,58088127.63, 	(24-JUN-2025 10:23:19)	 (Not Inserted)
2,2,null,30467730.91, 	(24-JUN-2025 10:23:19)	 (Not Inserted)
2,2,null,36257640.19, 	(24-JUN-2025 10:23:19)	 (Not Inserted)
2,2,null,31097398.49, 	(24-JUN-2025 10:23:19)	 (Not Inserted)
2,2,null,35508845.25, 	(24-JUN-2025 10:23:19)	 (Not Inserted)
2,2,null,35508845.25, 	(24-JUN-2025 10:23:19)	 (Not Inserted)
2,2,null,32242732.38, 	(24-JUN-2025 10:23:19)	 (Not Inserted)

TOTAL DATA IN EXCEL :,212,,,,, 	(24-JUN-2025 10:23:19)
 

TOTAL DATA INSERTED :,100,,,,, 	(24-JUN-2025 10:23:19)
 

TOTAL SKIPPED DATA :,112,,,,, 	(24-JUN-2025 10:23:19)
 
<<END>><<FMS_CUSTOM_PD_BOND_DTL>>,,,, 	(24-JUN-2025 10:23:19)
 

<<START>>,<<FMS_PUR_PG_INV_MST>>,,,,,,,,, 	(24-JUN-2025 10:23:48)
 
