

<<START>>,<<FMS_AGMT_PLANT>>,, 	(23-SEP-2025 12:21:29)
 
COMPANY_CD,COUNTERPARTY_CD,ABBR,AGMT_NO,AGMT_REV,PLANT_SEQ_NO,TIMESTAMP,
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,4,1,1, 	(23-SEP-2025 12:21:29)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,2, 	(23-SEP-2025 12:21:29)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,3 , GSPCL,3,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,4 , Gail,0,1,1, 	(23-SEP-2025 12:21:29)
2,4 , Gail,1,2,1, 	(23-SEP-2025 12:21:29)
2,4 , Gail,1,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,4 , Gail,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,4 , Gail,1,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,4 , Gail,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,4 , Gail,1,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,4 , Gail,1,2,4, 	(23-SEP-2025 12:21:29)
2,4 , Gail,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,4 , Gail,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,4 , Gail,1,2,2, 	(23-SEP-2025 12:21:29)
2,4 , Gail,1,2,7, 	(23-SEP-2025 12:21:29)
2,4 , Gail,1,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,4 , Gail,1,2,4, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,4 , Gail,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,4 , Gail,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,4 , Gail,1,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,4 , Gail,1,2,4, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,4 , Gail,1,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,4 , Gail,1,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,4 , Gail,1,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,4 , Gail,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,4 , Gail,1,2,4, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,4 , Gail,1,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,217 , ESL,0,1,1, 	(23-SEP-2025 12:21:29)
2,217 , ESL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,217 , ESL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,217 , ESL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,217 , ESL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,217 , ESL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,217 , ESL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,7 , DFPCL,0,2,1, 	(23-SEP-2025 12:21:29)
2,7 , DFPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,7 , DFPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,7 , DFPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,7 , DFPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,7 , DFPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,7 , DFPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,7 , DFPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,7 , DFPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,7 , DFPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,7 , DFPCL,0,1,1, 	(23-SEP-2025 12:21:29)
2,8 , AIGL,0,1,1, 	(23-SEP-2025 12:21:29)
2,218 , ESEZ,0,1,1, 	(23-SEP-2025 12:21:29)
2,218 , ESEZ,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,10 , GGCL,0,1,1, 	(23-SEP-2025 12:21:29)
2,11 , TPL,0,1,1, 	(23-SEP-2025 12:21:29)
2,11 , TPL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,280 , WMSL,0,1,1, 	(23-SEP-2025 12:21:29)
2,280 , WMSL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,280 , WMSL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,280 , WMSL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,280 , WMSL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,280 , WMSL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,280 , WMSL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,280 , WMSL,1,1,1, 	(23-SEP-2025 12:21:29)
2,12 , MNGL,0,1,1, 	(23-SEP-2025 12:21:29)
2,12 , MNGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,12 , MNGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,12 , MNGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,12 , MNGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,12 , MNGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,12 , MNGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,1,1, 	(23-SEP-2025 12:21:29)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,3, 	(23-SEP-2025 12:21:29)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,2, 	(23-SEP-2025 12:21:29)
2,13 , IGL,0,2,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,13 , IGL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,2, 	(23-SEP-2025 12:21:29)
2,14 , BPCL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,14 , BPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,269 , TEL,0,1,1, 	(23-SEP-2025 12:21:29)
2,269 , TEL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,269 , TEL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,269 , TEL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,269 , TEL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)
2,15 , HPCL,2,1,1, 	(23-SEP-2025 12:21:29)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,2, 	(23-SEP-2025 12:21:29)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,1,2, 	(23-SEP-2025 12:21:29)
2,15 , HPCL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,1,1, 	(23-SEP-2025 12:21:29)
2,15 , HPCL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,5, 	(23-SEP-2025 12:21:29)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,2,1,2, 	(23-SEP-2025 12:21:29)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,3, 	(23-SEP-2025 12:21:29)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,1,1,2, 	(23-SEP-2025 12:21:29)
2,15 , HPCL,2,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,1,1,1, 	(23-SEP-2025 12:21:29)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,2,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,2,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,2,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,4, 	(23-SEP-2025 12:21:29)
2,15 , HPCL,0,2,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,2,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,15 , HPCL,0,2,3, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,16 , JSW,0,1,1, 	(23-SEP-2025 12:21:29)
2,17 , BGL,0,1,1, 	(23-SEP-2025 12:21:29)
2,18 , GSFC,0,1,1, 	(23-SEP-2025 12:21:29)
2,18 , GSFC,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,18 , GSFC,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,18 , GSFC,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,18 , GSFC,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,18 , GSFC,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,18 , GSFC,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,18 , GSFC,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,18 , GSFC,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,18 , GSFC,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,18 , GSFC,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,18 , GSFC,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,18 , GSFC,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,18 , GSFC,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,18 , GSFC,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,18 , GSFC,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,228 , H-Energy,0,1,1, 	(23-SEP-2025 12:21:29)
2,160 , SIMPL,0,1,1, 	(23-SEP-2025 12:21:29)
2,19 , ATGL,0,1,2, 	(23-SEP-2025 12:21:29)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,4, 	(23-SEP-2025 12:21:29)
2,20 , AMNS,0,1,2, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
2,20 , AMNS,0,1,1, 	(23-SEP-2025 12:21:29)	 (Not Inserted)
