

<<START>>,<<FMS_CONT_PRICE_DTL>>,,,, 	(01-MAY-2025 12:26:05)
 
COMPANY_CD,MAPPING_ID,CONTRACT_TYPE,SEQ_NO,TIMESTAMP
2,25-1-5, S ,2, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,25-1-5, S ,3, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,25-1-5, S ,4, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,25-1-9, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,25-1-9, S ,2, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,25-1-11, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,28-1-1, S ,2, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,31-1-9, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,34-1-2, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,34-1-3, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,34-1-3, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,34-1-3, S ,2, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,34-1-3, S ,3, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,34-1-3, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,37-1-2, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,39-1-3, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,39-1-8, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,41-22-225329, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,41-24-225330, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,41-26-225332, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,46-1-1, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,47-1-1, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,47-1-3, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,48-1-1, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,50-1-2, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,55-1-4, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,55-1-6, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,57-1-225360, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,58-1-225364, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,58-2-225365, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,58-3-225366, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,58-4-225367, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,60-3-225370, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,63-1-1, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,144-1-1, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,105-26-225390, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,105-27-225391, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,105-13-225394, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,105-14-225396, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,105-16-225398, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,105-10-225400, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,105-11-225403, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,105-24-225412, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,105-25-225413, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,105-19-225417, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,105-18-225418, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,105-20-225420, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,105-21-225421, L ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,278-1-2, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,278-1-2, S ,2, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,278-1-6, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,278-1-1, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,278-1-3, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)
2,184-1-2, S ,1, 	(01-MAY-2025 12:26:05)	 (Not Inserted)

TOTAL DATA IN EXCEL : 101 	(01-MAY-2025 12:26:05)
 

TOTAL DATA INSERTED : 0 	(01-MAY-2025 12:26:05)
 

TOTAL SKIPPED DATA 101 	(01-MAY-2025 12:26:05)
 
<<END>><<FMS_CONT_PRICE_DTL>> 	(01-MAY-2025 12:26:05)
 

<<START>>,<<FMS_CONT_PRICE_DTL>>,,,, 	(01-MAY-2025 12:26:20)
 
COMPANY_CD,MAPPING_ID,CONTRACT_TYPE,SEQ_NO,TIMESTAMP
2,3-1-112 ,S ,1, 	(01-MAY-2025 12:26:20)
2,3-1-112 ,S ,2, 	(01-MAY-2025 12:26:20)
2,3-1-113 ,S ,1, 	(01-MAY-2025 12:26:20)
2,3-1-118 ,S ,1, 	(01-MAY-2025 12:26:20)
2,3-1-115 ,S ,1, 	(01-MAY-2025 12:26:20)
2,3-1-119 ,S ,1, 	(01-MAY-2025 12:26:20)
2,3-1-125 ,S ,1, 	(01-MAY-2025 12:26:20)
2,5-128-225047 ,L ,1, 	(01-MAY-2025 12:26:20)
2,5-138-225154 ,L ,1, 	(01-MAY-2025 12:26:20)
2,5-134-225162 ,L ,1, 	(01-MAY-2025 12:26:20)
2,13-2-18 ,S ,1, 	(01-MAY-2025 12:26:20)
2,13-2-16 ,S ,1, 	(01-MAY-2025 12:26:20)
2,15-2-18 ,S ,1, 	(01-MAY-2025 12:26:20)
2,15-2-18 ,S ,2, 	(01-MAY-2025 12:26:20)
2,15-2-18 ,S ,3, 	(01-MAY-2025 12:26:20)
2,15-2-18 ,S ,4, 	(01-MAY-2025 12:26:20)
2,15-2-18 ,S ,5, 	(01-MAY-2025 12:26:20)
2,15-2-18 ,S ,6, 	(01-MAY-2025 12:26:20)
2,15-2-18 ,S ,7, 	(01-MAY-2025 12:26:20)
2,15-2-18 ,S ,8, 	(01-MAY-2025 12:26:20)
2,15-2-24 ,S ,1, 	(01-MAY-2025 12:26:20)
2,18-1-6 ,S ,2, 	(01-MAY-2025 12:26:20)
2,18-1-13 ,S ,1, 	(01-MAY-2025 12:26:20)
2,20-1-29 ,S ,1, 	(01-MAY-2025 12:26:20)
2,20-1-30 ,S ,1, 	(01-MAY-2025 12:26:20)
2,154-1-16 ,S ,1, 	(01-MAY-2025 12:26:20)
2,154-1-18 ,S ,1, 	(01-MAY-2025 12:26:20)
2,154-1-17 ,S ,1, 	(01-MAY-2025 12:26:20)
2,154-1-17 ,S ,2, 	(01-MAY-2025 12:26:20)
2,154-1-12 ,S ,1, 	(01-MAY-2025 12:26:20)
2,154-1-12 ,S ,2, 	(01-MAY-2025 12:26:20)
2,154-1-12 ,S ,3, 	(01-MAY-2025 12:26:20)
2,154-1-12 ,S ,4, 	(01-MAY-2025 12:26:20)
2,154-1-12 ,S ,5, 	(01-MAY-2025 12:26:20)
2,154-1-14 ,S ,1, 	(01-MAY-2025 12:26:20)
2,154-1-14 ,S ,2, 	(01-MAY-2025 12:26:20)
2,154-1-14 ,S ,3, 	(01-MAY-2025 12:26:20)
2,154-1-21 ,S ,1, 	(01-MAY-2025 12:26:20)
2,154-1-20 ,S ,1, 	(01-MAY-2025 12:26:20)
2,21-1-17 ,S ,1, 	(01-MAY-2025 12:26:20)
2,23-1-14 ,S ,1, 	(01-MAY-2025 12:26:20)
2,23-1-14 ,S ,2, 	(01-MAY-2025 12:26:20)
2,23-1-14, S ,1, 	(01-MAY-2025 12:26:20)	 (Not Inserted)
2,23-1-14, S ,2, 	(01-MAY-2025 12:26:20)	 (Not Inserted)
2,23-1-14, S ,1, 	(01-MAY-2025 12:26:20)	 (Not Inserted)
2,23-1-14, S ,2, 	(01-MAY-2025 12:26:20)	 (Not Inserted)
2,24-1-8 ,S ,1, 	(01-MAY-2025 12:26:20)
2,25-1-5 ,S ,2, 	(01-MAY-2025 12:26:20)
2,25-1-5 ,S ,3, 	(01-MAY-2025 12:26:20)
2,25-1-5 ,S ,4, 	(01-MAY-2025 12:26:20)
2,25-1-9 ,S ,1, 	(01-MAY-2025 12:26:20)
2,25-1-9 ,S ,2, 	(01-MAY-2025 12:26:20)
2,25-1-11 ,S ,1, 	(01-MAY-2025 12:26:20)
2,28-1-1 ,S ,2, 	(01-MAY-2025 12:26:20)
2,31-1-9 ,S ,1, 	(01-MAY-2025 12:26:20)
2,34-1-2 ,S ,1, 	(01-MAY-2025 12:26:20)
2,34-1-3 ,S ,1, 	(01-MAY-2025 12:26:20)
2,34-1-3, S ,1, 	(01-MAY-2025 12:26:20)	 (Not Inserted)
2,34-1-3 ,S ,2, 	(01-MAY-2025 12:26:20)
2,34-1-3 ,S ,3, 	(01-MAY-2025 12:26:20)
2,34-1-3, S ,1, 	(01-MAY-2025 12:26:20)	 (Not Inserted)
2,37-1-2 ,S ,1, 	(01-MAY-2025 12:26:20)
2,39-1-3 ,S ,1, 	(01-MAY-2025 12:26:20)
2,39-1-8 ,S ,1, 	(01-MAY-2025 12:26:20)
2,41-22-225329 ,L ,1, 	(01-MAY-2025 12:26:20)
2,41-24-225330 ,L ,1, 	(01-MAY-2025 12:26:20)
2,41-26-225332 ,L ,1, 	(01-MAY-2025 12:26:20)
2,46-1-1 ,S ,1, 	(01-MAY-2025 12:26:20)
2,47-1-1 ,S ,1, 	(01-MAY-2025 12:26:20)
2,47-1-3 ,S ,1, 	(01-MAY-2025 12:26:20)
2,48-1-1 ,S ,1, 	(01-MAY-2025 12:26:20)
2,50-1-2 ,S ,1, 	(01-MAY-2025 12:26:20)
2,55-1-4 ,S ,1, 	(01-MAY-2025 12:26:20)
2,55-1-6 ,S ,1, 	(01-MAY-2025 12:26:20)
2,57-1-225360 ,L ,1, 	(01-MAY-2025 12:26:20)
2,58-1-225364 ,L ,1, 	(01-MAY-2025 12:26:20)
2,58-2-225365 ,L ,1, 	(01-MAY-2025 12:26:20)
2,58-3-225366 ,L ,1, 	(01-MAY-2025 12:26:20)
2,58-4-225367 ,L ,1, 	(01-MAY-2025 12:26:20)
2,60-3-225370 ,L ,1, 	(01-MAY-2025 12:26:20)
2,63-1-1 ,S ,1, 	(01-MAY-2025 12:26:20)
2,144-1-1 ,S ,1, 	(01-MAY-2025 12:26:20)
2,105-26-225390 ,L ,1, 	(01-MAY-2025 12:26:20)
2,105-27-225391 ,L ,1, 	(01-MAY-2025 12:26:20)
2,105-13-225394 ,L ,1, 	(01-MAY-2025 12:26:20)
2,105-14-225396 ,L ,1, 	(01-MAY-2025 12:26:20)
2,105-16-225398 ,L ,1, 	(01-MAY-2025 12:26:20)
2,105-10-225400 ,L ,1, 	(01-MAY-2025 12:26:20)
2,105-11-225403 ,L ,1, 	(01-MAY-2025 12:26:20)
2,105-24-225412 ,L ,1, 	(01-MAY-2025 12:26:20)
2,105-25-225413 ,L ,1, 	(01-MAY-2025 12:26:20)
2,105-19-225417 ,L ,1, 	(01-MAY-2025 12:26:20)
2,105-18-225418 ,L ,1, 	(01-MAY-2025 12:26:20)
2,105-20-225420 ,L ,1, 	(01-MAY-2025 12:26:20)
2,105-21-225421 ,L ,1, 	(01-MAY-2025 12:26:20)
2,278-1-2 ,S ,1, 	(01-MAY-2025 12:26:20)
2,278-1-2 ,S ,2, 	(01-MAY-2025 12:26:20)
2,278-1-6 ,S ,1, 	(01-MAY-2025 12:26:20)
2,278-1-1 ,S ,1, 	(01-MAY-2025 12:26:20)
2,278-1-3 ,S ,1, 	(01-MAY-2025 12:26:20)
2,184-1-2 ,S ,1, 	(01-MAY-2025 12:26:20)

TOTAL DATA IN EXCEL : 101 	(01-MAY-2025 12:26:20)
 

TOTAL DATA INSERTED : 95 	(01-MAY-2025 12:26:20)
 

TOTAL SKIPPED DATA 6 	(01-MAY-2025 12:26:20)
 
<<END>><<FMS_CONT_PRICE_DTL>> 	(01-MAY-2025 12:26:20)
 

<<START>>,<<FMS_CONT_PRICE_MIN_DTL>>,,,, 	(01-MAY-2025 12:26:50)
 
COMPANY_CD,MAPPING_ID,CONTRACT_TYPE,SEQ_NO,CURVE_NM,TIMESTAMP
2,154-1-21, S, 1, ICE_JKM, 	(01-MAY-2025 12:26:50)
2,154-1-21, S, 1, PPAC, 	(01-MAY-2025 12:26:50)
2,25-1-5, S, 2, ICE_JKM, 	(01-MAY-2025 12:26:50)
2,25-1-5, S, 2, PPAC, 	(01-MAY-2025 12:26:50)
2,25-1-5, S, 3, ICE_JKM, 	(01-MAY-2025 12:26:50)
2,25-1-5, S, 3, PPAC, 	(01-MAY-2025 12:26:50)
2,25-1-5, S, 4, ICE_JKM, 	(01-MAY-2025 12:26:50)
2,25-1-5, S, 4, PPAC, 	(01-MAY-2025 12:26:50)
2,25-1-9, S, 2, ICE_JKM, 	(01-MAY-2025 12:26:50)
2,25-1-9, S, 2, PPAC, 	(01-MAY-2025 12:26:50)
2,55-1-6, S, 1, ICE_JKM, 	(01-MAY-2025 12:26:50)
2,55-1-6, S, 1, PPAC, 	(01-MAY-2025 12:26:50)

TOTAL DATA IN EXCEL : 12 	(01-MAY-2025 12:26:50)
 

TOTAL DATA INSERTED : 12 	(01-MAY-2025 12:26:50)
 

TOTAL SKIPPED DATA 0 	(01-MAY-2025 12:26:50)
 
<<END>><<FMS_CONT_PRICE_MIN_DTL>> 	(01-MAY-2025 12:26:50)
 
