

<<START>>,<<FMS_TRUCK_DRIVER_LINK>>,,, 	(11-JUN-2025 10:11:19)
 
ENT_PROFILE,TRUCK_CD,DRIVER_CD,EFF_DT,LINK_SEQ,TIMESTAMP,
2,2,159,22/12/2020 00:00:00,1, 	(11-JUN-2025 10:11:19)
2,3,41,24/12/2020 00:00:00,1, 	(11-JUN-2025 10:11:19)
2,4,160,30/12/2020 00:00:00,1, 	(11-JUN-2025 10:11:19)
2,5,67,09/01/2021 00:00:00,1, 	(11-JUN-2025 10:11:19)
2,1,,11/01/2021 00:00:00,1, 	(11-JUN-2025 10:11:19)	 (Not Inserted)
2,6,,12/01/2021 00:00:00,1, 	(11-JUN-2025 10:11:19)	 (Not Inserted)
2,8,208,13/01/2021 00:00:00,1, 	(11-JUN-2025 10:11:19)
2,2,41,15/01/2021 00:00:00,2, 	(11-JUN-2025 10:11:19)
2,10,69,28/01/2021 00:00:00,1, 	(11-JUN-2025 10:11:19)
2,4,43,29/01/2021 00:00:00,1, 	(11-JUN-2025 10:11:19)
2,12,110,29/01/2021 00:00:00,1, 	(11-JUN-2025 10:11:19)
2,8,209,02/02/2021 00:00:00,1, 	(11-JUN-2025 10:11:19)
2,16,210,08/02/2021 00:00:00,1, 	(11-JUN-2025 10:11:19)
2,17,70,09/02/2021 00:00:00,1, 	(11-JUN-2025 10:11:19)
2,15,209,12/02/2021 00:00:00,2, 	(11-JUN-2025 10:11:19)
2,8,44,12/02/2021 00:00:00,1, 	(11-JUN-2025 10:11:19)
2,19,111,18/02/2021 00:00:00,1, 	(11-JUN-2025 10:11:19)
2,22,113,01/03/2021 00:00:00,1, 	(11-JUN-2025 10:11:19)
2,21,112,01/03/2021 00:00:00,1, 	(11-JUN-2025 10:11:19)
2,17,71,01/03/2021 00:00:00,1, 	(11-JUN-2025 10:11:19)
2,23,70,02/03/2021 00:00:00,2, 	(11-JUN-2025 10:11:19)
2,24,209,04/03/2021 00:00:00,3, 	(11-JUN-2025 10:11:19)
2,25,159,05/03/2021 00:00:00,2, 	(11-JUN-2025 10:11:19)
2,1,,22/03/2021 00:00:00,1, 	(11-JUN-2025 10:11:19)	 (Not Inserted)
2,24,44,22/03/2021 00:00:00,2, 	(11-JUN-2025 10:11:19)
2,10,72,27/03/2021 00:00:00,1, 	(11-JUN-2025 10:11:19)
2,26,67,30/03/2021 00:00:00,2, 	(11-JUN-2025 10:11:19)
2,28,162,01/04/2021 00:00:00,1, 	(11-JUN-2025 10:11:19)
