

<<START>>,<<FMS_BUY_DAILY_BUYER_NOM>>,,,,,, 	(17-MAY-2025 18:11:54)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825003, 0,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825003, 0,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825003, 0,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825003, 0,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825003, 0,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825003, 0,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825003, 0,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,61, 0, 0,824022, 2,I, 	(17-MAY-2025 18:11:57)
2,61, 0, 0,824022, 2,I, 	(17-MAY-2025 18:11:57)
2,61, 0, 0,824022, 2,I, 	(17-MAY-2025 18:11:57)
2,61, 0, 0,824023, 2,I, 	(17-MAY-2025 18:11:57)
2,61, 0, 0,824023, 2,I, 	(17-MAY-2025 18:11:57)
2,61, 0, 0,824023, 2,I, 	(17-MAY-2025 18:11:57)
2,181, 0, 0,824026, 1,I, 	(17-MAY-2025 18:11:57)
2,181, 0, 0,824026, 1,I, 	(17-MAY-2025 18:11:57)
2,181, 0, 0,824026, 1,I, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,61, 0, 0,824023, 2,I, 	(17-MAY-2025 18:11:57)
2,20, 0, 0,825001, 0,T, 	(17-MAY-2025 18:11:57)
2,20, 0, 0,825001, 0,T, 	(17-MAY-2025 18:11:57)
2,20, 0, 0,825001, 0,T, 	(17-MAY-2025 18:11:57)
2,20, 0, 0,825001, 0,T, 	(17-MAY-2025 18:11:57)
2,20, 0, 0,825001, 0,T, 	(17-MAY-2025 18:11:57)
2,20, 0, 0,825001, 0,T, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,61, 0, 0,824023, 2,I, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,61, 0, 0,824022, 2,I, 	(17-MAY-2025 18:11:57)
2,61, 0, 0,824023, 2,I, 	(17-MAY-2025 18:11:57)
2,181, 0, 0,824026, 1,I, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,181, 0, 0,824026, 1,I, 	(17-MAY-2025 18:11:57)
2,61, 0, 0,824023, 2,I, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,20, 0, 0,825001, 0,T, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825003, 0,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825003, 0,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,61, 0, 0,824023, 2,I, 	(17-MAY-2025 18:11:57)
2,61, 0, 0,824023, 2,I, 	(17-MAY-2025 18:11:57)
2,61, 0, 0,824023, 2,I, 	(17-MAY-2025 18:11:57)
2,61, 0, 0,824023, 2,I, 	(17-MAY-2025 18:11:57)
2,181, 0, 0,824026, 1,I, 	(17-MAY-2025 18:11:57)
2,181, 0, 0,824026, 1,I, 	(17-MAY-2025 18:11:57)
2,181, 0, 0,824026, 1,I, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825003, 0,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825003, 0,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825003, 0,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,824015, 2,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,61, 0, 0,824023, 2,I, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,154, 0, 0,825002, 2,T, 	(17-MAY-2025 18:11:57)
2,181, 0, 0,824026, 1,I, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:57)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:58)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:58)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:58)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:58)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:58)
2,1, 0, 0,824007, 13,D, 	(17-MAY-2025 18:11:58)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:58)
2,1, 0, 0,824005, 21,D, 	(17-MAY-2025 18:11:58)
2,1, 0, 0,823053, 4,D, 	(17-MAY-2025 18:11:58)
