

<<START>>,<<FMS_TRADER_AGMT_MST>>,,,, 	(25-JUL-2025 11:46:46)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(25-JUL-2025 11:46:46)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(25-JUL-2025 11:46:46)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(25-JUL-2025 11:46:46)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(25-JUL-2025 11:46:46)
 

TOTAL DATA IN EXCEL : ,0, 	(25-JUL-2025 11:46:46)
 

TOTAL DATA INSERTED : ,5, 	(25-JUL-2025 11:46:46)
 

TOTAL SKIPPED DATA ,0, 	(25-JUL-2025 11:46:46)
 
<<END>>,<<FMS_TRADER_AGMT_MST>>, 	(25-JUL-2025 11:46:46)
 

<<START>>,<<FMS_TRADER_AGMT_PLANT>>, 	(25-JUL-2025 11:46:46)
 

TOTAL DATA IN EXCEL : ,0, 	(25-JUL-2025 11:46:46)
 

TOTAL DATA INSERTED : ,5, 	(25-JUL-2025 11:46:46)
 

TOTAL SKIPPED DATA ,0, 	(25-JUL-2025 11:46:46)
 
<<END>>,<<FMS_TRADER_AGMT_PLANT>>, 	(25-JUL-2025 11:46:46)
 

<<START>>,<<FMS_TRADER_AGMT_BU>>, 	(25-JUL-2025 11:46:46)
 

TOTAL DATA IN EXCEL : ,0, 	(25-JUL-2025 11:46:46)
 

TOTAL DATA INSERTED : ,5, 	(25-JUL-2025 11:46:46)
 

TOTAL SKIPPED DATA ,0, 	(25-JUL-2025 11:46:46)
 
<<END>>,<<FMS_TRADER_AGMT_BU>>, 	(25-JUL-2025 11:46:46)
 

<<START>>,<<FMS_TRADER_AGMT_BILLING_DTL>>, 	(25-JUL-2025 11:46:46)
 

TOTAL DATA IN EXCEL : ,0, 	(25-JUL-2025 11:46:46)
 

TOTAL DATA INSERTED : ,5, 	(25-JUL-2025 11:46:46)
 

TOTAL SKIPPED DATA ,0, 	(25-JUL-2025 11:46:46)
 
<<END>>,<<FMS_TRADER_AGMT_BILLING_DTL>>, 	(25-JUL-2025 11:46:46)
 

<<START>>,<<FMS_TRADER_CN_MST>>,,,,, 	(25-JUL-2025 11:46:54)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONT_TYPE,CONT_NO,CONT_REV,CARGO_REF(Mandate Conform no),TIMESTAMP
2, 15:HPCL,  M , ,  0 , N, 722001, 0,22008, 	(25-JUL-2025 11:46:54)	 (Not Inserted)
2, 20:AMNS,  M , ,  0 , N, 722001, 0,22011, 	(25-JUL-2025 11:46:54)	 (Not Inserted)
2, 20:AMNS,  M , ,  0 , N, 722001, 0,22016, 	(25-JUL-2025 11:46:54)	 (Not Inserted)
2, 154:SEMTPL,  M , ,  0 , N, 722001, 0,22017, 	(25-JUL-2025 11:46:54)	 (Not Inserted)
2, 154:SEMTPL,  M , ,  0 , N, 722001, 0,22018, 	(25-JUL-2025 11:46:54)	 (Not Inserted)
2, 270:TGPL,  M , 1,  0 , N, 710001, 0,5002, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710002, 0,6003, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710003, 0,6012, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710004, 0,7004, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710005, 0,7007, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710006, 0,7012, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710007, 0,7019, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710008, 0,7020, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710009, 0,7022, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710010, 0,7023, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710011, 0,7024, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710012, 0,8001, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710013, 0,8007, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710014, 0,8013, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710015, 0,8014, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710016, 0,8015, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710017, 0,8017, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710018, 0,8019, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710019, 0,8021, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710020, 0,8025, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710021, 0,8026, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710022, 0,8028, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710023, 0,9003, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710024, 0,9004, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710025, 0,9005, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710026, 0,9007, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710027, 0,9011, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710028, 0,9014, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710029, 0,9016, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710030, 0,9017, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710031, 0,9021, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710032, 0,10002, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710033, 0,10004, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 710034, 0,10005, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 711001, 0,10009, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 711002, 0,11002, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 711003, 0,11006, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 712001, 0,11008, 	(25-JUL-2025 11:46:54)
2, 270:TGPL,  M , 1,  0 , N, 713001, 0,11009, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710035, 0,5001, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710036, 0,5003, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710037, 0,6001, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710038, 0,6002, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710039, 0,6004, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710040, 0,6005, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710041, 0,6006, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710042, 0,6007, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710043, 0,6008, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710044, 0,6009, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710045, 0,6010, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710046, 0,6011, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710047, 0,6013, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710048, 0,6014, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710049, 0,7001, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710050, 0,7002, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710051, 0,7003, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710052, 0,7005, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710053, 0,7006, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710054, 0,7008, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710055, 0,7009, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710056, 0,7010, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710057, 0,7011, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710058, 0,7013, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710059, 0,7014, 	(25-JUL-2025 11:46:54)
2, 116:SELNG,  M , 1,  0 , N, 710060, 0,7015, 	(25-JUL-2025 11:46:54)
