

<<START>>,<<FMS_TRADER_AGMT_MST>>,,,, 	(07-AUG-2025 18:08:07)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(07-AUG-2025 18:08:07)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(07-AUG-2025 18:08:07)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(07-AUG-2025 18:08:07)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(07-AUG-2025 18:08:07)
 

TOTAL DATA IN EXCEL : ,0, 	(07-AUG-2025 18:08:07)
 

TOTAL DATA INSERTED : ,5, 	(07-AUG-2025 18:08:07)
 

TOTAL SKIPPED DATA ,0, 	(07-AUG-2025 18:08:07)
 
<<END>>,<<FMS_TRADER_AGMT_MST>>, 	(07-AUG-2025 18:08:07)
 

<<START>>,<<FMS_TRADER_AGMT_PLANT>>, 	(07-AUG-2025 18:08:07)
 

TOTAL DATA IN EXCEL : ,0, 	(07-AUG-2025 18:08:07)
 

TOTAL DATA INSERTED : ,5, 	(07-AUG-2025 18:08:07)
 

TOTAL SKIPPED DATA ,0, 	(07-AUG-2025 18:08:07)
 
<<END>>,<<FMS_TRADER_AGMT_PLANT>>, 	(07-AUG-2025 18:08:07)
 

<<START>>,<<FMS_TRADER_AGMT_BU>>, 	(07-AUG-2025 18:08:07)
 

TOTAL DATA IN EXCEL : ,0, 	(07-AUG-2025 18:08:07)
 

TOTAL DATA INSERTED : ,5, 	(07-AUG-2025 18:08:07)
 

TOTAL SKIPPED DATA ,0, 	(07-AUG-2025 18:08:07)
 
<<END>>,<<FMS_TRADER_AGMT_BU>>, 	(07-AUG-2025 18:08:07)
 

<<START>>,<<FMS_TRADER_AGMT_BILLING_DTL>>, 	(07-AUG-2025 18:08:07)
 

TOTAL DATA IN EXCEL : ,0, 	(07-AUG-2025 18:08:07)
 

TOTAL DATA INSERTED : ,5, 	(07-AUG-2025 18:08:07)
 

TOTAL SKIPPED DATA ,0, 	(07-AUG-2025 18:08:07)
 
<<END>>,<<FMS_TRADER_AGMT_BILLING_DTL>>, 	(07-AUG-2025 18:08:07)
 

<<START>>,<<FMS_TRADER_CN_MST>>,,,,, 	(07-AUG-2025 18:08:07)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONT_TYPE,CONT_NO,CONT_REV,CARGO_REF(Mandate Conform no),TIMESTAMP
2, 15:HPCL,  M , ,  0 , N, 722001, 0,22008, 	(07-AUG-2025 18:08:07)	 (Not Inserted)
2, 20:AMNS,  M , ,  0 , N, 722001, 0,22011, 	(07-AUG-2025 18:08:07)	 (Not Inserted)
2, 20:AMNS,  M , ,  0 , N, 722001, 0,22016, 	(07-AUG-2025 18:08:07)	 (Not Inserted)
2, 154:SEMTPL,  M , ,  0 , N, 722001, 0,22017, 	(07-AUG-2025 18:08:07)	 (Not Inserted)
2, 154:SEMTPL,  M , ,  0 , N, 722001, 0,22018, 	(07-AUG-2025 18:08:07)	 (Not Inserted)
2, 270:TGPL,  M , 1,  0 , N, 710001, 0,5002, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710002, 0,6003, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710003, 0,6012, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710004, 0,7004, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710005, 0,7007, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710006, 0,7012, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710007, 0,7019, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710008, 0,7020, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710009, 0,7022, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710010, 0,7023, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710011, 0,7024, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710012, 0,8001, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710013, 0,8007, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710014, 0,8013, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710015, 0,8014, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710016, 0,8015, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710017, 0,8017, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710018, 0,8019, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710019, 0,8021, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710020, 0,8025, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710021, 0,8026, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710022, 0,8028, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710023, 0,9003, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710024, 0,9004, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710025, 0,9005, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710026, 0,9007, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710027, 0,9011, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710028, 0,9014, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710029, 0,9016, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710030, 0,9017, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710031, 0,9021, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710032, 0,10002, 	(07-AUG-2025 18:08:07)
2, 270:TGPL,  M , 1,  0 , N, 710033, 0,10004, 	(07-AUG-2025 18:08:07)
