

<<START>>,<<FMS_INVOICE_MST>>,, 	(04-JUN-2025 15:56:19)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,PLANT_SEQ_NO,TIMESTAMP,
2,1 , 2,1,32,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,1,32,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,27,1,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,27,1,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,27,1,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,27,1,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,27,1,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,27,1,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,28,1,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,28,1,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,28,1,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,28,1,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,28,1,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,28,1,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,1,44,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,1,39,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,1,42,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,1,42,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,1,42,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,1,35,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,1,38,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,1,38,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,1,41,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,1,41,1,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,1,41,1,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,1,43,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,26,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,26,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,26,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,26,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,26,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,29,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,29,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,30,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,1,34,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,1,36,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,31,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,31,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,1,37,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,27,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 2,0,27,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 3,0,1,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 3,0,2,0,S, 	(04-JUN-2025 15:56:19)
2,1 , 3,0,2,0,S, 	(04-JUN-2025 15:56:19)
2,1 , ,,,,, 	(04-JUN-2025 15:56:19)	 (Not Inserted)
2,1 , ,,,,, 	(04-JUN-2025 15:56:19)	 (Not Inserted)
2,1 , ,,,,, 	(04-JUN-2025 15:56:19)	 (Not Inserted)
2,1 , ,,,,, 	(04-JUN-2025 15:56:19)	 (Not Inserted)
2,1 , ,,,,, 	(04-JUN-2025 15:56:19)	 (Not Inserted)
2,1 , ,,,,, 	(04-JUN-2025 15:56:19)	 (Not Inserted)
2,1 , ,,,,, 	(04-JUN-2025 15:56:19)	 (Not Inserted)
2,1 , ,,,,, 	(04-JUN-2025 15:56:19)	 (Not Inserted)
2,1 , ,,,,, 	(04-JUN-2025 15:56:19)	 (Not Inserted)
2,1 , ,,,,, 	(04-JUN-2025 15:56:19)	 (Not Inserted)
2,1 , ,,,,, 	(04-JUN-2025 15:56:19)	 (Not Inserted)
2,1 , ,,,,, 	(04-JUN-2025 15:56:19)	 (Not Inserted)
2,2 , 3,0,2,0,S, 	(04-JUN-2025 15:56:19)
2,2 , 3,0,9,0,S, 	(04-JUN-2025 15:56:19)
2,2 , 3,0,7,0,S, 	(04-JUN-2025 15:56:19)
2,2 , 3,0,8,0,S, 	(04-JUN-2025 15:56:19)
2,2 , 3,0,13,0,S, 	(04-JUN-2025 15:56:19)
2,2 , 5,0,2,0,S, 	(04-JUN-2025 15:56:19)
2,2 , 5,0,2,0,S, 	(04-JUN-2025 15:56:19)
2,2 , 5,0,3,0,S, 	(04-JUN-2025 15:56:19)
2,2 , 5,0,3,0,S, 	(04-JUN-2025 15:56:19)
2,2 , 5,0,3,0,S, 	(04-JUN-2025 15:56:19)
2,2 , 4,0,1,0,S, 	(04-JUN-2025 15:56:19)
2,2 , 6,0,1,0,S, 	(04-JUN-2025 15:56:19)
2,2 , 6,0,1,0,S, 	(04-JUN-2025 15:56:19)
2,2 , 6,0,4,0,S, 	(04-JUN-2025 15:56:19)
2,2 , 6,0,4,0,S, 	(04-JUN-2025 15:56:19)
2,2 , 3,0,12,0,S, 	(04-JUN-2025 15:56:19)
2,2 , 4,0,2,0,S, 	(04-JUN-2025 15:56:19)
2,2 , 4,0,3,0,S, 	(04-JUN-2025 15:56:19)
2,2 , 4,0,4,0,S, 	(04-JUN-2025 15:56:19)
2,2 , 5,0,1,0,S, 	(04-JUN-2025 15:56:19)
2,2 , 2,0,4,1,S, 	(04-JUN-2025 15:56:19)
2,2 , 3,0,3,0,S, 	(04-JUN-2025 15:56:19)
