

<<START>>,<<FMS_DLNG_FFLOW_INV_FILE_DTL_SERV>>,, 	(28-JAN-2026 17:41:44)
 
COMPANY_CD,BU_STATE_TIN,INVOICE_SEQ,FINANCIAL_YEAR,PDF_TYPE,FILE_NAME,TIMESTAMP,
2,24,10,2023-2024,O,LATEPAY_INVOICE-30112023-VIRGO-VIRGO-KHEDA-M-10-O.pdf, 	(28-JAN-2026 17:41:44)
2,24,10,2023-2024,T,LATEPAY_INVOICE-30112023-VIRGO-VIRGO-KHEDA-M-10-T.pdf, 	(28-JAN-2026 17:41:44)
2,24,9,2023-2024,D,LATEPAY_INVOICE-22112023-VIRGO-VIRGO-KHEDA-M-9-D.pdf, 	(28-JAN-2026 17:41:44)
2,24,9,2023-2024,O,LATEPAY_INVOICE-22112023-VIRGO-VIRGO-KHEDA-M-9-O.pdf, 	(28-JAN-2026 17:41:44)
2,24,9,2023-2024,T,LATEPAY_INVOICE-22112023-VIRGO-VIRGO-KHEDA-M-9-T.pdf, 	(28-JAN-2026 17:41:44)

TOTAL DATA IN EXCEL : ,0,,,,,, 	(28-JAN-2026 17:41:44)
 

TOTAL DATA INSERTED : ,18,,,,,, 	(28-JAN-2026 17:41:44)
 

TOTAL SKIPPED DATA ,18,,,,,, 	(28-JAN-2026 17:41:44)
 
<<END>>,<<FMS_DLNG_FFLOW_INV_FILE_DTL_SERV>>,,,,,, 	(28-JAN-2026 17:41:44)
 
