

<<START>>,<<FMS_ENTITY_TURNOVER_DTL>>,,,, 	(17-FEB-2025 15:18:25)
 
COMPANY_CD,CD,ABBR,ENTITY,FINANCIAL_YEAR,TIMESTAMP
2  ,15 , HPCL , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,18 , GSFC , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,18 , GSFC , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,18 , GSFC , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,18 , GSFC , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,19 , ATGL , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,20 , AMNS , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,20 , AMNS , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,20 , AMNS , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,154 , SEMTIPL , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,154 , SEMTIPL , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,154 , SEMTIPL , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,21 , SGIPL , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,21 , SGIPL , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,21 , SGIPL , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,21 , SGIPL , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,22 , VGL , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,23 , PGPGPL , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,23 , PGPGPL , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,23 , PGPGPL , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,23 , PGPGPL , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,24 , HCG , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,24 , HCG , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,24 , HCG , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,24 , HCG , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,25 , GGL , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,25 , GGL , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,25 , GGL , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,25 , GGL , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,26 , CFC , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,26 , CFC , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,26 , CFC , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,27 , IFFCO , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,27 , IFFCO , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,27 , IFFCO , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,27 , IFFCO , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,28 , HGL-RLNG , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  , , NFL-Nangal , C , 2021-2022, 	(17-FEB-2025 15:18:25)	 (Not Inserted)
2  , , NFL-Nangal , C , 2022-2023, 	(17-FEB-2025 15:18:25)	 (Not Inserted)
2  ,31 , HSIL , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,31 , HSIL , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,31 , HSIL , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  , , VVF , C , 2021-2022, 	(17-FEB-2025 15:18:25)	 (Not Inserted)
2  ,32 , KFL , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,32 , KFL , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,197 , BIL , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,197 , BIL , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,197 , BIL , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,197 , BIL , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,207 , CP , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  , , HHFG DLNG , C , 2020-2021, 	(17-FEB-2025 15:18:25)	 (Not Inserted)
2  , , HHFG DLNG , C , 2021-2022, 	(17-FEB-2025 15:18:25)	 (Not Inserted)
2  , , HHFG DLNG , C , 2022-2023, 	(17-FEB-2025 15:18:25)	 (Not Inserted)
2  , , HHFG DLNG , C , 2023-2024, 	(17-FEB-2025 15:18:25)	 (Not Inserted)
2  , , VWPL , C , 2020-2021, 	(17-FEB-2025 15:18:25)	 (Not Inserted)
2  ,33 , AGP CGD , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,33 , AGP CGD , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,33 , AGP CGD , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,33 , AGP CGD , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,34 , MINDA , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,34 , MINDA , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,34 , MINDA , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,34 , MINDA , C , 2023-2024, 	(17-FEB-2025 15:18:25)
2  ,238 , LEIPL , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,238 , LEIPL , C , 2021-2022, 	(17-FEB-2025 15:18:25)
2  ,238 , LEIPL , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,35 , SCHOTT , C , 2020-2021, 	(17-FEB-2025 15:18:25)
2  ,35 , SCHOTT , C , 2022-2023, 	(17-FEB-2025 15:18:25)
2  ,36 , HIL , C , 2020-2021, 	(17-FEB-2025 15:18:25)
