

<<START>>,<<FMS_PUR_SG_INV_MST>>,,,,,,,,,,,,,,,,,, 	(13-JUN-2025 15:11:30)
 
COMPANY_CD, COUNTERPARTY_CD, AGMT_NO, AGMT_REV, CONT_NO, CONT_REV, CONTRACT_TYPE, PLANT_SEQ, BU_UNIT, FREQ, PERIOD_START_DT, PERIOD_END_DT, INVOICE_SEQ, FINANCIAL_YEAR, INV_FLAG,CONTACT_PERSON_CD,BU_CONTACT_PERSON_CD,INVOICE_NO,SALE_PRICE,TIMESTAMP
2,270, 1, 0, 710017,0, N, 1, 1,10,15/05/2008 00:00:00, 15/05/2008 00:00:00, 5, 2008-2009,PF,1,1,T0015056,13.59,2PFNS0005/08-09,1, 	(13-JUN-2025 15:11:34)
2,270, 1, 0, 710017,0, N, 1, 1,10,15/05/2008 00:00:00, 15/05/2008 00:00:00, 5, 2008-2009,F,1,1,T0015098,13.59,2NS0005/08-09,1, 	(13-JUN-2025 15:11:34)
2,270, 1, 0, 710017,0, N, 1, 1,10,15/05/2008 00:00:00, 15/05/2008 00:00:00, 5, 2008-2009,CP,1,1,T0015056,13.59,2PNCD0005/08-09,1, 	(13-JUN-2025 15:11:34)
2,270, 1, 0, 710017,0, N, 1, 1,10,15/05/2008 00:00:00, 15/05/2008 00:00:00, 4, 2008-2009,CF,1,1,T0015098,13.59,2NCD0004/08-09,1, 	(13-JUN-2025 15:11:34)
2,270, 1, 0, 710020,0, N, 1, 1,10,18/08/2008 00:00:00, 18/08/2008 00:00:00, 6, 2008-2009,P,1,1,T0015754,20.45,2PNS0006/08-09,1, 	(13-JUN-2025 15:11:34)
2,270, 1, 0, 710020,0, N, 1, 1,10,18/08/2008 00:00:00, 18/08/2008 00:00:00, 6, 2008-2009,PF,1,1,T0015754,20.45,2PFNS0006/08-09,1, 	(13-JUN-2025 15:11:34)
2,270, 1, 0, 710020,0, N, 1, 1,10,18/08/2008 00:00:00, 18/08/2008 00:00:00, 6, 2008-2009,F,1,1,T0015791,20.45,2NS0006/08-09,1, 	(13-JUN-2025 15:11:34)
2,270, 1, 0, 710020,0, N, 1, 1,10,18/08/2008 00:00:00, 18/08/2008 00:00:00, 6, 2008-2009,CP,1,1,T0015754,20.45,2PNCD0006/08-09,1, 	(13-JUN-2025 15:11:34)
2,270, 1, 0, 710015,0, N, 1, 1,10,20/04/2008 00:00:00, 20/04/2008 00:00:00, 7, 2008-2009,P,1,1,T0014857,13.42,2PNS0007/08-09,1, 	(13-JUN-2025 15:11:34)
2,270, 1, 0, 710015,0, N, 1, 1,10,20/04/2008 00:00:00, 20/04/2008 00:00:00, 7, 2008-2009,PF,1,1,T0014857,13.42,2PFNS0007/08-09,1, 	(13-JUN-2025 15:11:34)
