

<<START>>,<<FMS_DLNG_INV_FILE_DTL_LP>>,, 	(28-JAN-2026 12:44:01)
 
COMPANY_CD,BU_STATE_TIN,INVOICE_SEQ,FINANCIAL_YEAR,PDF_TYPE,FILE_NAME,TIMESTAMP,
2,24,1387,2024-2025,D,LATEPAY_INVOICE-18122024-MINDA-Minda-Detroj-I-5-D.pdf, 	(28-JAN-2026 12:44:01)
2,24,1387,2024-2025,O,LATEPAY_INVOICE-18122024-MINDA-Minda-Detroj-I-5-O.pdf, 	(28-JAN-2026 12:44:01)
2,24,1387,2024-2025,T,LATEPAY_INVOICE-18122024-MINDA-Minda-Detroj-I-5-T.pdf, 	(28-JAN-2026 12:44:01)
2,24,1388,2024-2025,D,LATEPAY_INVOICE-18122024-MINDA-Minda-Detroj-I-6-D.pdf, 	(28-JAN-2026 12:44:01)
2,24,1388,2024-2025,O,LATEPAY_INVOICE-18122024-MINDA-Minda-Detroj-I-6-O.pdf, 	(28-JAN-2026 12:44:01)
2,24,1388,2024-2025,T,LATEPAY_INVOICE-18122024-MINDA-Minda-Detroj-I-6-T.pdf, 	(28-JAN-2026 12:44:01)
2,24,172,2025-2026,O,INVOICE-11092025-MINDA-Minda-Detroj-I-9-O.pdf, 	(28-JAN-2026 12:44:01)
2,24,1159,2022-2023,D,LATEPAY_INVOICE-29032023-JKPAPER-JKPAPER-SONGADH-I-1-D.pdf, 	(28-JAN-2026 12:44:01)
2,24,1159,2022-2023,O,LATEPAY_INVOICE-29032023-JKPAPER-JKPAPER-SONGADH-I-1-O.pdf, 	(28-JAN-2026 12:44:01)
2,24,1159,2022-2023,T,LATEPAY_INVOICE-29032023-JKPAPER-JKPAPER-SONGADH-I-1-T.pdf, 	(28-JAN-2026 12:44:01)
2,24,1903,2023-2024,D,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-20-D.pdf, 	(28-JAN-2026 12:44:01)
2,24,1903,2023-2024,O,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-20-O.pdf, 	(28-JAN-2026 12:44:01)
2,24,1903,2023-2024,T,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-20-T.pdf, 	(28-JAN-2026 12:44:01)
2,24,1903,2023-2024,D,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-21-D.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,O,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-21-O.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,T,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-21-T.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,D,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-22-D.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,O,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-22-O.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,T,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-22-T.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,D,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-23-D.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,O,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-23-O.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,T,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-23-T.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,D,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-24-D.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,O,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-24-O.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,T,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-24-T.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,D,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-25-D.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,O,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-25-O.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,T,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-25-T.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,D,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-26-D.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,O,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-26-O.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,T,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-26-T.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,D,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-27-D.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,O,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-27-O.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,T,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-27-T.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,D,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-28-D.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,O,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-28-O.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1903,2023-2024,T,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-28-T.pdf, 	(28-JAN-2026 12:44:01)	 (Not Inserted)
2,24,1904,2023-2024,D,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-3-D.pdf, 	(28-JAN-2026 12:44:01)
2,24,1904,2023-2024,O,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-3-O.pdf, 	(28-JAN-2026 12:44:01)
2,24,1904,2023-2024,T,INVOICE-13112023-VIGASLD-Vishaka_Glass_-_Mundra-I-3-T.pdf, 	(28-JAN-2026 12:44:01)
