

<<START>>,<<FMS_SUPPLY_ALLOC_REVISED>>,, 	(28-APR-2025 12:21:50)
 
COUNTERPARTY_ABBR,COUNTERPARTY_CD,CONTRACT_TYPE,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,TIMESTAMP,
RIL,1,S,2,0,25,1, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,27,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,28,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,16,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,18,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,3,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,6,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,7,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,15,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,18,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,22,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,24,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,20,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,21,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,21,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,5,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,6,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,9,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,27,1, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,15,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,15,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,15,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,15,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,17,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,3,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,1,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,8,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,10,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,24,1, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,16,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,19,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,20,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,1,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,9,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,23,0, 	(28-APR-2025 12:21:51)
RIL,1,S,3,0,1,0, 	(28-APR-2025 12:21:51)
RIL,1,S,3,0,2,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,1,42,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,22,1, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,21,1, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,22,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,24,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,1,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,4,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,30,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,1,39,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,1,41,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,21,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,2,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,9,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,11,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,13,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,14,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,23,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,31,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,1,43,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,21,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,1,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,2,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,5,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,8,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,14,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,3,0,3,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,1,40,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,1,41,1, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,22,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,9,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,12,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,13,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
RIL,1,S,2,0,25,0, 	(28-APR-2025 12:21:51)
RIL,1,S,2,0,26,0, 	(28-APR-2025 12:21:51)
RIL,1,L,0,0,225002,0, 	(28-APR-2025 12:21:51)
RIL,1,L,0,0,225001,0, 	(28-APR-2025 12:21:51)
RIL,1,L,0,0,225003,0, 	(28-APR-2025 12:21:51)
MGL,2,S,1,0,2,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
MGL,2,S,3,0,9,0, 	(28-APR-2025 12:21:51)
MGL,2,S,3,0,11,1, 	(28-APR-2025 12:21:51)
MGL,2,S,6,0,1,1, 	(28-APR-2025 12:21:51)
MGL,2,S,6,0,4,0, 	(28-APR-2025 12:21:51)
MGL,2,S,6,0,1,0, 	(28-APR-2025 12:21:51)
MGL,2,S,1,0,1,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
MGL,2,S,1,0,1,0, 	(28-APR-2025 12:21:51)
MGL,2,S,1,0,1,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
MGL,2,S,6,0,6,0, 	(28-APR-2025 12:21:51)
MGL,2,S,6,2,11,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
MGL,2,S,6,0,8,0, 	(28-APR-2025 12:21:51)
MGL,2,S,3,0,8,0, 	(28-APR-2025 12:21:51)
MGL,2,S,6,0,5,0, 	(28-APR-2025 12:21:51)
MGL,2,S,6,2,16,0, 	(28-APR-2025 12:21:51)
MGL,2,S,6,0,3,0, 	(28-APR-2025 12:21:51)
MGL,2,S,6,0,2,0, 	(28-APR-2025 12:21:51)
MGL,2,S,6,2,12,0, 	(28-APR-2025 12:21:51)
MGL,2,S,6,2,12,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
MGL,2,S,1,0,1,0, 	(28-APR-2025 12:21:51)
MGL,2,S,6,2,16,0, 	(28-APR-2025 12:21:51)
MGL,2,S,6,0,1,0, 	(28-APR-2025 12:21:51)
MGL,2,S,1,0,1,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
MGL,2,S,1,0,4,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
MGL,2,S,6,2,15,0, 	(28-APR-2025 12:21:51)
MGL,2,S,6,2,17,0, 	(28-APR-2025 12:21:51)
MGL,2,S,6,0,10,0, 	(28-APR-2025 12:21:51)
MGL,2,S,6,0,8,0, 	(28-APR-2025 12:21:51)
MGL,2,S,1,0,3,0, 	(28-APR-2025 12:21:51)	 (Not Inserted)
MGL,2,S,3,0,10,0, 	(28-APR-2025 12:21:51)
MGL,2,S,6,0,2,0, 	(28-APR-2025 12:21:51)
MGL,2,S,6,2,16,0, 	(28-APR-2025 12:21:51)
MGL,2,S,6,0,5,0, 	(28-APR-2025 12:21:51)
MGL,2,S,6,0,7,0, 	(28-APR-2025 12:21:51)
MGL,2,S,6,0,7,0, 	(28-APR-2025 12:21:51)
